# event_ticker=KXATPCHALLENGERMATCH-26MAR20NEUGEA
# final_score=7-6(1) 4-6 6-3
# score_resolution=7-6 4-6 6-3
# match_winner=Arthur Gea
# fav_player=Arthur Gea
# dog_player=Lukas Neumayer
# kalshi_date=2026-03-20
timestamp,Arthur Gea,Lukas Neumayer
2026-03-20T11:37:00Z,49.12,52.00
2026-03-20T11:38:00Z,49.82,52.02
2026-03-20T11:39:00Z,49.70,52.14
2026-03-20T11:40:00Z,52.03,47.58
2026-03-20T11:41:00Z,53.80,46.93
2026-03-20T11:42:00Z,53.92,47.62
2026-03-20T11:43:00Z,53.90,48.18
2026-03-20T11:44:00Z,50.88,50.87
2026-03-20T11:45:00Z,46.92,53.37
2026-03-20T11:46:00Z,45.01,54.03
2026-03-20T11:47:00Z,43.91,58.15
2026-03-20T11:48:00Z,40.90,60.87
2026-03-20T11:49:00Z,45.73,56.55
2026-03-20T11:50:00Z,39.82,58.91
2026-03-20T11:51:00Z,35.50,64.52
2026-03-20T11:52:00Z,36.68,66.93
2026-03-20T11:53:00Z,36.11,64.13
2026-03-20T11:54:00Z,41.83,61.04
2026-03-20T11:55:00Z,38.12,62.86
2026-03-20T11:56:00Z,36.00,65.68
2026-03-20T11:57:00Z,37.52,63.18
2026-03-20T11:58:00Z,37.53,65.19
2026-03-20T11:59:00Z,36.22,65.08
2026-03-20T12:00:00Z,33.97,66.63
2026-03-20T12:01:00Z,36.01,65.01
2026-03-20T12:02:00Z,36.68,65.08
2026-03-20T12:03:00Z,36.07,65.25
2026-03-20T12:04:00Z,38.87,64.12
2026-03-20T12:05:00Z,39.62,61.10
2026-03-20T12:06:00Z,39.52,61.85
2026-03-20T12:07:00Z,41.01,61.92
2026-03-20T12:08:00Z,44.23,56.79
2026-03-20T12:09:00Z,48.54,52.88
2026-03-20T12:10:00Z,49.52,51.87
2026-03-20T12:11:00Z,49.10,51.75
2026-03-20T12:12:00Z,47.21,54.17
2026-03-20T12:13:00Z,41.63,56.49
2026-03-20T12:14:00Z,40.07,60.61
2026-03-20T12:15:00Z,44.07,58.52
2026-03-20T12:16:00Z,57.03,49.19
2026-03-20T12:17:00Z,58.68,40.84
2026-03-20T12:18:00Z,57.14,44.99
2026-03-20T12:19:00Z,68.02,33.19
2026-03-20T12:20:00Z,64.83,36.69
2026-03-20T12:21:00Z,64.99,37.37
2026-03-20T12:22:00Z,65.77,36.94
2026-03-20T12:23:00Z,62.13,39.30
2026-03-20T12:24:00Z,62.57,41.41
2026-03-20T12:25:00Z,64.39,36.39
2026-03-20T12:26:00Z,59.76,38.80
2026-03-20T12:27:00Z,59.54,38.79
2026-03-20T12:28:00Z,63.97,41.72
2026-03-20T12:29:00Z,64.73,38.25
2026-03-20T12:30:00Z,71.67,28.85
2026-03-20T12:31:00Z,72.93,28.91
2026-03-20T12:32:00Z,69.66,31.41
2026-03-20T12:33:00Z,67.60,33.68
2026-03-20T12:34:00Z,64.91,35.82
2026-03-20T12:35:00Z,63.06,36.16
2026-03-20T12:36:00Z,65.55,37.45
2026-03-20T12:37:00Z,69.62,28.68
2026-03-20T12:38:00Z,77.11,23.73
2026-03-20T12:39:00Z,81.80,17.78
2026-03-20T12:40:00Z,84.25,15.88
2026-03-20T12:41:00Z,85.50,13.43
2026-03-20T12:42:00Z,84.37,15.29
2026-03-20T12:43:00Z,84.16,16.00
2026-03-20T12:44:00Z,84.62,16.16
2026-03-20T12:45:00Z,85.60,15.25
2026-03-20T12:46:00Z,84.09,17.52
2026-03-20T12:47:00Z,82.57,19.39
2026-03-20T12:48:00Z,83.88,16.25
2026-03-20T12:49:00Z,88.24,14.56
2026-03-20T12:50:00Z,86.41,16.04
2026-03-20T12:51:00Z,87.91,12.77
2026-03-20T12:52:00Z,87.10,13.94
2026-03-20T12:53:00Z,91.34,9.96
2026-03-20T12:54:00Z,91.99,8.56
2026-03-20T12:55:00Z,92.98,7.88
2026-03-20T12:56:00Z,93.24,7.96
2026-03-20T12:57:00Z,90.95,9.54
2026-03-20T12:58:00Z,93.55,6.92
2026-03-20T12:59:00Z,92.65,7.33
2026-03-20T13:00:00Z,91.12,8.57
2026-03-20T13:01:00Z,91.64,8.88
2026-03-20T13:02:00Z,91.33,8.47
2026-03-20T13:03:00Z,91.57,9.35
2026-03-20T13:04:00Z,91.94,7.75
2026-03-20T13:05:00Z,93.55,6.05
2026-03-20T13:06:00Z,93.99,5.83
2026-03-20T13:07:00Z,93.79,6.65
2026-03-20T13:08:00Z,93.38,7.13
2026-03-20T13:09:00Z,93.07,7.03
2026-03-20T13:10:00Z,93.70,7.69
2026-03-20T13:11:00Z,92.93,7.97
2026-03-20T13:12:00Z,93.43,8.48
2026-03-20T13:13:00Z,92.86,7.43
2026-03-20T13:14:00Z,91.23,9.88
2026-03-20T13:15:00Z,91.24,10.31
2026-03-20T13:16:00Z,88.55,12.93
2026-03-20T13:17:00Z,84.51,15.74
2026-03-20T13:18:00Z,81.63,19.54
2026-03-20T13:19:00Z,81.73,20.93
2026-03-20T13:20:00Z,90.72,9.19
2026-03-20T13:21:00Z,89.83,8.93
2026-03-20T13:22:00Z,93.91,7.21
2026-03-20T13:23:00Z,91.39,8.88
2026-03-20T13:24:00Z,92.13,8.57
2026-03-20T13:25:00Z,86.95,10.84
2026-03-20T13:26:00Z,86.82,13.95
2026-03-20T13:27:00Z,83.37,19.21
2026-03-20T13:28:00Z,75.82,26.74
2026-03-20T13:29:00Z,78.56,24.98
2026-03-20T13:30:00Z,77.32,24.71
2026-03-20T13:31:00Z,74.47,26.50
2026-03-20T13:32:00Z,71.70,30.05
2026-03-20T13:33:00Z,65.93,34.81
2026-03-20T13:34:00Z,61.38,35.74
2026-03-20T13:35:00Z,58.05,44.55
2026-03-20T13:36:00Z,58.00,42.02
2026-03-20T13:37:00Z,59.48,41.72
2026-03-20T13:38:00Z,59.23,41.67
2026-03-20T13:39:00Z,58.87,43.09
2026-03-20T13:40:00Z,58.93,43.62
2026-03-20T13:41:00Z,55.41,44.74
2026-03-20T13:42:00Z,52.59,48.23
2026-03-20T13:43:00Z,51.01,48.93
2026-03-20T13:44:00Z,52.07,47.46
2026-03-20T13:45:00Z,48.88,52.00
2026-03-20T13:46:00Z,50.23,53.05
2026-03-20T13:47:00Z,39.06,56.90
2026-03-20T13:48:00Z,35.36,64.91
2026-03-20T13:49:00Z,45.53,55.46
2026-03-20T13:50:00Z,55.36,45.68
2026-03-20T13:51:00Z,57.53,43.27
2026-03-20T13:52:00Z,59.31,43.55
2026-03-20T13:53:00Z,54.71,44.10
2026-03-20T13:54:00Z,52.58,47.31
2026-03-20T13:55:00Z,48.77,52.09
2026-03-20T13:56:00Z,44.99,55.41
2026-03-20T13:57:00Z,49.74,52.02
2026-03-20T13:58:00Z,56.75,42.85
2026-03-20T13:59:00Z,60.00,40.22
2026-03-20T14:00:00Z,55.03,45.87
2026-03-20T14:01:00Z,59.13,42.93
2026-03-20T14:02:00Z,68.47,33.43
2026-03-20T14:03:00Z,70.99,27.14
2026-03-20T14:04:00Z,58.40,40.96
2026-03-20T14:05:00Z,64.26,32.90
2026-03-20T14:06:00Z,64.10,35.61
2026-03-20T14:07:00Z,73.96,23.84
2026-03-20T14:08:00Z,81.20,18.84
2026-03-20T14:09:00Z,82.61,16.28
2026-03-20T14:10:00Z,79.16,23.20
2026-03-20T14:11:00Z,80.25,21.83
2026-03-20T14:12:00Z,73.06,27.39
2026-03-20T14:13:00Z,78.71,21.30
2026-03-20T14:14:00Z,71.63,31.94
2026-03-20T14:15:00Z,59.02,40.58
2026-03-20T14:16:00Z,52.16,45.79
2026-03-20T14:17:00Z,61.08,40.17
2026-03-20T14:18:00Z,75.86,25.78
2026-03-20T14:19:00Z,77.54,25.98
2026-03-20T14:20:00Z,83.35,17.44
2026-03-20T14:21:00Z,88.44,12.52
2026-03-20T14:22:00Z,90.28,9.64
2026-03-20T14:23:00Z,82.61,17.70
2026-03-20T14:24:00Z,76.26,23.85
2026-03-20T14:25:00Z,80.64,19.13
2026-03-20T14:26:00Z,73.60,27.52
2026-03-20T14:27:00Z,81.78,22.36
2026-03-20T14:28:00Z,89.27,10.21
2026-03-20T14:29:00Z,94.61,4.52
2026-03-20T14:30:00Z,95.38,5.20
2026-03-20T14:31:00Z,92.11,8.63
2026-03-20T14:32:00Z,94.82,5.84
2026-03-20T14:33:00Z,98.85,2.32
2026-03-20T14:34:00Z,99.00,1.00
2026-03-20T14:35:00Z,99.00,1.00
2026-03-20T14:36:00Z,99.00,1.00
2026-03-20T14:37:00Z,99.00,1.00
2026-03-20T14:38:00Z,99.00,1.00
2026-03-20T14:39:00Z,99.00,1.00
2026-03-20T14:40:00Z,99.00,1.00
2026-03-20T14:41:00Z,99.00,1.00
2026-03-20T14:42:00Z,99.00,1.00
