# event_ticker=KXATPMATCH-26MAY06VUKKYP
# final_score=6-3 5-7 6-0
# match_winner=Aleksandar Vukic
# fav_player=Aleksandar Vukic
# dog_player=Patrick Kypson
# kalshi_date=2026-05-06
timestamp,Aleksandar Vukic,Patrick Kypson
2026-05-06T14:51:00Z,22.55,79.00
2026-05-06T14:52:00Z,21.51,77.63
2026-05-06T14:53:00Z,23.16,78.88
2026-05-06T14:54:00Z,24.61,75.82
2026-05-06T14:55:00Z,23.91,76.08
2026-05-06T14:56:00Z,29.69,72.17
2026-05-06T14:57:00Z,28.00,73.09
2026-05-06T14:58:00Z,35.77,63.82
2026-05-06T14:59:00Z,41.40,59.45
2026-05-06T15:00:00Z,42.31,58.97
2026-05-06T15:01:00Z,44.75,56.59
2026-05-06T15:02:00Z,44.97,56.00
2026-05-06T15:03:00Z,45.07,56.01
2026-05-06T15:04:00Z,44.31,57.03
2026-05-06T15:05:00Z,45.94,54.81
2026-05-06T15:06:00Z,47.08,54.11
2026-05-06T15:07:00Z,48.58,53.31
2026-05-06T15:08:00Z,47.88,53.10
2026-05-06T15:09:00Z,47.05,55.66
2026-05-06T15:10:00Z,44.84,54.84
2026-05-06T15:11:00Z,43.47,59.22
2026-05-06T15:12:00Z,41.22,59.22
2026-05-06T15:13:00Z,38.06,62.79
2026-05-06T15:14:00Z,42.37,55.37
2026-05-06T15:15:00Z,43.96,58.64
2026-05-06T15:16:00Z,39.91,62.00
2026-05-06T15:17:00Z,47.00,54.00
2026-05-06T15:18:00Z,47.87,53.99
2026-05-06T15:19:00Z,48.00,54.00
2026-05-06T15:20:00Z,48.00,53.72
2026-05-06T15:21:00Z,49.58,50.00
2026-05-06T15:22:00Z,57.42,44.08
2026-05-06T15:23:00Z,57.66,43.14
2026-05-06T15:24:00Z,53.27,45.90
2026-05-06T15:25:00Z,51.17,48.57
2026-05-06T15:26:00Z,52.00,48.90
2026-05-06T15:27:00Z,49.68,50.44
2026-05-06T15:28:00Z,50.42,52.93
2026-05-06T15:29:00Z,51.41,48.41
2026-05-06T15:30:00Z,53.41,47.13
2026-05-06T15:31:00Z,53.84,47.00
2026-05-06T15:32:00Z,53.07,47.61
2026-05-06T15:33:00Z,52.99,48.01
2026-05-06T15:34:00Z,50.11,50.72
2026-05-06T15:35:00Z,53.25,47.44
2026-05-06T15:36:00Z,53.17,47.23
2026-05-06T15:37:00Z,60.25,39.14
2026-05-06T15:38:00Z,55.84,46.00
2026-05-06T15:39:00Z,50.55,49.24
2026-05-06T15:40:00Z,50.93,48.32
2026-05-06T15:41:00Z,54.31,46.15
2026-05-06T15:42:00Z,55.16,45.93
2026-05-06T15:43:00Z,55.87,45.95
2026-05-06T15:44:00Z,52.92,48.16
2026-05-06T15:45:00Z,50.37,49.97
2026-05-06T15:46:00Z,50.97,49.65
2026-05-06T15:47:00Z,49.48,49.76
2026-05-06T15:48:00Z,42.37,55.10
2026-05-06T15:49:00Z,50.23,51.67
2026-05-06T15:50:00Z,49.63,52.54
2026-05-06T15:51:00Z,53.70,46.67
2026-05-06T15:52:00Z,61.09,42.41
2026-05-06T15:53:00Z,71.80,35.02
2026-05-06T15:54:00Z,74.57,23.22
2026-05-06T15:55:00Z,80.85,19.96
2026-05-06T15:56:00Z,81.83,18.86
2026-05-06T15:57:00Z,86.67,12.87
2026-05-06T15:58:00Z,85.66,14.10
2026-05-06T15:59:00Z,85.81,15.41
2026-05-06T16:00:00Z,86.58,13.79
2026-05-06T16:01:00Z,86.93,14.20
2026-05-06T16:02:00Z,85.01,15.79
2026-05-06T16:03:00Z,84.32,15.99
2026-05-06T16:04:00Z,79.69,19.43
2026-05-06T16:05:00Z,90.36,13.75
2026-05-06T16:06:00Z,92.99,8.00
2026-05-06T16:07:00Z,93.02,7.91
2026-05-06T16:08:00Z,91.18,8.46
2026-05-06T16:09:00Z,92.00,8.98
2026-05-06T16:10:00Z,92.99,7.62
2026-05-06T16:11:00Z,95.52,10.06
2026-05-06T16:12:00Z,81.82,19.42
2026-05-06T16:13:00Z,79.77,17.87
2026-05-06T16:14:00Z,87.03,18.26
2026-05-06T16:15:00Z,60.51,31.25
2026-05-06T16:16:00Z,56.56,44.77
2026-05-06T16:17:00Z,58.02,41.56
2026-05-06T16:18:00Z,62.86,40.97
2026-05-06T16:19:00Z,74.60,26.02
2026-05-06T16:20:00Z,64.26,35.29
2026-05-06T16:21:00Z,64.85,34.68
2026-05-06T16:22:00Z,54.21,46.15
2026-05-06T16:23:00Z,51.63,48.67
2026-05-06T16:24:00Z,51.95,49.00
2026-05-06T16:25:00Z,46.34,52.81
2026-05-06T16:26:00Z,37.68,61.46
2026-05-06T16:27:00Z,28.93,71.34
2026-05-06T16:28:00Z,26.77,72.63
2026-05-06T16:29:00Z,26.82,73.25
2026-05-06T16:30:00Z,28.54,71.44
2026-05-06T16:31:00Z,30.78,71.81
2026-05-06T16:32:00Z,31.17,68.92
2026-05-06T16:33:00Z,26.87,72.64
2026-05-06T16:34:00Z,26.70,73.06
2026-05-06T16:35:00Z,30.19,68.80
2026-05-06T16:36:00Z,49.84,49.10
2026-05-06T16:37:00Z,55.75,44.04
2026-05-06T16:38:00Z,62.91,37.49
2026-05-06T16:39:00Z,64.41,35.61
2026-05-06T16:40:00Z,63.36,38.52
2026-05-06T16:41:00Z,63.12,36.69
2026-05-06T16:42:00Z,70.28,27.56
2026-05-06T16:43:00Z,87.92,10.53
2026-05-06T16:44:00Z,90.08,10.85
2026-05-06T16:45:00Z,93.18,6.31
2026-05-06T16:46:00Z,94.69,5.31
2026-05-06T16:47:00Z,96.40,3.31
2026-05-06T16:48:00Z,98.34,1.37
2026-05-06T16:49:00Z,99.00,1.00
2026-05-06T16:50:00Z,99.00,1.00
2026-05-06T16:51:00Z,99.00,1.00
2026-05-06T16:52:00Z,99.00,1.00
2026-05-06T16:53:00Z,99.00,1.00
2026-05-06T16:54:00Z,99.00,1.00
2026-05-06T16:55:00Z,99.00,1.00
2026-05-06T16:56:00Z,99.00,1.00
2026-05-06T16:57:00Z,99.00,1.00
