# event_ticker=KXATPCHALLENGERMATCH-26JUN03MAYPAN
# final_score=6-3 4-6 6-3
# match_winner=Harold Mayot
# fav_player=Harold Mayot
# dog_player=Semen Pankin
# kalshi_date=2026-06-03
timestamp,Harold Mayot,Semen Pankin
2026-06-03T09:38:00Z,64.95,34.87
2026-06-03T09:39:00Z,62.13,34.88
2026-06-03T09:40:00Z,63.04,34.75
2026-06-03T09:41:00Z,65.75,31.44
2026-06-03T09:42:00Z,68.55,29.96
2026-06-03T09:43:00Z,66.47,30.97
2026-06-03T09:44:00Z,63.76,35.59
2026-06-03T09:45:00Z,62.95,35.64
2026-06-03T09:46:00Z,64.12,36.20
2026-06-03T09:47:00Z,65.64,35.21
2026-06-03T09:48:00Z,66.00,34.31
2026-06-03T09:49:00Z,65.91,35.00
2026-06-03T09:50:00Z,63.84,36.84
2026-06-03T09:51:00Z,60.12,40.24
2026-06-03T09:52:00Z,59.39,43.51
2026-06-03T09:53:00Z,60.00,40.46
2026-06-03T09:54:00Z,60.00,40.27
2026-06-03T09:55:00Z,59.18,42.30
2026-06-03T09:56:00Z,57.76,40.07
2026-06-03T09:57:00Z,59.73,41.52
2026-06-03T09:58:00Z,67.27,42.89
2026-06-03T09:59:00Z,56.21,44.49
2026-06-03T10:00:00Z,52.90,49.52
2026-06-03T10:01:00Z,59.24,43.92
2026-06-03T10:02:00Z,60.97,39.11
2026-06-03T10:03:00Z,63.94,36.04
2026-06-03T10:04:00Z,64.24,37.04
2026-06-03T10:05:00Z,80.52,21.79
2026-06-03T10:06:00Z,93.16,6.89
2026-06-03T10:07:00Z,90.53,9.93
2026-06-03T10:08:00Z,97.50,1.70
2026-06-03T10:09:00Z,99.00,1.70
2026-06-03T10:10:00Z,99.00,1.70
2026-06-03T10:11:00Z,99.00,1.70
2026-06-03T10:12:00Z,99.00,1.70
2026-06-03T10:13:00Z,99.00,1.70
