# event_ticker=KXATPMATCH-26JAN06STRVAN
# final_score=6-3 1-6 6-1
# match_winner=Botic van de Zandschulp
# fav_player=Botic Van de Zandschulp
# dog_player=Jan-Lennard Struff
# kalshi_date=2026-01-06
timestamp,Botic Van de Zandschulp,Jan-Lennard Struff
2026-01-06T09:55:00Z,60.50,42.30
2026-01-06T09:56:00Z,67.74,34.52
2026-01-06T09:57:00Z,69.82,32.95
2026-01-06T09:58:00Z,70.31,32.54
2026-01-06T09:59:00Z,71.00,32.00
2026-01-06T10:00:00Z,71.00,31.81
2026-01-06T10:01:00Z,70.99,32.00
2026-01-06T10:02:00Z,66.75,33.67
2026-01-06T10:03:00Z,66.97,37.18
2026-01-06T10:04:00Z,68.19,34.70
2026-01-06T10:05:00Z,69.00,33.91
2026-01-06T10:06:00Z,72.04,31.90
2026-01-06T10:07:00Z,72.10,28.79
2026-01-06T10:08:00Z,72.00,29.94
2026-01-06T10:09:00Z,71.66,31.01
2026-01-06T10:10:00Z,71.72,31.21
2026-01-06T10:11:00Z,70.73,31.98
2026-01-06T10:12:00Z,62.27,33.86
2026-01-06T10:13:00Z,60.00,42.50
2026-01-06T10:14:00Z,63.41,39.37
2026-01-06T10:15:00Z,64.17,37.91
2026-01-06T10:16:00Z,68.75,31.58
2026-01-06T10:17:00Z,71.24,29.99
2026-01-06T10:18:00Z,73.81,27.71
2026-01-06T10:19:00Z,73.48,28.09
2026-01-06T10:20:00Z,76.25,26.69
2026-01-06T10:21:00Z,70.24,31.93
2026-01-06T10:22:00Z,75.75,23.75
2026-01-06T10:23:00Z,83.76,19.47
2026-01-06T10:24:00Z,83.99,16.43
2026-01-06T10:25:00Z,83.26,21.00
2026-01-06T10:26:00Z,76.04,21.37
2026-01-06T10:27:00Z,76.00,25.94
2026-01-06T10:28:00Z,73.00,29.21
2026-01-06T10:29:00Z,69.86,31.48
2026-01-06T10:30:00Z,69.00,32.93
2026-01-06T10:31:00Z,69.00,33.00
2026-01-06T10:32:00Z,69.77,32.00
2026-01-06T10:33:00Z,71.21,27.45
2026-01-06T10:34:00Z,65.03,31.19
2026-01-06T10:35:00Z,65.00,41.54
2026-01-06T10:36:00Z,58.26,44.05
2026-01-06T10:37:00Z,49.77,49.00
2026-01-06T10:38:00Z,49.42,52.19
2026-01-06T10:39:00Z,50.88,50.74
2026-01-06T10:40:00Z,49.05,52.15
2026-01-06T10:41:00Z,44.45,56.35
2026-01-06T10:42:00Z,40.26,60.50
2026-01-06T10:43:00Z,36.12,63.66
2026-01-06T10:44:00Z,36.04,64.29
2026-01-06T10:45:00Z,37.47,61.96
2026-01-06T10:46:00Z,38.94,62.48
2026-01-06T10:47:00Z,39.00,63.51
2026-01-06T10:48:00Z,39.54,62.82
2026-01-06T10:49:00Z,39.00,61.76
2026-01-06T10:50:00Z,48.04,59.41
2026-01-06T10:51:00Z,46.35,56.56
2026-01-06T10:52:00Z,47.15,56.47
2026-01-06T10:53:00Z,45.54,55.26
2026-01-06T10:54:00Z,49.06,51.70
2026-01-06T10:55:00Z,70.95,31.33
2026-01-06T10:56:00Z,68.67,32.60
2026-01-06T10:57:00Z,62.75,40.86
2026-01-06T10:58:00Z,81.46,23.86
2026-01-06T10:59:00Z,80.49,18.52
2026-01-06T11:00:00Z,82.37,19.34
2026-01-06T11:01:00Z,82.93,18.12
2026-01-06T11:02:00Z,85.95,14.44
2026-01-06T11:03:00Z,82.03,19.93
2026-01-06T11:04:00Z,75.87,22.39
2026-01-06T11:05:00Z,77.88,27.69
2026-01-06T11:06:00Z,74.93,20.47
2026-01-06T11:07:00Z,78.06,18.78
2026-01-06T11:08:00Z,83.63,16.17
2026-01-06T11:09:00Z,87.87,14.15
2026-01-06T11:10:00Z,87.30,13.07
2026-01-06T11:11:00Z,89.02,14.38
2026-01-06T11:12:00Z,90.07,10.87
2026-01-06T11:13:00Z,97.78,2.83
2026-01-06T11:14:00Z,98.84,2.05
2026-01-06T11:15:00Z,98.49,2.66
2026-01-06T11:16:00Z,99.00,1.00
2026-01-06T11:17:00Z,99.00,1.00
2026-01-06T11:18:00Z,99.00,1.00
2026-01-06T11:19:00Z,99.00,1.00
2026-01-06T11:21:00Z,99.00,1.00
2026-01-06T11:22:00Z,99.00,1.00
