# event_ticker=KXATPMATCH-26JAN09GIRMMO
# final_score=6-3 1-0 RET
# match_winner=Marcos Giron
# fav_player=Marcos Giron
# dog_player=Michael Mmoh
# kalshi_date=2026-01-09
timestamp,Marcos Giron,Michael Mmoh
2026-01-09T11:04:00Z,62.00,40.00
2026-01-09T11:08:00Z,62.00,40.00
2026-01-09T11:10:00Z,62.00,40.00
2026-01-09T11:11:00Z,62.00,40.00
2026-01-09T11:13:00Z,62.00,40.00
2026-01-09T11:14:00Z,62.00,40.18
2026-01-09T11:16:00Z,62.00,40.00
2026-01-09T11:17:00Z,62.00,40.00
2026-01-09T11:18:00Z,62.00,40.00
2026-01-09T11:19:00Z,62.00,40.52
2026-01-09T11:21:00Z,62.00,40.00
2026-01-09T11:22:00Z,62.00,40.00
2026-01-09T11:24:00Z,62.00,40.00
2026-01-09T11:26:00Z,62.00,40.00
2026-01-09T11:29:00Z,62.00,40.00
2026-01-09T11:34:00Z,61.00,41.00
2026-01-09T11:35:00Z,61.00,41.00
2026-01-09T11:37:00Z,61.00,41.00
2026-01-09T11:38:00Z,61.00,41.00
2026-01-09T11:40:00Z,61.00,41.00
2026-01-09T11:41:00Z,61.00,41.00
2026-01-09T11:43:00Z,61.00,41.00
2026-01-09T11:44:00Z,61.00,41.00
2026-01-09T11:45:00Z,61.00,41.00
2026-01-09T11:46:00Z,61.00,41.00
2026-01-09T11:47:00Z,61.00,41.00
2026-01-09T11:48:00Z,59.56,41.00
2026-01-09T11:49:00Z,61.00,38.00
2026-01-09T11:50:00Z,61.00,38.00
2026-01-09T11:51:00Z,61.00,41.00
2026-01-09T11:53:00Z,60.95,41.00
2026-01-09T11:54:00Z,61.00,41.00
2026-01-09T11:55:00Z,60.96,41.75
2026-01-09T11:56:00Z,61.00,41.75
2026-01-09T11:57:00Z,63.77,38.00
2026-01-09T11:58:00Z,66.99,36.00
2026-01-09T11:59:00Z,69.51,36.00
2026-01-09T12:00:00Z,66.72,34.00
2026-01-09T12:01:00Z,63.25,38.39
2026-01-09T12:02:00Z,62.66,40.00
2026-01-09T12:03:00Z,66.00,40.00
2026-01-09T12:04:00Z,67.27,40.00
2026-01-09T12:05:00Z,65.97,36.00
2026-01-09T12:06:00Z,64.66,37.02
2026-01-09T12:07:00Z,67.36,36.33
2026-01-09T12:08:00Z,69.98,30.20
2026-01-09T12:09:00Z,76.11,25.68
2026-01-09T12:10:00Z,80.38,20.38
2026-01-09T12:11:00Z,77.87,22.10
2026-01-09T12:12:00Z,72.91,27.90
2026-01-09T12:13:00Z,75.66,27.89
2026-01-09T12:14:00Z,74.08,28.30
2026-01-09T12:15:00Z,74.28,26.78
2026-01-09T12:16:00Z,74.54,25.85
2026-01-09T12:17:00Z,78.96,24.00
2026-01-09T12:18:00Z,79.30,22.00
2026-01-09T12:19:00Z,74.28,27.93
2026-01-09T12:20:00Z,67.00,33.41
2026-01-09T12:21:00Z,64.00,38.00
2026-01-09T12:22:00Z,64.93,35.58
2026-01-09T12:23:00Z,68.10,30.85
2026-01-09T12:24:00Z,74.23,25.42
2026-01-09T12:25:00Z,78.19,24.52
2026-01-09T12:26:00Z,81.11,19.68
2026-01-09T12:27:00Z,83.00,17.00
2026-01-09T12:28:00Z,84.00,16.50
2026-01-09T12:29:00Z,83.99,15.53
2026-01-09T12:30:00Z,84.05,15.66
2026-01-09T12:31:00Z,83.50,19.00
2026-01-09T12:32:00Z,82.35,19.48
2026-01-09T12:33:00Z,80.00,23.46
2026-01-09T12:34:00Z,82.60,19.00
2026-01-09T12:35:00Z,76.18,23.40
2026-01-09T12:36:00Z,74.28,26.04
2026-01-09T12:37:00Z,81.73,18.30
2026-01-09T12:38:00Z,80.30,19.37
2026-01-09T12:39:00Z,84.05,18.00
2026-01-09T12:40:00Z,88.00,19.00
2026-01-09T12:41:00Z,88.00,18.03
2026-01-09T12:42:00Z,81.24,16.15
2026-01-09T12:43:00Z,86.40,15.60
2026-01-09T12:44:00Z,88.10,14.09
2026-01-09T12:45:00Z,97.19,4.09
2026-01-09T12:46:00Z,99.00,1.00
2026-01-09T12:47:00Z,99.00,1.00
