# event_ticker=KXATPMATCH-26JAN16BAEMEN
# final_score=6-3 7-6(7)
# score_resolution=6-3 7-6
# match_winner=Jakub Mensik
# fav_player=Jakub Mensik
# dog_player=Sebastian Baez
# kalshi_date=2026-01-16
timestamp,Jakub Mensik,Sebastian Baez
2026-01-16T23:36:00Z,66.00,35.00
2026-01-16T23:37:00Z,66.00,35.00
2026-01-16T23:38:00Z,66.00,35.00
2026-01-16T23:39:00Z,66.00,35.00
2026-01-16T23:41:00Z,67.00,35.00
2026-01-16T23:42:00Z,67.00,35.00
2026-01-16T23:45:00Z,67.00,35.00
2026-01-16T23:46:00Z,67.00,35.00
2026-01-16T23:47:00Z,67.00,35.00
2026-01-16T23:48:00Z,67.00,35.00
2026-01-16T23:51:00Z,67.00,35.00
2026-01-16T23:52:00Z,66.00,35.00
2026-01-16T23:53:00Z,66.00,34.00
2026-01-16T23:54:00Z,66.00,35.00
2026-01-16T23:55:00Z,66.00,35.00
2026-01-16T23:56:00Z,67.00,35.00
2026-01-16T23:57:00Z,67.00,35.00
2026-01-16T23:58:00Z,67.00,35.00
2026-01-16T23:59:00Z,67.00,35.00
2026-01-17T00:02:00Z,67.00,35.00
2026-01-17T00:18:00Z,66.00,35.85
2026-01-17T00:19:00Z,67.00,35.00
2026-01-17T00:20:00Z,67.00,35.00
2026-01-17T00:21:00Z,67.00,35.00
2026-01-17T00:22:00Z,65.35,35.00
2026-01-17T00:23:00Z,65.35,35.00
2026-01-17T00:24:00Z,65.35,35.00
2026-01-17T00:25:00Z,65.35,35.00
2026-01-17T00:26:00Z,66.00,35.00
2026-01-17T00:27:00Z,66.00,35.00
2026-01-17T00:28:00Z,66.00,35.00
2026-01-17T00:29:00Z,66.00,35.00
2026-01-17T00:30:00Z,66.00,35.00
2026-01-17T00:31:00Z,66.00,34.00
2026-01-17T00:32:00Z,66.00,35.00
2026-01-17T00:34:00Z,66.00,35.00
2026-01-17T00:35:00Z,66.00,35.00
2026-01-17T00:36:00Z,66.00,35.00
2026-01-17T00:37:00Z,66.00,35.00
2026-01-17T00:38:00Z,66.00,35.00
2026-01-17T00:39:00Z,66.00,35.00
2026-01-17T00:40:00Z,66.00,35.00
2026-01-17T00:41:00Z,66.00,35.00
2026-01-17T00:42:00Z,66.00,35.00
2026-01-17T00:43:00Z,66.00,35.00
2026-01-17T00:45:00Z,66.00,35.60
2026-01-17T00:46:00Z,66.00,36.00
2026-01-17T00:47:00Z,66.00,36.00
2026-01-17T00:48:00Z,66.00,35.00
2026-01-17T00:49:00Z,66.00,34.63
2026-01-17T00:51:00Z,66.00,35.00
2026-01-17T00:52:00Z,66.00,35.00
2026-01-17T00:53:00Z,65.07,35.00
2026-01-17T00:54:00Z,66.00,35.00
2026-01-17T00:55:00Z,66.00,35.00
2026-01-17T00:56:00Z,66.00,35.00
2026-01-17T00:58:00Z,66.73,35.00
2026-01-17T00:59:00Z,67.00,35.00
2026-01-17T01:00:00Z,67.00,35.00
2026-01-17T01:01:00Z,67.00,35.00
2026-01-17T01:02:00Z,67.00,35.00
2026-01-17T01:03:00Z,66.35,35.00
2026-01-17T01:04:00Z,67.00,35.00
2026-01-17T01:05:00Z,67.00,35.00
2026-01-17T01:06:00Z,67.00,35.00
2026-01-17T01:07:00Z,66.00,35.00
2026-01-17T01:08:00Z,67.00,35.00
2026-01-17T01:09:00Z,67.00,34.88
2026-01-17T01:10:00Z,67.00,35.00
2026-01-17T01:11:00Z,67.00,35.00
2026-01-17T01:12:00Z,67.00,33.89
2026-01-17T01:13:00Z,68.01,33.00
2026-01-17T01:14:00Z,65.12,35.92
2026-01-17T01:15:00Z,65.08,35.74
2026-01-17T01:16:00Z,67.00,33.29
2026-01-17T01:17:00Z,67.81,33.20
2026-01-17T01:18:00Z,67.34,32.03
2026-01-17T01:19:00Z,67.42,32.98
2026-01-17T01:20:00Z,64.94,37.72
2026-01-17T01:21:00Z,68.93,34.01
2026-01-17T01:22:00Z,68.00,34.00
2026-01-17T01:23:00Z,68.00,34.58
2026-01-17T01:24:00Z,68.49,31.00
2026-01-17T01:25:00Z,72.66,32.88
2026-01-17T01:26:00Z,70.00,29.72
2026-01-17T01:27:00Z,66.85,33.79
2026-01-17T01:28:00Z,67.09,33.11
2026-01-17T01:29:00Z,69.89,32.73
2026-01-17T01:30:00Z,69.01,31.11
2026-01-17T01:31:00Z,71.36,26.68
2026-01-17T01:32:00Z,76.95,21.18
2026-01-17T01:33:00Z,83.87,17.03
2026-01-17T01:34:00Z,85.96,13.85
2026-01-17T01:35:00Z,87.00,15.00
2026-01-17T01:36:00Z,87.00,15.02
2026-01-17T01:37:00Z,87.00,15.92
2026-01-17T01:38:00Z,85.87,16.00
2026-01-17T01:39:00Z,85.00,15.88
2026-01-17T01:40:00Z,86.99,13.62
2026-01-17T01:41:00Z,86.56,12.08
2026-01-17T01:42:00Z,88.00,12.98
2026-01-17T01:43:00Z,87.34,13.40
2026-01-17T01:44:00Z,86.00,15.24
2026-01-17T01:45:00Z,85.00,15.24
2026-01-17T01:46:00Z,86.00,16.00
2026-01-17T01:47:00Z,86.47,14.95
2026-01-17T01:48:00Z,85.94,16.34
2026-01-17T01:49:00Z,84.97,17.33
2026-01-17T01:50:00Z,85.00,15.09
2026-01-17T01:51:00Z,84.31,17.42
2026-01-17T01:52:00Z,84.31,18.00
2026-01-17T01:53:00Z,83.97,18.00
2026-01-17T01:54:00Z,83.97,20.13
2026-01-17T01:55:00Z,80.14,21.26
2026-01-17T01:56:00Z,80.46,22.65
2026-01-17T01:57:00Z,83.63,17.00
2026-01-17T01:58:00Z,84.25,17.01
2026-01-17T01:59:00Z,82.79,17.95
2026-01-17T02:00:00Z,80.00,20.00
2026-01-17T02:01:00Z,81.00,19.97
2026-01-17T02:02:00Z,81.00,18.89
2026-01-17T02:03:00Z,80.00,22.90
2026-01-17T02:04:00Z,82.00,19.96
2026-01-17T02:05:00Z,81.74,21.28
2026-01-17T02:06:00Z,79.15,22.89
2026-01-17T02:07:00Z,78.00,22.96
2026-01-17T02:08:00Z,79.77,22.69
2026-01-17T02:09:00Z,80.01,20.44
2026-01-17T02:10:00Z,79.65,21.54
2026-01-17T02:11:00Z,81.50,16.43
2026-01-17T02:12:00Z,82.21,15.40
2026-01-17T02:13:00Z,77.33,23.59
2026-01-17T02:14:00Z,75.27,24.00
2026-01-17T02:15:00Z,79.95,20.61
2026-01-17T02:16:00Z,82.00,19.57
2026-01-17T02:17:00Z,82.95,17.26
2026-01-17T02:18:00Z,86.74,15.04
2026-01-17T02:19:00Z,92.11,9.62
2026-01-17T02:20:00Z,88.15,14.06
2026-01-17T02:21:00Z,96.08,3.88
2026-01-17T02:22:00Z,97.10,3.79
2026-01-17T02:23:00Z,96.58,4.61
2026-01-17T02:24:00Z,92.45,8.24
2026-01-17T02:25:00Z,80.00,18.64
2026-01-17T02:26:00Z,81.94,17.80
2026-01-17T02:27:00Z,86.00,16.42
2026-01-17T02:28:00Z,73.14,22.51
2026-01-17T02:29:00Z,68.42,30.12
2026-01-17T02:30:00Z,66.30,34.64
2026-01-17T02:31:00Z,62.98,35.67
2026-01-17T02:32:00Z,75.93,20.56
2026-01-17T02:33:00Z,90.35,7.59
2026-01-17T02:34:00Z,91.67,12.16
2026-01-17T02:35:00Z,99.00,1.00
2026-01-17T02:36:00Z,99.00,1.00
2026-01-17T02:37:00Z,99.00,1.00
2026-01-17T02:38:00Z,99.00,1.00
2026-01-17T02:39:00Z,99.00,1.00
2026-01-17T02:40:00Z,99.00,1.00
2026-01-17T02:41:00Z,99.00,1.00
2026-01-17T02:43:00Z,99.00,1.00
