# event_ticker=KXATPMATCH-26MAR25PAUFIL
# final_score=6-7(3) 7-6(4) 7-6(6)
# score_resolution=6-7 7-6 7-6
# match_winner=Arthur Fils
# fav_player=Arthur Fils
# dog_player=Tommy Paul
# kalshi_date=2026-03-25
timestamp,Arthur Fils,Tommy Paul
2026-03-26T01:29:00Z,57.99,42.97
2026-03-26T01:30:00Z,54.90,46.14
2026-03-26T01:31:00Z,56.09,46.15
2026-03-26T01:32:00Z,53.82,45.87
2026-03-26T01:33:00Z,55.85,46.04
2026-03-26T01:34:00Z,62.24,40.08
2026-03-26T01:35:00Z,61.90,37.86
2026-03-26T01:36:00Z,50.05,51.78
2026-03-26T01:37:00Z,41.35,60.25
2026-03-26T01:38:00Z,35.16,62.37
2026-03-26T01:39:00Z,28.78,72.46
2026-03-26T01:40:00Z,29.01,72.52
2026-03-26T01:41:00Z,28.58,72.20
2026-03-26T01:42:00Z,28.00,72.49
2026-03-26T01:43:00Z,28.40,72.03
2026-03-26T01:44:00Z,26.37,73.63
2026-03-26T01:45:00Z,25.78,74.44
2026-03-26T01:46:00Z,27.60,72.23
2026-03-26T01:47:00Z,28.69,71.91
2026-03-26T01:48:00Z,28.71,72.30
2026-03-26T01:49:00Z,26.08,74.91
2026-03-26T01:50:00Z,25.62,75.82
2026-03-26T01:51:00Z,26.00,75.44
2026-03-26T01:52:00Z,25.93,75.89
2026-03-26T01:53:00Z,27.90,75.11
2026-03-26T01:54:00Z,27.65,72.28
2026-03-26T01:55:00Z,27.72,73.18
2026-03-26T01:56:00Z,28.10,72.76
2026-03-26T01:57:00Z,26.36,74.01
2026-03-26T01:58:00Z,26.76,74.70
2026-03-26T01:59:00Z,25.75,74.98
2026-03-26T02:00:00Z,27.03,74.68
2026-03-26T02:01:00Z,27.66,73.87
2026-03-26T02:02:00Z,25.10,76.06
2026-03-26T02:03:00Z,27.50,73.05
2026-03-26T02:04:00Z,28.09,73.08
2026-03-26T02:05:00Z,29.28,73.26
2026-03-26T02:06:00Z,25.77,75.58
2026-03-26T02:07:00Z,24.93,75.99
2026-03-26T02:08:00Z,25.36,75.86
2026-03-26T02:09:00Z,25.29,75.17
2026-03-26T02:10:00Z,28.09,72.31
2026-03-26T02:11:00Z,27.42,73.39
2026-03-26T02:12:00Z,24.58,76.28
2026-03-26T02:13:00Z,23.86,77.00
2026-03-26T02:14:00Z,23.62,77.34
2026-03-26T02:15:00Z,20.28,80.12
2026-03-26T02:16:00Z,25.04,74.36
2026-03-26T02:17:00Z,24.80,74.35
2026-03-26T02:18:00Z,25.03,74.62
2026-03-26T02:19:00Z,25.89,73.78
2026-03-26T02:20:00Z,27.76,73.47
2026-03-26T02:21:00Z,22.34,75.66
2026-03-26T02:22:00Z,22.47,77.86
2026-03-26T02:23:00Z,23.34,77.65
2026-03-26T02:24:00Z,25.75,75.29
2026-03-26T02:25:00Z,27.68,72.90
2026-03-26T02:26:00Z,27.64,73.35
2026-03-26T02:27:00Z,23.51,77.37
2026-03-26T02:28:00Z,31.29,69.56
2026-03-26T02:29:00Z,30.10,71.18
2026-03-26T02:30:00Z,23.81,75.70
2026-03-26T02:31:00Z,26.49,73.99
2026-03-26T02:32:00Z,34.20,65.37
2026-03-26T02:33:00Z,44.07,56.16
2026-03-26T02:34:00Z,50.17,48.97
2026-03-26T02:35:00Z,53.03,45.94
2026-03-26T02:36:00Z,53.39,46.47
2026-03-26T02:37:00Z,56.33,45.94
2026-03-26T02:38:00Z,59.03,41.75
2026-03-26T02:39:00Z,57.89,43.73
2026-03-26T02:40:00Z,53.98,47.09
2026-03-26T02:41:00Z,51.58,48.53
2026-03-26T02:42:00Z,50.74,50.56
2026-03-26T02:43:00Z,40.32,55.92
2026-03-26T02:44:00Z,39.73,58.08
2026-03-26T02:45:00Z,37.45,61.43
2026-03-26T02:46:00Z,42.61,59.49
2026-03-26T02:47:00Z,46.25,54.41
2026-03-26T02:48:00Z,53.23,46.78
2026-03-26T02:49:00Z,53.38,46.97
2026-03-26T02:50:00Z,50.78,48.79
2026-03-26T02:51:00Z,48.54,50.81
2026-03-26T02:52:00Z,48.14,52.28
2026-03-26T02:53:00Z,38.24,58.11
2026-03-26T02:54:00Z,40.39,59.79
2026-03-26T02:55:00Z,48.09,51.86
2026-03-26T02:56:00Z,36.86,64.15
2026-03-26T02:57:00Z,46.40,56.00
2026-03-26T02:58:00Z,51.40,48.81
2026-03-26T02:59:00Z,51.02,48.98
2026-03-26T03:00:00Z,47.25,49.29
2026-03-26T03:01:00Z,45.40,55.11
2026-03-26T03:02:00Z,47.96,52.52
2026-03-26T03:03:00Z,49.32,49.49
2026-03-26T03:04:00Z,51.53,48.95
2026-03-26T03:05:00Z,51.61,49.32
2026-03-26T03:06:00Z,49.58,52.09
2026-03-26T03:07:00Z,46.39,53.36
2026-03-26T03:08:00Z,49.89,49.45
2026-03-26T03:09:00Z,47.62,52.55
2026-03-26T03:10:00Z,45.50,53.52
2026-03-26T03:11:00Z,47.41,51.38
2026-03-26T03:12:00Z,55.16,45.10
2026-03-26T03:13:00Z,56.22,44.75
2026-03-26T03:14:00Z,55.36,46.70
2026-03-26T03:15:00Z,64.50,35.58
2026-03-26T03:16:00Z,57.80,43.98
2026-03-26T03:17:00Z,50.99,48.79
2026-03-26T03:18:00Z,52.14,47.76
2026-03-26T03:19:00Z,55.69,42.50
2026-03-26T03:20:00Z,57.67,42.33
2026-03-26T03:21:00Z,57.26,42.56
2026-03-26T03:22:00Z,52.23,46.91
2026-03-26T03:23:00Z,51.06,49.12
2026-03-26T03:24:00Z,54.29,46.08
2026-03-26T03:25:00Z,65.42,34.81
2026-03-26T03:26:00Z,74.86,26.96
2026-03-26T03:27:00Z,58.85,42.16
2026-03-26T03:28:00Z,56.78,43.03
2026-03-26T03:29:00Z,51.47,48.57
2026-03-26T03:30:00Z,42.39,57.03
2026-03-26T03:31:00Z,28.68,72.77
2026-03-26T03:32:00Z,19.74,79.76
2026-03-26T03:33:00Z,7.09,93.79
2026-03-26T03:34:00Z,2.12,97.90
2026-03-26T03:35:00Z,9.26,90.83
2026-03-26T03:36:00Z,42.56,54.35
2026-03-26T03:37:00Z,59.72,43.11
2026-03-26T03:38:00Z,78.48,25.38
2026-03-26T03:39:00Z,99.00,1.00
2026-03-26T03:40:00Z,99.00,1.00
2026-03-26T03:41:00Z,99.00,1.00
2026-03-26T03:42:00Z,99.00,1.00
