# event_ticker=KXATPCHALLENGERMATCH-26MAR20AJDDOD
# final_score=6-3 6-3
# score_resolution=3-6 3-6
# match_winner=Matej Dodig
# fav_player=Duje Ajdukovic
# dog_player=Matej Dodig
# kalshi_date=2026-03-20
timestamp,Duje Ajdukovic,Matej Dodig
2026-03-20T09:13:00Z,46.95,54.81
2026-03-20T09:14:00Z,46.95,55.00
2026-03-20T09:15:00Z,48.00,55.00
2026-03-20T09:16:00Z,48.00,55.00
2026-03-20T09:17:00Z,48.00,54.00
2026-03-20T09:18:00Z,48.00,54.00
2026-03-20T09:19:00Z,48.00,54.00
2026-03-20T09:20:00Z,48.00,54.00
2026-03-20T09:21:00Z,46.00,54.00
2026-03-20T09:22:00Z,46.00,54.00
2026-03-20T09:23:00Z,48.00,54.00
2026-03-20T09:24:00Z,47.00,54.00
2026-03-20T09:25:00Z,47.00,54.00
2026-03-20T09:26:00Z,47.00,54.00
2026-03-20T09:27:00Z,47.00,54.00
2026-03-20T09:28:00Z,47.00,54.00
2026-03-20T09:29:00Z,47.00,54.00
2026-03-20T09:30:00Z,46.11,54.00
2026-03-20T09:31:00Z,46.11,54.00
2026-03-20T09:32:00Z,47.00,54.75
2026-03-20T09:33:00Z,47.00,55.00
2026-03-20T09:34:00Z,47.00,55.00
2026-03-20T09:36:00Z,47.68,54.00
2026-03-20T09:37:00Z,48.00,53.99
2026-03-20T09:38:00Z,48.00,54.00
2026-03-20T09:39:00Z,48.00,54.34
2026-03-20T09:40:00Z,48.00,54.00
2026-03-20T09:41:00Z,48.90,53.11
2026-03-20T09:42:00Z,48.93,52.18
2026-03-20T09:43:00Z,51.89,49.71
2026-03-20T09:44:00Z,53.06,49.39
2026-03-20T09:45:00Z,50.71,51.11
2026-03-20T09:46:00Z,45.90,54.40
2026-03-20T09:47:00Z,47.46,53.89
2026-03-20T09:48:00Z,46.70,54.23
2026-03-20T09:49:00Z,50.73,50.00
2026-03-20T09:50:00Z,51.01,50.55
2026-03-20T09:51:00Z,50.71,51.78
2026-03-20T09:52:00Z,50.34,51.47
2026-03-20T09:53:00Z,51.60,50.12
2026-03-20T09:54:00Z,47.81,53.50
2026-03-20T09:55:00Z,45.44,55.32
2026-03-20T09:56:00Z,42.69,58.82
2026-03-20T09:57:00Z,43.51,58.57
2026-03-20T09:58:00Z,44.27,60.75
2026-03-20T09:59:00Z,34.14,67.84
2026-03-20T10:00:00Z,32.33,68.00
2026-03-20T10:01:00Z,29.20,71.21
2026-03-20T10:02:00Z,27.51,73.48
2026-03-20T10:03:00Z,28.00,70.02
2026-03-20T10:04:00Z,32.22,65.21
2026-03-20T10:05:00Z,30.48,70.48
2026-03-20T10:06:00Z,33.23,69.69
2026-03-20T10:07:00Z,28.22,73.84
2026-03-20T10:08:00Z,28.91,72.97
2026-03-20T10:09:00Z,31.59,70.00
2026-03-20T10:10:00Z,34.90,70.19
2026-03-20T10:11:00Z,28.02,74.10
2026-03-20T10:12:00Z,32.84,70.18
2026-03-20T10:13:00Z,40.36,62.02
2026-03-20T10:14:00Z,33.23,67.39
2026-03-20T10:15:00Z,30.85,74.32
2026-03-20T10:16:00Z,27.28,73.93
2026-03-20T10:17:00Z,24.04,75.20
2026-03-20T10:18:00Z,23.87,77.86
2026-03-20T10:19:00Z,20.96,79.18
2026-03-20T10:20:00Z,21.03,78.52
2026-03-20T10:21:00Z,21.96,78.11
2026-03-20T10:22:00Z,21.93,78.84
2026-03-20T10:23:00Z,21.00,79.65
2026-03-20T10:24:00Z,21.00,80.02
2026-03-20T10:25:00Z,20.01,79.00
2026-03-20T10:26:00Z,20.07,80.84
2026-03-20T10:27:00Z,19.53,82.09
2026-03-20T10:28:00Z,18.00,83.73
2026-03-20T10:29:00Z,19.75,84.79
2026-03-20T10:30:00Z,19.59,81.11
2026-03-20T10:31:00Z,23.06,78.92
2026-03-20T10:32:00Z,20.00,81.98
2026-03-20T10:33:00Z,18.95,82.73
2026-03-20T10:34:00Z,17.00,83.85
2026-03-20T10:35:00Z,15.72,85.57
2026-03-20T10:36:00Z,19.17,82.71
2026-03-20T10:37:00Z,23.22,79.00
2026-03-20T10:38:00Z,19.98,80.17
2026-03-20T10:39:00Z,18.00,83.82
2026-03-20T10:40:00Z,16.99,84.02
2026-03-20T10:41:00Z,15.28,83.13
2026-03-20T10:42:00Z,11.26,92.03
2026-03-20T10:43:00Z,10.75,92.64
2026-03-20T10:44:00Z,14.20,87.82
2026-03-20T10:45:00Z,22.03,80.03
2026-03-20T10:46:00Z,18.12,81.17
2026-03-20T10:47:00Z,19.22,82.03
2026-03-20T10:48:00Z,16.08,83.05
2026-03-20T10:49:00Z,16.99,83.60
2026-03-20T10:50:00Z,15.13,86.04
2026-03-20T10:51:00Z,13.70,89.00
2026-03-20T10:52:00Z,16.66,86.87
2026-03-20T10:53:00Z,16.11,84.78
2026-03-20T10:54:00Z,17.27,84.36
2026-03-20T10:55:00Z,4.80,94.65
2026-03-20T10:56:00Z,1.64,98.64
2026-03-20T10:57:00Z,2.04,98.75
2026-03-20T10:58:00Z,2.11,97.86
2026-03-20T10:59:00Z,1.00,99.00
2026-03-20T11:00:00Z,1.00,99.00
2026-03-20T11:01:00Z,1.00,99.00
2026-03-20T11:02:00Z,1.00,99.00
