# event_ticker=KXATPMATCH-26MAR06BERZVE
# final_score=6-3 6-4
# match_winner=Alexander Zverev
# fav_player=Alexander Zverev
# dog_player=Matteo Berrettini
# kalshi_date=2026-03-06
timestamp,Alexander Zverev,Matteo Berrettini
2026-03-06T18:38:00Z,81.00,22.00
2026-03-06T18:39:00Z,81.00,22.00
2026-03-06T18:40:00Z,80.11,22.00
2026-03-06T18:41:00Z,80.19,22.00
2026-03-06T18:42:00Z,80.01,22.00
2026-03-06T18:43:00Z,80.04,22.00
2026-03-06T18:44:00Z,80.01,22.00
2026-03-06T18:46:00Z,81.00,22.00
2026-03-06T18:47:00Z,81.00,22.00
2026-03-06T18:48:00Z,80.00,22.00
2026-03-06T18:49:00Z,80.00,22.00
2026-03-06T18:50:00Z,80.40,21.83
2026-03-06T18:51:00Z,81.00,21.83
2026-03-06T18:52:00Z,81.00,22.00
2026-03-06T18:53:00Z,81.00,22.00
2026-03-06T18:54:00Z,81.00,21.00
2026-03-06T18:55:00Z,80.84,20.00
2026-03-06T18:56:00Z,80.55,20.00
2026-03-06T18:57:00Z,81.00,20.00
2026-03-06T18:58:00Z,80.00,20.00
2026-03-06T18:59:00Z,80.00,20.00
2026-03-06T19:00:00Z,80.00,20.00
2026-03-06T19:01:00Z,80.00,20.00
2026-03-06T19:02:00Z,80.02,20.00
2026-03-06T19:03:00Z,81.00,20.00
2026-03-06T19:04:00Z,81.00,20.00
2026-03-06T19:05:00Z,81.00,20.00
2026-03-06T19:06:00Z,81.00,20.00
2026-03-06T19:07:00Z,81.00,20.00
2026-03-06T19:08:00Z,81.00,20.00
2026-03-06T19:09:00Z,80.02,20.00
2026-03-06T19:10:00Z,80.02,20.00
2026-03-06T19:11:00Z,80.02,20.00
2026-03-06T19:12:00Z,81.00,20.00
2026-03-06T19:13:00Z,81.00,20.00
2026-03-06T19:14:00Z,81.56,20.00
2026-03-06T19:15:00Z,81.00,20.00
2026-03-06T19:16:00Z,81.00,20.00
2026-03-06T19:17:00Z,80.02,20.03
2026-03-06T19:18:00Z,79.20,21.00
2026-03-06T19:19:00Z,77.75,23.00
2026-03-06T19:20:00Z,80.42,20.15
2026-03-06T19:21:00Z,81.00,20.00
2026-03-06T19:22:00Z,81.13,20.28
2026-03-06T19:23:00Z,81.13,21.48
2026-03-06T19:24:00Z,79.50,21.58
2026-03-06T19:25:00Z,81.00,19.24
2026-03-06T19:26:00Z,81.15,19.08
2026-03-06T19:27:00Z,81.11,20.00
2026-03-06T19:28:00Z,79.95,21.35
2026-03-06T19:29:00Z,78.98,24.45
2026-03-06T19:30:00Z,76.85,24.47
2026-03-06T19:31:00Z,76.67,23.48
2026-03-06T19:32:00Z,79.64,21.00
2026-03-06T19:33:00Z,79.00,21.80
2026-03-06T19:34:00Z,78.00,22.28
2026-03-06T19:35:00Z,80.41,19.24
2026-03-06T19:36:00Z,79.56,19.71
2026-03-06T19:37:00Z,83.66,15.17
2026-03-06T19:38:00Z,89.38,10.98
2026-03-06T19:39:00Z,91.98,9.87
2026-03-06T19:40:00Z,92.70,8.68
2026-03-06T19:41:00Z,92.53,8.84
2026-03-06T19:42:00Z,91.40,8.97
2026-03-06T19:43:00Z,92.00,8.20
2026-03-06T19:44:00Z,92.49,8.55
2026-03-06T19:45:00Z,94.00,7.48
2026-03-06T19:46:00Z,93.09,7.38
2026-03-06T19:47:00Z,93.00,8.00
2026-03-06T19:48:00Z,92.95,7.14
2026-03-06T19:49:00Z,93.00,8.00
2026-03-06T19:50:00Z,92.71,7.98
2026-03-06T19:51:00Z,94.00,6.90
2026-03-06T19:52:00Z,94.00,6.64
2026-03-06T19:53:00Z,94.00,6.98
2026-03-06T19:54:00Z,94.00,7.00
2026-03-06T19:55:00Z,93.06,7.98
2026-03-06T19:56:00Z,91.93,8.00
2026-03-06T19:57:00Z,92.06,8.06
2026-03-06T19:58:00Z,90.99,9.21
2026-03-06T19:59:00Z,92.44,8.00
2026-03-06T20:00:00Z,93.00,8.00
2026-03-06T20:01:00Z,92.48,8.41
2026-03-06T20:02:00Z,91.47,9.99
2026-03-06T20:03:00Z,91.00,9.80
2026-03-06T20:04:00Z,91.42,9.98
2026-03-06T20:05:00Z,92.00,8.76
2026-03-06T20:06:00Z,92.00,9.74
2026-03-06T20:07:00Z,92.00,8.86
2026-03-06T20:08:00Z,93.00,8.02
2026-03-06T20:09:00Z,93.00,7.00
2026-03-06T20:10:00Z,92.02,8.00
2026-03-06T20:11:00Z,94.07,7.07
2026-03-06T20:12:00Z,97.56,2.13
2026-03-06T20:13:00Z,98.97,1.98
2026-03-06T20:14:00Z,98.17,1.41
2026-03-06T20:15:00Z,99.00,1.10
2026-03-06T20:16:00Z,99.00,1.26
2026-03-06T20:17:00Z,98.86,1.00
2026-03-06T20:18:00Z,98.72,1.00
2026-03-06T20:19:00Z,99.00,1.00
2026-03-06T20:20:00Z,99.00,1.00
2026-03-06T20:21:00Z,99.00,2.00
2026-03-06T20:22:00Z,98.00,2.00
2026-03-06T20:23:00Z,99.00,2.00
2026-03-06T20:24:00Z,99.00,1.00
2026-03-06T20:25:00Z,98.93,1.62
2026-03-06T20:26:00Z,98.53,1.98
2026-03-06T20:27:00Z,98.53,1.24
2026-03-06T20:28:00Z,98.53,1.00
2026-03-06T20:29:00Z,99.00,1.00
2026-03-06T20:30:00Z,99.00,1.00
2026-03-06T20:33:00Z,99.00,1.00
