# event_ticker=KXATPMATCH-26FEB21ALCFIL
# final_score=6-2 6-1
# score_resolution=2-6 1-6
# match_winner=Carlos Alcaraz
# fav_player=Arthur Fils
# dog_player=Carlos Alcaraz
# kalshi_date=2026-02-21
timestamp,Arthur Fils,Carlos Alcaraz
2026-02-21T11:42:00Z,14.00,87.00
2026-02-21T11:43:00Z,14.00,87.00
2026-02-21T11:44:00Z,14.00,87.00
2026-02-21T11:45:00Z,14.00,87.00
2026-02-21T11:46:00Z,13.00,87.00
2026-02-21T11:47:00Z,14.00,87.00
2026-02-21T11:48:00Z,15.00,87.00
2026-02-21T11:53:00Z,15.00,87.00
2026-02-21T11:54:00Z,15.00,87.00
2026-02-21T11:55:00Z,15.00,87.00
2026-02-21T12:01:00Z,15.00,87.00
2026-02-21T12:03:00Z,15.00,87.00
2026-02-21T12:06:00Z,15.00,87.00
2026-02-21T12:07:00Z,14.11,87.00
2026-02-21T12:09:00Z,14.11,87.00
2026-02-21T12:10:00Z,14.11,87.00
2026-02-21T12:14:00Z,15.00,87.00
2026-02-21T12:16:00Z,13.33,87.00
2026-02-21T12:18:00Z,14.88,87.00
2026-02-21T12:19:00Z,14.81,87.00
2026-02-21T12:21:00Z,15.00,87.00
2026-02-21T12:22:00Z,15.00,87.00
2026-02-21T12:23:00Z,15.00,87.00
2026-02-21T12:26:00Z,15.00,87.00
2026-02-21T12:28:00Z,15.00,87.00
2026-02-21T12:30:00Z,15.00,87.00
2026-02-21T12:31:00Z,14.00,87.00
2026-02-21T12:32:00Z,15.00,87.00
2026-02-21T12:34:00Z,15.00,86.10
2026-02-21T12:37:00Z,15.00,86.00
2026-02-21T12:38:00Z,15.00,86.00
2026-02-21T12:40:00Z,15.00,86.00
2026-02-21T12:41:00Z,15.00,86.00
2026-02-21T12:42:00Z,15.00,86.00
2026-02-21T12:43:00Z,15.00,86.00
2026-02-21T12:44:00Z,15.00,86.00
2026-02-21T12:46:00Z,15.00,86.00
2026-02-21T12:49:00Z,15.00,86.00
2026-02-21T12:50:00Z,15.00,86.00
2026-02-21T12:51:00Z,15.00,86.00
2026-02-21T12:52:00Z,15.00,86.00
2026-02-21T12:53:00Z,15.00,86.00
2026-02-21T12:54:00Z,15.00,86.00
2026-02-21T12:58:00Z,15.00,85.04
2026-02-21T13:05:00Z,15.00,86.00
2026-02-21T13:07:00Z,15.00,86.00
2026-02-21T13:08:00Z,15.00,86.00
2026-02-21T13:09:00Z,15.00,86.00
2026-02-21T13:10:00Z,15.00,86.00
2026-02-21T13:11:00Z,15.00,86.00
2026-02-21T13:13:00Z,15.00,85.13
2026-02-21T13:15:00Z,15.00,86.00
2026-02-21T13:18:00Z,15.00,86.00
2026-02-21T13:19:00Z,15.00,87.00
2026-02-21T13:20:00Z,15.00,87.00
2026-02-21T13:21:00Z,15.00,87.00
2026-02-21T13:23:00Z,15.00,87.00
2026-02-21T13:24:00Z,15.00,87.00
2026-02-21T13:26:00Z,15.00,87.00
2026-02-21T13:27:00Z,15.00,87.00
2026-02-21T13:31:00Z,15.00,87.00
2026-02-21T13:33:00Z,15.00,87.00
2026-02-21T13:34:00Z,15.00,86.00
2026-02-21T13:35:00Z,15.00,87.00
2026-02-21T13:36:00Z,15.00,87.00
2026-02-21T13:37:00Z,15.00,87.00
2026-02-21T13:38:00Z,15.00,87.00
2026-02-21T13:40:00Z,15.00,87.00
2026-02-21T13:43:00Z,15.00,87.00
2026-02-21T13:45:00Z,15.00,87.00
2026-02-21T13:46:00Z,15.00,87.00
2026-02-21T13:53:00Z,15.00,87.00
2026-02-21T13:54:00Z,15.00,86.00
2026-02-21T13:56:00Z,15.00,86.00
2026-02-21T13:57:00Z,15.00,86.00
2026-02-21T13:59:00Z,14.00,86.00
2026-02-21T14:00:00Z,14.00,86.00
2026-02-21T14:02:00Z,15.00,86.00
2026-02-21T14:03:00Z,15.00,86.00
2026-02-21T14:05:00Z,15.00,86.00
2026-02-21T14:07:00Z,15.00,86.00
2026-02-21T14:09:00Z,15.00,86.00
2026-02-21T14:11:00Z,15.00,86.00
2026-02-21T14:14:00Z,15.00,86.51
2026-02-21T14:18:00Z,15.00,86.51
2026-02-21T14:19:00Z,15.00,86.94
2026-02-21T14:21:00Z,15.00,87.00
2026-02-21T14:23:00Z,15.00,87.00
2026-02-21T14:26:00Z,15.00,87.00
2026-02-21T14:29:00Z,15.00,87.00
2026-02-21T14:30:00Z,13.99,87.00
2026-02-21T14:31:00Z,13.99,87.00
2026-02-21T14:33:00Z,13.99,87.00
2026-02-21T14:34:00Z,13.99,87.00
2026-02-21T14:35:00Z,13.99,87.00
2026-02-21T14:36:00Z,14.00,87.00
2026-02-21T14:38:00Z,14.00,87.00
2026-02-21T14:39:00Z,14.00,87.00
2026-02-21T14:40:00Z,14.00,87.00
2026-02-21T14:42:00Z,14.00,87.00
2026-02-21T14:43:00Z,14.00,86.00
2026-02-21T14:44:00Z,14.00,87.00
2026-02-21T14:45:00Z,14.00,87.00
2026-02-21T14:46:00Z,14.00,87.00
2026-02-21T14:47:00Z,14.00,87.00
2026-02-21T14:48:00Z,14.00,87.00
2026-02-21T14:49:00Z,14.00,87.00
2026-02-21T14:50:00Z,14.00,87.00
2026-02-21T14:51:00Z,14.00,87.00
2026-02-21T14:52:00Z,14.00,87.00
2026-02-21T14:53:00Z,14.00,87.00
2026-02-21T14:54:00Z,14.00,87.00
2026-02-21T14:55:00Z,14.00,87.00
2026-02-21T14:56:00Z,14.00,87.00
2026-02-21T14:57:00Z,14.00,87.00
2026-02-21T14:58:00Z,14.00,87.00
2026-02-21T14:59:00Z,14.00,87.00
2026-02-21T15:00:00Z,14.00,87.00
2026-02-21T15:01:00Z,14.00,87.00
2026-02-21T15:02:00Z,14.00,87.00
2026-02-21T15:03:00Z,14.00,87.00
2026-02-21T15:04:00Z,14.00,87.00
2026-02-21T15:05:00Z,14.00,87.00
2026-02-21T15:06:00Z,14.00,87.00
2026-02-21T15:07:00Z,14.00,87.00
2026-02-21T15:09:00Z,14.00,87.00
2026-02-21T15:10:00Z,14.00,87.00
2026-02-21T15:11:00Z,13.40,87.00
2026-02-21T15:13:00Z,14.00,87.00
2026-02-21T15:14:00Z,14.00,87.00
2026-02-21T15:15:00Z,13.00,87.00
2026-02-21T15:16:00Z,13.00,87.00
2026-02-21T15:17:00Z,14.00,87.00
2026-02-21T15:18:00Z,14.00,87.00
2026-02-21T15:19:00Z,14.00,87.00
2026-02-21T15:20:00Z,14.00,87.00
2026-02-21T15:23:00Z,14.00,87.00
2026-02-21T15:25:00Z,14.00,87.00
2026-02-21T15:28:00Z,14.00,86.31
2026-02-21T15:29:00Z,14.00,87.00
2026-02-21T15:31:00Z,14.00,87.00
2026-02-21T15:32:00Z,14.00,87.00
2026-02-21T15:33:00Z,14.00,87.00
2026-02-21T15:34:00Z,14.00,87.00
2026-02-21T15:35:00Z,14.00,87.00
2026-02-21T15:36:00Z,14.00,87.00
2026-02-21T15:37:00Z,14.00,87.00
2026-02-21T15:38:00Z,14.00,87.00
2026-02-21T15:39:00Z,14.00,87.00
2026-02-21T15:40:00Z,14.00,87.00
2026-02-21T15:41:00Z,14.00,87.00
2026-02-21T15:42:00Z,14.00,87.00
2026-02-21T15:43:00Z,14.00,87.00
2026-02-21T15:44:00Z,14.00,87.00
2026-02-21T15:45:00Z,14.00,87.00
2026-02-21T15:46:00Z,14.00,87.00
2026-02-21T15:47:00Z,14.00,87.00
2026-02-21T15:48:00Z,14.00,86.41
2026-02-21T15:49:00Z,14.00,86.41
2026-02-21T15:50:00Z,14.00,87.00
2026-02-21T15:51:00Z,14.00,87.00
2026-02-21T15:52:00Z,14.00,87.00
2026-02-21T15:53:00Z,14.00,87.00
2026-02-21T15:54:00Z,14.00,87.00
2026-02-21T15:55:00Z,14.00,87.00
2026-02-21T15:57:00Z,14.00,87.00
2026-02-21T15:58:00Z,14.00,86.68
2026-02-21T15:59:00Z,14.00,87.00
2026-02-21T16:00:00Z,14.00,87.00
2026-02-21T16:01:00Z,14.00,87.00
2026-02-21T16:02:00Z,14.00,87.00
2026-02-21T16:05:00Z,14.00,86.01
2026-02-21T16:06:00Z,14.00,87.00
2026-02-21T16:07:00Z,14.00,87.00
2026-02-21T16:09:00Z,14.00,87.00
2026-02-21T16:10:00Z,14.00,87.00
2026-02-21T16:11:00Z,14.00,87.00
2026-02-21T16:12:00Z,14.00,87.00
2026-02-21T16:13:00Z,14.00,87.00
2026-02-21T16:14:00Z,14.00,87.00
2026-02-21T16:16:00Z,14.00,87.00
2026-02-21T16:17:00Z,14.00,87.00
2026-02-21T16:18:00Z,14.00,87.00
2026-02-21T16:21:00Z,14.00,87.00
2026-02-21T16:22:00Z,14.00,87.00
2026-02-21T16:23:00Z,14.00,87.00
2026-02-21T16:26:00Z,14.00,87.00
2026-02-21T16:27:00Z,14.00,87.00
2026-02-21T16:28:00Z,14.00,87.00
2026-02-21T16:29:00Z,14.00,87.00
2026-02-21T16:30:00Z,14.00,87.00
2026-02-21T16:31:00Z,14.00,87.00
2026-02-21T16:32:00Z,14.00,87.00
2026-02-21T16:33:00Z,14.00,87.00
2026-02-21T16:34:00Z,14.00,87.00
2026-02-21T16:35:00Z,14.00,87.00
2026-02-21T16:36:00Z,14.00,87.00
2026-02-21T16:37:00Z,14.00,87.00
2026-02-21T16:38:00Z,14.00,87.00
2026-02-21T16:39:00Z,14.00,87.00
2026-02-21T16:40:00Z,14.00,87.00
2026-02-21T16:41:00Z,14.00,87.00
2026-02-21T16:42:00Z,14.00,87.00
2026-02-21T16:43:00Z,14.00,87.00
2026-02-21T16:44:00Z,14.00,87.00
2026-02-21T16:45:00Z,14.00,87.00
2026-02-21T16:46:00Z,14.00,87.00
2026-02-21T16:47:00Z,14.00,87.00
2026-02-21T16:48:00Z,14.00,87.00
2026-02-21T16:49:00Z,14.00,87.00
2026-02-21T16:50:00Z,14.00,87.00
2026-02-21T16:51:00Z,14.00,87.00
2026-02-21T16:52:00Z,14.00,87.00
2026-02-21T16:53:00Z,14.00,87.00
2026-02-21T16:54:00Z,14.00,87.00
2026-02-21T16:55:00Z,14.00,87.00
2026-02-21T16:56:00Z,14.00,87.00
2026-02-21T16:57:00Z,14.00,87.00
2026-02-21T16:58:00Z,14.00,87.00
2026-02-21T16:59:00Z,14.00,87.00
2026-02-21T17:01:00Z,14.00,87.00
2026-02-21T17:02:00Z,14.00,87.00
2026-02-21T17:03:00Z,14.00,87.00
2026-02-21T17:04:00Z,14.00,87.00
2026-02-21T17:05:00Z,14.00,87.00
2026-02-21T17:06:00Z,14.00,87.00
2026-02-21T17:07:00Z,14.00,87.00
2026-02-21T17:08:00Z,14.00,87.00
2026-02-21T17:09:00Z,14.00,87.00
2026-02-21T17:10:00Z,14.00,87.00
2026-02-21T17:11:00Z,14.00,86.62
2026-02-21T17:12:00Z,14.00,87.00
2026-02-21T17:13:00Z,14.00,87.00
2026-02-21T17:14:00Z,14.00,87.00
2026-02-21T17:15:00Z,14.00,87.00
2026-02-21T17:16:00Z,14.00,87.00
2026-02-21T17:17:00Z,14.00,87.00
2026-02-21T17:18:00Z,14.00,87.00
2026-02-21T17:19:00Z,14.00,87.00
2026-02-21T17:21:00Z,14.00,87.00
2026-02-21T17:22:00Z,14.00,87.00
2026-02-21T17:23:00Z,13.95,87.00
2026-02-21T17:24:00Z,13.00,87.00
2026-02-21T17:25:00Z,13.00,87.00
2026-02-21T17:26:00Z,14.00,87.00
2026-02-21T17:27:00Z,14.00,86.59
2026-02-21T17:28:00Z,14.00,86.00
2026-02-21T17:29:00Z,14.00,87.00
2026-02-21T17:30:00Z,14.00,87.00
2026-02-21T17:31:00Z,14.00,87.00
2026-02-21T17:32:00Z,14.00,87.00
2026-02-21T17:33:00Z,14.00,87.00
2026-02-21T17:34:00Z,14.00,87.00
2026-02-21T17:35:00Z,13.03,87.00
2026-02-21T17:36:00Z,14.00,87.00
2026-02-21T17:37:00Z,14.00,87.00
2026-02-21T17:38:00Z,14.00,87.00
2026-02-21T17:39:00Z,14.00,87.00
2026-02-21T17:40:00Z,14.00,87.00
2026-02-21T17:41:00Z,14.00,87.00
2026-02-21T17:42:00Z,14.00,87.00
2026-02-21T17:43:00Z,14.00,87.00
2026-02-21T17:44:00Z,14.00,87.00
2026-02-21T17:45:00Z,14.00,87.00
2026-02-21T17:46:00Z,14.00,87.00
2026-02-21T17:47:00Z,14.00,87.00
2026-02-21T17:48:00Z,14.00,87.00
2026-02-21T17:49:00Z,14.00,87.00
2026-02-21T17:50:00Z,14.00,87.00
2026-02-21T17:51:00Z,14.00,87.00
2026-02-21T17:52:00Z,14.00,87.00
2026-02-21T17:53:00Z,14.00,87.00
2026-02-21T17:54:00Z,13.84,87.00
2026-02-21T17:55:00Z,14.00,87.00
2026-02-21T17:56:00Z,13.99,86.92
2026-02-21T17:57:00Z,14.00,87.00
2026-02-21T17:58:00Z,14.00,87.00
2026-02-21T17:59:00Z,14.00,87.00
2026-02-21T18:00:00Z,14.00,87.00
2026-02-21T18:01:00Z,14.00,87.00
2026-02-21T18:02:00Z,14.00,87.00
2026-02-21T18:03:00Z,14.00,87.00
2026-02-21T18:04:00Z,14.00,87.00
2026-02-21T18:05:00Z,14.00,87.00
2026-02-21T18:06:00Z,14.00,87.00
2026-02-21T18:07:00Z,14.00,87.00
2026-02-21T18:08:00Z,14.00,87.00
2026-02-21T18:09:00Z,14.00,87.00
2026-02-21T18:10:00Z,14.00,87.00
2026-02-21T18:11:00Z,14.00,87.00
2026-02-21T18:12:00Z,14.00,87.00
2026-02-21T18:13:00Z,14.00,87.00
2026-02-21T18:14:00Z,14.00,87.00
2026-02-21T18:15:00Z,14.15,86.91
2026-02-21T18:16:00Z,14.59,86.83
2026-02-21T18:17:00Z,15.37,86.20
2026-02-21T18:18:00Z,11.97,87.65
2026-02-21T18:19:00Z,8.43,93.00
2026-02-21T18:20:00Z,7.64,93.80
2026-02-21T18:21:00Z,7.24,94.00
2026-02-21T18:22:00Z,7.04,93.09
2026-02-21T18:23:00Z,7.96,93.14
2026-02-21T18:24:00Z,8.00,92.10
2026-02-21T18:25:00Z,9.00,91.29
2026-02-21T18:26:00Z,8.00,93.00
2026-02-21T18:27:00Z,7.98,92.17
2026-02-21T18:28:00Z,7.89,93.00
2026-02-21T18:29:00Z,7.83,92.96
2026-02-21T18:30:00Z,6.25,94.02
2026-02-21T18:31:00Z,6.52,94.30
2026-02-21T18:32:00Z,5.44,94.92
2026-02-21T18:33:00Z,4.92,95.96
2026-02-21T18:34:00Z,4.98,95.07
2026-02-21T18:35:00Z,4.20,95.17
2026-02-21T18:36:00Z,4.78,96.00
2026-02-21T18:37:00Z,4.99,95.39
2026-02-21T18:38:00Z,4.97,95.90
2026-02-21T18:39:00Z,5.00,95.69
2026-02-21T18:40:00Z,4.21,95.46
2026-02-21T18:41:00Z,5.23,95.34
2026-02-21T18:42:00Z,4.99,95.53
2026-02-21T18:43:00Z,4.19,95.85
2026-02-21T18:44:00Z,4.77,96.00
2026-02-21T18:45:00Z,5.00,96.00
2026-02-21T18:46:00Z,3.59,96.07
2026-02-21T18:47:00Z,2.10,98.03
2026-02-21T18:48:00Z,1.99,98.59
2026-02-21T18:49:00Z,1.02,98.49
2026-02-21T18:50:00Z,1.55,98.99
2026-02-21T18:51:00Z,1.00,99.00
2026-02-21T18:52:00Z,1.00,99.00
2026-02-21T18:53:00Z,1.00,99.00
2026-02-21T18:54:00Z,1.00,99.00
2026-02-21T18:55:00Z,1.00,99.00
2026-02-21T18:56:00Z,1.00,99.00
2026-02-21T18:58:00Z,1.00,99.00
2026-02-21T18:59:00Z,1.00,99.00
2026-02-21T19:00:00Z,1.00,99.00
2026-02-21T19:01:00Z,1.00,99.00
2026-02-21T19:02:00Z,1.00,99.00
2026-02-21T19:04:00Z,1.00,99.00
2026-02-21T19:05:00Z,1.00,99.00
2026-02-21T19:07:00Z,1.00,99.00
2026-02-21T19:08:00Z,1.00,99.00
2026-02-21T19:09:00Z,1.00,99.00
2026-02-21T19:10:00Z,1.00,99.00
2026-02-21T19:11:00Z,1.00,99.00
2026-02-21T19:12:00Z,1.00,99.00
