# event_ticker=KXATPMATCH-26FEB16MACSIN
# final_score=6-1 6-4
# match_winner=Jannik Sinner
# fav_player=Jannik Sinner
# dog_player=Tomas Machac
# kalshi_date=2026-02-16
timestamp,Jannik Sinner,Tomas Machac
2026-02-16T09:03:00Z,94.00,7.00
2026-02-16T09:05:00Z,94.00,7.00
2026-02-16T09:11:00Z,94.00,6.00
2026-02-16T09:12:00Z,94.00,7.00
2026-02-16T09:19:00Z,94.00,7.00
2026-02-16T09:22:00Z,94.00,7.00
2026-02-16T09:29:00Z,94.00,7.00
2026-02-16T09:58:00Z,94.00,7.00
2026-02-16T10:07:00Z,94.00,7.00
2026-02-16T10:09:00Z,94.00,7.00
2026-02-16T10:15:00Z,94.00,7.00
2026-02-16T10:16:00Z,93.00,7.00
2026-02-16T10:17:00Z,94.00,7.00
2026-02-16T10:21:00Z,94.00,6.00
2026-02-16T10:24:00Z,94.00,7.00
2026-02-16T10:37:00Z,94.00,7.00
2026-02-16T10:44:00Z,94.00,7.00
2026-02-16T10:46:00Z,94.00,7.00
2026-02-16T10:56:00Z,93.00,7.00
2026-02-16T10:58:00Z,93.00,7.00
2026-02-16T11:00:00Z,93.00,7.00
2026-02-16T11:19:00Z,93.00,7.00
2026-02-16T11:21:00Z,93.00,7.71
2026-02-16T11:24:00Z,93.00,7.71
2026-02-16T11:27:00Z,93.00,8.00
2026-02-16T11:35:00Z,93.00,8.00
2026-02-16T11:44:00Z,93.00,8.00
2026-02-16T11:45:00Z,93.00,8.00
2026-02-16T11:51:00Z,93.00,8.00
2026-02-16T11:52:00Z,93.00,8.00
2026-02-16T11:54:00Z,93.00,8.00
2026-02-16T11:55:00Z,93.00,8.00
2026-02-16T11:58:00Z,93.00,8.00
2026-02-16T12:07:00Z,93.00,8.00
2026-02-16T12:09:00Z,93.00,8.00
2026-02-16T12:10:00Z,93.00,8.00
2026-02-16T12:22:00Z,93.00,8.00
2026-02-16T12:24:00Z,93.00,8.00
2026-02-16T12:33:00Z,93.00,8.00
2026-02-16T12:35:00Z,93.00,8.00
2026-02-16T12:43:00Z,93.00,8.00
2026-02-16T12:46:00Z,93.00,8.00
2026-02-16T12:48:00Z,93.00,8.00
2026-02-16T12:55:00Z,93.00,8.00
2026-02-16T12:56:00Z,93.00,8.00
2026-02-16T13:00:00Z,93.00,8.00
2026-02-16T13:01:00Z,93.00,8.00
2026-02-16T13:02:00Z,93.00,7.00
2026-02-16T13:04:00Z,93.00,7.00
2026-02-16T13:14:00Z,93.00,8.00
2026-02-16T13:15:00Z,93.00,8.00
2026-02-16T13:22:00Z,93.00,8.00
2026-02-16T13:23:00Z,93.00,8.00
2026-02-16T13:24:00Z,93.00,8.00
2026-02-16T13:35:00Z,93.00,8.00
2026-02-16T13:50:00Z,93.00,7.00
2026-02-16T13:51:00Z,93.00,8.00
2026-02-16T13:54:00Z,93.00,8.00
2026-02-16T13:55:00Z,93.00,8.00
2026-02-16T13:56:00Z,93.00,8.00
2026-02-16T13:57:00Z,93.00,8.00
2026-02-16T13:58:00Z,93.00,8.00
2026-02-16T14:00:00Z,93.00,8.00
2026-02-16T14:02:00Z,92.96,8.00
2026-02-16T14:04:00Z,93.00,8.00
2026-02-16T14:05:00Z,93.00,8.00
2026-02-16T14:06:00Z,92.90,8.00
2026-02-16T14:08:00Z,93.00,8.00
2026-02-16T14:11:00Z,93.00,8.00
2026-02-16T14:12:00Z,93.00,8.00
2026-02-16T14:14:00Z,93.00,8.00
2026-02-16T14:16:00Z,93.00,8.00
2026-02-16T14:19:00Z,93.00,8.00
2026-02-16T14:20:00Z,93.00,8.00
2026-02-16T14:30:00Z,93.00,8.00
2026-02-16T14:32:00Z,93.00,8.00
2026-02-16T14:33:00Z,93.00,8.00
2026-02-16T14:37:00Z,93.00,8.00
2026-02-16T14:40:00Z,93.00,8.00
2026-02-16T14:43:00Z,93.00,7.44
2026-02-16T14:45:00Z,93.00,8.00
2026-02-16T14:46:00Z,93.00,8.00
2026-02-16T14:47:00Z,93.00,8.00
2026-02-16T14:51:00Z,93.00,7.00
2026-02-16T14:53:00Z,93.00,7.00
2026-02-16T14:54:00Z,93.00,7.00
2026-02-16T14:57:00Z,93.05,7.00
2026-02-16T14:58:00Z,93.00,7.00
2026-02-16T14:59:00Z,94.00,7.00
2026-02-16T15:00:00Z,94.00,7.00
2026-02-16T15:01:00Z,94.00,6.21
2026-02-16T15:02:00Z,94.00,7.00
2026-02-16T15:03:00Z,94.00,7.00
2026-02-16T15:06:00Z,94.00,7.47
2026-02-16T15:07:00Z,94.00,8.00
2026-02-16T15:10:00Z,94.00,8.00
2026-02-16T15:12:00Z,94.00,8.00
2026-02-16T15:13:00Z,94.00,8.00
2026-02-16T15:15:00Z,94.00,8.00
2026-02-16T15:16:00Z,94.00,8.00
2026-02-16T15:19:00Z,94.00,8.00
2026-02-16T15:20:00Z,94.00,8.00
2026-02-16T15:21:00Z,94.00,8.00
2026-02-16T15:22:00Z,94.00,8.00
2026-02-16T15:23:00Z,94.00,8.00
2026-02-16T15:24:00Z,94.00,8.00
2026-02-16T15:25:00Z,94.00,8.00
2026-02-16T15:27:00Z,94.00,8.00
2026-02-16T15:29:00Z,94.00,6.02
2026-02-16T15:30:00Z,94.00,6.13
2026-02-16T15:31:00Z,94.00,7.00
2026-02-16T15:32:00Z,94.00,7.00
2026-02-16T15:33:00Z,94.00,7.00
2026-02-16T15:34:00Z,94.00,7.00
2026-02-16T15:35:00Z,94.00,7.00
2026-02-16T15:36:00Z,94.00,7.00
2026-02-16T15:37:00Z,94.00,7.00
2026-02-16T15:38:00Z,94.00,7.00
2026-02-16T15:39:00Z,94.00,7.00
2026-02-16T15:40:00Z,94.00,7.00
2026-02-16T15:41:00Z,94.00,7.00
2026-02-16T15:42:00Z,94.00,7.00
2026-02-16T15:44:00Z,93.72,7.00
2026-02-16T15:45:00Z,94.00,7.00
2026-02-16T15:46:00Z,94.00,7.00
2026-02-16T15:47:00Z,94.00,7.00
2026-02-16T15:49:00Z,94.00,7.00
2026-02-16T15:51:00Z,94.00,7.00
2026-02-16T15:52:00Z,94.00,7.00
2026-02-16T15:53:00Z,94.00,6.95
2026-02-16T15:54:00Z,94.00,6.95
2026-02-16T15:56:00Z,94.00,7.00
2026-02-16T15:57:00Z,94.00,7.00
2026-02-16T15:58:00Z,94.00,7.00
2026-02-16T15:59:00Z,94.00,7.00
2026-02-16T16:00:00Z,94.00,7.00
2026-02-16T16:01:00Z,94.00,7.00
2026-02-16T16:02:00Z,94.00,7.00
2026-02-16T16:03:00Z,94.00,7.00
2026-02-16T16:05:00Z,94.00,7.00
2026-02-16T16:06:00Z,94.00,6.00
2026-02-16T16:08:00Z,94.00,7.00
2026-02-16T16:10:00Z,94.00,7.00
2026-02-16T16:11:00Z,94.00,7.00
2026-02-16T16:12:00Z,94.00,7.00
2026-02-16T16:13:00Z,94.00,7.00
2026-02-16T16:15:00Z,94.00,7.00
2026-02-16T16:16:00Z,94.00,7.00
2026-02-16T16:17:00Z,94.00,7.00
2026-02-16T16:18:00Z,94.00,7.00
2026-02-16T16:19:00Z,94.00,7.00
2026-02-16T16:20:00Z,94.00,7.00
2026-02-16T16:21:00Z,94.00,7.00
2026-02-16T16:22:00Z,93.98,6.61
2026-02-16T16:23:00Z,94.00,7.00
2026-02-16T16:24:00Z,94.00,7.00
2026-02-16T16:25:00Z,94.00,7.00
2026-02-16T16:26:00Z,94.00,6.18
2026-02-16T16:27:00Z,94.00,7.00
2026-02-16T16:28:00Z,94.00,7.00
2026-02-16T16:29:00Z,94.00,7.00
2026-02-16T16:30:00Z,94.00,7.00
2026-02-16T16:31:00Z,94.00,7.00
2026-02-16T16:32:00Z,93.96,7.55
2026-02-16T16:33:00Z,94.00,8.00
2026-02-16T16:34:00Z,93.97,7.00
2026-02-16T16:35:00Z,94.00,7.06
2026-02-16T16:36:00Z,94.00,7.06
2026-02-16T16:37:00Z,94.00,7.06
2026-02-16T16:38:00Z,94.00,7.00
2026-02-16T16:39:00Z,94.00,7.99
2026-02-16T16:40:00Z,93.95,8.02
2026-02-16T16:41:00Z,94.00,8.99
2026-02-16T16:42:00Z,93.79,8.93
2026-02-16T16:43:00Z,94.00,7.14
2026-02-16T16:44:00Z,93.98,7.12
2026-02-16T16:45:00Z,94.14,6.97
2026-02-16T16:46:00Z,93.09,6.80
2026-02-16T16:47:00Z,95.83,5.96
2026-02-16T16:48:00Z,96.77,4.95
2026-02-16T16:49:00Z,98.08,4.93
2026-02-16T16:50:00Z,95.17,4.83
2026-02-16T16:51:00Z,96.09,5.68
2026-02-16T16:52:00Z,97.00,3.99
2026-02-16T16:53:00Z,98.48,3.17
2026-02-16T16:54:00Z,98.00,3.00
2026-02-16T16:55:00Z,98.00,2.96
2026-02-16T16:56:00Z,98.02,2.93
2026-02-16T16:57:00Z,98.02,3.00
2026-02-16T16:58:00Z,98.29,3.22
2026-02-16T16:59:00Z,97.37,3.20
2026-02-16T17:00:00Z,98.56,3.13
2026-02-16T17:01:00Z,98.00,2.96
2026-02-16T17:02:00Z,98.99,3.00
2026-02-16T17:03:00Z,98.75,2.98
2026-02-16T17:04:00Z,98.24,3.57
2026-02-16T17:05:00Z,98.91,2.02
2026-02-16T17:06:00Z,99.00,2.06
2026-02-16T17:07:00Z,99.00,2.51
2026-02-16T17:08:00Z,99.00,1.33
2026-02-16T17:09:00Z,98.08,2.58
2026-02-16T17:10:00Z,99.00,1.70
2026-02-16T17:11:00Z,99.00,2.40
2026-02-16T17:12:00Z,99.00,2.88
2026-02-16T17:13:00Z,98.00,3.78
2026-02-16T17:14:00Z,98.64,2.79
2026-02-16T17:15:00Z,99.00,3.00
2026-02-16T17:16:00Z,99.00,2.38
2026-02-16T17:17:00Z,99.00,1.98
2026-02-16T17:18:00Z,98.17,2.00
2026-02-16T17:19:00Z,98.96,3.04
2026-02-16T17:20:00Z,99.00,2.24
2026-02-16T17:21:00Z,99.00,3.00
2026-02-16T17:22:00Z,99.00,2.09
2026-02-16T17:23:00Z,98.00,2.56
2026-02-16T17:24:00Z,98.47,3.86
2026-02-16T17:25:00Z,99.00,2.14
2026-02-16T17:26:00Z,98.99,1.22
2026-02-16T17:27:00Z,98.99,1.00
2026-02-16T17:28:00Z,98.99,1.00
2026-02-16T17:29:00Z,98.99,1.00
2026-02-16T17:30:00Z,99.00,1.00
2026-02-16T17:31:00Z,99.00,1.00
2026-02-16T17:32:00Z,99.00,1.00
2026-02-16T17:33:00Z,99.00,1.00
2026-02-16T17:34:00Z,99.00,1.00
2026-02-16T17:35:00Z,99.00,1.00
2026-02-16T17:37:00Z,99.00,1.00
2026-02-16T17:38:00Z,99.00,1.00
2026-02-16T17:39:00Z,99.00,1.00
2026-02-16T17:40:00Z,99.00,1.00
2026-02-16T17:41:00Z,99.00,1.00
2026-02-16T17:42:00Z,99.00,1.00
2026-02-16T17:43:00Z,99.00,1.00
2026-02-16T17:44:00Z,99.00,1.00
2026-02-16T17:45:00Z,99.00,1.00
2026-02-16T17:46:00Z,99.00,1.00
2026-02-16T17:47:00Z,99.00,1.00
2026-02-16T17:48:00Z,99.00,1.00
2026-02-16T17:49:00Z,99.00,1.00
2026-02-16T17:50:00Z,99.00,1.00
2026-02-16T17:51:00Z,99.00,1.00
2026-02-16T17:52:00Z,99.00,1.00
2026-02-16T17:53:00Z,99.00,1.00
2026-02-16T17:54:00Z,99.00,1.00
2026-02-16T17:55:00Z,99.00,1.00
2026-02-16T17:56:00Z,99.00,1.00
2026-02-16T17:58:00Z,99.00,1.00
2026-02-16T17:59:00Z,99.00,1.00
2026-02-16T18:01:00Z,99.00,1.00
