# event_ticker=KXATPCHALLENGERMATCH-26APR09YIBNIS
# final_score=6-3 3-6 6-1
# score_resolution=3-6 6-3 1-6
# match_winner=Yibing Wu
# fav_player=Kei Nishikori
# dog_player=Yibing Wu
# kalshi_date=2026-04-09
timestamp,Kei Nishikori,Yibing Wu
2026-04-09T20:50:00Z,38.62,63.00
2026-04-09T20:51:00Z,38.62,63.00
2026-04-09T20:52:00Z,38.62,63.70
2026-04-09T20:53:00Z,38.62,64.00
2026-04-09T20:54:00Z,38.62,62.00
2026-04-09T20:55:00Z,38.62,63.93
2026-04-09T20:56:00Z,38.62,64.00
2026-04-09T20:58:00Z,38.00,63.99
2026-04-09T21:00:00Z,38.00,63.00
2026-04-09T21:01:00Z,38.00,63.00
2026-04-09T21:02:00Z,38.00,63.79
2026-04-09T21:03:00Z,38.00,64.00
2026-04-09T21:04:00Z,38.00,64.85
2026-04-09T21:05:00Z,38.00,65.00
2026-04-09T21:06:00Z,38.00,64.00
2026-04-09T21:07:00Z,38.00,64.00
2026-04-09T21:08:00Z,38.00,64.00
2026-04-09T21:10:00Z,38.00,64.00
2026-04-09T21:11:00Z,38.21,64.00
2026-04-09T21:12:00Z,38.00,63.00
2026-04-09T21:13:00Z,38.00,63.00
2026-04-09T21:15:00Z,38.00,63.13
2026-04-09T21:16:00Z,38.00,63.00
2026-04-09T21:17:00Z,38.00,63.97
2026-04-09T21:18:00Z,36.33,64.56
2026-04-09T21:20:00Z,38.00,64.97
2026-04-09T21:21:00Z,38.16,64.45
2026-04-09T21:22:00Z,37.99,64.07
2026-04-09T21:23:00Z,38.00,65.00
2026-04-09T21:24:00Z,38.00,64.97
2026-04-09T21:25:00Z,37.99,61.61
2026-04-09T21:26:00Z,38.65,64.02
2026-04-09T21:27:00Z,38.35,65.29
2026-04-09T21:28:00Z,37.38,65.46
2026-04-09T21:29:00Z,37.35,65.81
2026-04-09T21:30:00Z,37.59,65.90
2026-04-09T21:31:00Z,36.98,68.19
2026-04-09T21:32:00Z,35.85,67.07
2026-04-09T21:33:00Z,36.02,66.94
2026-04-09T21:34:00Z,35.36,69.29
2026-04-09T21:35:00Z,30.22,71.67
2026-04-09T21:36:00Z,31.20,71.18
2026-04-09T21:37:00Z,34.36,65.22
2026-04-09T21:38:00Z,34.93,65.99
2026-04-09T21:39:00Z,35.97,65.90
2026-04-09T21:40:00Z,34.66,67.10
2026-04-09T21:41:00Z,32.39,68.82
2026-04-09T21:42:00Z,32.00,69.05
2026-04-09T21:43:00Z,29.62,72.08
2026-04-09T21:44:00Z,26.69,74.27
2026-04-09T21:45:00Z,26.62,74.74
2026-04-09T21:46:00Z,19.46,80.56
2026-04-09T21:47:00Z,19.24,80.74
2026-04-09T21:48:00Z,20.87,80.58
2026-04-09T21:49:00Z,25.84,77.33
2026-04-09T21:50:00Z,28.80,73.31
2026-04-09T21:51:00Z,31.59,71.09
2026-04-09T21:52:00Z,28.51,73.32
2026-04-09T21:53:00Z,29.19,72.36
2026-04-09T21:54:00Z,33.63,66.58
2026-04-09T21:55:00Z,33.04,68.25
2026-04-09T21:56:00Z,31.21,70.24
2026-04-09T21:57:00Z,28.26,71.80
2026-04-09T21:58:00Z,29.25,71.52
2026-04-09T21:59:00Z,28.27,72.84
2026-04-09T22:00:00Z,25.59,76.65
2026-04-09T22:01:00Z,28.51,72.69
2026-04-09T22:02:00Z,26.33,74.32
2026-04-09T22:03:00Z,18.13,83.13
2026-04-09T22:04:00Z,21.48,80.50
2026-04-09T22:05:00Z,19.45,80.99
2026-04-09T22:06:00Z,15.93,85.26
2026-04-09T22:07:00Z,17.29,82.28
2026-04-09T22:08:00Z,14.58,85.63
2026-04-09T22:09:00Z,14.83,85.19
2026-04-09T22:10:00Z,15.07,85.86
2026-04-09T22:11:00Z,15.52,85.13
2026-04-09T22:12:00Z,16.55,85.03
2026-04-09T22:13:00Z,18.54,82.78
2026-04-09T22:14:00Z,18.07,82.21
2026-04-09T22:15:00Z,20.00,81.61
2026-04-09T22:16:00Z,24.47,77.03
2026-04-09T22:17:00Z,23.93,77.63
2026-04-09T22:18:00Z,22.81,79.42
2026-04-09T22:19:00Z,19.65,81.54
2026-04-09T22:20:00Z,20.68,80.02
2026-04-09T22:21:00Z,19.93,80.44
2026-04-09T22:22:00Z,24.76,72.80
2026-04-09T22:23:00Z,28.28,71.46
2026-04-09T22:24:00Z,31.16,70.14
2026-04-09T22:25:00Z,35.23,65.70
2026-04-09T22:26:00Z,29.15,72.45
2026-04-09T22:27:00Z,28.52,71.77
2026-04-09T22:28:00Z,35.03,64.79
2026-04-09T22:29:00Z,35.33,64.91
2026-04-09T22:30:00Z,37.71,64.54
2026-04-09T22:31:00Z,35.38,64.42
2026-04-09T22:32:00Z,31.56,68.51
2026-04-09T22:33:00Z,35.49,64.60
2026-04-09T22:34:00Z,32.70,67.84
2026-04-09T22:35:00Z,32.56,67.61
2026-04-09T22:36:00Z,36.41,65.86
2026-04-09T22:37:00Z,37.97,62.94
2026-04-09T22:38:00Z,38.39,62.08
2026-04-09T22:39:00Z,43.49,55.85
2026-04-09T22:40:00Z,44.39,55.99
2026-04-09T22:41:00Z,45.40,54.96
2026-04-09T22:42:00Z,46.42,53.13
2026-04-09T22:43:00Z,44.22,57.05
2026-04-09T22:44:00Z,42.41,58.82
2026-04-09T22:45:00Z,40.00,60.57
2026-04-09T22:46:00Z,35.78,62.89
2026-04-09T22:47:00Z,37.94,64.65
2026-04-09T22:48:00Z,35.32,63.71
2026-04-09T22:49:00Z,37.23,63.64
2026-04-09T22:50:00Z,28.76,69.64
2026-04-09T22:51:00Z,35.86,66.35
2026-04-09T22:52:00Z,34.90,64.40
2026-04-09T22:53:00Z,38.45,62.91
2026-04-09T22:54:00Z,39.30,60.35
2026-04-09T22:55:00Z,37.97,61.92
2026-04-09T22:56:00Z,37.53,63.91
2026-04-09T22:57:00Z,37.60,63.58
2026-04-09T22:58:00Z,40.20,60.67
2026-04-09T22:59:00Z,46.86,52.69
2026-04-09T23:00:00Z,38.06,63.39
2026-04-09T23:01:00Z,30.72,69.74
2026-04-09T23:02:00Z,33.39,66.86
2026-04-09T23:03:00Z,26.74,72.88
2026-04-09T23:04:00Z,14.83,87.46
2026-04-09T23:05:00Z,9.53,90.79
2026-04-09T23:06:00Z,7.32,92.73
2026-04-09T23:07:00Z,5.54,93.80
2026-04-09T23:08:00Z,5.88,93.76
2026-04-09T23:09:00Z,5.43,94.36
2026-04-09T23:10:00Z,5.75,94.36
2026-04-09T23:11:00Z,5.35,95.36
2026-04-09T23:12:00Z,5.31,94.24
2026-04-09T23:13:00Z,5.75,93.99
2026-04-09T23:14:00Z,4.38,95.91
2026-04-09T23:15:00Z,2.48,98.04
2026-04-09T23:16:00Z,1.58,98.18
2026-04-09T23:17:00Z,1.71,98.95
2026-04-09T23:18:00Z,1.00,99.00
2026-04-09T23:19:00Z,1.00,99.00
2026-04-09T23:20:00Z,1.00,99.00
2026-04-09T23:21:00Z,1.09,98.87
2026-04-09T23:22:00Z,1.13,98.86
2026-04-09T23:23:00Z,1.00,99.00
2026-04-09T23:24:00Z,1.00,99.00
2026-04-09T23:25:00Z,1.00,99.00
2026-04-09T23:26:00Z,1.00,99.00
2026-04-09T23:27:00Z,1.00,99.00
