# event_ticker=KXATPMATCH-26MAR04BORNAV
# final_score=7-6(9) 7-5
# score_resolution=6-7 5-7
# match_winner=Nuno Borges
# fav_player=Emilio Nava
# dog_player=Nuno Borges
# kalshi_date=2026-03-04
timestamp,Emilio Nava,Nuno Borges
2026-03-06T02:57:00Z,13.67,85.79
2026-03-06T02:58:00Z,14.21,85.44
2026-03-06T02:59:00Z,12.05,87.20
2026-03-06T03:00:00Z,12.80,87.58
2026-03-06T03:01:00Z,8.59,91.17
2026-03-06T03:02:00Z,16.41,84.88
2026-03-06T03:03:00Z,19.71,81.97
2026-03-06T03:04:00Z,26.40,71.67
2026-03-06T03:05:00Z,21.82,77.40
2026-03-06T03:06:00Z,22.30,79.30
2026-03-06T03:07:00Z,16.88,83.00
2026-03-06T03:08:00Z,16.96,83.00
2026-03-06T03:09:00Z,15.61,83.15
2026-03-06T03:10:00Z,4.95,95.84
2026-03-06T03:11:00Z,5.64,95.82
2026-03-06T03:12:00Z,1.35,98.85
2026-03-06T03:13:00Z,1.00,99.00
2026-03-06T03:14:00Z,1.00,99.00
2026-03-06T03:15:00Z,1.00,99.00
2026-03-06T03:16:00Z,1.00,99.00
2026-03-06T03:17:00Z,1.00,99.00
2026-03-06T03:18:00Z,1.00,99.00
2026-03-06T03:19:00Z,1.00,99.00
2026-03-06T03:20:00Z,1.00,99.00
2026-03-06T03:21:00Z,1.00,99.00
2026-03-06T03:22:00Z,1.00,99.00
