# event_ticker=KXATPMATCH-26MAY08DEARN
# final_score=4-6 7-6(5) 6-4
# score_resolution=6-4 6-7 4-6
# match_winner=Matteo Arnaldi
# fav_player=Alex de Minaur
# dog_player=Matteo Arnaldi
# kalshi_date=2026-05-08
timestamp,Alex de Minaur,Matteo Arnaldi
2026-05-08T11:53:00Z,20.58,79.62
2026-05-08T11:54:00Z,21.07,79.63
2026-05-08T11:55:00Z,27.74,77.53
2026-05-08T11:56:00Z,38.55,62.31
2026-05-08T11:57:00Z,47.80,51.69
2026-05-08T11:58:00Z,56.50,50.16
2026-05-08T11:59:00Z,51.72,49.09
2026-05-08T12:00:00Z,36.75,65.31
2026-05-08T12:01:00Z,18.06,78.22
2026-05-08T12:02:00Z,14.83,85.09
2026-05-08T12:03:00Z,10.66,82.85
2026-05-08T12:04:00Z,9.83,91.93
2026-05-08T12:05:00Z,5.34,95.82
2026-05-08T12:06:00Z,7.75,97.35
2026-05-08T12:07:00Z,5.28,96.66
2026-05-08T12:08:00Z,4.74,94.65
2026-05-08T12:09:00Z,1.00,99.00
2026-05-08T12:10:00Z,1.00,99.00
2026-05-08T12:11:00Z,1.00,99.00
2026-05-08T12:12:00Z,1.00,99.00
