# event_ticker=KXATPMATCH-26MAY21NAVMUN
# final_score=6-2 6-2
# match_winner=Mariano Navone
# fav_player=Mariano Navone
# dog_player=Jaume Munar
# kalshi_date=2026-05-21
timestamp,Mariano Navone,Jaume Munar
2026-05-21T12:37:00Z,98.08,1.77
2026-05-21T12:38:00Z,98.34,1.95
2026-05-21T12:39:00Z,99.00,1.75
2026-05-21T12:40:00Z,98.56,1.35
2026-05-21T12:41:00Z,98.93,1.28
2026-05-21T12:42:00Z,99.00,2.00
2026-05-21T12:43:00Z,99.00,2.00
2026-05-21T12:44:00Z,99.00,1.72
2026-05-21T12:45:00Z,98.64,1.78
2026-05-21T12:46:00Z,99.00,1.00
2026-05-21T12:47:00Z,99.00,1.00
2026-05-21T12:50:00Z,99.00,1.00
2026-05-21T12:51:00Z,99.00,1.00
2026-05-21T12:52:00Z,99.00,1.00
