# event_ticker=KXATPMATCH-26JAN10TABUGO
# final_score=6-4 6-2
# match_winner=Alejandro Tabilo
# fav_player=Alejandro Tabilo
# dog_player=Camilo Ugo Carabelli
# kalshi_date=2026-01-10
timestamp,Alejandro Tabilo,Camilo Ugo Carabelli
2026-01-12T20:32:00Z,69.00,33.00
2026-01-12T20:33:00Z,69.00,32.00
2026-01-12T20:34:00Z,69.00,33.00
2026-01-12T20:36:00Z,68.00,33.00
2026-01-12T20:38:00Z,69.00,33.00
2026-01-12T20:39:00Z,69.00,33.00
2026-01-12T20:43:00Z,69.00,33.00
2026-01-12T20:44:00Z,69.00,33.00
2026-01-12T20:46:00Z,67.00,33.00
2026-01-12T20:47:00Z,69.00,33.00
2026-01-12T20:48:00Z,69.00,33.00
2026-01-12T20:50:00Z,69.00,33.00
2026-01-12T20:52:00Z,69.00,33.00
2026-01-12T20:54:00Z,69.00,33.00
2026-01-12T20:55:00Z,69.00,33.00
2026-01-12T20:56:00Z,69.00,33.00
2026-01-12T20:57:00Z,69.42,33.00
2026-01-12T20:58:00Z,69.42,33.00
2026-01-12T21:03:00Z,70.00,33.00
2026-01-12T21:04:00Z,70.00,33.00
2026-01-12T21:05:00Z,70.00,33.00
2026-01-12T21:06:00Z,70.00,33.00
2026-01-12T21:07:00Z,70.00,33.00
2026-01-12T21:09:00Z,70.00,33.00
2026-01-12T21:10:00Z,71.00,33.00
2026-01-12T21:13:00Z,71.00,33.00
2026-01-12T21:15:00Z,71.00,33.00
2026-01-12T21:17:00Z,71.00,33.00
2026-01-12T21:21:00Z,70.00,33.00
2026-01-12T21:22:00Z,70.00,33.00
2026-01-12T21:28:00Z,70.00,33.00
2026-01-12T21:29:00Z,69.00,33.00
2026-01-12T21:30:00Z,70.00,33.00
2026-01-12T21:32:00Z,70.00,33.00
2026-01-12T21:33:00Z,70.00,33.00
2026-01-12T21:34:00Z,70.00,33.00
2026-01-12T21:35:00Z,70.00,33.00
2026-01-12T21:36:00Z,70.00,33.00
2026-01-12T21:37:00Z,70.00,33.00
2026-01-12T21:38:00Z,70.00,33.00
2026-01-12T21:39:00Z,70.00,33.00
2026-01-12T21:40:00Z,70.00,33.00
2026-01-12T21:41:00Z,70.00,33.00
2026-01-12T21:42:00Z,69.86,33.00
2026-01-12T21:44:00Z,70.00,33.00
2026-01-12T21:45:00Z,70.00,33.00
2026-01-12T21:46:00Z,70.00,33.00
2026-01-12T21:48:00Z,70.00,33.00
2026-01-12T21:49:00Z,70.00,33.00
2026-01-12T21:50:00Z,70.00,33.00
2026-01-12T21:51:00Z,69.98,33.00
2026-01-12T21:52:00Z,70.00,33.00
2026-01-12T21:53:00Z,70.00,33.00
2026-01-12T21:54:00Z,70.00,33.00
2026-01-12T21:55:00Z,70.00,32.95
2026-01-12T21:56:00Z,70.00,33.00
2026-01-12T21:57:00Z,70.00,33.00
2026-01-12T21:58:00Z,70.00,33.00
2026-01-12T21:59:00Z,70.00,33.00
2026-01-12T22:00:00Z,70.00,33.00
2026-01-12T22:01:00Z,70.00,33.00
2026-01-12T22:02:00Z,70.00,33.00
2026-01-12T22:03:00Z,70.00,33.00
2026-01-12T22:04:00Z,70.00,33.00
2026-01-12T22:06:00Z,70.00,33.00
2026-01-12T22:07:00Z,70.00,33.00
2026-01-12T22:08:00Z,70.00,33.00
2026-01-12T22:09:00Z,70.00,32.72
2026-01-12T22:10:00Z,69.99,32.98
2026-01-12T22:11:00Z,69.96,32.97
2026-01-12T22:12:00Z,69.13,32.00
2026-01-12T22:13:00Z,69.60,32.11
2026-01-12T22:14:00Z,70.00,33.59
2026-01-12T22:15:00Z,69.99,33.39
2026-01-12T22:16:00Z,70.00,33.45
2026-01-12T22:17:00Z,69.66,33.00
2026-01-12T22:18:00Z,68.99,33.00
2026-01-12T22:19:00Z,68.99,33.00
2026-01-12T22:20:00Z,69.35,33.00
2026-01-12T22:21:00Z,70.00,33.00
2026-01-12T22:22:00Z,69.33,33.21
2026-01-12T22:23:00Z,69.00,32.97
2026-01-12T22:24:00Z,69.00,33.00
2026-01-12T22:25:00Z,69.00,33.00
2026-01-12T22:26:00Z,69.00,31.95
2026-01-12T22:27:00Z,69.27,32.32
2026-01-12T22:28:00Z,69.30,31.99
2026-01-12T22:29:00Z,69.92,32.00
2026-01-12T22:30:00Z,69.49,32.02
2026-01-12T22:31:00Z,69.20,32.38
2026-01-12T22:32:00Z,69.91,33.04
2026-01-12T22:33:00Z,70.36,32.11
2026-01-12T22:34:00Z,70.00,32.68
2026-01-12T22:35:00Z,70.00,32.76
2026-01-12T22:36:00Z,69.13,33.61
2026-01-12T22:37:00Z,69.12,34.00
2026-01-12T22:38:00Z,68.58,34.34
2026-01-12T22:39:00Z,69.00,33.00
2026-01-12T22:40:00Z,69.10,34.38
2026-01-12T22:41:00Z,71.83,32.34
2026-01-12T22:42:00Z,69.74,32.52
2026-01-12T22:43:00Z,67.06,35.73
2026-01-12T22:44:00Z,68.68,37.48
2026-01-12T22:45:00Z,69.86,33.49
2026-01-12T22:46:00Z,71.33,31.30
2026-01-12T22:47:00Z,70.47,32.99
2026-01-12T22:48:00Z,68.31,33.91
2026-01-12T22:49:00Z,66.22,36.58
2026-01-12T22:50:00Z,65.45,38.79
2026-01-12T22:51:00Z,65.39,37.21
2026-01-12T22:52:00Z,69.97,32.57
2026-01-12T22:53:00Z,70.42,30.80
2026-01-12T22:54:00Z,70.03,30.85
2026-01-12T22:55:00Z,69.85,31.80
2026-01-12T22:56:00Z,74.01,28.67
2026-01-12T22:57:00Z,78.88,20.79
2026-01-12T22:58:00Z,83.54,17.55
2026-01-12T22:59:00Z,83.24,17.24
2026-01-12T23:00:00Z,85.77,16.16
2026-01-12T23:01:00Z,86.92,13.12
2026-01-12T23:02:00Z,88.61,12.03
2026-01-12T23:03:00Z,88.78,12.41
2026-01-12T23:04:00Z,88.22,13.71
2026-01-12T23:05:00Z,87.63,14.13
2026-01-12T23:06:00Z,87.70,13.91
2026-01-12T23:07:00Z,88.43,13.77
2026-01-12T23:08:00Z,88.03,13.83
2026-01-12T23:09:00Z,88.66,12.14
2026-01-12T23:10:00Z,88.19,12.92
2026-01-12T23:11:00Z,86.90,13.30
2026-01-12T23:12:00Z,87.06,13.79
2026-01-12T23:13:00Z,88.03,13.16
2026-01-12T23:14:00Z,89.98,10.76
2026-01-12T23:15:00Z,89.20,11.00
2026-01-12T23:16:00Z,89.98,10.23
2026-01-12T23:17:00Z,88.82,9.51
2026-01-12T23:18:00Z,92.05,8.90
2026-01-12T23:19:00Z,95.83,4.76
2026-01-12T23:20:00Z,96.83,4.84
2026-01-12T23:21:00Z,97.28,3.82
2026-01-12T23:22:00Z,96.22,3.71
2026-01-12T23:23:00Z,96.43,4.16
2026-01-12T23:24:00Z,97.36,3.92
2026-01-12T23:25:00Z,94.56,5.05
2026-01-12T23:26:00Z,95.45,4.91
2026-01-12T23:27:00Z,95.12,4.88
2026-01-12T23:28:00Z,96.81,3.81
2026-01-12T23:29:00Z,97.80,2.85
2026-01-12T23:30:00Z,97.12,2.97
2026-01-12T23:31:00Z,96.94,3.44
2026-01-12T23:32:00Z,96.82,4.04
2026-01-12T23:33:00Z,96.05,3.98
2026-01-12T23:34:00Z,97.41,2.80
2026-01-12T23:35:00Z,96.12,3.27
2026-01-12T23:36:00Z,95.78,3.76
2026-01-12T23:37:00Z,97.97,2.30
2026-01-12T23:38:00Z,98.94,1.31
2026-01-12T23:39:00Z,99.00,1.42
2026-01-12T23:40:00Z,99.00,1.42
2026-01-12T23:41:00Z,99.00,1.00
2026-01-12T23:42:00Z,99.00,1.00
2026-01-12T23:43:00Z,99.00,1.00
2026-01-12T23:44:00Z,99.00,1.00
2026-01-12T23:46:00Z,99.00,1.00
2026-01-12T23:47:00Z,99.00,1.00
2026-01-12T23:48:00Z,99.00,1.00
