# event_ticker=KXATPMATCH-26APR22TRUMER
# final_score=6-4 1-6 7-6(6)
# score_resolution=6-4 1-6 7-6
# match_winner=Daniel Merida
# fav_player=Daniel Merida
# dog_player=Marco Trungelliti
# kalshi_date=2026-04-22
timestamp,Marco Trungelliti,Daniel Merida
2026-04-23T15:23:00Z,39.92,59.00
2026-04-23T15:25:00Z,42.91,58.00
2026-04-23T15:26:00Z,44.00,58.00
2026-04-23T15:28:00Z,44.00,58.00
2026-04-23T15:30:00Z,41.00,58.00
2026-04-23T15:34:00Z,41.00,56.00
2026-04-23T15:36:00Z,40.00,57.02
2026-04-23T15:37:00Z,40.00,59.00
2026-04-23T15:39:00Z,39.00,59.00
2026-04-23T15:42:00Z,39.00,59.00
2026-04-23T15:45:00Z,39.00,59.00
2026-04-23T15:46:00Z,39.00,59.00
2026-04-23T15:48:00Z,39.00,59.00
2026-04-23T15:49:00Z,39.00,59.00
2026-04-23T15:51:00Z,39.00,59.00
2026-04-23T15:52:00Z,39.00,59.29
2026-04-23T15:53:00Z,42.00,60.00
2026-04-23T15:54:00Z,42.00,60.12
2026-04-23T15:55:00Z,41.89,61.00
2026-04-23T15:56:00Z,41.89,61.00
2026-04-23T15:57:00Z,41.97,60.91
2026-04-23T15:58:00Z,41.80,61.00
2026-04-23T15:59:00Z,41.80,61.00
2026-04-23T16:01:00Z,41.81,60.00
2026-04-23T16:02:00Z,42.00,59.61
2026-04-23T16:03:00Z,42.00,60.00
2026-04-23T16:04:00Z,42.00,60.00
2026-04-23T16:05:00Z,42.00,60.00
2026-04-23T16:06:00Z,42.00,60.00
2026-04-23T16:07:00Z,42.00,60.00
2026-04-23T16:08:00Z,41.99,60.00
2026-04-23T16:09:00Z,42.00,60.00
2026-04-23T16:10:00Z,42.00,60.00
2026-04-23T16:11:00Z,41.86,60.00
2026-04-23T16:12:00Z,41.16,58.90
2026-04-23T16:13:00Z,36.13,60.88
2026-04-23T16:14:00Z,35.04,64.69
2026-04-23T16:15:00Z,30.32,70.82
2026-04-23T16:16:00Z,28.16,74.13
2026-04-23T16:17:00Z,27.69,70.50
2026-04-23T16:18:00Z,27.22,73.95
2026-04-23T16:19:00Z,26.99,73.90
2026-04-23T16:20:00Z,28.02,74.00
2026-04-23T16:21:00Z,29.00,73.00
2026-04-23T16:22:00Z,28.26,72.51
2026-04-23T16:23:00Z,29.95,70.94
2026-04-23T16:24:00Z,35.66,65.54
2026-04-23T16:25:00Z,32.07,68.92
2026-04-23T16:26:00Z,30.21,68.51
2026-04-23T16:27:00Z,35.99,61.12
2026-04-23T16:28:00Z,43.61,56.18
2026-04-23T16:29:00Z,46.81,53.49
2026-04-23T16:30:00Z,48.92,52.97
2026-04-23T16:31:00Z,49.35,52.00
2026-04-23T16:32:00Z,49.01,52.00
2026-04-23T16:33:00Z,46.72,53.81
2026-04-23T16:34:00Z,48.11,54.31
2026-04-23T16:35:00Z,45.59,55.17
2026-04-23T16:36:00Z,43.26,58.43
2026-04-23T16:37:00Z,46.21,54.93
2026-04-23T16:38:00Z,49.15,51.48
2026-04-23T16:39:00Z,50.47,50.99
2026-04-23T16:40:00Z,50.32,51.97
2026-04-23T16:41:00Z,53.19,48.99
2026-04-23T16:42:00Z,51.76,50.86
2026-04-23T16:43:00Z,49.53,49.38
2026-04-23T16:44:00Z,50.02,49.00
2026-04-23T16:45:00Z,51.15,50.01
2026-04-23T16:46:00Z,48.12,52.08
2026-04-23T16:47:00Z,40.47,57.10
2026-04-23T16:48:00Z,35.24,68.65
2026-04-23T16:49:00Z,37.72,64.55
2026-04-23T16:50:00Z,29.25,71.42
2026-04-23T16:51:00Z,27.82,72.23
2026-04-23T16:52:00Z,27.86,72.80
2026-04-23T16:53:00Z,31.13,70.75
2026-04-23T16:54:00Z,26.99,72.42
2026-04-23T16:55:00Z,25.48,76.87
2026-04-23T16:56:00Z,23.48,76.55
2026-04-23T16:57:00Z,23.86,76.33
2026-04-23T16:58:00Z,23.77,77.36
2026-04-23T16:59:00Z,23.53,77.97
2026-04-23T17:00:00Z,25.47,78.13
2026-04-23T17:01:00Z,27.25,72.50
2026-04-23T17:02:00Z,29.19,71.13
2026-04-23T17:03:00Z,33.42,65.55
2026-04-23T17:04:00Z,35.35,66.54
2026-04-23T17:05:00Z,41.54,59.46
2026-04-23T17:06:00Z,44.20,56.29
2026-04-23T17:07:00Z,43.77,57.12
2026-04-23T17:08:00Z,42.67,57.28
2026-04-23T17:09:00Z,40.89,58.78
2026-04-23T17:10:00Z,44.73,56.25
2026-04-23T17:11:00Z,44.67,55.86
2026-04-23T17:12:00Z,44.63,57.54
2026-04-23T17:13:00Z,44.50,57.56
2026-04-23T17:14:00Z,47.16,54.41
2026-04-23T17:15:00Z,50.97,48.83
2026-04-23T17:16:00Z,50.39,50.69
2026-04-23T17:17:00Z,46.44,54.00
2026-04-23T17:18:00Z,46.49,52.99
2026-04-23T17:19:00Z,49.07,53.25
2026-04-23T17:20:00Z,51.19,48.27
2026-04-23T17:21:00Z,51.84,47.63
2026-04-23T17:22:00Z,53.20,47.50
2026-04-23T17:23:00Z,53.95,46.73
2026-04-23T17:24:00Z,53.03,47.05
2026-04-23T17:25:00Z,54.00,46.81
2026-04-23T17:26:00Z,53.71,46.00
2026-04-23T17:27:00Z,54.63,46.08
2026-04-23T17:28:00Z,55.30,45.29
2026-04-23T17:29:00Z,52.54,47.30
2026-04-23T17:30:00Z,52.49,49.45
2026-04-23T17:31:00Z,52.92,48.78
2026-04-23T17:32:00Z,51.06,49.54
2026-04-23T17:33:00Z,52.07,47.91
2026-04-23T17:34:00Z,53.66,46.65
2026-04-23T17:35:00Z,53.21,48.06
2026-04-23T17:36:00Z,54.11,46.75
2026-04-23T17:37:00Z,49.82,50.01
2026-04-23T17:38:00Z,50.04,50.86
2026-04-23T17:39:00Z,47.98,52.96
2026-04-23T17:40:00Z,47.58,55.35
2026-04-23T17:41:00Z,44.24,57.21
2026-04-23T17:42:00Z,45.70,53.74
2026-04-23T17:43:00Z,51.47,50.60
2026-04-23T17:44:00Z,50.15,51.20
2026-04-23T17:45:00Z,50.38,51.00
2026-04-23T17:46:00Z,45.80,55.57
2026-04-23T17:47:00Z,45.72,56.30
2026-04-23T17:48:00Z,43.47,56.93
2026-04-23T17:49:00Z,41.01,58.53
2026-04-23T17:50:00Z,31.72,65.89
2026-04-23T17:51:00Z,30.15,72.86
2026-04-23T17:52:00Z,22.06,76.71
2026-04-23T17:53:00Z,16.06,84.54
2026-04-23T17:54:00Z,22.82,80.56
2026-04-23T17:55:00Z,34.30,69.19
2026-04-23T17:56:00Z,44.56,55.94
2026-04-23T17:57:00Z,45.09,55.53
2026-04-23T17:58:00Z,49.31,52.80
2026-04-23T17:59:00Z,50.52,50.77
2026-04-23T18:00:00Z,51.89,48.44
2026-04-23T18:01:00Z,54.68,42.41
2026-04-23T18:02:00Z,69.51,29.05
2026-04-23T18:03:00Z,60.41,40.02
2026-04-23T18:04:00Z,46.83,54.68
2026-04-23T18:05:00Z,41.49,57.98
2026-04-23T18:06:00Z,42.24,59.14
2026-04-23T18:07:00Z,46.04,56.06
2026-04-23T18:08:00Z,32.04,65.44
2026-04-23T18:09:00Z,32.15,67.53
2026-04-23T18:10:00Z,44.21,56.80
2026-04-23T18:11:00Z,44.12,60.88
2026-04-23T18:12:00Z,38.94,63.11
2026-04-23T18:13:00Z,29.40,70.47
2026-04-23T18:14:00Z,26.84,70.47
2026-04-23T18:15:00Z,32.76,68.24
2026-04-23T18:16:00Z,36.39,67.14
2026-04-23T18:17:00Z,38.38,63.39
2026-04-23T18:18:00Z,48.58,53.74
2026-04-23T18:19:00Z,47.84,54.26
2026-04-23T18:20:00Z,40.69,61.32
2026-04-23T18:21:00Z,35.36,64.34
2026-04-23T18:22:00Z,35.23,64.86
2026-04-23T18:23:00Z,40.29,63.67
2026-04-23T18:24:00Z,40.07,59.70
2026-04-23T18:25:00Z,39.71,60.99
2026-04-23T18:26:00Z,40.48,60.95
2026-04-23T18:27:00Z,42.26,57.06
2026-04-23T18:28:00Z,39.94,63.95
2026-04-23T18:29:00Z,42.66,56.91
2026-04-23T18:30:00Z,41.59,64.39
2026-04-23T18:31:00Z,38.43,63.18
2026-04-23T18:32:00Z,46.13,56.24
2026-04-23T18:33:00Z,64.28,32.92
2026-04-23T18:34:00Z,83.29,16.63
2026-04-23T18:35:00Z,86.10,14.92
2026-04-23T18:36:00Z,85.96,14.76
2026-04-23T18:37:00Z,91.17,9.96
2026-04-23T18:38:00Z,95.55,4.66
2026-04-23T18:39:00Z,95.01,4.47
2026-04-23T18:40:00Z,96.41,4.28
2026-04-23T18:41:00Z,75.46,20.60
2026-04-23T18:42:00Z,53.23,41.37
2026-04-23T18:43:00Z,44.77,55.60
2026-04-23T18:44:00Z,39.83,58.80
2026-04-23T18:45:00Z,59.67,44.18
2026-04-23T18:46:00Z,44.55,55.98
2026-04-23T18:47:00Z,21.80,73.74
2026-04-23T18:48:00Z,13.17,85.67
2026-04-23T18:49:00Z,4.81,96.79
2026-04-23T18:50:00Z,8.70,92.39
2026-04-23T18:51:00Z,29.23,75.40
2026-04-23T18:52:00Z,47.02,50.40
2026-04-23T18:53:00Z,11.98,92.36
2026-04-23T18:54:00Z,1.00,99.00
2026-04-23T18:55:00Z,1.00,99.00
2026-04-23T18:56:00Z,1.00,99.00
2026-04-23T18:57:00Z,1.00,99.00
2026-04-23T18:58:00Z,1.00,99.00
2026-04-23T18:59:00Z,1.00,99.00
2026-04-23T19:00:00Z,1.00,99.00
2026-04-23T19:01:00Z,1.00,99.00
2026-04-23T19:02:00Z,1.00,99.00
2026-04-23T19:03:00Z,1.00,99.00
