# event_ticker=KXATPCHALLENGERMATCH-26APR16GLIBLA
# final_score=6-3 6-4
# score_resolution=3-6 4-6
# match_winner=Daniil Glinka
# fav_player=Darwin Blanch
# dog_player=Daniil Glinka
# kalshi_date=2026-04-16
timestamp,Darwin Blanch,Daniil Glinka
2026-04-16T23:12:00Z,67.00,34.00
2026-04-16T23:13:00Z,67.00,34.77
2026-04-16T23:14:00Z,67.00,35.00
2026-04-16T23:16:00Z,67.00,35.00
2026-04-16T23:17:00Z,67.00,35.00
2026-04-16T23:18:00Z,67.00,34.32
2026-04-16T23:19:00Z,67.06,34.00
2026-04-16T23:21:00Z,67.53,34.00
2026-04-16T23:22:00Z,67.52,34.00
2026-04-16T23:25:00Z,68.00,35.00
2026-04-16T23:27:00Z,68.00,35.00
2026-04-16T23:29:00Z,68.00,35.00
2026-04-16T23:30:00Z,68.00,35.00
2026-04-16T23:31:00Z,67.41,35.00
2026-04-16T23:33:00Z,67.41,35.00
2026-04-16T23:34:00Z,67.93,35.00
2026-04-16T23:36:00Z,67.99,33.00
2026-04-16T23:37:00Z,67.99,35.00
2026-04-16T23:38:00Z,66.07,35.00
2026-04-16T23:39:00Z,67.00,35.00
2026-04-16T23:40:00Z,68.00,35.00
2026-04-16T23:41:00Z,68.00,35.00
2026-04-16T23:42:00Z,68.00,35.00
2026-04-16T23:43:00Z,68.00,35.00
2026-04-16T23:47:00Z,68.00,32.21
2026-04-16T23:50:00Z,68.00,32.21
2026-04-16T23:51:00Z,68.00,34.00
2026-04-16T23:52:00Z,68.00,34.00
2026-04-16T23:54:00Z,68.00,34.92
2026-04-16T23:55:00Z,67.00,34.92
2026-04-16T23:56:00Z,68.00,34.98
2026-04-16T23:57:00Z,68.00,34.00
2026-04-16T23:59:00Z,68.00,34.00
2026-04-17T00:00:00Z,68.00,34.52
2026-04-17T00:01:00Z,68.00,34.00
2026-04-17T00:02:00Z,68.00,34.91
2026-04-17T00:03:00Z,68.00,34.70
2026-04-17T00:04:00Z,66.01,34.00
2026-04-17T00:05:00Z,67.96,29.99
2026-04-17T00:06:00Z,67.55,32.22
2026-04-17T00:07:00Z,70.13,28.21
2026-04-17T00:08:00Z,77.15,24.44
2026-04-17T00:09:00Z,78.45,22.54
2026-04-17T00:10:00Z,78.52,21.93
2026-04-17T00:11:00Z,76.53,23.22
2026-04-17T00:12:00Z,77.24,23.86
2026-04-17T00:13:00Z,72.08,26.01
2026-04-17T00:14:00Z,70.45,34.66
2026-04-17T00:15:00Z,65.75,36.19
2026-04-17T00:16:00Z,65.35,37.74
2026-04-17T00:17:00Z,61.41,40.27
2026-04-17T00:18:00Z,61.31,40.52
2026-04-17T00:19:00Z,62.75,40.05
2026-04-17T00:20:00Z,64.66,36.64
2026-04-17T00:21:00Z,64.14,37.77
2026-04-17T00:22:00Z,62.98,39.54
2026-04-17T00:23:00Z,64.05,37.96
2026-04-17T00:24:00Z,69.16,35.24
2026-04-17T00:25:00Z,69.59,34.08
2026-04-17T00:26:00Z,63.06,38.80
2026-04-17T00:27:00Z,62.40,39.26
2026-04-17T00:28:00Z,57.15,45.03
2026-04-17T00:29:00Z,60.98,40.76
2026-04-17T00:30:00Z,64.51,36.47
2026-04-17T00:31:00Z,63.83,37.34
2026-04-17T00:32:00Z,63.02,36.89
2026-04-17T00:33:00Z,60.05,40.01
2026-04-17T00:34:00Z,59.88,40.90
2026-04-17T00:35:00Z,61.32,39.51
2026-04-17T00:36:00Z,60.77,42.59
2026-04-17T00:37:00Z,54.35,47.37
2026-04-17T00:38:00Z,42.93,57.39
2026-04-17T00:39:00Z,37.08,63.23
2026-04-17T00:40:00Z,37.71,61.60
2026-04-17T00:41:00Z,39.80,60.86
2026-04-17T00:42:00Z,36.80,63.60
2026-04-17T00:43:00Z,39.90,60.52
2026-04-17T00:44:00Z,42.13,59.81
2026-04-17T00:45:00Z,44.24,57.16
2026-04-17T00:46:00Z,37.82,65.37
2026-04-17T00:47:00Z,29.95,69.72
2026-04-17T00:48:00Z,34.12,66.93
2026-04-17T00:49:00Z,32.86,66.31
2026-04-17T00:50:00Z,33.49,70.62
2026-04-17T00:51:00Z,32.08,66.88
2026-04-17T00:52:00Z,36.67,64.63
2026-04-17T00:53:00Z,37.44,64.72
2026-04-17T00:54:00Z,35.96,66.51
2026-04-17T00:55:00Z,25.58,75.01
2026-04-17T00:56:00Z,22.61,78.50
2026-04-17T00:57:00Z,19.55,81.16
2026-04-17T00:58:00Z,16.77,83.43
2026-04-17T00:59:00Z,17.34,82.89
2026-04-17T01:00:00Z,18.79,81.52
2026-04-17T01:01:00Z,19.62,81.37
2026-04-17T01:02:00Z,24.76,74.21
2026-04-17T01:03:00Z,35.41,64.57
2026-04-17T01:04:00Z,40.04,59.59
2026-04-17T01:05:00Z,48.76,51.69
2026-04-17T01:06:00Z,49.39,51.36
2026-04-17T01:07:00Z,52.37,46.92
2026-04-17T01:08:00Z,57.94,41.52
2026-04-17T01:09:00Z,58.16,42.02
2026-04-17T01:10:00Z,59.35,39.79
2026-04-17T01:11:00Z,64.73,35.00
2026-04-17T01:12:00Z,56.77,44.52
2026-04-17T01:13:00Z,61.28,40.04
2026-04-17T01:14:00Z,54.07,45.77
2026-04-17T01:15:00Z,46.70,53.20
2026-04-17T01:16:00Z,46.87,55.94
2026-04-17T01:17:00Z,43.67,57.44
2026-04-17T01:18:00Z,37.50,62.75
2026-04-17T01:19:00Z,32.21,69.02
2026-04-17T01:20:00Z,15.98,83.55
2026-04-17T01:21:00Z,10.56,89.53
2026-04-17T01:22:00Z,8.45,91.33
2026-04-17T01:23:00Z,8.64,92.62
2026-04-17T01:24:00Z,4.12,96.05
2026-04-17T01:25:00Z,4.12,99.00
2026-04-17T01:26:00Z,4.12,99.00
2026-04-17T01:27:00Z,4.12,99.00
