# event_ticker=KXATPMATCH-25AUG12NAKZVE
# final_score=6-4 6-4
# match_winner=Alexander Zverev
# fav_player=Alexander Zverev
# dog_player=Brandon Nakashima
# kalshi_date=2025-08-12
timestamp,Alexander Zverev,Brandon Nakashima
2025-08-13T11:49:00Z,97.00,4.00
2025-08-13T11:56:00Z,97.00,4.00
2025-08-13T11:58:00Z,97.00,3.00
2025-08-13T11:59:00Z,97.00,3.00
2025-08-13T12:10:00Z,97.00,3.00
2025-08-13T12:11:00Z,97.00,3.07
2025-08-13T12:18:00Z,97.00,3.00
2025-08-13T12:19:00Z,97.00,2.00
2025-08-13T12:28:00Z,99.00,2.00
2025-08-13T12:29:00Z,99.00,2.00
2025-08-13T12:36:00Z,99.00,3.00
2025-08-13T12:37:00Z,99.00,2.00
2025-08-13T12:41:00Z,99.00,3.56
2025-08-13T12:44:00Z,99.00,3.00
2025-08-13T12:52:00Z,99.00,3.39
2025-08-13T12:55:00Z,99.00,2.00
2025-08-13T12:57:00Z,99.00,2.00
2025-08-13T12:58:00Z,99.00,3.16
2025-08-13T13:01:00Z,99.00,2.00
2025-08-13T13:02:00Z,99.00,2.00
2025-08-13T13:03:00Z,99.00,3.00
2025-08-13T13:05:00Z,99.00,3.63
2025-08-13T13:08:00Z,97.00,3.63
2025-08-13T13:11:00Z,97.00,3.00
2025-08-13T13:23:00Z,97.00,3.00
2025-08-13T13:30:00Z,99.00,3.00
2025-08-13T13:31:00Z,99.00,3.00
2025-08-13T13:34:00Z,99.00,2.80
2025-08-13T13:35:00Z,99.00,3.00
2025-08-13T13:38:00Z,99.00,2.00
2025-08-13T13:44:00Z,97.57,2.00
2025-08-13T13:47:00Z,97.57,3.00
2025-08-13T13:48:00Z,99.00,3.00
2025-08-13T13:53:00Z,99.00,3.00
2025-08-13T13:54:00Z,99.00,3.00
2025-08-13T13:55:00Z,99.00,3.00
2025-08-13T13:56:00Z,99.00,3.36
2025-08-13T14:00:00Z,97.00,3.60
2025-08-13T14:01:00Z,97.00,3.82
2025-08-13T14:06:00Z,99.00,3.82
2025-08-13T14:07:00Z,98.00,3.82
2025-08-13T14:08:00Z,98.00,3.00
2025-08-13T14:10:00Z,98.00,3.00
2025-08-13T14:11:00Z,98.00,3.00
2025-08-13T14:13:00Z,98.00,2.00
2025-08-13T14:16:00Z,98.00,3.00
2025-08-13T14:18:00Z,98.00,3.00
2025-08-13T14:21:00Z,98.00,3.00
2025-08-13T14:25:00Z,98.00,3.00
2025-08-13T14:26:00Z,98.00,3.00
2025-08-13T14:30:00Z,98.84,3.00
2025-08-13T14:33:00Z,98.84,3.00
2025-08-13T14:34:00Z,99.00,3.00
2025-08-13T14:36:00Z,99.00,3.00
2025-08-13T14:39:00Z,99.00,3.31
2025-08-13T14:47:00Z,99.00,3.31
2025-08-13T14:51:00Z,99.00,4.00
2025-08-13T14:52:00Z,99.00,3.50
2025-08-13T14:56:00Z,99.00,3.00
2025-08-13T14:57:00Z,97.00,2.00
2025-08-13T14:58:00Z,97.00,3.00
2025-08-13T15:01:00Z,97.00,3.00
2025-08-13T15:06:00Z,97.00,3.00
2025-08-13T15:10:00Z,97.00,3.00
2025-08-13T15:13:00Z,97.00,3.00
2025-08-13T15:16:00Z,97.00,3.00
2025-08-13T15:18:00Z,97.00,3.00
2025-08-13T15:19:00Z,97.00,3.00
2025-08-13T15:20:00Z,99.00,2.00
2025-08-13T15:22:00Z,99.00,3.00
2025-08-13T15:37:00Z,99.00,3.00
2025-08-13T15:38:00Z,99.00,2.00
2025-08-13T15:39:00Z,99.00,2.00
2025-08-13T15:42:00Z,99.00,2.00
2025-08-13T15:46:00Z,99.00,2.00
2025-08-13T15:47:00Z,97.75,2.00
2025-08-13T15:49:00Z,97.75,3.00
2025-08-13T15:50:00Z,99.00,3.00
2025-08-13T15:51:00Z,99.00,3.00
2025-08-13T15:54:00Z,99.00,3.00
2025-08-13T15:57:00Z,97.00,3.00
2025-08-13T15:58:00Z,97.00,2.00
2025-08-13T16:00:00Z,97.00,2.00
2025-08-13T16:01:00Z,99.00,2.00
2025-08-13T16:04:00Z,97.00,2.00
2025-08-13T16:05:00Z,97.00,3.00
2025-08-13T16:07:00Z,97.00,2.00
2025-08-13T16:09:00Z,96.97,2.00
2025-08-13T16:11:00Z,96.97,3.00
2025-08-13T16:13:00Z,99.00,3.00
2025-08-13T16:14:00Z,97.00,3.00
2025-08-13T16:15:00Z,99.00,3.00
2025-08-13T16:17:00Z,97.00,3.00
2025-08-13T16:19:00Z,97.00,2.00
2025-08-13T16:20:00Z,97.00,2.00
2025-08-13T16:23:00Z,99.00,2.00
2025-08-13T16:25:00Z,99.00,3.00
2025-08-13T16:28:00Z,99.00,3.00
2025-08-13T16:29:00Z,96.68,3.00
2025-08-13T16:31:00Z,97.02,3.00
2025-08-13T16:32:00Z,97.02,3.00
2025-08-13T16:33:00Z,97.00,3.00
2025-08-13T16:34:00Z,99.00,3.00
2025-08-13T16:36:00Z,99.00,3.12
2025-08-13T16:39:00Z,98.38,4.00
2025-08-13T16:43:00Z,98.38,3.00
2025-08-13T16:44:00Z,98.38,3.00
2025-08-13T16:50:00Z,98.38,3.00
2025-08-13T16:51:00Z,97.00,3.00
2025-08-13T16:56:00Z,97.00,3.00
2025-08-13T16:57:00Z,97.00,3.82
2025-08-13T16:59:00Z,97.00,2.00
2025-08-13T17:01:00Z,97.00,4.00
2025-08-13T17:03:00Z,97.00,4.00
2025-08-13T17:04:00Z,97.00,4.00
2025-08-13T17:06:00Z,97.00,6.00
2025-08-13T17:07:00Z,98.82,8.58
2025-08-13T17:08:00Z,97.00,3.39
2025-08-13T17:09:00Z,99.00,1.14
