# event_ticker=KXATPMATCH-26JUN08CILSHA
# final_score=6-7(5) 6-4 7-5
# score_resolution=7-6 4-6 5-7
# match_winner=Marin Cilic
# fav_player=Denis Shapovalov
# dog_player=Marin Cilic
# kalshi_date=2026-06-08
timestamp,Marin Cilic,Denis Shapovalov
2026-06-08T12:31:00Z,60.50,40.00
2026-06-08T12:32:00Z,61.00,40.00
2026-06-08T12:34:00Z,61.00,40.00
2026-06-08T12:35:00Z,61.00,40.00
2026-06-08T12:36:00Z,61.00,40.00
2026-06-08T12:37:00Z,60.13,40.00
2026-06-08T12:38:00Z,61.00,40.82
2026-06-08T12:39:00Z,61.00,41.00
2026-06-08T12:40:00Z,59.03,43.11
2026-06-08T12:41:00Z,61.56,39.71
2026-06-08T12:42:00Z,60.36,40.89
2026-06-08T12:43:00Z,58.00,42.72
2026-06-08T12:44:00Z,58.27,43.60
2026-06-08T12:45:00Z,57.00,43.73
2026-06-08T12:46:00Z,55.54,45.09
2026-06-08T12:47:00Z,57.29,43.43
2026-06-08T12:48:00Z,54.91,43.59
2026-06-08T12:49:00Z,54.24,44.44
2026-06-08T12:50:00Z,58.00,43.59
2026-06-08T12:51:00Z,53.00,45.54
2026-06-08T12:52:00Z,54.00,47.00
2026-06-08T12:53:00Z,54.00,46.95
2026-06-08T12:54:00Z,52.24,48.23
2026-06-08T12:55:00Z,52.33,54.56
2026-06-08T12:56:00Z,53.84,49.25
2026-06-08T12:57:00Z,54.87,44.21
2026-06-08T12:58:00Z,55.32,45.09
2026-06-08T12:59:00Z,56.16,44.04
2026-06-08T13:00:00Z,57.66,43.33
2026-06-08T13:01:00Z,59.09,41.62
2026-06-08T13:02:00Z,63.75,35.35
2026-06-08T13:03:00Z,72.25,26.96
2026-06-08T13:04:00Z,74.40,25.70
2026-06-08T13:05:00Z,74.32,25.82
2026-06-08T13:06:00Z,76.80,24.54
2026-06-08T13:07:00Z,77.47,23.21
2026-06-08T13:08:00Z,77.20,24.96
2026-06-08T13:09:00Z,74.98,25.08
2026-06-08T13:10:00Z,69.39,28.54
2026-06-08T13:11:00Z,68.29,29.99
2026-06-08T13:12:00Z,58.80,38.17
2026-06-08T13:13:00Z,55.83,46.39
2026-06-08T13:14:00Z,50.80,49.31
2026-06-08T13:15:00Z,51.86,51.59
2026-06-08T13:16:00Z,47.14,53.59
2026-06-08T13:17:00Z,47.32,53.04
2026-06-08T13:18:00Z,49.63,50.18
2026-06-08T13:19:00Z,51.25,49.73
2026-06-08T13:20:00Z,52.03,49.92
2026-06-08T13:21:00Z,49.30,51.21
2026-06-08T13:22:00Z,49.00,51.84
2026-06-08T13:23:00Z,49.00,52.00
2026-06-08T13:24:00Z,46.69,53.39
2026-06-08T13:25:00Z,47.91,53.82
2026-06-08T13:26:00Z,50.74,49.18
2026-06-08T13:27:00Z,54.66,45.58
2026-06-08T13:28:00Z,57.30,44.10
2026-06-08T13:29:00Z,51.52,49.65
2026-06-08T13:30:00Z,55.29,45.76
2026-06-08T13:31:00Z,54.42,45.39
2026-06-08T13:32:00Z,60.65,40.59
2026-06-08T13:33:00Z,55.77,47.53
2026-06-08T13:34:00Z,52.00,49.00
2026-06-08T13:35:00Z,52.08,48.95
2026-06-08T13:36:00Z,53.85,47.17
2026-06-08T13:37:00Z,54.65,46.54
2026-06-08T13:38:00Z,54.71,44.18
2026-06-08T13:39:00Z,49.89,55.76
2026-06-08T13:40:00Z,41.93,62.52
2026-06-08T13:41:00Z,35.33,62.84
2026-06-08T13:42:00Z,41.77,59.14
2026-06-08T13:43:00Z,43.11,57.79
2026-06-08T13:44:00Z,43.34,58.04
2026-06-08T13:45:00Z,38.37,61.17
2026-06-08T13:46:00Z,33.31,66.72
2026-06-08T13:47:00Z,32.00,68.45
2026-06-08T13:48:00Z,31.95,68.98
2026-06-08T13:49:00Z,29.68,69.58
2026-06-08T13:50:00Z,29.33,72.77
2026-06-08T13:51:00Z,28.91,73.81
2026-06-08T13:52:00Z,20.02,83.95
2026-06-08T13:53:00Z,14.53,85.27
2026-06-08T13:54:00Z,11.89,88.36
2026-06-08T13:55:00Z,9.96,90.30
2026-06-08T13:56:00Z,10.72,89.64
2026-06-08T13:57:00Z,11.03,88.25
2026-06-08T13:58:00Z,11.02,89.48
2026-06-08T13:59:00Z,5.46,94.92
2026-06-08T14:00:00Z,2.87,97.80
2026-06-08T14:01:00Z,2.86,97.40
2026-06-08T14:02:00Z,2.59,97.21
2026-06-08T14:03:00Z,2.92,97.82
2026-06-08T14:04:00Z,3.44,96.82
2026-06-08T14:05:00Z,5.81,91.91
2026-06-08T14:06:00Z,10.72,90.02
2026-06-08T14:07:00Z,11.94,89.42
2026-06-08T14:08:00Z,12.23,88.29
2026-06-08T14:09:00Z,13.05,88.00
2026-06-08T14:10:00Z,12.54,87.99
2026-06-08T14:11:00Z,15.01,86.60
2026-06-08T14:12:00Z,18.40,82.74
2026-06-08T14:13:00Z,16.36,85.61
2026-06-08T14:14:00Z,9.55,91.25
2026-06-08T14:15:00Z,8.27,92.70
2026-06-08T14:16:00Z,10.78,90.65
2026-06-08T14:17:00Z,10.99,89.41
2026-06-08T14:18:00Z,10.59,89.88
2026-06-08T14:19:00Z,10.46,91.19
2026-06-08T14:20:00Z,13.83,85.29
2026-06-08T14:21:00Z,15.04,83.95
2026-06-08T14:22:00Z,31.99,74.17
2026-06-08T14:23:00Z,35.97,64.40
2026-06-08T14:24:00Z,40.05,59.98
2026-06-08T14:25:00Z,41.32,58.89
2026-06-08T14:26:00Z,41.50,59.00
2026-06-08T14:27:00Z,47.19,55.55
2026-06-08T14:28:00Z,53.65,49.70
2026-06-08T14:29:00Z,62.96,37.72
2026-06-08T14:30:00Z,62.67,36.58
2026-06-08T14:31:00Z,61.47,38.90
2026-06-08T14:32:00Z,61.69,38.91
2026-06-08T14:33:00Z,60.79,39.11
2026-06-08T14:34:00Z,61.49,40.00
2026-06-08T14:35:00Z,61.27,40.01
2026-06-08T14:36:00Z,62.81,40.96
2026-06-08T14:37:00Z,66.47,34.23
2026-06-08T14:38:00Z,67.77,32.45
2026-06-08T14:39:00Z,66.36,37.06
2026-06-08T14:40:00Z,60.41,39.22
2026-06-08T14:41:00Z,61.27,40.00
2026-06-08T14:42:00Z,58.79,40.54
2026-06-08T14:43:00Z,49.19,51.93
2026-06-08T14:44:00Z,52.93,50.24
2026-06-08T14:45:00Z,31.72,70.18
2026-06-08T14:46:00Z,26.80,74.22
2026-06-08T14:47:00Z,26.07,70.49
2026-06-08T14:48:00Z,24.83,75.88
2026-06-08T14:49:00Z,21.56,78.59
2026-06-08T14:50:00Z,21.64,79.46
2026-06-08T14:51:00Z,21.57,80.01
2026-06-08T14:52:00Z,21.26,78.78
2026-06-08T14:53:00Z,20.44,79.35
2026-06-08T14:54:00Z,24.25,75.75
2026-06-08T14:55:00Z,23.89,80.15
2026-06-08T14:56:00Z,24.50,78.78
2026-06-08T14:57:00Z,16.89,84.85
2026-06-08T14:58:00Z,15.34,85.90
2026-06-08T14:59:00Z,13.16,86.33
2026-06-08T15:00:00Z,18.52,82.45
2026-06-08T15:01:00Z,18.97,81.88
2026-06-08T15:02:00Z,20.81,80.83
2026-06-08T15:03:00Z,37.15,64.74
2026-06-08T15:04:00Z,37.75,62.54
2026-06-08T15:05:00Z,35.34,62.33
2026-06-08T15:06:00Z,36.85,61.02
2026-06-08T15:07:00Z,36.94,60.28
2026-06-08T15:08:00Z,37.12,60.25
2026-06-08T15:09:00Z,36.29,61.64
2026-06-08T15:10:00Z,35.88,62.51
2026-06-08T15:11:00Z,36.33,63.40
2026-06-08T15:12:00Z,36.17,62.52
2026-06-08T15:13:00Z,36.32,62.08
2026-06-08T15:14:00Z,38.06,61.71
2026-06-08T15:15:00Z,37.54,61.67
2026-06-08T15:16:00Z,37.09,61.55
2026-06-08T15:17:00Z,37.71,61.05
2026-06-08T15:18:00Z,37.71,60.43
2026-06-08T15:19:00Z,37.43,61.41
2026-06-08T15:20:00Z,37.50,62.18
2026-06-08T15:21:00Z,37.06,61.30
2026-06-08T15:22:00Z,38.42,62.30
2026-06-08T15:23:00Z,37.01,62.91
2026-06-08T15:24:00Z,37.71,61.23
2026-06-08T15:25:00Z,37.46,61.96
2026-06-08T15:26:00Z,34.91,66.51
2026-06-08T15:27:00Z,42.34,58.49
2026-06-08T15:28:00Z,58.42,40.16
2026-06-08T15:29:00Z,61.46,39.37
2026-06-08T15:30:00Z,54.93,49.08
2026-06-08T15:31:00Z,35.22,64.01
2026-06-08T15:32:00Z,18.72,83.81
2026-06-08T15:33:00Z,12.23,88.37
2026-06-08T15:34:00Z,18.96,85.09
2026-06-08T15:35:00Z,20.92,81.93
2026-06-08T15:36:00Z,27.60,77.63
2026-06-08T15:37:00Z,54.99,44.27
2026-06-08T15:38:00Z,60.96,38.77
2026-06-08T15:39:00Z,65.97,35.12
2026-06-08T15:40:00Z,67.68,32.54
2026-06-08T15:41:00Z,66.57,33.67
2026-06-08T15:42:00Z,68.64,33.68
2026-06-08T15:43:00Z,73.34,26.46
2026-06-08T15:44:00Z,86.04,14.94
2026-06-08T15:45:00Z,98.55,1.64
2026-06-08T15:46:00Z,99.00,1.00
2026-06-08T15:47:00Z,99.00,1.00
2026-06-08T15:48:00Z,99.00,1.00
2026-06-08T15:49:00Z,99.00,1.00
2026-06-08T15:50:00Z,99.00,1.00
2026-06-08T15:51:00Z,99.00,1.00
2026-06-08T15:52:00Z,99.00,1.00
