# event_ticker=KXATPMATCH-26FEB08BARKOP
# final_score=6-4 3-6 6-4
# match_winner=Vit Kopriva
# fav_player=Vit Kopriva
# dog_player=Alex Barrena
# kalshi_date=2026-02-08
timestamp,Vit Kopriva,Alex Barrena
2026-02-09T23:08:00Z,63.00,38.00
2026-02-09T23:09:00Z,63.00,38.00
2026-02-09T23:11:00Z,65.50,38.00
2026-02-09T23:12:00Z,65.00,38.00
2026-02-09T23:13:00Z,65.51,38.00
2026-02-09T23:14:00Z,66.00,38.00
2026-02-09T23:15:00Z,63.00,38.00
2026-02-09T23:17:00Z,66.00,38.00
2026-02-09T23:19:00Z,66.00,38.00
2026-02-09T23:20:00Z,66.00,38.00
2026-02-09T23:21:00Z,66.00,38.00
2026-02-09T23:22:00Z,64.70,37.00
2026-02-09T23:23:00Z,66.00,38.00
2026-02-09T23:24:00Z,66.00,38.00
2026-02-09T23:25:00Z,66.11,38.00
2026-02-09T23:26:00Z,67.00,37.00
2026-02-09T23:27:00Z,67.00,36.17
2026-02-09T23:28:00Z,67.00,36.97
2026-02-09T23:29:00Z,67.00,36.97
2026-02-09T23:30:00Z,67.00,36.97
2026-02-09T23:31:00Z,66.00,34.13
2026-02-09T23:32:00Z,64.00,38.00
2026-02-09T23:33:00Z,64.00,37.99
2026-02-09T23:34:00Z,64.00,36.16
2026-02-09T23:35:00Z,64.00,38.00
2026-02-09T23:36:00Z,64.37,38.00
2026-02-09T23:37:00Z,65.17,38.00
2026-02-09T23:38:00Z,65.31,39.41
2026-02-09T23:39:00Z,58.28,41.06
2026-02-09T23:40:00Z,62.58,41.01
2026-02-09T23:41:00Z,59.10,42.69
2026-02-09T23:42:00Z,58.28,45.23
2026-02-09T23:43:00Z,60.91,42.72
2026-02-09T23:44:00Z,57.88,44.80
2026-02-09T23:45:00Z,60.03,44.56
2026-02-09T23:46:00Z,64.35,38.05
2026-02-09T23:47:00Z,67.20,33.40
2026-02-09T23:48:00Z,59.71,39.46
2026-02-09T23:49:00Z,64.39,37.45
2026-02-09T23:50:00Z,65.60,36.34
2026-02-09T23:51:00Z,63.92,41.42
2026-02-09T23:52:00Z,73.56,27.45
2026-02-09T23:53:00Z,73.98,26.95
2026-02-09T23:54:00Z,72.49,43.72
2026-02-09T23:55:00Z,73.46,32.56
2026-02-09T23:56:00Z,67.96,31.68
2026-02-09T23:57:00Z,64.22,36.84
2026-02-09T23:58:00Z,65.73,37.50
2026-02-09T23:59:00Z,67.86,32.72
2026-02-10T00:00:00Z,64.67,34.99
2026-02-10T00:01:00Z,67.38,32.27
2026-02-10T00:02:00Z,74.99,26.94
2026-02-10T00:03:00Z,75.01,26.97
2026-02-10T00:04:00Z,78.60,23.11
2026-02-10T00:05:00Z,80.40,19.70
2026-02-10T00:06:00Z,80.49,21.18
2026-02-10T00:07:00Z,80.77,19.36
2026-02-10T00:08:00Z,80.57,20.11
2026-02-10T00:09:00Z,77.88,23.64
2026-02-10T00:10:00Z,78.31,23.06
2026-02-10T00:11:00Z,79.65,22.00
2026-02-10T00:12:00Z,75.37,27.58
2026-02-10T00:13:00Z,74.53,25.76
2026-02-10T00:14:00Z,79.90,20.95
2026-02-10T00:15:00Z,82.02,18.23
2026-02-10T00:16:00Z,83.22,18.40
2026-02-10T00:17:00Z,80.26,20.09
2026-02-10T00:18:00Z,82.27,16.45
2026-02-10T00:19:00Z,83.00,16.64
2026-02-10T00:20:00Z,83.23,18.00
2026-02-10T00:21:00Z,83.75,16.00
2026-02-10T00:22:00Z,83.18,15.00
2026-02-10T00:23:00Z,82.02,20.99
2026-02-10T00:24:00Z,80.92,20.58
2026-02-10T00:25:00Z,82.81,18.97
2026-02-10T00:26:00Z,78.01,21.13
2026-02-10T00:27:00Z,84.58,19.80
2026-02-10T00:28:00Z,84.60,17.44
2026-02-10T00:29:00Z,85.75,15.99
2026-02-10T00:30:00Z,85.86,14.87
2026-02-10T00:31:00Z,85.49,14.67
2026-02-10T00:32:00Z,84.99,18.14
2026-02-10T00:33:00Z,84.99,18.97
2026-02-10T00:34:00Z,84.66,18.65
2026-02-10T00:35:00Z,82.06,18.52
2026-02-10T00:36:00Z,87.86,14.24
2026-02-10T00:37:00Z,88.00,13.42
2026-02-10T00:38:00Z,90.74,13.63
2026-02-10T00:39:00Z,84.77,16.25
2026-02-10T00:40:00Z,84.16,16.74
2026-02-10T00:41:00Z,83.00,18.00
2026-02-10T00:42:00Z,83.00,20.68
2026-02-10T00:43:00Z,79.18,18.39
2026-02-10T00:44:00Z,81.16,22.81
2026-02-10T00:45:00Z,84.17,21.29
2026-02-10T00:46:00Z,78.32,23.00
2026-02-10T00:47:00Z,81.85,22.96
2026-02-10T00:48:00Z,82.45,15.00
2026-02-10T00:49:00Z,84.00,16.21
2026-02-10T00:50:00Z,88.86,16.06
2026-02-10T00:51:00Z,91.00,11.00
2026-02-10T00:52:00Z,82.39,17.94
2026-02-10T00:53:00Z,79.47,21.00
2026-02-10T00:54:00Z,83.40,21.32
2026-02-10T00:55:00Z,79.25,22.38
2026-02-10T00:56:00Z,81.80,22.95
2026-02-10T00:57:00Z,85.97,17.45
2026-02-10T00:58:00Z,84.72,17.86
2026-02-10T00:59:00Z,82.00,21.51
2026-02-10T01:00:00Z,80.91,21.28
2026-02-10T01:01:00Z,79.00,22.46
2026-02-10T01:02:00Z,79.00,22.81
2026-02-10T01:03:00Z,76.00,23.99
2026-02-10T01:04:00Z,76.45,24.11
2026-02-10T01:05:00Z,72.47,29.76
2026-02-10T01:06:00Z,62.49,37.00
2026-02-10T01:07:00Z,60.29,39.50
2026-02-10T01:08:00Z,65.14,36.90
2026-02-10T01:09:00Z,69.53,31.00
2026-02-10T01:10:00Z,64.66,36.60
2026-02-10T01:11:00Z,59.08,41.00
2026-02-10T01:12:00Z,60.88,38.09
2026-02-10T01:13:00Z,61.00,40.91
2026-02-10T01:14:00Z,60.36,40.53
2026-02-10T01:15:00Z,57.22,44.65
2026-02-10T01:16:00Z,54.55,44.37
2026-02-10T01:17:00Z,54.54,44.93
2026-02-10T01:18:00Z,60.08,40.20
2026-02-10T01:19:00Z,61.50,38.70
2026-02-10T01:20:00Z,68.70,32.96
2026-02-10T01:21:00Z,71.56,27.76
2026-02-10T01:22:00Z,71.99,28.16
2026-02-10T01:23:00Z,64.77,33.11
2026-02-10T01:24:00Z,66.51,32.43
2026-02-10T01:25:00Z,69.29,26.09
2026-02-10T01:26:00Z,72.78,26.87
2026-02-10T01:27:00Z,67.02,33.42
2026-02-10T01:28:00Z,67.05,34.03
2026-02-10T01:29:00Z,62.90,35.71
2026-02-10T01:30:00Z,65.67,33.38
2026-02-10T01:31:00Z,63.37,37.97
2026-02-10T01:32:00Z,59.66,38.56
2026-02-10T01:33:00Z,68.68,31.93
2026-02-10T01:34:00Z,69.08,32.33
2026-02-10T01:35:00Z,72.46,31.17
2026-02-10T01:36:00Z,81.39,16.37
2026-02-10T01:37:00Z,86.81,12.60
2026-02-10T01:38:00Z,84.97,14.91
2026-02-10T01:39:00Z,79.02,21.32
2026-02-10T01:40:00Z,73.45,25.93
2026-02-10T01:41:00Z,75.37,23.10
2026-02-10T01:42:00Z,70.87,30.37
2026-02-10T01:43:00Z,68.38,31.92
2026-02-10T01:44:00Z,67.04,37.55
2026-02-10T01:45:00Z,64.07,41.81
2026-02-10T01:46:00Z,58.43,41.19
2026-02-10T01:47:00Z,52.41,48.23
2026-02-10T01:48:00Z,57.02,44.09
2026-02-10T01:49:00Z,57.73,37.73
2026-02-10T01:50:00Z,45.65,53.19
2026-02-10T01:51:00Z,27.25,70.89
2026-02-10T01:52:00Z,26.71,71.22
2026-02-10T01:53:00Z,23.48,75.59
2026-02-10T01:54:00Z,14.78,81.21
2026-02-10T01:55:00Z,26.16,76.25
2026-02-10T01:56:00Z,45.92,54.37
2026-02-10T01:57:00Z,57.09,41.48
2026-02-10T01:58:00Z,66.52,31.66
2026-02-10T01:59:00Z,67.14,30.47
2026-02-10T02:00:00Z,72.72,26.60
2026-02-10T02:01:00Z,73.36,26.96
2026-02-10T02:02:00Z,68.76,31.16
2026-02-10T02:03:00Z,74.27,23.42
2026-02-10T02:04:00Z,87.54,12.92
2026-02-10T02:05:00Z,98.53,1.79
2026-02-10T02:06:00Z,99.00,1.79
2026-02-10T02:07:00Z,99.00,1.79
