# event_ticker=KXATPMATCH-26APR17ZVECER
# final_score=5-7 6-0 6-2
# match_winner=Alexander Zverev
# fav_player=Alexander Zverev
# dog_player=Francisco Cerundolo
# kalshi_date=2026-04-17
timestamp,Alexander Zverev,Francisco Cerundolo
2026-04-17T09:33:00Z,72.00,30.00
2026-04-17T09:34:00Z,72.00,30.00
2026-04-17T09:35:00Z,72.00,30.00
2026-04-17T09:39:00Z,72.00,30.00
2026-04-17T09:41:00Z,72.00,30.00
2026-04-17T09:43:00Z,72.00,30.00
2026-04-17T09:44:00Z,72.00,30.00
2026-04-17T09:46:00Z,72.00,30.00
2026-04-17T09:47:00Z,72.00,30.00
2026-04-17T09:49:00Z,72.00,30.00
2026-04-17T09:51:00Z,72.00,30.00
2026-04-17T09:54:00Z,72.00,30.00
2026-04-17T09:55:00Z,72.00,30.33
2026-04-17T09:56:00Z,72.00,30.33
2026-04-17T09:58:00Z,72.00,31.00
2026-04-17T10:00:00Z,72.00,31.00
2026-04-17T10:01:00Z,72.00,31.00
2026-04-17T10:02:00Z,72.00,31.00
2026-04-17T10:04:00Z,72.00,31.00
2026-04-17T10:06:00Z,72.00,31.00
2026-04-17T10:08:00Z,72.00,31.00
2026-04-17T10:10:00Z,72.00,31.00
2026-04-17T10:11:00Z,72.00,31.00
2026-04-17T10:12:00Z,72.00,31.00
2026-04-17T10:13:00Z,71.97,31.00
2026-04-17T10:14:00Z,72.00,31.00
2026-04-17T10:16:00Z,72.00,31.00
2026-04-17T10:17:00Z,72.00,31.00
2026-04-17T10:18:00Z,72.00,31.00
2026-04-17T10:19:00Z,72.00,31.00
2026-04-17T10:20:00Z,72.00,31.00
2026-04-17T10:21:00Z,72.00,31.00
2026-04-17T10:22:00Z,72.00,31.00
2026-04-17T10:23:00Z,71.96,31.00
2026-04-17T10:24:00Z,72.00,30.78
2026-04-17T10:25:00Z,72.00,30.95
2026-04-17T10:26:00Z,72.00,30.00
2026-04-17T10:27:00Z,71.86,30.39
2026-04-17T10:28:00Z,71.86,30.86
2026-04-17T10:29:00Z,71.39,30.86
2026-04-17T10:30:00Z,70.99,31.00
2026-04-17T10:31:00Z,70.42,31.00
2026-04-17T10:32:00Z,70.00,31.00
2026-04-17T10:33:00Z,70.00,31.00
2026-04-17T10:34:00Z,69.94,31.00
2026-04-17T10:35:00Z,71.00,31.00
2026-04-17T10:36:00Z,70.02,31.00
2026-04-17T10:37:00Z,70.06,31.00
2026-04-17T10:39:00Z,70.00,31.00
2026-04-17T10:40:00Z,71.00,31.00
2026-04-17T10:41:00Z,71.00,31.00
2026-04-17T10:42:00Z,71.00,31.00
2026-04-17T10:43:00Z,71.00,31.00
2026-04-17T10:44:00Z,71.00,31.00
2026-04-17T10:45:00Z,72.00,31.00
2026-04-17T10:46:00Z,72.00,30.00
2026-04-17T10:47:00Z,72.00,30.00
2026-04-17T10:48:00Z,71.05,30.00
2026-04-17T10:49:00Z,72.00,30.34
2026-04-17T10:50:00Z,70.00,31.00
2026-04-17T10:51:00Z,69.98,31.00
2026-04-17T10:52:00Z,70.00,30.65
2026-04-17T10:53:00Z,71.20,30.65
2026-04-17T10:54:00Z,72.00,31.00
2026-04-17T10:55:00Z,72.00,31.00
2026-04-17T10:56:00Z,71.00,30.00
2026-04-17T10:57:00Z,71.00,30.17
2026-04-17T10:58:00Z,70.99,31.00
2026-04-17T10:59:00Z,69.83,31.90
2026-04-17T11:00:00Z,70.11,32.00
2026-04-17T11:01:00Z,69.06,34.70
2026-04-17T11:02:00Z,68.02,34.89
2026-04-17T11:03:00Z,68.26,33.16
2026-04-17T11:04:00Z,69.66,31.24
2026-04-17T11:05:00Z,70.32,32.00
2026-04-17T11:06:00Z,70.21,35.97
2026-04-17T11:07:00Z,69.37,32.80
2026-04-17T11:08:00Z,70.48,31.35
2026-04-17T11:09:00Z,79.17,22.63
2026-04-17T11:10:00Z,83.50,18.71
2026-04-17T11:11:00Z,82.57,17.97
2026-04-17T11:12:00Z,83.79,17.76
2026-04-17T11:13:00Z,83.82,19.61
2026-04-17T11:14:00Z,83.74,18.13
2026-04-17T11:15:00Z,84.33,17.00
2026-04-17T11:16:00Z,83.99,17.08
2026-04-17T11:17:00Z,84.00,17.10
2026-04-17T11:18:00Z,87.94,13.92
2026-04-17T11:19:00Z,90.66,11.34
2026-04-17T11:20:00Z,90.97,9.22
2026-04-17T11:21:00Z,91.89,8.91
2026-04-17T11:22:00Z,91.47,7.01
2026-04-17T11:23:00Z,89.79,10.89
2026-04-17T11:24:00Z,89.69,11.90
2026-04-17T11:25:00Z,86.18,14.05
2026-04-17T11:26:00Z,87.58,15.82
2026-04-17T11:27:00Z,88.17,12.93
2026-04-17T11:28:00Z,86.23,15.79
2026-04-17T11:29:00Z,87.00,14.35
2026-04-17T11:30:00Z,85.99,15.40
2026-04-17T11:31:00Z,84.99,16.00
2026-04-17T11:32:00Z,85.01,16.00
2026-04-17T11:33:00Z,83.39,23.53
2026-04-17T11:34:00Z,78.07,21.20
2026-04-17T11:35:00Z,73.59,25.82
2026-04-17T11:36:00Z,70.81,30.94
2026-04-17T11:37:00Z,67.48,33.89
2026-04-17T11:38:00Z,67.77,35.96
2026-04-17T11:39:00Z,63.44,37.51
2026-04-17T11:40:00Z,61.89,37.30
2026-04-17T11:41:00Z,63.41,37.03
2026-04-17T11:42:00Z,66.93,34.03
2026-04-17T11:43:00Z,67.65,31.76
2026-04-17T11:44:00Z,69.88,32.06
2026-04-17T11:45:00Z,67.38,30.34
2026-04-17T11:46:00Z,64.69,34.36
2026-04-17T11:47:00Z,70.24,34.15
2026-04-17T11:48:00Z,68.48,35.13
2026-04-17T11:49:00Z,68.51,31.04
2026-04-17T11:50:00Z,63.15,37.52
2026-04-17T11:51:00Z,64.28,36.84
2026-04-17T11:52:00Z,66.85,34.70
2026-04-17T11:53:00Z,61.44,38.37
2026-04-17T11:54:00Z,61.57,39.96
2026-04-17T11:55:00Z,64.31,38.10
2026-04-17T11:56:00Z,56.09,44.17
2026-04-17T11:57:00Z,42.89,58.52
2026-04-17T11:58:00Z,41.86,58.83
2026-04-17T11:59:00Z,41.84,58.44
2026-04-17T12:00:00Z,47.94,54.91
2026-04-17T12:01:00Z,50.83,50.31
2026-04-17T12:02:00Z,49.38,51.37
2026-04-17T12:03:00Z,49.06,55.38
2026-04-17T12:04:00Z,54.99,44.76
2026-04-17T12:05:00Z,57.00,43.44
2026-04-17T12:06:00Z,58.65,42.30
2026-04-17T12:07:00Z,60.86,41.54
2026-04-17T12:08:00Z,56.03,46.55
2026-04-17T12:09:00Z,57.55,47.83
2026-04-17T12:10:00Z,58.42,42.12
2026-04-17T12:11:00Z,59.12,39.00
2026-04-17T12:12:00Z,64.46,37.07
2026-04-17T12:13:00Z,67.50,33.00
2026-04-17T12:14:00Z,66.99,33.24
2026-04-17T12:15:00Z,69.07,30.53
2026-04-17T12:16:00Z,70.40,29.81
2026-04-17T12:17:00Z,72.08,27.63
2026-04-17T12:18:00Z,71.42,30.61
2026-04-17T12:19:00Z,70.23,31.72
2026-04-17T12:20:00Z,70.35,31.59
2026-04-17T12:21:00Z,70.59,29.59
2026-04-17T12:22:00Z,74.77,26.11
2026-04-17T12:23:00Z,74.58,26.72
2026-04-17T12:24:00Z,74.09,27.26
2026-04-17T12:25:00Z,74.33,27.07
2026-04-17T12:26:00Z,72.98,26.17
2026-04-17T12:27:00Z,73.06,27.32
2026-04-17T12:28:00Z,73.57,27.61
2026-04-17T12:29:00Z,74.92,25.62
2026-04-17T12:30:00Z,81.53,23.44
2026-04-17T12:31:00Z,81.63,17.78
2026-04-17T12:32:00Z,75.88,24.14
2026-04-17T12:33:00Z,79.16,26.20
2026-04-17T12:34:00Z,74.22,28.09
2026-04-17T12:35:00Z,75.78,26.34
2026-04-17T12:36:00Z,69.46,32.88
2026-04-17T12:37:00Z,70.52,31.80
2026-04-17T12:38:00Z,74.12,28.13
2026-04-17T12:39:00Z,74.53,26.72
2026-04-17T12:40:00Z,72.67,29.57
2026-04-17T12:41:00Z,70.71,34.35
2026-04-17T12:42:00Z,69.04,33.07
2026-04-17T12:43:00Z,73.08,26.61
2026-04-17T12:44:00Z,80.94,19.94
2026-04-17T12:45:00Z,78.65,21.39
2026-04-17T12:46:00Z,87.19,12.03
2026-04-17T12:47:00Z,88.83,12.64
2026-04-17T12:48:00Z,88.66,12.60
2026-04-17T12:49:00Z,89.41,11.34
2026-04-17T12:50:00Z,89.27,11.48
2026-04-17T12:51:00Z,89.31,12.66
2026-04-17T12:52:00Z,92.93,7.71
2026-04-17T12:53:00Z,91.48,9.26
2026-04-17T12:54:00Z,88.53,12.82
2026-04-17T12:55:00Z,87.89,12.22
2026-04-17T12:56:00Z,87.67,12.99
2026-04-17T12:57:00Z,89.43,12.69
2026-04-17T12:58:00Z,86.15,16.02
2026-04-17T12:59:00Z,86.95,14.25
2026-04-17T13:00:00Z,89.19,10.63
2026-04-17T13:01:00Z,90.42,9.29
2026-04-17T13:02:00Z,93.62,8.51
2026-04-17T13:03:00Z,93.19,7.18
2026-04-17T13:04:00Z,94.11,6.59
2026-04-17T13:05:00Z,95.75,4.66
2026-04-17T13:06:00Z,96.84,5.73
2026-04-17T13:07:00Z,95.77,4.28
2026-04-17T13:08:00Z,98.02,1.71
2026-04-17T13:09:00Z,98.60,2.00
2026-04-17T13:10:00Z,97.00,2.00
2026-04-17T13:11:00Z,98.84,1.00
2026-04-17T13:12:00Z,98.80,1.89
2026-04-17T13:13:00Z,97.91,2.88
2026-04-17T13:14:00Z,96.99,2.32
2026-04-17T13:15:00Z,98.98,1.07
2026-04-17T13:16:00Z,99.00,1.07
2026-04-17T13:17:00Z,99.00,1.07
