# event_ticker=KXATPMATCH-25NOV03MULSTR
# final_score=6-3 2-6 7-6(6)
# score_resolution=6-3 2-6 7-6
# match_winner=Alexandre Muller
# fav_player=Alexandre Muller
# dog_player=Jan-Lennard Struff
# kalshi_date=2025-11-03
timestamp,Alexandre Muller,Jan-Lennard Struff
2025-11-03T16:26:00Z,43.00,60.00
2025-11-03T16:30:00Z,43.00,60.00
2025-11-03T16:31:00Z,43.00,59.00
2025-11-03T16:33:00Z,43.00,60.00
2025-11-03T16:35:00Z,43.00,60.00
2025-11-03T16:36:00Z,43.00,60.00
2025-11-03T16:39:00Z,43.00,60.00
2025-11-03T16:49:00Z,43.00,60.00
2025-11-03T16:50:00Z,43.00,60.00
2025-11-03T16:51:00Z,43.00,60.00
2025-11-03T17:03:00Z,43.00,61.00
2025-11-03T17:06:00Z,43.00,61.00
2025-11-03T17:08:00Z,43.00,61.00
2025-11-03T17:09:00Z,42.00,61.00
2025-11-03T17:14:00Z,42.00,61.00
2025-11-03T17:15:00Z,42.00,61.00
2025-11-03T17:16:00Z,42.00,61.00
2025-11-03T17:20:00Z,41.00,61.00
2025-11-03T17:21:00Z,41.00,62.00
2025-11-03T17:22:00Z,38.44,58.47
2025-11-03T17:28:00Z,41.00,58.47
2025-11-03T17:34:00Z,41.00,61.00
2025-11-03T17:38:00Z,40.00,61.00
2025-11-03T17:44:00Z,40.00,61.00
2025-11-03T17:47:00Z,40.00,61.00
2025-11-03T17:49:00Z,41.00,61.00
2025-11-03T17:53:00Z,41.00,60.00
2025-11-03T18:03:00Z,41.00,61.00
2025-11-03T18:05:00Z,41.00,61.00
2025-11-03T18:14:00Z,39.00,61.00
2025-11-03T18:15:00Z,39.00,61.00
2025-11-03T18:16:00Z,39.00,61.00
2025-11-03T18:18:00Z,39.00,61.00
2025-11-03T18:19:00Z,39.00,62.00
2025-11-03T18:22:00Z,39.00,61.00
2025-11-03T18:23:00Z,39.00,62.00
2025-11-03T18:27:00Z,39.00,62.00
2025-11-03T18:30:00Z,39.00,62.00
2025-11-03T18:32:00Z,39.00,62.00
2025-11-03T18:33:00Z,39.00,62.00
2025-11-03T18:35:00Z,39.61,61.09
2025-11-03T18:36:00Z,41.18,62.00
2025-11-03T18:37:00Z,41.18,62.00
2025-11-03T18:38:00Z,40.00,62.00
2025-11-03T18:40:00Z,40.28,62.00
2025-11-03T18:41:00Z,41.00,62.00
2025-11-03T18:44:00Z,41.00,59.00
2025-11-03T18:45:00Z,43.00,59.14
2025-11-03T18:46:00Z,43.11,59.00
2025-11-03T18:47:00Z,43.83,59.00
2025-11-03T18:48:00Z,46.58,58.71
2025-11-03T18:49:00Z,47.17,56.96
2025-11-03T18:50:00Z,50.43,51.21
2025-11-03T18:51:00Z,49.68,52.86
2025-11-03T18:52:00Z,49.42,52.88
2025-11-03T18:53:00Z,52.45,48.67
2025-11-03T18:54:00Z,58.92,35.99
2025-11-03T18:55:00Z,65.90,35.60
2025-11-03T18:56:00Z,65.01,36.59
2025-11-03T18:57:00Z,65.04,37.60
2025-11-03T18:58:00Z,65.24,33.44
2025-11-03T18:59:00Z,67.00,34.26
2025-11-03T19:00:00Z,67.51,34.63
2025-11-03T19:01:00Z,65.78,36.35
2025-11-03T19:02:00Z,66.69,33.00
2025-11-03T19:03:00Z,70.12,33.00
2025-11-03T19:04:00Z,70.04,31.93
2025-11-03T19:05:00Z,73.16,30.93
2025-11-03T19:06:00Z,73.42,30.22
2025-11-03T19:07:00Z,68.73,31.89
2025-11-03T19:08:00Z,70.36,31.97
2025-11-03T19:09:00Z,66.43,34.37
2025-11-03T19:10:00Z,64.34,34.93
2025-11-03T19:11:00Z,70.66,30.78
2025-11-03T19:12:00Z,71.00,29.25
2025-11-03T19:13:00Z,72.45,29.23
2025-11-03T19:14:00Z,72.07,29.02
2025-11-03T19:15:00Z,71.52,29.00
2025-11-03T19:16:00Z,71.15,30.07
2025-11-03T19:17:00Z,74.29,28.00
2025-11-03T19:18:00Z,75.00,28.00
2025-11-03T19:19:00Z,74.85,28.00
2025-11-03T19:20:00Z,71.41,30.80
2025-11-03T19:21:00Z,70.00,31.93
2025-11-03T19:22:00Z,64.08,36.14
2025-11-03T19:23:00Z,63.91,35.55
2025-11-03T19:24:00Z,66.99,32.78
2025-11-03T19:25:00Z,68.44,32.02
2025-11-03T19:26:00Z,71.97,31.44
2025-11-03T19:27:00Z,71.44,30.06
2025-11-03T19:28:00Z,71.33,30.17
2025-11-03T19:29:00Z,66.76,32.00
2025-11-03T19:30:00Z,69.31,32.45
2025-11-03T19:31:00Z,63.54,38.24
2025-11-03T19:32:00Z,54.13,47.20
2025-11-03T19:33:00Z,50.75,49.77
2025-11-03T19:34:00Z,48.74,52.63
2025-11-03T19:35:00Z,45.44,54.66
2025-11-03T19:36:00Z,45.42,55.78
2025-11-03T19:37:00Z,43.83,56.49
2025-11-03T19:38:00Z,42.72,57.75
2025-11-03T19:39:00Z,40.56,59.55
2025-11-03T19:40:00Z,38.37,61.84
2025-11-03T19:41:00Z,39.16,60.49
2025-11-03T19:42:00Z,39.76,60.79
2025-11-03T19:43:00Z,41.89,59.60
2025-11-03T19:44:00Z,43.67,58.40
2025-11-03T19:45:00Z,45.22,56.00
2025-11-03T19:46:00Z,44.77,57.43
2025-11-03T19:47:00Z,40.76,60.38
2025-11-03T19:48:00Z,39.95,60.00
2025-11-03T19:49:00Z,40.95,60.00
2025-11-03T19:50:00Z,41.75,60.00
2025-11-03T19:51:00Z,40.15,60.60
2025-11-03T19:52:00Z,39.45,62.19
2025-11-03T19:53:00Z,34.14,66.60
2025-11-03T19:54:00Z,33.27,67.10
2025-11-03T19:55:00Z,32.74,67.96
2025-11-03T19:56:00Z,31.60,68.75
2025-11-03T19:57:00Z,31.72,65.92
2025-11-03T19:58:00Z,31.98,66.03
2025-11-03T19:59:00Z,29.19,69.23
2025-11-03T20:00:00Z,32.17,68.69
2025-11-03T20:01:00Z,35.59,65.67
2025-11-03T20:02:00Z,45.41,51.77
2025-11-03T20:03:00Z,58.33,39.44
2025-11-03T20:04:00Z,72.59,26.24
2025-11-03T20:05:00Z,71.95,27.09
2025-11-03T20:06:00Z,69.37,30.29
2025-11-03T20:07:00Z,70.98,27.77
2025-11-03T20:08:00Z,74.99,24.56
2025-11-03T20:09:00Z,78.76,23.84
2025-11-03T20:10:00Z,74.53,25.79
2025-11-03T20:11:00Z,73.97,26.00
2025-11-03T20:12:00Z,79.54,22.06
2025-11-03T20:13:00Z,83.87,15.61
2025-11-03T20:14:00Z,83.71,15.50
2025-11-03T20:15:00Z,81.65,18.91
2025-11-03T20:16:00Z,82.23,19.20
2025-11-03T20:17:00Z,82.25,18.38
2025-11-03T20:18:00Z,86.94,12.70
2025-11-03T20:19:00Z,82.54,16.73
2025-11-03T20:20:00Z,89.79,10.29
2025-11-03T20:21:00Z,90.17,10.11
2025-11-03T20:22:00Z,89.85,7.25
2025-11-03T20:23:00Z,91.77,10.63
2025-11-03T20:24:00Z,88.79,11.00
2025-11-03T20:25:00Z,81.03,21.65
2025-11-03T20:26:00Z,55.72,46.70
2025-11-03T20:27:00Z,59.06,41.23
2025-11-03T20:28:00Z,82.31,19.95
2025-11-03T20:29:00Z,60.68,40.72
2025-11-03T20:30:00Z,49.07,52.39
2025-11-03T20:31:00Z,58.19,48.02
2025-11-03T20:32:00Z,66.44,34.77
2025-11-03T20:33:00Z,43.59,54.00
2025-11-03T20:34:00Z,44.36,56.13
2025-11-03T20:35:00Z,36.32,64.63
2025-11-03T20:36:00Z,36.41,64.71
2025-11-03T20:37:00Z,33.69,66.97
2025-11-03T20:38:00Z,29.68,70.62
2025-11-03T20:39:00Z,33.27,66.75
2025-11-03T20:40:00Z,34.79,64.87
2025-11-03T20:41:00Z,35.67,62.89
2025-11-03T20:42:00Z,19.85,78.97
2025-11-03T20:43:00Z,32.09,68.28
2025-11-03T20:44:00Z,30.98,70.40
2025-11-03T20:45:00Z,33.22,66.60
2025-11-03T20:46:00Z,39.96,66.66
2025-11-03T20:47:00Z,31.99,66.26
2025-11-03T20:48:00Z,42.28,59.12
2025-11-03T20:49:00Z,34.83,63.91
2025-11-03T20:50:00Z,11.91,84.49
2025-11-03T20:51:00Z,8.98,92.46
2025-11-03T20:52:00Z,19.32,79.11
2025-11-03T20:53:00Z,41.71,58.51
2025-11-03T20:54:00Z,62.87,37.09
2025-11-03T20:55:00Z,54.50,42.08
2025-11-03T20:56:00Z,48.19,55.16
2025-11-03T20:57:00Z,68.41,30.90
2025-11-03T20:58:00Z,98.00,6.67
2025-11-03T20:59:00Z,99.00,1.00
2025-11-03T21:00:00Z,99.00,1.00
2025-11-03T21:01:00Z,99.00,1.00
2025-11-03T21:02:00Z,99.00,1.00
