# event_ticker=KXATPMATCH-25OCT17MARMED
# final_score=7-5 6-2
# match_winner=Daniil Medvedev
# fav_player=Daniil Medvedev
# dog_player=Fabian Marozsan
# kalshi_date=2025-10-17
timestamp,Daniil Medvedev,Fabian Marozsan
2025-10-17T04:14:00Z,67.00,35.00
2025-10-17T04:15:00Z,67.00,35.00
2025-10-17T04:16:00Z,67.00,35.00
2025-10-17T04:17:00Z,67.00,34.00
2025-10-17T04:19:00Z,68.00,34.00
2025-10-17T04:20:00Z,68.00,34.00
2025-10-17T04:21:00Z,68.00,34.00
2025-10-17T04:23:00Z,68.00,34.00
2025-10-17T04:24:00Z,68.00,32.57
2025-10-17T04:25:00Z,68.00,32.00
2025-10-17T04:26:00Z,69.00,32.00
2025-10-17T04:28:00Z,70.00,32.00
2025-10-17T04:29:00Z,70.00,32.00
2025-10-17T04:30:00Z,70.00,32.00
2025-10-17T04:34:00Z,70.00,31.00
2025-10-17T04:35:00Z,70.00,31.00
2025-10-17T04:38:00Z,70.00,31.00
2025-10-17T04:39:00Z,70.00,31.00
2025-10-17T04:40:00Z,70.00,31.00
2025-10-17T04:41:00Z,70.00,31.00
2025-10-17T04:42:00Z,70.00,31.00
2025-10-17T04:44:00Z,70.00,31.00
2025-10-17T04:45:00Z,70.00,31.00
2025-10-17T04:46:00Z,70.00,31.00
2025-10-17T04:48:00Z,70.00,31.00
2025-10-17T04:49:00Z,70.00,31.06
2025-10-17T04:52:00Z,70.00,32.00
2025-10-17T04:54:00Z,70.00,32.00
2025-10-17T04:56:00Z,70.00,32.00
2025-10-17T04:57:00Z,70.00,32.00
2025-10-17T04:58:00Z,70.00,32.00
2025-10-17T04:59:00Z,70.00,32.00
2025-10-17T05:01:00Z,70.00,32.00
2025-10-17T05:03:00Z,70.00,32.00
2025-10-17T05:04:00Z,70.00,32.00
2025-10-17T05:05:00Z,70.00,32.00
2025-10-17T05:06:00Z,70.00,32.00
2025-10-17T05:07:00Z,70.00,32.00
2025-10-17T05:08:00Z,70.00,32.00
2025-10-17T05:09:00Z,70.00,32.00
2025-10-17T05:11:00Z,70.00,32.00
2025-10-17T05:12:00Z,69.10,32.00
2025-10-17T05:18:00Z,70.00,32.00
2025-10-17T05:22:00Z,70.00,32.00
2025-10-17T05:33:00Z,70.00,32.00
2025-10-17T05:36:00Z,70.00,32.00
2025-10-17T05:37:00Z,70.00,32.00
2025-10-17T05:38:00Z,70.00,32.00
2025-10-17T05:43:00Z,70.00,32.00
2025-10-17T05:44:00Z,70.00,32.00
2025-10-17T05:46:00Z,70.00,32.00
2025-10-17T05:48:00Z,70.00,32.00
2025-10-17T05:50:00Z,70.00,32.00
2025-10-17T05:51:00Z,70.00,32.00
2025-10-17T05:53:00Z,70.00,32.00
2025-10-17T05:57:00Z,70.00,32.00
2025-10-17T05:59:00Z,70.00,32.00
2025-10-17T06:01:00Z,70.00,32.00
2025-10-17T06:03:00Z,70.00,32.00
2025-10-17T06:04:00Z,70.00,32.00
2025-10-17T06:05:00Z,70.00,32.00
2025-10-17T06:07:00Z,70.00,32.00
2025-10-17T06:09:00Z,70.00,32.00
2025-10-17T06:12:00Z,70.00,32.00
2025-10-17T06:15:00Z,70.00,32.00
2025-10-17T06:18:00Z,70.00,32.00
2025-10-17T06:27:00Z,70.00,32.00
2025-10-17T06:28:00Z,70.00,32.00
2025-10-17T06:30:00Z,70.00,32.00
2025-10-17T06:39:00Z,70.00,31.00
2025-10-17T06:40:00Z,70.00,31.00
2025-10-17T06:42:00Z,70.00,31.00
2025-10-17T06:45:00Z,70.00,31.00
2025-10-17T06:46:00Z,70.00,31.00
2025-10-17T06:50:00Z,70.00,30.00
2025-10-17T06:53:00Z,70.00,31.00
2025-10-17T06:56:00Z,70.00,31.00
2025-10-17T06:57:00Z,70.00,31.00
2025-10-17T06:58:00Z,70.00,31.00
2025-10-17T07:03:00Z,70.00,31.00
2025-10-17T07:04:00Z,70.00,31.00
2025-10-17T07:08:00Z,70.00,31.00
2025-10-17T07:09:00Z,70.00,31.00
2025-10-17T07:10:00Z,70.00,31.00
2025-10-17T07:13:00Z,71.00,31.00
2025-10-17T07:18:00Z,71.00,30.00
2025-10-17T07:19:00Z,71.00,30.00
2025-10-17T07:21:00Z,71.00,30.00
2025-10-17T07:23:00Z,71.00,30.00
2025-10-17T07:24:00Z,71.00,30.00
2025-10-17T07:27:00Z,71.00,30.00
2025-10-17T07:28:00Z,71.00,30.00
2025-10-17T07:31:00Z,71.00,30.00
2025-10-17T07:33:00Z,71.00,29.23
2025-10-17T07:35:00Z,71.00,29.23
2025-10-17T07:36:00Z,71.00,30.00
2025-10-17T07:39:00Z,71.00,31.00
2025-10-17T07:41:00Z,71.00,31.00
2025-10-17T07:42:00Z,71.00,30.15
2025-10-17T07:44:00Z,71.00,30.00
2025-10-17T07:45:00Z,71.00,30.00
2025-10-17T07:46:00Z,71.00,30.00
2025-10-17T07:48:00Z,71.00,30.00
2025-10-17T07:50:00Z,70.00,30.81
2025-10-17T07:51:00Z,70.00,31.00
2025-10-17T07:52:00Z,70.00,31.00
2025-10-17T07:53:00Z,70.00,31.00
2025-10-17T07:54:00Z,70.74,31.00
2025-10-17T07:55:00Z,70.74,30.00
2025-10-17T07:56:00Z,71.00,30.00
2025-10-17T07:57:00Z,71.00,30.00
2025-10-17T07:58:00Z,71.15,30.00
2025-10-17T07:59:00Z,72.00,30.00
2025-10-17T08:00:00Z,72.00,33.36
2025-10-17T08:01:00Z,67.00,35.34
2025-10-17T08:02:00Z,67.53,35.34
2025-10-17T08:03:00Z,67.53,34.00
2025-10-17T08:04:00Z,68.95,35.84
2025-10-17T08:05:00Z,65.23,38.69
2025-10-17T08:06:00Z,61.94,39.00
2025-10-17T08:07:00Z,60.33,40.04
2025-10-17T08:08:00Z,58.00,41.49
2025-10-17T08:09:00Z,60.33,42.54
2025-10-17T08:10:00Z,60.34,39.00
2025-10-17T08:11:00Z,59.00,41.00
2025-10-17T08:12:00Z,58.00,42.05
2025-10-17T08:13:00Z,58.00,42.05
2025-10-17T08:14:00Z,59.41,41.00
2025-10-17T08:15:00Z,63.81,38.00
2025-10-17T08:16:00Z,65.27,35.07
2025-10-17T08:17:00Z,65.00,34.34
2025-10-17T08:18:00Z,63.21,39.76
2025-10-17T08:19:00Z,60.94,39.76
2025-10-17T08:20:00Z,60.53,40.10
2025-10-17T08:21:00Z,64.00,40.10
2025-10-17T08:22:00Z,65.00,35.13
2025-10-17T08:23:00Z,70.73,33.93
2025-10-17T08:24:00Z,64.00,37.86
2025-10-17T08:25:00Z,64.00,39.00
2025-10-17T08:26:00Z,62.00,39.00
2025-10-17T08:27:00Z,59.66,47.07
2025-10-17T08:28:00Z,51.25,48.75
2025-10-17T08:29:00Z,60.77,38.72
2025-10-17T08:30:00Z,62.02,40.13
2025-10-17T08:31:00Z,40.50,51.09
2025-10-17T08:32:00Z,60.98,40.67
2025-10-17T08:33:00Z,63.28,38.03
2025-10-17T08:34:00Z,73.04,29.09
2025-10-17T08:35:00Z,82.32,21.69
2025-10-17T08:36:00Z,84.00,16.68
2025-10-17T08:37:00Z,86.00,16.12
2025-10-17T08:38:00Z,88.00,12.95
2025-10-17T08:39:00Z,87.44,14.30
2025-10-17T08:40:00Z,85.62,14.88
2025-10-17T08:41:00Z,86.99,13.18
2025-10-17T08:42:00Z,90.85,8.20
2025-10-17T08:43:00Z,94.67,5.68
2025-10-17T08:44:00Z,96.16,5.80
2025-10-17T08:45:00Z,98.16,4.00
2025-10-17T08:46:00Z,95.96,4.63
2025-10-17T08:47:00Z,97.00,5.00
2025-10-17T08:48:00Z,97.00,4.95
2025-10-17T08:49:00Z,96.01,4.04
2025-10-17T08:50:00Z,96.68,5.66
2025-10-17T08:51:00Z,95.00,3.05
2025-10-17T08:52:00Z,97.65,2.15
2025-10-17T08:53:00Z,97.00,4.00
2025-10-17T08:54:00Z,98.90,3.00
2025-10-17T08:55:00Z,99.00,1.00
2025-10-17T08:56:00Z,99.00,1.00
2025-10-17T08:57:00Z,99.00,1.00
2025-10-17T08:58:00Z,99.00,1.00
2025-10-17T08:59:00Z,99.00,1.53
2025-10-17T09:00:00Z,99.00,1.15
2025-10-17T09:01:00Z,99.00,1.00
2025-10-17T09:02:00Z,99.00,3.00
2025-10-17T09:03:00Z,99.00,1.00
2025-10-17T09:04:00Z,99.00,1.00
2025-10-17T09:05:00Z,98.97,3.00
2025-10-17T09:06:00Z,99.00,3.00
2025-10-17T09:08:00Z,99.00,3.00
2025-10-17T09:09:00Z,99.00,3.00
2025-10-17T09:10:00Z,99.00,3.00
