# event_ticker=KXATPMATCH-26APR16COBKOP
# final_score=6-3 6-2
# score_resolution=3-6 2-6
# match_winner=Flavio Cobolli
# fav_player=Vit Kopriva
# dog_player=Flavio Cobolli
# kalshi_date=2026-04-16
timestamp,Vit Kopriva,Flavio Cobolli
2026-04-17T07:15:00Z,30.00,71.00
2026-04-17T07:18:00Z,30.00,71.00
2026-04-17T07:19:00Z,30.00,71.00
2026-04-17T07:20:00Z,30.00,71.00
2026-04-17T07:22:00Z,30.00,71.00
2026-04-17T07:24:00Z,29.61,71.00
2026-04-17T07:28:00Z,30.00,71.00
2026-04-17T07:34:00Z,29.98,71.00
2026-04-17T07:42:00Z,30.00,71.00
2026-04-17T07:45:00Z,29.00,71.00
2026-04-17T07:46:00Z,29.00,71.00
2026-04-17T07:48:00Z,29.00,71.00
2026-04-17T07:50:00Z,30.00,71.00
2026-04-17T07:51:00Z,29.00,71.00
2026-04-17T07:52:00Z,30.00,71.00
2026-04-17T07:54:00Z,30.00,71.00
2026-04-17T07:55:00Z,30.00,71.00
2026-04-17T07:56:00Z,30.00,71.00
2026-04-17T07:57:00Z,30.00,71.00
2026-04-17T07:58:00Z,29.00,71.00
2026-04-17T08:00:00Z,29.00,71.00
2026-04-17T08:01:00Z,30.00,71.00
2026-04-17T08:04:00Z,30.00,71.00
2026-04-17T08:05:00Z,30.00,71.00
2026-04-17T08:06:00Z,30.00,71.00
2026-04-17T08:07:00Z,30.00,70.00
2026-04-17T08:08:00Z,30.00,71.00
2026-04-17T08:09:00Z,30.00,71.00
2026-04-17T08:12:00Z,29.96,71.00
2026-04-17T08:13:00Z,29.04,71.00
2026-04-17T08:14:00Z,29.04,71.00
2026-04-17T08:16:00Z,29.04,71.00
2026-04-17T08:17:00Z,30.00,71.00
2026-04-17T08:19:00Z,30.00,71.00
2026-04-17T08:23:00Z,30.00,70.00
2026-04-17T08:24:00Z,30.00,71.00
2026-04-17T08:25:00Z,30.00,71.00
2026-04-17T08:26:00Z,30.00,71.00
2026-04-17T08:29:00Z,30.00,71.00
2026-04-17T08:32:00Z,30.00,71.00
2026-04-17T08:33:00Z,30.00,71.00
2026-04-17T08:35:00Z,30.00,71.00
2026-04-17T08:36:00Z,30.00,71.00
2026-04-17T08:39:00Z,30.00,71.00
2026-04-17T08:40:00Z,30.00,71.00
2026-04-17T08:41:00Z,30.00,71.00
2026-04-17T08:42:00Z,30.00,71.00
2026-04-17T08:43:00Z,30.13,71.00
2026-04-17T08:47:00Z,31.00,71.00
2026-04-17T08:48:00Z,31.00,71.00
2026-04-17T08:49:00Z,31.00,71.00
2026-04-17T08:50:00Z,31.00,69.29
2026-04-17T08:51:00Z,31.00,70.00
2026-04-17T08:52:00Z,31.00,70.00
2026-04-17T08:54:00Z,31.00,70.00
2026-04-17T08:55:00Z,31.00,70.00
2026-04-17T08:56:00Z,31.00,70.00
2026-04-17T08:57:00Z,31.00,70.00
2026-04-17T08:58:00Z,31.00,70.00
2026-04-17T08:59:00Z,31.00,70.00
2026-04-17T09:00:00Z,31.00,70.00
2026-04-17T09:01:00Z,31.00,70.00
2026-04-17T09:02:00Z,31.00,71.00
2026-04-17T09:03:00Z,31.00,71.00
2026-04-17T09:04:00Z,31.00,71.00
2026-04-17T09:05:00Z,31.00,71.00
2026-04-17T09:06:00Z,31.00,71.00
2026-04-17T09:07:00Z,31.00,70.41
2026-04-17T09:08:00Z,31.00,71.60
2026-04-17T09:09:00Z,31.00,70.99
2026-04-17T09:10:00Z,31.00,70.00
2026-04-17T09:11:00Z,31.15,68.97
2026-04-17T09:12:00Z,31.93,68.59
2026-04-17T09:13:00Z,31.79,67.05
2026-04-17T09:14:00Z,33.39,69.99
2026-04-17T09:15:00Z,31.08,69.65
2026-04-17T09:16:00Z,27.14,74.00
2026-04-17T09:17:00Z,25.25,73.89
2026-04-17T09:18:00Z,31.36,69.48
2026-04-17T09:19:00Z,31.27,70.01
2026-04-17T09:20:00Z,31.35,69.91
2026-04-17T09:21:00Z,31.21,69.14
2026-04-17T09:22:00Z,27.74,75.00
2026-04-17T09:23:00Z,27.01,74.09
2026-04-17T09:24:00Z,27.67,73.61
2026-04-17T09:25:00Z,21.28,77.22
2026-04-17T09:26:00Z,17.66,84.16
2026-04-17T09:27:00Z,15.69,83.35
2026-04-17T09:28:00Z,16.58,85.77
2026-04-17T09:29:00Z,14.02,86.82
2026-04-17T09:30:00Z,15.05,85.77
2026-04-17T09:31:00Z,20.30,81.21
2026-04-17T09:32:00Z,25.00,75.24
2026-04-17T09:33:00Z,24.18,76.00
2026-04-17T09:34:00Z,23.85,76.26
2026-04-17T09:35:00Z,24.88,78.05
2026-04-17T09:36:00Z,20.10,80.93
2026-04-17T09:37:00Z,20.83,78.18
2026-04-17T09:38:00Z,26.01,79.63
2026-04-17T09:39:00Z,23.22,80.60
2026-04-17T09:40:00Z,24.28,76.00
2026-04-17T09:41:00Z,30.28,72.68
2026-04-17T09:42:00Z,30.45,70.99
2026-04-17T09:43:00Z,25.91,76.87
2026-04-17T09:44:00Z,24.00,77.96
2026-04-17T09:45:00Z,23.88,77.00
2026-04-17T09:46:00Z,21.84,79.15
2026-04-17T09:47:00Z,19.89,81.98
2026-04-17T09:48:00Z,22.04,81.68
2026-04-17T09:49:00Z,18.59,81.76
2026-04-17T09:50:00Z,12.56,87.83
2026-04-17T09:51:00Z,14.00,85.24
2026-04-17T09:52:00Z,16.77,86.64
2026-04-17T09:53:00Z,15.93,83.87
2026-04-17T09:54:00Z,21.00,86.70
2026-04-17T09:55:00Z,12.53,87.15
2026-04-17T09:56:00Z,11.94,88.06
2026-04-17T09:57:00Z,11.72,88.00
2026-04-17T09:58:00Z,12.00,88.89
2026-04-17T09:59:00Z,9.96,91.75
2026-04-17T10:00:00Z,12.14,89.80
2026-04-17T10:01:00Z,13.96,86.98
2026-04-17T10:02:00Z,14.23,86.02
2026-04-17T10:03:00Z,17.56,84.13
2026-04-17T10:04:00Z,20.88,80.60
2026-04-17T10:05:00Z,17.14,84.85
2026-04-17T10:06:00Z,17.98,81.95
2026-04-17T10:07:00Z,15.61,87.63
2026-04-17T10:08:00Z,15.20,85.53
2026-04-17T10:09:00Z,13.01,87.00
2026-04-17T10:10:00Z,12.42,87.86
2026-04-17T10:11:00Z,7.82,91.25
2026-04-17T10:12:00Z,8.20,92.85
2026-04-17T10:13:00Z,7.61,93.02
2026-04-17T10:14:00Z,6.77,94.70
2026-04-17T10:15:00Z,5.83,95.01
2026-04-17T10:16:00Z,3.40,95.49
2026-04-17T10:17:00Z,3.48,97.00
2026-04-17T10:18:00Z,2.98,96.97
2026-04-17T10:19:00Z,3.06,98.45
2026-04-17T10:20:00Z,4.00,98.82
2026-04-17T10:21:00Z,1.61,97.21
2026-04-17T10:22:00Z,1.13,98.71
2026-04-17T10:23:00Z,2.39,99.00
2026-04-17T10:24:00Z,1.00,99.00
2026-04-17T10:25:00Z,1.00,99.00
2026-04-17T10:26:00Z,2.00,99.00
2026-04-17T10:27:00Z,1.55,99.00
2026-04-17T10:28:00Z,1.37,99.00
2026-04-17T10:29:00Z,1.00,99.00
2026-04-17T10:30:00Z,1.00,99.00
2026-04-17T10:31:00Z,1.00,99.00
2026-04-17T10:32:00Z,1.00,99.00
2026-04-17T10:33:00Z,1.00,99.00
2026-04-17T10:34:00Z,1.00,99.00
2026-04-17T10:36:00Z,1.00,99.00
2026-04-17T10:37:00Z,1.00,99.00
2026-04-17T10:38:00Z,1.00,99.00
2026-04-17T10:39:00Z,1.00,99.00
2026-04-17T10:40:00Z,1.00,99.00
