# event_ticker=KXATPMATCH-26MAR04FEADZU
# final_score=6-3 6-3
# score_resolution=3-6 3-6
# match_winner=Jacob Fearnley
# fav_player=Damir Dzumhur
# dog_player=Jacob Fearnley
# kalshi_date=2026-03-04
timestamp,Damir Dzumhur,Jacob Fearnley
2026-03-05T17:30:00Z,48.00,55.00
2026-03-05T17:34:00Z,48.00,55.00
2026-03-05T17:37:00Z,48.00,55.00
2026-03-05T17:38:00Z,48.00,55.00
2026-03-05T17:41:00Z,48.00,55.00
2026-03-05T17:43:00Z,48.00,54.00
2026-03-05T17:44:00Z,48.00,54.63
2026-03-05T17:48:00Z,48.00,55.00
2026-03-05T17:50:00Z,47.00,54.00
2026-03-05T17:52:00Z,47.00,54.00
2026-03-05T18:04:00Z,47.00,54.00
2026-03-05T18:18:00Z,47.00,54.00
2026-03-05T18:25:00Z,47.00,53.00
2026-03-05T18:28:00Z,47.00,53.00
2026-03-05T18:36:00Z,47.00,53.00
2026-03-05T18:38:00Z,47.00,54.00
2026-03-05T18:39:00Z,47.00,54.00
2026-03-05T18:40:00Z,47.00,54.00
2026-03-05T18:41:00Z,47.00,54.00
2026-03-05T18:48:00Z,47.00,54.00
2026-03-05T18:51:00Z,46.00,54.00
2026-03-05T18:52:00Z,46.00,54.00
2026-03-05T18:54:00Z,47.00,53.85
2026-03-05T18:56:00Z,48.00,53.85
2026-03-05T18:58:00Z,48.00,54.00
2026-03-05T19:03:00Z,48.00,54.00
2026-03-05T19:04:00Z,48.00,54.00
2026-03-05T19:08:00Z,47.00,54.00
2026-03-05T19:11:00Z,47.00,54.00
2026-03-05T19:14:00Z,47.00,54.00
2026-03-05T19:15:00Z,47.00,54.00
2026-03-05T19:20:00Z,47.00,53.00
2026-03-05T19:22:00Z,47.00,53.00
2026-03-05T19:24:00Z,47.00,54.00
2026-03-05T19:28:00Z,47.00,54.00
2026-03-05T19:29:00Z,47.00,54.00
2026-03-05T19:34:00Z,47.00,54.00
2026-03-05T19:35:00Z,46.00,54.00
2026-03-05T19:41:00Z,46.00,54.00
2026-03-05T19:42:00Z,46.00,54.00
2026-03-05T19:43:00Z,46.00,55.00
2026-03-05T19:46:00Z,46.00,55.00
2026-03-05T19:48:00Z,46.00,55.00
2026-03-05T19:49:00Z,46.00,55.00
2026-03-05T19:50:00Z,46.00,55.00
2026-03-05T19:53:00Z,46.00,55.00
2026-03-05T19:54:00Z,46.00,55.00
2026-03-05T19:58:00Z,46.00,55.00
2026-03-05T20:00:00Z,46.00,55.00
2026-03-05T20:01:00Z,46.00,55.00
2026-03-05T20:06:00Z,46.00,55.00
2026-03-05T20:07:00Z,46.00,55.00
2026-03-05T20:11:00Z,46.00,55.00
2026-03-05T20:12:00Z,46.00,55.00
2026-03-05T20:19:00Z,46.00,55.00
2026-03-05T20:21:00Z,46.00,55.00
2026-03-05T20:22:00Z,46.00,55.00
2026-03-05T20:23:00Z,46.00,55.00
2026-03-05T20:27:00Z,46.00,55.00
2026-03-05T20:28:00Z,46.00,55.00
2026-03-05T20:29:00Z,45.00,55.00
2026-03-05T20:33:00Z,45.00,55.00
2026-03-05T20:34:00Z,45.00,55.00
2026-03-05T20:35:00Z,45.00,55.00
2026-03-05T20:39:00Z,46.37,55.00
2026-03-05T20:41:00Z,46.00,55.00
2026-03-05T20:45:00Z,45.00,55.00
2026-03-05T20:47:00Z,46.00,55.00
2026-03-05T20:48:00Z,46.00,55.00
2026-03-05T20:49:00Z,46.00,55.00
2026-03-05T20:54:00Z,45.00,55.00
2026-03-05T20:55:00Z,46.00,55.00
2026-03-05T20:57:00Z,46.00,55.00
2026-03-05T20:58:00Z,45.00,56.00
2026-03-05T20:59:00Z,45.34,56.00
2026-03-05T21:00:00Z,45.34,56.00
2026-03-05T21:01:00Z,45.96,54.26
2026-03-05T21:02:00Z,46.65,54.26
2026-03-05T21:03:00Z,45.54,53.11
2026-03-05T21:04:00Z,46.00,55.87
2026-03-05T21:06:00Z,46.92,54.80
2026-03-05T21:07:00Z,47.00,54.80
2026-03-05T21:08:00Z,47.96,55.00
2026-03-05T21:09:00Z,47.96,55.00
2026-03-05T21:10:00Z,46.00,55.00
2026-03-05T21:11:00Z,46.00,54.01
2026-03-05T21:12:00Z,47.00,54.01
2026-03-05T21:13:00Z,47.00,53.02
2026-03-05T21:14:00Z,45.83,55.01
2026-03-05T21:15:00Z,44.81,57.06
2026-03-05T21:16:00Z,43.12,57.00
2026-03-05T21:17:00Z,41.35,57.60
2026-03-05T21:18:00Z,46.67,54.57
2026-03-05T21:19:00Z,43.63,56.12
2026-03-05T21:20:00Z,40.32,60.83
2026-03-05T21:21:00Z,39.53,60.92
2026-03-05T21:22:00Z,38.05,63.91
2026-03-05T21:23:00Z,42.63,56.32
2026-03-05T21:24:00Z,46.77,54.00
2026-03-05T21:25:00Z,47.00,54.17
2026-03-05T21:26:00Z,45.19,55.39
2026-03-05T21:27:00Z,51.85,49.71
2026-03-05T21:28:00Z,49.03,51.99
2026-03-05T21:29:00Z,43.28,57.00
2026-03-05T21:30:00Z,45.54,57.48
2026-03-05T21:31:00Z,46.21,57.48
2026-03-05T21:32:00Z,41.94,63.14
2026-03-05T21:33:00Z,29.24,69.10
2026-03-05T21:34:00Z,27.82,71.79
2026-03-05T21:35:00Z,33.31,69.00
2026-03-05T21:36:00Z,31.10,69.00
2026-03-05T21:37:00Z,24.76,74.81
2026-03-05T21:38:00Z,25.73,76.87
2026-03-05T21:39:00Z,28.90,74.07
2026-03-05T21:40:00Z,28.58,72.21
2026-03-05T21:41:00Z,27.89,73.00
2026-03-05T21:42:00Z,28.01,73.00
2026-03-05T21:43:00Z,26.76,75.85
2026-03-05T21:44:00Z,24.50,77.58
2026-03-05T21:45:00Z,24.96,76.97
2026-03-05T21:46:00Z,24.71,77.00
2026-03-05T21:47:00Z,26.00,75.63
2026-03-05T21:48:00Z,22.69,76.55
2026-03-05T21:49:00Z,26.63,76.03
2026-03-05T21:50:00Z,27.00,74.00
2026-03-05T21:51:00Z,25.15,75.07
2026-03-05T21:52:00Z,23.33,76.02
2026-03-05T21:53:00Z,24.83,77.79
2026-03-05T21:54:00Z,25.16,75.16
2026-03-05T21:55:00Z,26.26,74.57
2026-03-05T21:56:00Z,23.61,78.07
2026-03-05T21:57:00Z,24.00,79.29
2026-03-05T21:58:00Z,18.41,81.69
2026-03-05T21:59:00Z,16.69,83.67
2026-03-05T22:00:00Z,17.92,83.94
2026-03-05T22:01:00Z,20.20,82.69
2026-03-05T22:02:00Z,25.24,78.33
2026-03-05T22:03:00Z,27.06,72.79
2026-03-05T22:04:00Z,25.84,74.50
2026-03-05T22:05:00Z,29.45,71.60
2026-03-05T22:06:00Z,28.05,71.13
2026-03-05T22:07:00Z,24.23,76.91
2026-03-05T22:08:00Z,17.68,80.12
2026-03-05T22:09:00Z,20.40,81.27
2026-03-05T22:10:00Z,19.83,83.37
2026-03-05T22:11:00Z,17.68,83.38
2026-03-05T22:12:00Z,17.01,84.51
2026-03-05T22:13:00Z,17.55,83.02
2026-03-05T22:14:00Z,21.12,81.11
2026-03-05T22:15:00Z,18.99,83.23
2026-03-05T22:16:00Z,19.54,82.66
2026-03-05T22:17:00Z,15.86,85.10
2026-03-05T22:18:00Z,15.84,85.97
2026-03-05T22:19:00Z,11.07,90.28
2026-03-05T22:20:00Z,14.72,88.37
2026-03-05T22:21:00Z,18.83,82.65
2026-03-05T22:22:00Z,15.04,83.38
2026-03-05T22:23:00Z,14.73,87.30
2026-03-05T22:24:00Z,13.92,87.12
2026-03-05T22:25:00Z,14.11,85.90
2026-03-05T22:26:00Z,16.11,86.04
2026-03-05T22:27:00Z,17.00,83.00
2026-03-05T22:28:00Z,15.54,86.25
2026-03-05T22:29:00Z,13.25,86.42
2026-03-05T22:30:00Z,13.00,88.00
2026-03-05T22:31:00Z,10.70,89.98
2026-03-05T22:32:00Z,3.21,95.65
2026-03-05T22:33:00Z,4.44,96.01
2026-03-05T22:34:00Z,2.09,98.09
2026-03-05T22:35:00Z,1.00,98.87
2026-03-05T22:36:00Z,2.52,99.00
2026-03-05T22:37:00Z,1.00,99.00
2026-03-05T22:38:00Z,1.00,99.00
2026-03-05T22:39:00Z,1.00,99.00
2026-03-05T22:40:00Z,1.00,99.00
2026-03-05T22:41:00Z,1.00,99.00
2026-03-05T22:42:00Z,1.00,99.00
