# event_ticker=KXATPMATCH-25OCT21GOFCIL
# final_score=7-6(9) 7-5
# score_resolution=7-6 7-5
# match_winner=Marin Cilic
# fav_player=Marin Cilic
# dog_player=David Goffin
# kalshi_date=2025-10-21
timestamp,Marin Cilic,David Goffin
2025-10-21T12:50:00Z,64.00,36.08
2025-10-21T12:51:00Z,59.66,41.58
2025-10-21T12:52:00Z,62.00,40.16
2025-10-21T12:53:00Z,62.28,40.57
2025-10-21T12:54:00Z,64.07,41.05
2025-10-21T12:55:00Z,65.00,36.00
2025-10-21T12:56:00Z,65.00,40.51
2025-10-21T12:57:00Z,61.13,41.00
2025-10-21T12:58:00Z,58.61,40.21
2025-10-21T12:59:00Z,52.50,46.48
2025-10-21T13:00:00Z,46.81,53.02
2025-10-21T13:01:00Z,14.28,64.47
2025-10-21T13:02:00Z,49.95,56.65
2025-10-21T13:03:00Z,57.96,47.62
2025-10-21T13:04:00Z,66.06,36.14
2025-10-21T13:05:00Z,72.62,33.21
2025-10-21T13:06:00Z,58.24,44.16
2025-10-21T13:07:00Z,56.78,48.00
2025-10-21T13:08:00Z,55.33,41.44
2025-10-21T13:09:00Z,63.38,39.83
2025-10-21T13:10:00Z,53.87,47.21
2025-10-21T13:11:00Z,64.11,41.08
2025-10-21T13:12:00Z,60.57,41.54
2025-10-21T13:13:00Z,74.99,31.29
2025-10-21T13:14:00Z,77.64,20.18
2025-10-21T13:15:00Z,80.98,18.99
2025-10-21T13:16:00Z,80.98,19.64
2025-10-21T13:17:00Z,81.00,19.77
2025-10-21T13:18:00Z,80.15,20.21
2025-10-21T13:19:00Z,80.01,20.40
2025-10-21T13:20:00Z,81.27,17.69
2025-10-21T13:21:00Z,80.00,21.00
2025-10-21T13:22:00Z,80.06,20.00
2025-10-21T13:23:00Z,80.00,20.00
2025-10-21T13:24:00Z,83.00,19.04
2025-10-21T13:25:00Z,85.00,16.52
2025-10-21T13:26:00Z,81.71,20.06
2025-10-21T13:27:00Z,79.01,21.00
2025-10-21T13:28:00Z,79.01,21.23
2025-10-21T13:29:00Z,77.00,20.04
2025-10-21T13:30:00Z,78.90,21.91
2025-10-21T13:31:00Z,82.00,21.00
2025-10-21T13:32:00Z,81.00,19.08
2025-10-21T13:33:00Z,81.00,21.07
2025-10-21T13:34:00Z,78.89,22.00
2025-10-21T13:35:00Z,79.00,21.98
2025-10-21T13:36:00Z,80.46,20.88
2025-10-21T13:37:00Z,81.67,20.84
2025-10-21T13:38:00Z,81.54,20.07
2025-10-21T13:39:00Z,78.72,21.57
2025-10-21T13:40:00Z,79.00,22.03
2025-10-21T13:41:00Z,79.00,23.56
2025-10-21T13:42:00Z,77.00,23.70
2025-10-21T13:43:00Z,78.00,24.00
2025-10-21T13:44:00Z,77.00,23.65
2025-10-21T13:45:00Z,77.92,23.45
2025-10-21T13:46:00Z,81.44,22.29
2025-10-21T13:47:00Z,77.22,24.47
2025-10-21T13:48:00Z,76.00,23.98
2025-10-21T13:49:00Z,76.00,24.35
2025-10-21T13:50:00Z,78.70,19.81
2025-10-21T13:51:00Z,80.92,19.70
2025-10-21T13:52:00Z,80.92,18.27
2025-10-21T13:53:00Z,91.95,10.08
2025-10-21T13:54:00Z,97.89,2.94
2025-10-21T13:55:00Z,97.98,2.55
2025-10-21T13:56:00Z,97.00,4.26
2025-10-21T13:57:00Z,92.15,6.52
2025-10-21T13:58:00Z,93.00,7.98
2025-10-21T13:59:00Z,93.69,5.31
2025-10-21T14:00:00Z,98.35,3.85
2025-10-21T14:01:00Z,99.00,3.85
2025-10-21T14:02:00Z,99.00,3.85
2025-10-21T14:04:00Z,99.00,3.85
2025-10-21T14:05:00Z,99.00,3.85
