# event_ticker=KXATPMATCH-25OCT17HUMSON
# final_score=6-7(3) 6-0 6-3
# score_resolution=7-6 0-6 3-6
# match_winner=Ugo Humbert
# fav_player=Lorenzo Sonego
# dog_player=Ugo Humbert
# kalshi_date=2025-10-17
timestamp,Lorenzo Sonego,Ugo Humbert
2025-10-17T10:25:00Z,36.80,65.00
2025-10-17T10:26:00Z,36.80,64.00
2025-10-17T10:27:00Z,36.00,68.00
2025-10-17T10:28:00Z,36.00,64.00
2025-10-17T10:29:00Z,39.00,63.00
2025-10-17T10:30:00Z,43.76,60.24
2025-10-17T10:31:00Z,45.35,54.46
2025-10-17T10:32:00Z,51.49,56.98
2025-10-17T10:33:00Z,49.50,55.51
2025-10-17T10:34:00Z,43.91,62.00
2025-10-17T10:35:00Z,36.67,64.00
2025-10-17T10:36:00Z,36.67,63.29
2025-10-17T10:37:00Z,42.79,66.77
2025-10-17T10:38:00Z,39.00,64.03
2025-10-17T10:39:00Z,39.00,63.00
2025-10-17T10:40:00Z,39.00,62.00
2025-10-17T10:41:00Z,42.31,63.25
2025-10-17T10:42:00Z,38.44,63.41
2025-10-17T10:43:00Z,38.44,63.24
2025-10-17T10:44:00Z,38.44,62.00
2025-10-17T10:45:00Z,36.00,64.56
2025-10-17T10:46:00Z,39.05,61.11
2025-10-17T10:47:00Z,41.00,60.69
2025-10-17T10:48:00Z,36.50,64.62
2025-10-17T10:49:00Z,40.00,62.94
2025-10-17T10:50:00Z,46.81,52.50
2025-10-17T10:51:00Z,44.42,52.50
2025-10-17T10:52:00Z,41.00,52.50
2025-10-17T10:53:00Z,40.00,61.97
2025-10-17T10:54:00Z,40.00,62.00
2025-10-17T10:55:00Z,38.00,62.00
2025-10-17T10:56:00Z,41.37,60.86
2025-10-17T10:57:00Z,45.00,56.00
2025-10-17T10:58:00Z,45.85,58.64
2025-10-17T10:59:00Z,48.21,51.82
2025-10-17T11:00:00Z,46.46,52.62
2025-10-17T11:01:00Z,46.22,57.70
2025-10-17T11:02:00Z,54.02,50.83
2025-10-17T11:03:00Z,49.16,55.53
2025-10-17T11:04:00Z,45.02,60.00
2025-10-17T11:05:00Z,44.97,58.34
2025-10-17T11:06:00Z,44.78,58.34
2025-10-17T11:07:00Z,37.84,63.25
2025-10-17T11:08:00Z,34.51,70.90
2025-10-17T11:09:00Z,32.73,67.42
2025-10-17T11:10:00Z,32.73,71.00
2025-10-17T11:11:00Z,38.55,61.99
2025-10-17T11:12:00Z,39.08,60.82
2025-10-17T11:13:00Z,43.24,57.11
2025-10-17T11:15:00Z,35.00,65.67
2025-10-17T11:16:00Z,46.10,57.18
2025-10-17T11:17:00Z,45.00,57.18
2025-10-17T11:18:00Z,42.79,63.88
2025-10-17T11:19:00Z,45.00,59.33
2025-10-17T11:20:00Z,42.59,59.45
2025-10-17T11:21:00Z,44.96,57.16
2025-10-17T11:22:00Z,53.15,51.69
2025-10-17T11:23:00Z,58.84,41.01
2025-10-17T11:24:00Z,68.61,36.56
2025-10-17T11:25:00Z,68.98,31.77
2025-10-17T11:26:00Z,69.86,34.42
2025-10-17T11:27:00Z,69.86,42.17
2025-10-17T11:28:00Z,61.78,38.00
2025-10-17T11:29:00Z,67.25,41.84
2025-10-17T11:30:00Z,65.15,45.78
2025-10-17T11:31:00Z,71.50,36.81
2025-10-17T11:32:00Z,64.72,44.34
2025-10-17T11:33:00Z,53.61,46.28
2025-10-17T11:34:00Z,61.95,44.79
2025-10-17T11:35:00Z,53.77,58.25
2025-10-17T11:36:00Z,47.74,54.13
2025-10-17T11:37:00Z,48.55,50.48
2025-10-17T11:38:00Z,51.94,47.73
2025-10-17T11:39:00Z,62.57,38.59
2025-10-17T11:40:00Z,55.23,49.01
2025-10-17T11:41:00Z,51.32,50.63
2025-10-17T11:42:00Z,45.76,55.57
2025-10-17T11:43:00Z,45.96,62.08
2025-10-17T11:44:00Z,39.95,64.49
2025-10-17T11:45:00Z,34.76,70.08
2025-10-17T11:46:00Z,37.05,64.70
2025-10-17T11:47:00Z,36.96,67.49
2025-10-17T11:48:00Z,35.73,64.61
2025-10-17T11:49:00Z,35.01,68.11
2025-10-17T11:50:00Z,34.00,69.18
2025-10-17T11:51:00Z,28.98,71.93
2025-10-17T11:52:00Z,30.60,71.01
2025-10-17T11:53:00Z,32.40,72.76
2025-10-17T11:54:00Z,31.89,70.87
2025-10-17T11:55:00Z,30.05,70.74
2025-10-17T11:56:00Z,29.38,72.82
2025-10-17T11:57:00Z,30.00,73.53
2025-10-17T11:58:00Z,30.97,71.84
2025-10-17T11:59:00Z,31.00,71.46
2025-10-17T12:00:00Z,31.64,71.22
2025-10-17T12:01:00Z,31.90,71.02
2025-10-17T12:02:00Z,31.33,72.88
2025-10-17T12:03:00Z,29.82,75.30
2025-10-17T12:04:00Z,29.59,73.07
2025-10-17T12:05:00Z,31.06,73.21
2025-10-17T12:06:00Z,31.94,68.29
2025-10-17T12:07:00Z,34.94,68.70
2025-10-17T12:08:00Z,35.79,66.99
2025-10-17T12:09:00Z,31.26,72.94
2025-10-17T12:10:00Z,25.37,74.37
2025-10-17T12:11:00Z,29.67,72.18
2025-10-17T12:12:00Z,29.59,70.36
2025-10-17T12:13:00Z,35.16,71.63
2025-10-17T12:14:00Z,38.08,66.73
2025-10-17T12:15:00Z,37.66,58.88
2025-10-17T12:16:00Z,36.94,68.43
2025-10-17T12:17:00Z,31.00,68.33
2025-10-17T12:18:00Z,34.92,68.56
2025-10-17T12:19:00Z,40.84,63.42
2025-10-17T12:20:00Z,40.59,58.29
2025-10-17T12:21:00Z,38.96,62.24
2025-10-17T12:22:00Z,39.77,65.55
2025-10-17T12:23:00Z,37.67,66.70
2025-10-17T12:24:00Z,35.16,67.52
2025-10-17T12:25:00Z,38.14,67.93
2025-10-17T12:26:00Z,41.47,60.39
2025-10-17T12:27:00Z,45.15,65.46
2025-10-17T12:28:00Z,42.40,64.35
2025-10-17T12:29:00Z,43.80,64.10
2025-10-17T12:30:00Z,40.00,66.12
2025-10-17T12:31:00Z,47.45,46.03
2025-10-17T12:32:00Z,52.01,55.70
2025-10-17T12:33:00Z,39.47,63.01
2025-10-17T12:34:00Z,35.60,64.16
2025-10-17T12:35:00Z,39.48,69.70
2025-10-17T12:36:00Z,43.25,59.74
2025-10-17T12:37:00Z,27.97,74.59
2025-10-17T12:38:00Z,10.24,88.89
2025-10-17T12:39:00Z,10.57,91.34
2025-10-17T12:40:00Z,10.25,92.33
2025-10-17T12:41:00Z,9.08,90.39
2025-10-17T12:42:00Z,16.80,87.17
2025-10-17T12:43:00Z,17.88,88.77
2025-10-17T12:44:00Z,9.90,90.17
2025-10-17T12:45:00Z,22.78,81.55
2025-10-17T12:46:00Z,19.27,86.72
2025-10-17T12:47:00Z,19.11,81.99
2025-10-17T12:48:00Z,10.40,90.01
2025-10-17T12:49:00Z,6.00,94.76
2025-10-17T12:50:00Z,6.51,94.59
2025-10-17T12:51:00Z,5.57,96.05
2025-10-17T12:52:00Z,2.59,96.84
2025-10-17T12:53:00Z,1.35,98.97
2025-10-17T12:54:00Z,1.15,99.00
2025-10-17T12:55:00Z,3.00,99.00
2025-10-17T12:56:00Z,3.00,99.00
