# event_ticker=KXATPMATCH-25OCT20BERMUN
# final_score=6-2 6-4
# match_winner=Jaume Munar
# fav_player=Jaume Munar
# dog_player=Remy Bertola
# kalshi_date=2025-10-20
timestamp,Jaume Munar,Remy Bertola
2025-10-20T10:12:00Z,71.00,31.00
2025-10-20T10:13:00Z,70.00,31.00
2025-10-20T10:20:00Z,71.00,31.00
2025-10-20T10:52:00Z,70.00,31.00
2025-10-20T10:56:00Z,70.00,31.00
2025-10-20T10:58:00Z,70.00,31.00
2025-10-20T11:08:00Z,70.00,31.00
2025-10-20T11:13:00Z,68.00,32.00
2025-10-20T11:22:00Z,70.00,32.00
2025-10-20T11:26:00Z,70.00,32.00
2025-10-20T11:37:00Z,70.00,31.00
2025-10-20T11:40:00Z,70.00,31.00
2025-10-20T12:05:00Z,70.00,31.00
2025-10-20T12:12:00Z,68.00,32.00
2025-10-20T12:14:00Z,70.00,31.00
2025-10-20T12:21:00Z,70.00,31.00
2025-10-20T12:27:00Z,70.00,31.00
2025-10-20T12:28:00Z,70.00,31.00
2025-10-20T12:30:00Z,70.00,31.00
2025-10-20T12:31:00Z,70.00,31.00
2025-10-20T12:34:00Z,70.00,31.00
2025-10-20T12:36:00Z,70.00,31.00
2025-10-20T12:41:00Z,70.00,31.00
2025-10-20T12:42:00Z,70.00,31.00
2025-10-20T12:44:00Z,70.00,31.00
2025-10-20T12:45:00Z,70.00,31.00
2025-10-20T12:47:00Z,70.00,31.00
2025-10-20T12:50:00Z,70.00,31.00
2025-10-20T12:51:00Z,70.00,31.00
2025-10-20T12:53:00Z,70.00,31.00
2025-10-20T12:54:00Z,70.00,31.00
2025-10-20T12:57:00Z,70.00,31.00
2025-10-20T13:01:00Z,70.00,31.00
2025-10-20T13:08:00Z,70.00,30.00
2025-10-20T13:10:00Z,70.00,30.00
2025-10-20T13:12:00Z,69.00,30.00
2025-10-20T13:14:00Z,70.00,30.00
2025-10-20T13:16:00Z,70.00,31.00
2025-10-20T13:20:00Z,70.00,31.00
2025-10-20T13:21:00Z,70.00,31.00
2025-10-20T13:22:00Z,70.00,31.00
2025-10-20T13:23:00Z,70.00,30.00
2025-10-20T13:24:00Z,71.00,30.00
2025-10-20T13:29:00Z,71.00,30.00
2025-10-20T13:31:00Z,71.00,30.00
2025-10-20T13:33:00Z,69.01,31.00
2025-10-20T13:34:00Z,71.00,31.00
2025-10-20T13:36:00Z,71.00,31.00
2025-10-20T13:38:00Z,71.00,31.00
2025-10-20T13:40:00Z,71.00,31.00
2025-10-20T13:41:00Z,71.00,31.00
2025-10-20T13:42:00Z,71.00,31.00
2025-10-20T13:43:00Z,71.00,31.00
2025-10-20T13:44:00Z,71.00,31.00
2025-10-20T13:45:00Z,71.00,31.00
2025-10-20T13:46:00Z,70.00,31.00
2025-10-20T13:48:00Z,70.00,31.00
2025-10-20T13:57:00Z,71.00,31.00
2025-10-20T14:03:00Z,71.00,31.00
2025-10-20T14:04:00Z,71.00,31.00
2025-10-20T14:07:00Z,71.00,31.00
2025-10-20T14:08:00Z,71.00,31.00
2025-10-20T14:09:00Z,71.00,31.00
2025-10-20T14:10:00Z,71.00,31.00
2025-10-20T14:11:00Z,71.00,31.00
2025-10-20T14:12:00Z,70.03,31.00
2025-10-20T14:14:00Z,71.00,31.00
2025-10-20T14:15:00Z,70.61,31.00
2025-10-20T14:16:00Z,71.00,31.00
2025-10-20T14:17:00Z,70.69,31.00
2025-10-20T14:18:00Z,71.00,31.00
2025-10-20T14:19:00Z,69.93,31.74
2025-10-20T14:20:00Z,70.00,31.74
2025-10-20T14:21:00Z,70.00,32.00
2025-10-20T14:22:00Z,68.00,32.00
2025-10-20T14:23:00Z,70.00,30.00
2025-10-20T14:24:00Z,70.00,30.00
2025-10-20T14:25:00Z,70.00,30.00
2025-10-20T14:26:00Z,70.00,31.00
2025-10-20T14:29:00Z,70.00,31.00
2025-10-20T14:30:00Z,70.54,31.00
2025-10-20T14:31:00Z,70.54,31.00
2025-10-20T14:32:00Z,70.00,31.00
2025-10-20T14:33:00Z,70.00,31.00
2025-10-20T14:35:00Z,71.00,31.00
2025-10-20T14:36:00Z,71.00,31.00
2025-10-20T14:37:00Z,71.00,31.00
2025-10-20T14:38:00Z,71.00,31.00
2025-10-20T14:39:00Z,69.91,33.00
2025-10-20T14:40:00Z,66.00,34.77
2025-10-20T14:41:00Z,64.70,36.70
2025-10-20T14:42:00Z,62.30,39.44
2025-10-20T14:43:00Z,62.30,40.28
2025-10-20T14:44:00Z,63.32,36.51
2025-10-20T14:45:00Z,59.67,46.00
2025-10-20T14:46:00Z,60.30,41.92
2025-10-20T14:47:00Z,61.15,38.00
2025-10-20T14:48:00Z,64.19,36.46
2025-10-20T14:49:00Z,63.06,36.83
2025-10-20T14:50:00Z,63.63,36.15
2025-10-20T14:51:00Z,63.26,38.93
2025-10-20T14:52:00Z,66.28,37.00
2025-10-20T14:53:00Z,67.56,35.00
2025-10-20T14:54:00Z,63.77,35.19
2025-10-20T14:55:00Z,63.00,39.14
2025-10-20T14:56:00Z,62.03,40.43
2025-10-20T14:57:00Z,66.72,36.08
2025-10-20T14:58:00Z,66.54,35.00
2025-10-20T14:59:00Z,63.00,35.40
2025-10-20T15:00:00Z,72.99,28.86
2025-10-20T15:01:00Z,78.64,20.71
2025-10-20T15:02:00Z,81.63,18.00
2025-10-20T15:03:00Z,85.37,19.75
2025-10-20T15:04:00Z,82.61,18.24
2025-10-20T15:05:00Z,83.78,16.03
2025-10-20T15:06:00Z,85.00,15.00
2025-10-20T15:07:00Z,87.47,13.88
2025-10-20T15:08:00Z,86.48,10.00
2025-10-20T15:09:00Z,91.00,10.03
2025-10-20T15:10:00Z,91.02,9.16
2025-10-20T15:11:00Z,89.96,9.97
2025-10-20T15:12:00Z,89.96,11.00
2025-10-20T15:13:00Z,91.00,9.80
2025-10-20T15:14:00Z,90.83,10.00
2025-10-20T15:15:00Z,92.44,8.00
2025-10-20T15:16:00Z,90.53,10.00
2025-10-20T15:17:00Z,90.00,12.04
2025-10-20T15:18:00Z,89.00,12.45
2025-10-20T15:19:00Z,88.00,12.48
2025-10-20T15:20:00Z,88.81,13.42
2025-10-20T15:21:00Z,88.81,12.00
2025-10-20T15:22:00Z,88.00,13.86
2025-10-20T15:23:00Z,87.80,14.00
2025-10-20T15:24:00Z,87.80,14.45
2025-10-20T15:25:00Z,86.00,15.00
2025-10-20T15:26:00Z,83.91,16.00
2025-10-20T15:27:00Z,83.00,16.97
2025-10-20T15:28:00Z,90.45,10.75
2025-10-20T15:29:00Z,88.16,11.05
2025-10-20T15:30:00Z,88.88,12.76
2025-10-20T15:31:00Z,88.03,15.26
2025-10-20T15:32:00Z,87.00,15.00
2025-10-20T15:33:00Z,83.12,15.00
2025-10-20T15:34:00Z,80.91,19.63
2025-10-20T15:35:00Z,79.40,20.68
2025-10-20T15:36:00Z,82.03,13.44
2025-10-20T15:37:00Z,89.00,12.89
2025-10-20T15:38:00Z,87.00,14.00
2025-10-20T15:39:00Z,90.11,11.03
2025-10-20T15:40:00Z,90.11,12.49
2025-10-20T15:41:00Z,92.29,4.83
2025-10-20T15:42:00Z,97.35,3.07
2025-10-20T15:43:00Z,96.00,3.88
2025-10-20T15:44:00Z,98.91,2.44
2025-10-20T15:45:00Z,98.98,2.00
2025-10-20T15:46:00Z,98.95,1.23
2025-10-20T15:47:00Z,98.00,2.11
2025-10-20T15:48:00Z,99.00,3.00
2025-10-20T15:49:00Z,99.00,3.00
2025-10-20T15:50:00Z,97.42,4.99
2025-10-20T15:51:00Z,95.24,5.36
2025-10-20T15:52:00Z,99.00,1.21
2025-10-20T15:53:00Z,99.00,4.15
2025-10-20T15:54:00Z,99.00,4.15
2025-10-20T15:56:00Z,99.00,4.15
2025-10-20T15:58:00Z,99.00,4.15
2025-10-20T16:00:00Z,99.00,4.15
2025-10-20T16:01:00Z,99.00,4.15
