# event_ticker=KXATPMATCH-26FEB13SHADAV
# final_score=5-7 6-4 6-3
# score_resolution=7-5 4-6 3-6
# match_winner=Denis Shapovalov
# fav_player=Alejandro Davidovich Fokina
# dog_player=Denis Shapovalov
# kalshi_date=2026-02-13
timestamp,Alejandro Davidovich Fokina,Denis Shapovalov
2026-02-13T22:58:00Z,45.00,57.00
2026-02-13T22:59:00Z,45.00,57.58
2026-02-13T23:00:00Z,45.00,57.00
2026-02-13T23:02:00Z,44.00,57.00
2026-02-13T23:03:00Z,44.00,57.00
2026-02-13T23:05:00Z,44.54,57.00
2026-02-13T23:06:00Z,44.00,57.00
2026-02-13T23:07:00Z,44.00,57.00
2026-02-13T23:08:00Z,44.00,57.00
2026-02-13T23:12:00Z,44.00,56.00
2026-02-13T23:13:00Z,44.00,56.00
2026-02-13T23:14:00Z,45.00,56.00
2026-02-13T23:15:00Z,45.00,56.00
2026-02-13T23:16:00Z,45.00,56.00
2026-02-13T23:17:00Z,45.00,55.48
2026-02-13T23:18:00Z,45.00,56.00
2026-02-13T23:23:00Z,45.00,56.96
2026-02-13T23:25:00Z,45.00,56.00
2026-02-13T23:26:00Z,45.00,56.00
2026-02-13T23:27:00Z,45.00,57.00
2026-02-13T23:28:00Z,45.00,55.38
2026-02-13T23:31:00Z,45.00,57.00
2026-02-13T23:32:00Z,45.00,57.00
2026-02-13T23:33:00Z,45.00,57.00
2026-02-13T23:34:00Z,45.00,57.00
2026-02-13T23:35:00Z,45.00,57.00
2026-02-13T23:36:00Z,45.00,57.00
2026-02-13T23:37:00Z,45.00,57.00
2026-02-13T23:38:00Z,45.00,56.00
2026-02-13T23:39:00Z,45.00,56.00
2026-02-13T23:40:00Z,45.97,55.98
2026-02-13T23:41:00Z,45.00,56.00
2026-02-13T23:42:00Z,45.00,56.82
2026-02-13T23:43:00Z,45.00,56.42
2026-02-13T23:44:00Z,44.00,55.62
2026-02-13T23:45:00Z,45.12,55.48
2026-02-13T23:46:00Z,46.00,55.48
2026-02-13T23:47:00Z,46.00,55.76
2026-02-13T23:48:00Z,46.00,56.00
2026-02-13T23:49:00Z,45.94,56.00
2026-02-13T23:50:00Z,46.00,56.00
2026-02-13T23:51:00Z,46.00,56.00
2026-02-13T23:52:00Z,46.00,56.00
2026-02-13T23:53:00Z,46.00,56.00
2026-02-13T23:54:00Z,46.00,56.00
2026-02-13T23:55:00Z,46.00,56.85
2026-02-13T23:56:00Z,46.00,56.85
2026-02-13T23:57:00Z,45.00,57.00
2026-02-13T23:58:00Z,45.00,56.89
2026-02-13T23:59:00Z,45.04,56.54
2026-02-14T00:00:00Z,46.00,57.00
2026-02-14T00:01:00Z,46.00,57.00
2026-02-14T00:03:00Z,46.00,57.00
2026-02-14T00:04:00Z,46.00,56.31
2026-02-14T00:05:00Z,45.83,57.00
2026-02-14T00:06:00Z,46.00,57.00
2026-02-14T00:07:00Z,46.00,57.00
2026-02-14T00:08:00Z,44.93,57.00
2026-02-14T00:09:00Z,44.93,57.00
2026-02-14T00:10:00Z,43.78,57.00
2026-02-14T00:11:00Z,43.78,56.14
2026-02-14T00:13:00Z,44.00,56.05
2026-02-14T00:14:00Z,44.00,57.00
2026-02-14T00:15:00Z,44.08,57.00
2026-02-14T00:16:00Z,45.00,57.00
2026-02-14T00:17:00Z,45.00,57.00
2026-02-14T00:18:00Z,45.00,57.00
2026-02-14T00:19:00Z,45.00,57.00
2026-02-14T00:20:00Z,44.00,56.18
2026-02-14T00:21:00Z,45.00,57.00
2026-02-14T00:22:00Z,45.00,57.00
2026-02-14T00:23:00Z,45.00,57.00
2026-02-14T00:24:00Z,45.00,57.00
2026-02-14T00:25:00Z,45.00,57.00
2026-02-14T00:26:00Z,45.00,57.00
2026-02-14T00:27:00Z,45.00,57.00
2026-02-14T00:28:00Z,44.67,57.00
2026-02-14T00:29:00Z,45.00,57.00
2026-02-14T00:30:00Z,45.00,57.00
2026-02-14T00:31:00Z,45.00,57.00
2026-02-14T00:32:00Z,45.00,56.09
2026-02-14T00:34:00Z,45.00,57.00
2026-02-14T00:35:00Z,45.00,57.00
2026-02-14T00:36:00Z,45.00,57.00
2026-02-14T00:37:00Z,45.00,57.00
2026-02-14T00:39:00Z,45.00,57.00
2026-02-14T00:40:00Z,45.00,57.00
2026-02-14T00:41:00Z,45.00,57.00
2026-02-14T00:42:00Z,45.00,57.00
2026-02-14T00:43:00Z,45.00,57.00
2026-02-14T00:44:00Z,45.00,57.00
2026-02-14T00:45:00Z,45.00,57.00
2026-02-14T00:47:00Z,45.00,57.00
2026-02-14T00:48:00Z,45.00,57.00
2026-02-14T00:49:00Z,45.00,57.00
2026-02-14T00:50:00Z,45.00,57.00
2026-02-14T00:51:00Z,45.00,57.00
2026-02-14T00:52:00Z,45.00,57.00
2026-02-14T00:53:00Z,44.98,57.00
2026-02-14T00:54:00Z,44.98,56.86
2026-02-14T00:56:00Z,45.00,57.00
2026-02-14T00:57:00Z,45.00,57.00
2026-02-14T00:58:00Z,45.00,57.00
2026-02-14T01:00:00Z,45.00,57.00
2026-02-14T01:01:00Z,45.00,57.00
2026-02-14T01:02:00Z,45.00,57.00
2026-02-14T01:03:00Z,45.00,57.00
2026-02-14T01:04:00Z,45.00,57.00
2026-02-14T01:05:00Z,45.00,57.00
2026-02-14T01:06:00Z,45.00,57.00
2026-02-14T01:07:00Z,45.00,57.00
2026-02-14T01:08:00Z,45.00,57.00
2026-02-14T01:09:00Z,45.00,57.00
2026-02-14T01:10:00Z,45.00,57.00
2026-02-14T01:11:00Z,45.00,57.00
2026-02-14T01:12:00Z,45.00,57.00
2026-02-14T01:13:00Z,45.00,57.00
2026-02-14T01:14:00Z,45.00,57.00
2026-02-14T01:15:00Z,45.00,57.00
2026-02-14T01:16:00Z,45.00,57.00
2026-02-14T01:17:00Z,45.00,57.00
2026-02-14T01:18:00Z,44.98,57.00
2026-02-14T01:19:00Z,45.00,57.00
2026-02-14T01:20:00Z,45.00,57.00
2026-02-14T01:21:00Z,45.00,57.00
2026-02-14T01:22:00Z,45.00,56.01
2026-02-14T01:23:00Z,45.00,57.00
2026-02-14T01:24:00Z,44.96,57.00
2026-02-14T01:25:00Z,45.00,57.00
2026-02-14T01:27:00Z,45.00,56.98
2026-02-14T01:28:00Z,45.00,56.00
2026-02-14T01:29:00Z,45.00,56.05
2026-02-14T01:30:00Z,44.82,57.00
2026-02-14T01:31:00Z,45.00,55.14
2026-02-14T01:32:00Z,45.88,55.14
2026-02-14T01:34:00Z,46.00,56.00
2026-02-14T01:35:00Z,46.00,56.00
2026-02-14T01:36:00Z,46.00,55.60
2026-02-14T01:37:00Z,46.00,56.00
2026-02-14T01:38:00Z,46.00,56.00
2026-02-14T01:39:00Z,46.00,56.00
2026-02-14T01:40:00Z,46.00,56.00
2026-02-14T01:41:00Z,46.00,56.00
2026-02-14T01:42:00Z,46.00,56.00
2026-02-14T01:43:00Z,46.00,56.00
2026-02-14T01:44:00Z,46.00,56.00
2026-02-14T01:45:00Z,46.00,56.00
2026-02-14T01:46:00Z,46.00,56.00
2026-02-14T01:47:00Z,46.00,56.00
2026-02-14T01:48:00Z,46.00,56.00
2026-02-14T01:49:00Z,46.00,56.00
2026-02-14T01:50:00Z,46.00,55.39
2026-02-14T01:51:00Z,46.00,56.00
2026-02-14T01:52:00Z,46.00,56.00
2026-02-14T01:53:00Z,46.00,56.00
2026-02-14T01:54:00Z,46.00,56.00
2026-02-14T01:55:00Z,46.00,56.00
2026-02-14T01:56:00Z,46.00,56.00
2026-02-14T01:57:00Z,46.00,56.00
2026-02-14T01:58:00Z,46.00,56.00
2026-02-14T01:59:00Z,46.00,56.00
2026-02-14T02:00:00Z,46.00,56.00
2026-02-14T02:01:00Z,46.00,55.86
2026-02-14T02:02:00Z,46.00,56.00
2026-02-14T02:03:00Z,46.00,56.00
2026-02-14T02:04:00Z,45.50,54.00
2026-02-14T02:05:00Z,45.66,54.00
2026-02-14T02:06:00Z,46.00,56.72
2026-02-14T02:07:00Z,46.00,55.56
2026-02-14T02:08:00Z,46.00,55.56
2026-02-14T02:09:00Z,46.00,56.05
2026-02-14T02:10:00Z,46.00,56.44
2026-02-14T02:11:00Z,45.96,56.00
2026-02-14T02:12:00Z,45.39,56.98
2026-02-14T02:13:00Z,45.74,57.00
2026-02-14T02:14:00Z,45.00,57.00
2026-02-14T02:15:00Z,45.00,57.00
2026-02-14T02:16:00Z,45.00,56.00
2026-02-14T02:17:00Z,44.94,56.09
2026-02-14T02:18:00Z,45.00,56.00
2026-02-14T02:19:00Z,45.00,56.00
2026-02-14T02:20:00Z,45.00,56.46
2026-02-14T02:21:00Z,45.00,56.45
2026-02-14T02:22:00Z,44.91,56.37
2026-02-14T02:23:00Z,45.00,56.41
2026-02-14T02:24:00Z,45.00,55.58
2026-02-14T02:25:00Z,44.71,56.74
2026-02-14T02:26:00Z,45.00,56.69
2026-02-14T02:27:00Z,44.73,56.69
2026-02-14T02:28:00Z,45.00,56.09
2026-02-14T02:29:00Z,45.00,55.32
2026-02-14T02:30:00Z,45.00,56.57
2026-02-14T02:31:00Z,45.00,56.45
2026-02-14T02:32:00Z,45.00,56.00
2026-02-14T02:33:00Z,45.85,55.48
2026-02-14T02:34:00Z,45.00,56.00
2026-02-14T02:35:00Z,45.00,57.00
2026-02-14T02:36:00Z,45.90,57.00
2026-02-14T02:37:00Z,45.43,57.00
2026-02-14T02:38:00Z,45.36,57.00
2026-02-14T02:39:00Z,45.83,57.00
2026-02-14T02:40:00Z,45.77,57.00
2026-02-14T02:41:00Z,46.00,57.00
2026-02-14T02:42:00Z,45.77,57.00
2026-02-14T02:43:00Z,44.46,57.00
2026-02-14T02:44:00Z,44.85,57.00
2026-02-14T02:45:00Z,42.44,56.00
2026-02-14T02:46:00Z,45.00,56.00
2026-02-14T02:47:00Z,45.00,56.78
2026-02-14T02:48:00Z,44.87,57.63
2026-02-14T02:49:00Z,45.00,57.00
2026-02-14T02:50:00Z,45.00,57.00
2026-02-14T02:51:00Z,43.45,57.73
2026-02-14T02:52:00Z,44.00,57.00
2026-02-14T02:53:00Z,44.00,57.00
2026-02-14T02:54:00Z,44.00,57.00
2026-02-14T02:55:00Z,44.00,57.58
2026-02-14T02:56:00Z,44.00,56.75
2026-02-14T02:57:00Z,44.00,57.88
2026-02-14T02:58:00Z,44.00,57.64
2026-02-14T02:59:00Z,44.33,56.87
2026-02-14T03:00:00Z,44.73,56.42
2026-02-14T03:01:00Z,44.79,57.00
2026-02-14T03:02:00Z,44.98,57.00
2026-02-14T03:03:00Z,45.00,57.20
2026-02-14T03:04:00Z,45.00,57.00
2026-02-14T03:05:00Z,45.00,57.00
2026-02-14T03:06:00Z,44.97,57.00
2026-02-14T03:07:00Z,45.00,57.00
2026-02-14T03:08:00Z,45.26,56.73
2026-02-14T03:09:00Z,45.76,55.95
2026-02-14T03:10:00Z,45.96,56.84
2026-02-14T03:11:00Z,46.04,56.00
2026-02-14T03:12:00Z,46.85,55.99
2026-02-14T03:13:00Z,46.00,56.00
2026-02-14T03:14:00Z,46.00,55.96
2026-02-14T03:15:00Z,45.44,56.00
2026-02-14T03:16:00Z,45.93,56.22
2026-02-14T03:17:00Z,44.98,57.14
2026-02-14T03:18:00Z,45.45,56.73
2026-02-14T03:19:00Z,44.42,56.43
2026-02-14T03:20:00Z,45.90,56.00
2026-02-14T03:21:00Z,46.40,56.00
2026-02-14T03:22:00Z,46.89,56.00
2026-02-14T03:23:00Z,46.60,55.29
2026-02-14T03:24:00Z,46.74,55.00
2026-02-14T03:25:00Z,47.28,54.95
2026-02-14T03:26:00Z,47.82,54.65
2026-02-14T03:27:00Z,47.78,54.06
2026-02-14T03:28:00Z,47.73,53.76
2026-02-14T03:29:00Z,47.07,54.68
2026-02-14T03:30:00Z,47.14,54.49
2026-02-14T03:31:00Z,47.56,54.38
2026-02-14T03:32:00Z,48.00,54.98
2026-02-14T03:33:00Z,48.00,54.91
2026-02-14T03:34:00Z,49.51,52.89
2026-02-14T03:35:00Z,50.58,51.35
2026-02-14T03:36:00Z,48.92,54.45
2026-02-14T03:37:00Z,46.16,55.87
2026-02-14T03:38:00Z,45.72,55.47
2026-02-14T03:39:00Z,42.51,59.54
2026-02-14T03:40:00Z,44.98,56.00
2026-02-14T03:41:00Z,47.20,54.35
2026-02-14T03:42:00Z,44.51,56.72
2026-02-14T03:43:00Z,43.35,57.60
2026-02-14T03:44:00Z,42.98,58.99
2026-02-14T03:45:00Z,42.79,58.66
2026-02-14T03:46:00Z,45.55,55.88
2026-02-14T03:47:00Z,47.30,54.44
2026-02-14T03:48:00Z,45.57,55.82
2026-02-14T03:49:00Z,43.93,57.77
2026-02-14T03:50:00Z,41.46,59.71
2026-02-14T03:51:00Z,40.27,60.95
2026-02-14T03:52:00Z,39.85,62.98
2026-02-14T03:53:00Z,43.07,58.17
2026-02-14T03:54:00Z,46.62,53.24
2026-02-14T03:55:00Z,51.32,48.64
2026-02-14T03:56:00Z,45.91,55.22
2026-02-14T03:57:00Z,42.33,58.03
2026-02-14T03:58:00Z,42.14,58.90
2026-02-14T03:59:00Z,39.78,60.77
2026-02-14T04:00:00Z,38.64,63.52
2026-02-14T04:01:00Z,38.37,62.19
2026-02-14T04:02:00Z,42.97,58.35
2026-02-14T04:03:00Z,41.15,59.88
2026-02-14T04:04:00Z,37.52,62.67
2026-02-14T04:05:00Z,38.51,62.93
2026-02-14T04:06:00Z,38.30,62.71
2026-02-14T04:07:00Z,40.18,61.76
2026-02-14T04:08:00Z,42.44,57.67
2026-02-14T04:09:00Z,42.90,58.20
2026-02-14T04:10:00Z,46.30,55.60
2026-02-14T04:11:00Z,55.85,44.42
2026-02-14T04:12:00Z,65.93,34.30
2026-02-14T04:13:00Z,66.67,33.94
2026-02-14T04:14:00Z,60.21,39.17
2026-02-14T04:15:00Z,60.58,38.87
2026-02-14T04:16:00Z,59.72,39.04
2026-02-14T04:17:00Z,68.94,31.96
2026-02-14T04:18:00Z,70.21,29.94
2026-02-14T04:19:00Z,70.60,29.98
2026-02-14T04:20:00Z,70.68,30.34
2026-02-14T04:21:00Z,70.45,30.57
2026-02-14T04:22:00Z,71.29,29.25
2026-02-14T04:23:00Z,68.46,31.15
2026-02-14T04:24:00Z,67.29,32.23
2026-02-14T04:25:00Z,67.95,33.03
2026-02-14T04:26:00Z,65.21,35.67
2026-02-14T04:27:00Z,60.74,39.79
2026-02-14T04:28:00Z,66.21,34.23
2026-02-14T04:29:00Z,69.62,31.14
2026-02-14T04:30:00Z,77.79,28.17
2026-02-14T04:31:00Z,79.55,20.58
2026-02-14T04:32:00Z,77.56,23.94
2026-02-14T04:33:00Z,69.84,31.10
2026-02-14T04:34:00Z,67.82,32.63
2026-02-14T04:35:00Z,68.61,32.86
2026-02-14T04:36:00Z,72.50,29.39
2026-02-14T04:37:00Z,73.02,28.30
2026-02-14T04:38:00Z,75.20,26.20
2026-02-14T04:39:00Z,75.42,24.05
2026-02-14T04:40:00Z,75.11,26.24
2026-02-14T04:41:00Z,70.60,30.55
2026-02-14T04:42:00Z,69.23,30.39
2026-02-14T04:43:00Z,71.22,28.66
2026-02-14T04:44:00Z,74.60,25.91
2026-02-14T04:45:00Z,71.22,28.07
2026-02-14T04:46:00Z,71.47,28.70
2026-02-14T04:47:00Z,72.31,28.46
2026-02-14T04:48:00Z,71.98,29.53
2026-02-14T04:49:00Z,71.08,28.69
2026-02-14T04:50:00Z,72.15,27.09
2026-02-14T04:51:00Z,74.39,26.29
2026-02-14T04:52:00Z,71.64,29.87
2026-02-14T04:53:00Z,69.20,31.22
2026-02-14T04:54:00Z,68.13,31.72
2026-02-14T04:55:00Z,67.36,35.21
2026-02-14T04:56:00Z,54.42,44.02
2026-02-14T04:57:00Z,61.55,39.32
2026-02-14T04:58:00Z,61.16,37.46
2026-02-14T04:59:00Z,46.46,52.17
2026-02-14T05:00:00Z,43.90,56.47
2026-02-14T05:01:00Z,43.73,56.61
2026-02-14T05:02:00Z,44.14,56.88
2026-02-14T05:03:00Z,41.22,59.73
2026-02-14T05:04:00Z,41.45,59.14
2026-02-14T05:05:00Z,41.07,60.63
2026-02-14T05:06:00Z,45.03,55.98
2026-02-14T05:07:00Z,45.09,55.99
2026-02-14T05:08:00Z,47.17,52.16
2026-02-14T05:09:00Z,43.47,57.22
2026-02-14T05:10:00Z,40.74,59.47
2026-02-14T05:11:00Z,40.87,60.32
2026-02-14T05:12:00Z,38.45,62.87
2026-02-14T05:13:00Z,36.01,64.54
2026-02-14T05:14:00Z,16.36,82.98
2026-02-14T05:15:00Z,12.13,86.85
2026-02-14T05:16:00Z,16.60,81.00
2026-02-14T05:17:00Z,13.52,84.94
2026-02-14T05:18:00Z,12.54,86.62
2026-02-14T05:19:00Z,8.70,90.80
2026-02-14T05:20:00Z,9.45,90.71
2026-02-14T05:21:00Z,10.50,90.60
2026-02-14T05:22:00Z,10.90,89.35
2026-02-14T05:23:00Z,12.74,89.31
2026-02-14T05:24:00Z,11.98,89.30
2026-02-14T05:25:00Z,6.33,93.24
2026-02-14T05:26:00Z,5.43,94.43
2026-02-14T05:27:00Z,6.31,94.73
2026-02-14T05:28:00Z,7.39,93.48
2026-02-14T05:29:00Z,7.06,94.23
2026-02-14T05:30:00Z,2.71,97.72
2026-02-14T05:31:00Z,1.00,99.00
2026-02-14T05:32:00Z,1.00,99.00
2026-02-14T05:33:00Z,1.00,99.00
2026-02-14T05:34:00Z,1.00,99.00
2026-02-14T05:35:00Z,1.00,99.00
2026-02-14T05:36:00Z,1.00,99.00
2026-02-14T05:37:00Z,1.00,99.00
2026-02-14T05:38:00Z,1.00,99.00
2026-02-14T05:39:00Z,1.00,99.00
2026-02-14T05:40:00Z,1.00,99.00
2026-02-14T05:41:00Z,1.00,99.00
2026-02-14T05:42:00Z,1.00,99.00
