# event_ticker=KXATPMATCH-26APR12ETCDRA
# final_score=3-6 6-3 4-1 RET
# match_winner=Tomas Martin Etcheverry
# fav_player=Tomas Martin Etcheverry
# dog_player=Jack Draper
# kalshi_date=2026-04-12
timestamp,Tomas Martin Etcheverry,Jack Draper
2026-04-13T04:15:00Z,43.00,58.00
2026-04-13T04:16:00Z,43.00,58.00
2026-04-13T04:17:00Z,43.00,58.00
2026-04-13T04:18:00Z,43.00,58.00
2026-04-13T04:19:00Z,43.00,58.00
2026-04-13T04:20:00Z,43.00,58.00
2026-04-13T04:21:00Z,43.00,58.00
2026-04-13T04:22:00Z,43.00,58.00
2026-04-13T04:23:00Z,43.00,58.00
2026-04-13T04:25:00Z,43.00,58.00
2026-04-13T04:26:00Z,43.00,58.00
2026-04-13T04:30:00Z,43.00,58.00
2026-04-13T04:31:00Z,43.00,58.00
2026-04-13T04:32:00Z,43.00,58.00
2026-04-13T04:33:00Z,42.00,58.00
2026-04-13T04:35:00Z,43.00,58.00
2026-04-13T04:36:00Z,43.00,58.00
2026-04-13T04:37:00Z,43.00,58.43
2026-04-13T04:38:00Z,42.00,59.00
2026-04-13T04:39:00Z,43.00,59.00
2026-04-13T04:41:00Z,43.00,58.00
2026-04-13T04:42:00Z,43.00,58.00
2026-04-13T04:44:00Z,43.00,59.00
2026-04-13T04:45:00Z,43.00,59.00
2026-04-13T04:47:00Z,43.00,58.00
2026-04-13T04:48:00Z,43.00,58.00
2026-04-13T04:49:00Z,43.00,59.00
2026-04-13T04:50:00Z,43.00,59.00
2026-04-13T04:51:00Z,43.00,59.00
2026-04-13T04:53:00Z,43.00,59.00
2026-04-13T04:54:00Z,43.00,58.00
2026-04-13T04:55:00Z,43.00,58.00
2026-04-13T04:56:00Z,43.00,58.00
2026-04-13T04:57:00Z,43.00,58.00
2026-04-13T04:58:00Z,43.00,58.00
2026-04-13T05:00:00Z,43.00,58.00
2026-04-13T05:01:00Z,43.00,58.00
2026-04-13T05:03:00Z,43.00,58.00
2026-04-13T05:04:00Z,43.00,58.00
2026-04-13T05:05:00Z,43.00,58.00
2026-04-13T05:07:00Z,43.00,58.00
2026-04-13T05:08:00Z,43.00,58.00
2026-04-13T05:09:00Z,43.00,58.00
2026-04-13T05:11:00Z,43.00,58.00
2026-04-13T05:13:00Z,43.00,58.00
2026-04-13T05:16:00Z,43.00,58.00
2026-04-13T05:17:00Z,43.00,58.00
2026-04-13T05:19:00Z,43.00,58.52
2026-04-13T05:20:00Z,43.00,58.00
2026-04-13T05:21:00Z,43.00,58.00
2026-04-13T05:23:00Z,43.00,58.00
2026-04-13T05:24:00Z,43.00,58.00
2026-04-13T05:26:00Z,43.00,58.00
2026-04-13T05:27:00Z,43.00,58.00
2026-04-13T05:28:00Z,43.00,58.00
2026-04-13T05:29:00Z,43.00,58.00
2026-04-13T05:31:00Z,43.00,58.00
2026-04-13T05:32:00Z,43.00,58.00
2026-04-13T05:33:00Z,43.00,58.00
2026-04-13T05:35:00Z,43.00,58.50
2026-04-13T05:36:00Z,43.00,58.00
2026-04-13T05:38:00Z,43.00,58.00
2026-04-13T05:40:00Z,43.00,58.00
2026-04-13T05:44:00Z,43.00,58.00
2026-04-13T05:45:00Z,43.00,58.71
2026-04-13T05:47:00Z,43.00,58.71
2026-04-13T05:48:00Z,43.00,59.00
2026-04-13T05:49:00Z,43.00,59.00
2026-04-13T05:50:00Z,43.00,59.00
2026-04-13T05:51:00Z,43.00,58.00
2026-04-13T05:52:00Z,43.00,58.00
2026-04-13T05:53:00Z,43.00,58.00
2026-04-13T05:57:00Z,43.00,58.00
2026-04-13T06:01:00Z,43.00,58.00
2026-04-13T06:03:00Z,43.00,58.00
2026-04-13T06:05:00Z,43.00,58.00
2026-04-13T06:06:00Z,43.00,58.00
2026-04-13T06:08:00Z,43.00,58.00
2026-04-13T06:09:00Z,43.00,58.00
2026-04-13T06:10:00Z,43.00,58.00
2026-04-13T06:12:00Z,43.00,58.00
2026-04-13T06:13:00Z,43.00,58.00
2026-04-13T06:15:00Z,43.00,58.00
2026-04-13T06:16:00Z,43.00,58.00
2026-04-13T06:19:00Z,43.00,58.00
2026-04-13T06:20:00Z,44.00,58.00
2026-04-13T06:21:00Z,44.00,58.00
2026-04-13T06:22:00Z,44.00,58.00
2026-04-13T06:23:00Z,44.00,58.00
2026-04-13T06:25:00Z,44.00,58.00
2026-04-13T06:26:00Z,44.00,58.00
2026-04-13T06:27:00Z,44.00,58.00
2026-04-13T06:30:00Z,44.00,57.43
2026-04-13T06:32:00Z,44.00,58.00
2026-04-13T06:34:00Z,44.00,58.00
2026-04-13T06:35:00Z,44.00,58.00
2026-04-13T06:36:00Z,44.00,58.00
2026-04-13T06:37:00Z,44.00,58.00
2026-04-13T06:39:00Z,44.45,58.00
2026-04-13T06:40:00Z,44.45,58.00
2026-04-13T06:42:00Z,44.73,58.00
2026-04-13T06:43:00Z,44.73,58.00
2026-04-13T06:45:00Z,44.00,58.00
2026-04-13T06:46:00Z,43.19,58.00
2026-04-13T06:47:00Z,43.19,57.01
2026-04-13T06:48:00Z,43.19,58.00
2026-04-13T06:49:00Z,43.19,58.00
2026-04-13T06:54:00Z,43.19,58.00
2026-04-13T06:56:00Z,44.00,58.00
2026-04-13T06:59:00Z,44.00,58.00
2026-04-13T07:00:00Z,44.00,57.00
2026-04-13T07:02:00Z,44.00,58.00
2026-04-13T07:03:00Z,44.00,58.00
2026-04-13T07:05:00Z,44.00,58.00
2026-04-13T07:06:00Z,44.00,58.00
2026-04-13T07:07:00Z,44.00,58.00
2026-04-13T07:08:00Z,44.00,58.00
2026-04-13T07:09:00Z,44.38,58.00
2026-04-13T07:10:00Z,45.00,58.00
2026-04-13T07:11:00Z,45.00,58.00
2026-04-13T07:12:00Z,43.32,58.00
2026-04-13T07:13:00Z,43.32,58.00
2026-04-13T07:14:00Z,43.32,58.84
2026-04-13T07:21:00Z,44.00,58.84
2026-04-13T07:22:00Z,44.00,58.84
2026-04-13T07:23:00Z,44.00,58.84
2026-04-13T07:25:00Z,44.00,58.00
2026-04-13T07:27:00Z,44.00,58.00
2026-04-13T07:28:00Z,44.00,58.00
2026-04-13T07:34:00Z,44.00,58.00
2026-04-13T07:38:00Z,44.00,58.00
2026-04-13T07:39:00Z,44.00,58.00
2026-04-13T07:40:00Z,44.00,58.00
2026-04-13T07:41:00Z,44.00,58.00
2026-04-13T07:43:00Z,44.00,58.00
2026-04-13T07:44:00Z,44.00,58.00
2026-04-13T07:47:00Z,44.00,58.00
2026-04-13T07:48:00Z,44.00,58.00
2026-04-13T07:49:00Z,44.00,58.00
2026-04-13T07:51:00Z,44.00,58.00
2026-04-13T07:52:00Z,44.00,58.00
2026-04-13T07:53:00Z,44.00,58.00
2026-04-13T07:54:00Z,44.00,58.00
2026-04-13T07:55:00Z,44.00,58.00
2026-04-13T07:59:00Z,44.00,58.00
2026-04-13T08:00:00Z,44.00,58.00
2026-04-13T08:01:00Z,44.00,58.00
2026-04-13T08:02:00Z,44.00,58.00
2026-04-13T08:03:00Z,43.73,58.00
2026-04-13T08:04:00Z,44.00,58.00
2026-04-13T08:05:00Z,44.00,58.00
2026-04-13T08:06:00Z,44.00,58.00
2026-04-13T08:07:00Z,44.00,58.00
2026-04-13T08:08:00Z,44.00,58.00
2026-04-13T08:10:00Z,44.00,58.00
2026-04-13T08:13:00Z,44.00,58.00
2026-04-13T08:14:00Z,44.00,58.00
2026-04-13T08:16:00Z,44.00,58.00
2026-04-13T08:18:00Z,44.00,58.00
2026-04-13T08:20:00Z,44.00,58.00
2026-04-13T08:23:00Z,44.00,58.00
2026-04-13T08:26:00Z,44.00,58.00
2026-04-13T08:29:00Z,44.00,58.00
2026-04-13T08:30:00Z,44.00,58.00
2026-04-13T08:33:00Z,44.00,58.00
2026-04-13T08:34:00Z,44.00,58.00
2026-04-13T08:39:00Z,44.00,58.00
2026-04-13T08:42:00Z,44.00,58.00
2026-04-13T08:43:00Z,44.00,58.00
2026-04-13T08:46:00Z,44.00,58.00
2026-04-13T08:48:00Z,44.00,58.00
2026-04-13T08:49:00Z,44.00,58.00
2026-04-13T08:50:00Z,43.00,58.00
2026-04-13T08:52:00Z,44.00,58.00
2026-04-13T08:53:00Z,44.00,58.00
2026-04-13T08:56:00Z,44.00,58.00
2026-04-13T08:57:00Z,44.00,58.00
2026-04-13T08:58:00Z,44.00,56.58
2026-04-13T08:59:00Z,44.00,56.58
2026-04-13T09:02:00Z,44.00,56.58
2026-04-13T09:03:00Z,44.00,57.00
2026-04-13T09:07:00Z,44.00,57.00
2026-04-13T09:12:00Z,43.00,57.00
2026-04-13T09:13:00Z,43.00,57.00
2026-04-13T09:15:00Z,43.00,57.00
2026-04-13T09:16:00Z,43.00,57.00
2026-04-13T09:17:00Z,44.00,57.00
2026-04-13T09:19:00Z,44.00,57.00
2026-04-13T09:21:00Z,44.00,57.00
2026-04-13T09:23:00Z,44.00,57.00
2026-04-13T09:24:00Z,44.00,57.00
2026-04-13T09:25:00Z,44.00,57.00
2026-04-13T09:26:00Z,44.00,57.00
2026-04-13T09:27:00Z,44.00,57.00
2026-04-13T09:28:00Z,44.00,57.00
2026-04-13T09:29:00Z,44.00,57.34
2026-04-13T09:31:00Z,44.00,57.34
2026-04-13T09:32:00Z,44.00,57.00
2026-04-13T09:33:00Z,44.00,57.00
2026-04-13T09:34:00Z,44.00,57.00
2026-04-13T09:35:00Z,44.00,57.00
2026-04-13T09:41:00Z,44.00,57.00
2026-04-13T09:43:00Z,44.00,57.00
2026-04-13T09:44:00Z,44.00,57.00
2026-04-13T09:45:00Z,44.00,57.00
2026-04-13T09:46:00Z,44.00,57.00
2026-04-13T09:47:00Z,44.00,57.00
2026-04-13T09:48:00Z,44.00,57.00
2026-04-13T09:49:00Z,44.00,57.00
2026-04-13T09:50:00Z,44.00,57.00
2026-04-13T09:51:00Z,44.00,57.00
2026-04-13T09:52:00Z,44.00,57.00
2026-04-13T09:53:00Z,44.00,57.00
2026-04-13T09:56:00Z,44.00,57.00
2026-04-13T09:57:00Z,45.00,57.00
2026-04-13T09:59:00Z,44.00,57.00
2026-04-13T10:00:00Z,44.00,55.87
2026-04-13T10:01:00Z,44.00,57.00
2026-04-13T10:02:00Z,44.00,57.00
2026-04-13T10:03:00Z,44.00,57.00
2026-04-13T10:06:00Z,44.33,57.00
2026-04-13T10:07:00Z,44.00,57.00
2026-04-13T10:08:00Z,44.00,58.00
2026-04-13T10:09:00Z,44.00,58.00
2026-04-13T10:10:00Z,44.00,58.00
2026-04-13T10:11:00Z,44.00,58.00
2026-04-13T10:12:00Z,44.00,58.00
2026-04-13T10:13:00Z,44.00,58.00
2026-04-13T10:14:00Z,44.00,58.00
2026-04-13T10:15:00Z,44.00,58.00
2026-04-13T10:16:00Z,45.00,57.71
2026-04-13T10:17:00Z,45.00,55.00
2026-04-13T10:18:00Z,45.00,57.73
2026-04-13T10:19:00Z,45.00,58.00
2026-04-13T10:20:00Z,45.00,58.00
2026-04-13T10:21:00Z,45.00,57.97
2026-04-13T10:22:00Z,45.45,57.00
2026-04-13T10:23:00Z,46.00,57.00
2026-04-13T10:24:00Z,45.00,57.00
2026-04-13T10:25:00Z,45.00,57.00
2026-04-13T10:26:00Z,45.90,57.00
2026-04-13T10:27:00Z,46.00,57.00
2026-04-13T10:29:00Z,46.00,56.52
2026-04-13T10:30:00Z,44.19,57.00
2026-04-13T10:31:00Z,46.00,57.00
2026-04-13T10:32:00Z,46.00,54.99
2026-04-13T10:34:00Z,45.00,57.00
2026-04-13T10:37:00Z,45.00,57.00
2026-04-13T10:38:00Z,46.00,57.00
2026-04-13T10:39:00Z,46.00,57.00
2026-04-13T10:41:00Z,46.00,57.00
2026-04-13T10:42:00Z,46.00,57.00
2026-04-13T10:43:00Z,46.00,57.00
2026-04-13T10:44:00Z,46.00,57.00
2026-04-13T10:45:00Z,46.00,55.00
2026-04-13T10:46:00Z,46.00,57.00
2026-04-13T10:47:00Z,46.00,57.00
2026-04-13T10:48:00Z,46.00,57.00
2026-04-13T10:50:00Z,46.00,56.89
2026-04-13T10:51:00Z,46.00,56.89
2026-04-13T10:52:00Z,46.00,57.00
2026-04-13T10:54:00Z,46.00,57.00
2026-04-13T10:55:00Z,46.00,57.00
2026-04-13T10:56:00Z,46.00,57.00
2026-04-13T10:57:00Z,45.00,57.00
2026-04-13T10:58:00Z,46.00,56.97
2026-04-13T10:59:00Z,46.00,55.46
2026-04-13T11:00:00Z,46.00,55.14
2026-04-13T11:01:00Z,45.00,56.84
2026-04-13T11:02:00Z,45.35,56.98
2026-04-13T11:03:00Z,46.00,57.00
2026-04-13T11:04:00Z,46.00,56.92
2026-04-13T11:05:00Z,46.00,56.00
2026-04-13T11:06:00Z,46.00,56.58
2026-04-13T11:07:00Z,46.00,56.89
2026-04-13T11:08:00Z,45.02,56.24
2026-04-13T11:09:00Z,46.00,57.09
2026-04-13T11:10:00Z,46.00,56.26
2026-04-13T11:11:00Z,46.00,58.00
2026-04-13T11:12:00Z,45.66,57.92
2026-04-13T11:13:00Z,45.42,57.48
2026-04-13T11:14:00Z,45.07,56.12
2026-04-13T11:15:00Z,43.24,60.44
2026-04-13T11:16:00Z,38.88,63.17
2026-04-13T11:17:00Z,34.25,67.31
2026-04-13T11:18:00Z,34.45,67.69
2026-04-13T11:19:00Z,40.38,60.32
2026-04-13T11:20:00Z,43.30,58.38
2026-04-13T11:21:00Z,49.69,52.40
2026-04-13T11:22:00Z,49.39,51.55
2026-04-13T11:23:00Z,55.97,43.29
2026-04-13T11:24:00Z,61.49,38.32
2026-04-13T11:25:00Z,64.01,37.00
2026-04-13T11:26:00Z,62.67,38.24
2026-04-13T11:27:00Z,63.04,37.00
2026-04-13T11:28:00Z,54.48,47.99
2026-04-13T11:29:00Z,58.18,43.29
2026-04-13T11:30:00Z,61.18,47.42
2026-04-13T11:31:00Z,57.81,44.57
2026-04-13T11:32:00Z,61.90,37.93
2026-04-13T11:33:00Z,68.44,31.96
2026-04-13T11:34:00Z,68.98,32.00
2026-04-13T11:35:00Z,69.65,31.50
2026-04-13T11:36:00Z,68.45,33.91
2026-04-13T11:37:00Z,62.82,37.98
2026-04-13T11:38:00Z,66.94,36.49
2026-04-13T11:39:00Z,59.60,41.37
2026-04-13T11:40:00Z,52.53,47.13
2026-04-13T11:41:00Z,51.56,51.10
2026-04-13T11:42:00Z,49.43,51.17
2026-04-13T11:43:00Z,48.98,50.48
2026-04-13T11:44:00Z,51.87,48.17
2026-04-13T11:45:00Z,46.00,52.56
2026-04-13T11:46:00Z,46.86,54.66
2026-04-13T11:47:00Z,47.00,54.54
2026-04-13T11:48:00Z,44.23,56.51
2026-04-13T11:49:00Z,35.21,64.97
2026-04-13T11:50:00Z,42.09,61.05
2026-04-13T11:51:00Z,37.59,60.18
2026-04-13T11:52:00Z,25.54,67.83
2026-04-13T11:53:00Z,26.54,75.79
2026-04-13T11:54:00Z,22.04,78.35
2026-04-13T11:55:00Z,21.91,78.71
2026-04-13T11:56:00Z,21.26,78.20
2026-04-13T11:57:00Z,22.82,78.79
2026-04-13T11:58:00Z,22.65,78.23
2026-04-13T11:59:00Z,24.63,76.42
2026-04-13T12:00:00Z,24.03,75.37
2026-04-13T12:01:00Z,20.73,80.21
2026-04-13T12:02:00Z,24.66,77.49
2026-04-13T12:03:00Z,26.62,74.54
2026-04-13T12:04:00Z,28.89,73.11
2026-04-13T12:05:00Z,30.94,69.78
2026-04-13T12:06:00Z,36.59,63.73
2026-04-13T12:07:00Z,42.04,60.72
2026-04-13T12:08:00Z,46.08,55.50
2026-04-13T12:09:00Z,47.74,53.20
2026-04-13T12:10:00Z,49.00,52.85
2026-04-13T12:11:00Z,48.22,53.00
2026-04-13T12:12:00Z,47.83,52.72
2026-04-13T12:13:00Z,48.76,51.89
2026-04-13T12:14:00Z,47.05,51.75
2026-04-13T12:15:00Z,49.17,51.58
2026-04-13T12:16:00Z,52.73,49.01
2026-04-13T12:17:00Z,53.21,48.22
2026-04-13T12:18:00Z,52.53,48.97
2026-04-13T12:19:00Z,51.99,49.96
2026-04-13T12:20:00Z,52.67,48.51
2026-04-13T12:21:00Z,51.68,50.59
2026-04-13T12:22:00Z,52.15,47.92
2026-04-13T12:23:00Z,55.56,45.16
2026-04-13T12:24:00Z,56.26,44.81
2026-04-13T12:25:00Z,58.75,44.72
2026-04-13T12:26:00Z,58.08,44.05
2026-04-13T12:27:00Z,57.10,45.65
2026-04-13T12:28:00Z,56.92,44.31
2026-04-13T12:29:00Z,58.33,44.50
2026-04-13T12:30:00Z,55.09,46.37
2026-04-13T12:31:00Z,57.54,44.54
2026-04-13T12:32:00Z,59.54,40.91
2026-04-13T12:33:00Z,59.54,41.00
2026-04-13T12:34:00Z,62.75,41.52
2026-04-13T12:35:00Z,62.58,42.31
2026-04-13T12:36:00Z,62.32,42.21
2026-04-13T12:37:00Z,59.51,37.35
2026-04-13T12:38:00Z,70.19,29.97
2026-04-13T12:39:00Z,68.96,32.97
2026-04-13T12:40:00Z,63.82,35.90
2026-04-13T12:41:00Z,70.51,29.85
2026-04-13T12:42:00Z,83.16,17.44
2026-04-13T12:43:00Z,85.28,15.10
2026-04-13T12:44:00Z,83.89,16.10
2026-04-13T12:45:00Z,89.32,12.12
2026-04-13T12:46:00Z,92.28,8.56
2026-04-13T12:47:00Z,91.58,8.11
2026-04-13T12:48:00Z,88.63,12.30
2026-04-13T12:49:00Z,86.13,14.51
2026-04-13T12:50:00Z,86.85,15.19
2026-04-13T12:51:00Z,87.41,15.28
2026-04-13T12:52:00Z,88.24,13.00
2026-04-13T12:53:00Z,90.23,8.78
2026-04-13T12:54:00Z,92.18,7.95
2026-04-13T12:55:00Z,95.19,4.80
2026-04-13T12:56:00Z,98.19,2.14
2026-04-13T12:57:00Z,98.94,1.00
2026-04-13T12:58:00Z,98.97,1.00
2026-04-13T12:59:00Z,99.00,1.00
2026-04-13T13:00:00Z,99.00,1.00
2026-04-13T13:01:00Z,99.00,1.00
2026-04-13T13:02:00Z,99.00,1.00
2026-04-13T13:03:00Z,99.00,1.00
2026-04-13T13:04:00Z,99.00,1.00
