# event_ticker=KXATPMATCH-26FEB03VAVBLA
# final_score=6-4 6-3
# score_resolution=4-6 3-6
# match_winner=Ugo Blanchet
# fav_player=Andrea Vavassori
# dog_player=Ugo Blanchet
# kalshi_date=2026-02-03
timestamp,Andrea Vavassori,Ugo Blanchet
2026-02-03T19:10:00Z,61.00,40.00
2026-02-03T19:11:00Z,61.00,40.00
2026-02-03T19:12:00Z,61.00,40.99
2026-02-03T19:14:00Z,61.00,41.00
2026-02-03T19:15:00Z,61.00,41.00
2026-02-03T19:16:00Z,61.00,40.00
2026-02-03T19:17:00Z,61.00,40.00
2026-02-03T19:18:00Z,61.00,40.00
2026-02-03T19:19:00Z,61.00,40.00
2026-02-03T19:21:00Z,61.00,40.00
2026-02-03T19:22:00Z,61.00,40.00
2026-02-03T19:23:00Z,61.00,40.00
2026-02-03T19:24:00Z,60.00,41.00
2026-02-03T19:27:00Z,60.00,41.00
2026-02-03T19:28:00Z,61.00,41.00
2026-02-03T19:29:00Z,61.00,41.00
2026-02-03T19:30:00Z,61.00,41.00
2026-02-03T19:31:00Z,62.00,41.00
2026-02-03T19:32:00Z,62.00,41.00
2026-02-03T19:33:00Z,62.00,41.00
2026-02-03T19:34:00Z,62.00,40.80
2026-02-03T19:35:00Z,62.00,40.80
2026-02-03T19:36:00Z,62.00,40.80
2026-02-03T19:38:00Z,62.00,40.96
2026-02-03T19:39:00Z,62.00,40.96
2026-02-03T19:40:00Z,62.00,40.00
2026-02-03T19:41:00Z,62.00,38.75
2026-02-03T19:43:00Z,62.00,38.75
2026-02-03T19:44:00Z,62.00,40.00
2026-02-03T19:47:00Z,62.00,40.05
2026-02-03T19:48:00Z,61.00,40.05
2026-02-03T19:49:00Z,61.00,40.00
2026-02-03T19:53:00Z,62.00,40.00
2026-02-03T19:54:00Z,62.00,40.00
2026-02-03T19:56:00Z,62.00,40.00
2026-02-03T19:57:00Z,62.00,40.00
2026-02-03T19:58:00Z,62.00,40.00
2026-02-03T19:59:00Z,61.95,40.00
2026-02-03T20:00:00Z,61.95,38.00
2026-02-03T20:01:00Z,62.00,38.00
2026-02-03T20:02:00Z,62.00,40.00
2026-02-03T20:03:00Z,62.00,39.00
2026-02-03T20:04:00Z,62.00,40.45
2026-02-03T20:05:00Z,62.00,40.00
2026-02-03T20:06:00Z,62.00,41.00
2026-02-03T20:07:00Z,62.00,41.00
2026-02-03T20:08:00Z,61.00,41.00
2026-02-03T20:10:00Z,62.00,41.00
2026-02-03T20:11:00Z,62.00,41.00
2026-02-03T20:12:00Z,61.00,41.00
2026-02-03T20:13:00Z,61.00,41.00
2026-02-03T20:14:00Z,61.00,41.00
2026-02-03T20:15:00Z,61.00,41.00
2026-02-03T20:16:00Z,61.00,40.72
2026-02-03T20:17:00Z,59.42,41.00
2026-02-03T20:18:00Z,59.51,41.00
2026-02-03T20:19:00Z,59.37,41.00
2026-02-03T20:20:00Z,59.47,41.00
2026-02-03T20:21:00Z,60.31,41.00
2026-02-03T20:22:00Z,61.00,41.00
2026-02-03T20:23:00Z,61.00,41.00
2026-02-03T20:24:00Z,61.07,41.00
2026-02-03T20:25:00Z,61.68,40.00
2026-02-03T20:26:00Z,61.00,40.00
2026-02-03T20:27:00Z,60.73,40.00
2026-02-03T20:28:00Z,61.50,40.00
2026-02-03T20:29:00Z,62.46,40.75
2026-02-03T20:30:00Z,63.91,40.02
2026-02-03T20:31:00Z,63.42,40.01
2026-02-03T20:32:00Z,58.54,44.09
2026-02-03T20:33:00Z,55.16,45.79
2026-02-03T20:34:00Z,53.37,47.38
2026-02-03T20:35:00Z,56.45,44.46
2026-02-03T20:36:00Z,58.60,39.14
2026-02-03T20:37:00Z,60.88,41.65
2026-02-03T20:38:00Z,58.91,43.12
2026-02-03T20:39:00Z,56.59,44.77
2026-02-03T20:40:00Z,55.17,46.67
2026-02-03T20:41:00Z,54.78,46.87
2026-02-03T20:42:00Z,56.07,45.99
2026-02-03T20:43:00Z,57.82,44.55
2026-02-03T20:44:00Z,56.26,45.74
2026-02-03T20:45:00Z,57.84,42.41
2026-02-03T20:46:00Z,55.13,45.73
2026-02-03T20:47:00Z,53.36,48.00
2026-02-03T20:48:00Z,53.28,47.46
2026-02-03T20:49:00Z,53.10,48.03
2026-02-03T20:50:00Z,56.00,45.62
2026-02-03T20:51:00Z,57.81,44.10
2026-02-03T20:52:00Z,57.57,43.37
2026-02-03T20:53:00Z,60.12,39.28
2026-02-03T20:54:00Z,57.01,44.87
2026-02-03T20:55:00Z,54.53,45.97
2026-02-03T20:56:00Z,54.89,46.90
2026-02-03T20:57:00Z,56.37,46.00
2026-02-03T20:58:00Z,56.11,45.94
2026-02-03T20:59:00Z,55.14,46.36
2026-02-03T21:00:00Z,55.76,44.91
2026-02-03T21:01:00Z,55.22,44.34
2026-02-03T21:02:00Z,53.66,48.06
2026-02-03T21:03:00Z,52.95,48.35
2026-02-03T21:04:00Z,51.95,49.00
2026-02-03T21:05:00Z,50.60,51.58
2026-02-03T21:06:00Z,45.77,56.31
2026-02-03T21:07:00Z,39.63,60.09
2026-02-03T21:08:00Z,30.75,70.52
2026-02-03T21:09:00Z,26.88,73.06
2026-02-03T21:10:00Z,28.18,71.96
2026-02-03T21:11:00Z,28.41,73.81
2026-02-03T21:12:00Z,26.28,77.05
2026-02-03T21:13:00Z,25.12,75.49
2026-02-03T21:14:00Z,25.73,76.07
2026-02-03T21:15:00Z,14.09,84.43
2026-02-03T21:16:00Z,14.39,87.09
2026-02-03T21:17:00Z,18.48,82.95
2026-02-03T21:18:00Z,17.92,83.07
2026-02-03T21:19:00Z,9.08,89.85
2026-02-03T21:20:00Z,6.34,93.95
2026-02-03T21:21:00Z,5.56,94.58
2026-02-03T21:22:00Z,6.63,93.52
2026-02-03T21:23:00Z,5.66,94.54
2026-02-03T21:24:00Z,5.90,94.99
2026-02-03T21:25:00Z,5.91,94.77
2026-02-03T21:26:00Z,5.02,95.95
2026-02-03T21:27:00Z,5.34,94.00
2026-02-03T21:28:00Z,2.28,98.45
2026-02-03T21:29:00Z,1.07,98.64
2026-02-03T21:30:00Z,1.00,98.92
2026-02-03T21:31:00Z,1.00,99.00
2026-02-03T21:32:00Z,1.84,98.93
2026-02-03T21:33:00Z,1.97,98.00
2026-02-03T21:34:00Z,2.00,96.44
2026-02-03T21:35:00Z,1.69,98.01
2026-02-03T21:36:00Z,1.12,98.77
2026-02-03T21:37:00Z,1.00,99.00
2026-02-03T21:38:00Z,1.00,99.00
2026-02-03T21:39:00Z,1.00,99.00
2026-02-03T21:40:00Z,1.00,99.00
2026-02-03T21:41:00Z,1.00,99.00
2026-02-03T21:42:00Z,1.00,99.00
2026-02-03T21:43:00Z,1.00,99.00
2026-02-03T21:44:00Z,1.40,98.00
2026-02-03T21:45:00Z,3.68,96.79
2026-02-03T21:46:00Z,4.91,96.16
2026-02-03T21:47:00Z,4.75,96.33
2026-02-03T21:48:00Z,5.80,94.55
2026-02-03T21:49:00Z,7.04,94.99
2026-02-03T21:50:00Z,2.20,97.08
2026-02-03T21:51:00Z,1.00,99.00
2026-02-03T21:52:00Z,1.00,99.00
2026-02-03T21:53:00Z,1.00,99.00
2026-02-03T21:54:00Z,1.00,99.00
2026-02-03T21:55:00Z,1.00,99.00
2026-02-03T21:56:00Z,1.00,99.00
