# event_ticker=KXATPMATCH-25OCT16MUSHAN
# final_score=7-6(3) 7-5
# score_resolution=7-6 7-5
# match_winner=Lorenzo Musetti
# fav_player=Lorenzo Musetti
# dog_player=Yannick Hanfmann
# kalshi_date=2025-10-16
timestamp,Lorenzo Musetti,Yannick Hanfmann
2025-10-16T16:39:00Z,71.00,30.00
2025-10-16T16:40:00Z,71.00,30.00
2025-10-16T16:41:00Z,71.32,30.36
2025-10-16T16:42:00Z,70.25,31.00
2025-10-16T16:43:00Z,71.40,30.91
2025-10-16T16:44:00Z,71.00,31.00
2025-10-16T16:45:00Z,71.00,31.02
2025-10-16T16:46:00Z,71.00,31.51
2025-10-16T16:47:00Z,70.49,31.71
2025-10-16T16:48:00Z,70.84,30.25
2025-10-16T16:49:00Z,71.58,31.00
2025-10-16T16:50:00Z,71.59,31.00
2025-10-16T16:51:00Z,72.06,31.00
2025-10-16T16:52:00Z,72.23,28.35
2025-10-16T16:53:00Z,73.75,31.82
2025-10-16T16:54:00Z,72.88,28.64
2025-10-16T16:55:00Z,73.11,27.72
2025-10-16T16:56:00Z,73.00,29.78
2025-10-16T16:57:00Z,70.34,32.73
2025-10-16T16:58:00Z,70.99,32.20
2025-10-16T16:59:00Z,71.17,29.76
2025-10-16T17:00:00Z,72.42,28.49
2025-10-16T17:01:00Z,75.00,26.07
2025-10-16T17:02:00Z,75.20,27.34
2025-10-16T17:03:00Z,75.00,27.89
2025-10-16T17:04:00Z,74.94,26.02
2025-10-16T17:05:00Z,74.35,29.63
2025-10-16T17:06:00Z,73.00,27.63
2025-10-16T17:07:00Z,73.77,27.05
2025-10-16T17:08:00Z,72.00,29.40
2025-10-16T17:09:00Z,73.60,28.02
2025-10-16T17:10:00Z,74.00,27.62
2025-10-16T17:11:00Z,71.57,29.75
2025-10-16T17:12:00Z,69.84,31.58
2025-10-16T17:13:00Z,71.00,29.42
2025-10-16T17:14:00Z,73.47,28.95
2025-10-16T17:15:00Z,75.15,28.00
2025-10-16T17:16:00Z,70.69,29.09
2025-10-16T17:17:00Z,69.23,32.02
2025-10-16T17:18:00Z,69.60,30.64
2025-10-16T17:19:00Z,71.62,29.93
2025-10-16T17:20:00Z,72.00,29.00
2025-10-16T17:21:00Z,71.99,29.00
2025-10-16T17:22:00Z,69.49,31.57
2025-10-16T17:23:00Z,67.56,32.17
2025-10-16T17:24:00Z,71.19,32.81
2025-10-16T17:25:00Z,71.99,30.26
2025-10-16T17:26:00Z,72.00,30.00
2025-10-16T17:27:00Z,72.16,30.51
2025-10-16T17:28:00Z,69.69,32.76
2025-10-16T17:29:00Z,69.00,32.59
2025-10-16T17:30:00Z,68.57,31.43
2025-10-16T17:31:00Z,69.98,31.68
2025-10-16T17:32:00Z,67.96,33.13
2025-10-16T17:33:00Z,69.41,32.05
2025-10-16T17:34:00Z,69.32,32.96
2025-10-16T17:35:00Z,67.96,33.55
2025-10-16T17:36:00Z,66.30,34.58
2025-10-16T17:37:00Z,66.54,34.37
2025-10-16T17:38:00Z,67.06,36.23
2025-10-16T17:39:00Z,72.83,29.94
2025-10-16T17:40:00Z,78.87,22.13
2025-10-16T17:41:00Z,78.78,23.12
2025-10-16T17:42:00Z,83.75,20.36
2025-10-16T17:43:00Z,84.84,15.75
2025-10-16T17:44:00Z,85.52,15.31
2025-10-16T17:45:00Z,84.34,15.98
2025-10-16T17:46:00Z,84.71,15.58
2025-10-16T17:47:00Z,85.53,15.52
2025-10-16T17:48:00Z,83.02,18.26
2025-10-16T17:49:00Z,82.90,19.65
2025-10-16T17:50:00Z,85.44,17.29
2025-10-16T17:51:00Z,84.77,15.90
2025-10-16T17:52:00Z,83.50,16.95
2025-10-16T17:53:00Z,82.39,18.77
2025-10-16T17:54:00Z,81.39,19.31
2025-10-16T17:55:00Z,81.39,19.20
2025-10-16T17:56:00Z,80.96,20.00
2025-10-16T17:57:00Z,83.03,18.69
2025-10-16T17:58:00Z,83.41,17.71
2025-10-16T17:59:00Z,82.31,18.23
2025-10-16T18:00:00Z,81.80,20.03
2025-10-16T18:01:00Z,82.27,18.59
2025-10-16T18:02:00Z,81.14,18.59
2025-10-16T18:03:00Z,82.44,17.92
2025-10-16T18:04:00Z,82.94,17.95
2025-10-16T18:05:00Z,84.43,15.98
2025-10-16T18:06:00Z,86.34,15.90
2025-10-16T18:07:00Z,85.63,16.54
2025-10-16T18:08:00Z,83.00,17.61
2025-10-16T18:09:00Z,84.81,14.80
2025-10-16T18:10:00Z,83.93,17.35
2025-10-16T18:11:00Z,81.19,18.62
2025-10-16T18:12:00Z,83.89,18.09
2025-10-16T18:13:00Z,82.43,16.85
2025-10-16T18:14:00Z,84.88,17.75
2025-10-16T18:15:00Z,83.40,18.40
2025-10-16T18:16:00Z,81.62,19.84
2025-10-16T18:17:00Z,80.96,19.37
2025-10-16T18:18:00Z,80.80,19.68
2025-10-16T18:19:00Z,80.41,20.70
2025-10-16T18:20:00Z,83.53,20.16
2025-10-16T18:21:00Z,84.13,16.13
2025-10-16T18:22:00Z,90.18,11.66
2025-10-16T18:23:00Z,89.75,10.37
2025-10-16T18:24:00Z,86.36,11.28
2025-10-16T18:25:00Z,95.70,4.87
2025-10-16T18:26:00Z,97.63,4.66
2025-10-16T18:27:00Z,98.30,1.74
2025-10-16T18:28:00Z,98.99,1.69
2025-10-16T18:29:00Z,99.00,1.15
2025-10-16T18:30:00Z,99.00,1.15
2025-10-16T18:31:00Z,99.00,1.15
