# event_ticker=KXATPMATCH-26FEB04BLAFIL
# final_score=7-6(4) 7-5
# score_resolution=7-6 7-5
# match_winner=Arthur Fils
# fav_player=Arthur Fils
# dog_player=Ugo Blanchet
# kalshi_date=2026-02-04
timestamp,Arthur Fils,Ugo Blanchet
2026-02-05T19:58:00Z,79.09,20.44
2026-02-05T19:59:00Z,76.74,26.01
2026-02-05T20:00:00Z,75.00,26.34
2026-02-05T20:01:00Z,75.00,26.47
2026-02-05T20:02:00Z,74.58,27.33
2026-02-05T20:03:00Z,76.48,26.14
2026-02-05T20:04:00Z,75.00,27.37
2026-02-05T20:05:00Z,74.82,26.59
2026-02-05T20:06:00Z,73.72,28.00
2026-02-05T20:07:00Z,74.00,28.01
2026-02-05T20:08:00Z,73.14,27.81
2026-02-05T20:09:00Z,72.04,28.34
2026-02-05T20:10:00Z,75.35,24.97
2026-02-05T20:11:00Z,77.79,25.84
2026-02-05T20:12:00Z,76.67,24.22
2026-02-05T20:13:00Z,83.01,13.20
2026-02-05T20:14:00Z,88.81,12.00
2026-02-05T20:15:00Z,88.43,10.97
2026-02-05T20:16:00Z,89.09,9.65
2026-02-05T20:17:00Z,90.24,9.48
2026-02-05T20:18:00Z,90.92,10.77
2026-02-05T20:19:00Z,90.03,11.75
2026-02-05T20:20:00Z,90.09,12.06
2026-02-05T20:21:00Z,90.26,11.90
2026-02-05T20:22:00Z,89.62,10.87
2026-02-05T20:23:00Z,90.64,12.22
2026-02-05T20:24:00Z,89.77,12.77
2026-02-05T20:25:00Z,78.96,24.41
2026-02-05T20:26:00Z,74.35,26.06
2026-02-05T20:27:00Z,82.11,17.74
2026-02-05T20:28:00Z,85.00,16.12
2026-02-05T20:29:00Z,85.11,14.16
2026-02-05T20:30:00Z,88.96,13.00
2026-02-05T20:31:00Z,88.20,10.97
2026-02-05T20:32:00Z,84.97,15.39
2026-02-05T20:33:00Z,71.81,29.15
2026-02-05T20:34:00Z,70.94,29.16
2026-02-05T20:35:00Z,73.94,29.21
2026-02-05T20:36:00Z,81.98,19.50
2026-02-05T20:37:00Z,77.60,22.79
2026-02-05T20:38:00Z,84.51,18.05
2026-02-05T20:39:00Z,82.16,19.51
2026-02-05T20:40:00Z,88.03,12.00
2026-02-05T20:41:00Z,88.02,11.92
2026-02-05T20:42:00Z,87.68,11.93
2026-02-05T20:43:00Z,89.31,11.28
2026-02-05T20:44:00Z,90.53,11.39
2026-02-05T20:45:00Z,90.98,15.36
2026-02-05T20:46:00Z,91.72,9.05
2026-02-05T20:47:00Z,85.50,11.12
2026-02-05T20:48:00Z,88.41,13.06
2026-02-05T20:49:00Z,86.78,15.71
2026-02-05T20:50:00Z,89.99,16.55
2026-02-05T20:51:00Z,88.67,15.88
2026-02-05T20:52:00Z,87.95,20.64
2026-02-05T20:53:00Z,86.13,14.75
2026-02-05T20:54:00Z,86.34,14.24
2026-02-05T20:55:00Z,87.86,16.08
2026-02-05T20:56:00Z,87.79,14.69
2026-02-05T20:57:00Z,88.52,14.88
2026-02-05T20:58:00Z,89.28,11.58
2026-02-05T20:59:00Z,88.11,13.47
2026-02-05T21:00:00Z,86.74,15.31
2026-02-05T21:01:00Z,87.56,16.54
2026-02-05T21:02:00Z,89.58,11.77
2026-02-05T21:03:00Z,88.67,11.98
2026-02-05T21:04:00Z,90.90,10.66
2026-02-05T21:05:00Z,93.53,7.62
2026-02-05T21:06:00Z,90.13,10.23
2026-02-05T21:07:00Z,87.05,13.72
2026-02-05T21:08:00Z,89.72,12.12
2026-02-05T21:09:00Z,89.83,10.52
2026-02-05T21:10:00Z,89.99,10.64
2026-02-05T21:11:00Z,89.51,10.84
2026-02-05T21:12:00Z,89.99,11.32
2026-02-05T21:13:00Z,92.18,8.66
2026-02-05T21:14:00Z,93.73,6.20
2026-02-05T21:15:00Z,96.27,5.38
2026-02-05T21:16:00Z,94.02,7.03
2026-02-05T21:17:00Z,89.80,12.73
2026-02-05T21:18:00Z,89.41,10.81
2026-02-05T21:19:00Z,90.38,10.32
2026-02-05T21:20:00Z,90.83,9.46
2026-02-05T21:21:00Z,91.15,9.55
2026-02-05T21:22:00Z,91.47,11.21
2026-02-05T21:23:00Z,87.52,13.25
2026-02-05T21:24:00Z,89.28,11.49
2026-02-05T21:25:00Z,94.20,6.90
2026-02-05T21:26:00Z,98.80,1.03
