# event_ticker=KXATPCHALLENGERMATCH-26APR16SOTBUE
# final_score=6-0 2-0 RET
# match_winner=Matias Soto
# fav_player=Gonzalo Bueno
# dog_player=Matias Soto
# kalshi_date=2026-04-16
timestamp,Gonzalo Bueno,Matias Soto
2026-04-17T00:30:00Z,61.43,43.00
2026-04-17T00:31:00Z,63.29,40.51
2026-04-17T00:32:00Z,61.70,41.04
2026-04-17T00:33:00Z,61.00,42.36
2026-04-17T00:34:00Z,60.95,41.67
2026-04-17T00:35:00Z,60.84,42.86
2026-04-17T00:36:00Z,60.35,41.02
2026-04-17T00:37:00Z,59.52,41.53
2026-04-17T00:38:00Z,59.28,45.31
2026-04-17T00:39:00Z,47.86,52.90
2026-04-17T00:40:00Z,45.79,55.56
2026-04-17T00:41:00Z,42.97,58.03
2026-04-17T00:42:00Z,43.50,57.17
2026-04-17T00:43:00Z,42.74,59.20
2026-04-17T00:44:00Z,41.00,59.38
2026-04-17T00:45:00Z,40.33,63.38
2026-04-17T00:46:00Z,35.47,66.56
2026-04-17T00:47:00Z,35.10,67.77
2026-04-17T00:48:00Z,31.62,68.80
2026-04-17T00:49:00Z,31.35,70.06
2026-04-17T00:50:00Z,32.52,68.48
2026-04-17T00:51:00Z,31.27,70.20
2026-04-17T00:52:00Z,29.15,72.44
2026-04-17T00:53:00Z,24.46,74.62
2026-04-17T00:54:00Z,23.79,77.07
2026-04-17T00:55:00Z,23.00,79.00
2026-04-17T00:56:00Z,21.53,79.39
2026-04-17T00:57:00Z,20.41,79.82
2026-04-17T00:58:00Z,20.97,80.94
2026-04-17T00:59:00Z,20.45,80.45
2026-04-17T01:00:00Z,20.99,79.43
2026-04-17T01:01:00Z,21.00,79.40
2026-04-17T01:02:00Z,19.47,80.75
2026-04-17T01:03:00Z,19.00,81.79
2026-04-17T01:04:00Z,18.60,80.90
2026-04-17T01:05:00Z,23.27,78.70
2026-04-17T01:06:00Z,20.32,80.11
2026-04-17T01:07:00Z,23.11,79.15
2026-04-17T01:08:00Z,16.72,84.22
2026-04-17T01:09:00Z,11.94,88.65
2026-04-17T01:10:00Z,13.76,86.53
2026-04-17T01:11:00Z,13.80,87.76
2026-04-17T01:12:00Z,12.20,87.37
2026-04-17T01:13:00Z,5.08,94.78
2026-04-17T01:14:00Z,2.47,98.33
2026-04-17T01:15:00Z,1.07,98.93
2026-04-17T01:16:00Z,1.00,99.00
2026-04-17T01:17:00Z,1.00,99.00
2026-04-17T01:18:00Z,1.00,99.00
2026-04-17T01:19:00Z,1.00,99.00
2026-04-17T01:20:00Z,1.00,99.00
2026-04-17T01:21:00Z,1.00,99.00
2026-04-17T01:22:00Z,1.00,99.00
