# event_ticker=KXATPMATCH-26FEB15QUIJOD
# final_score=6-2 6-3
# score_resolution=2-6 3-6
# match_winner=Rafael Jodar
# fav_player=Ethan Quinn
# dog_player=Rafael Jodar
# kalshi_date=2026-02-15
timestamp,Ethan Quinn,Rafael Jodar
2026-02-17T20:04:00Z,54.00,48.00
2026-02-17T20:05:00Z,54.00,48.00
2026-02-17T20:06:00Z,54.00,48.00
2026-02-17T20:07:00Z,54.00,48.00
2026-02-17T20:08:00Z,54.00,47.00
2026-02-17T20:09:00Z,54.00,47.00
2026-02-17T20:11:00Z,54.00,47.00
2026-02-17T20:12:00Z,54.00,47.00
2026-02-17T20:13:00Z,54.00,45.01
2026-02-17T20:14:00Z,54.00,47.00
2026-02-17T20:15:00Z,54.00,47.00
2026-02-17T20:16:00Z,54.72,47.00
2026-02-17T20:17:00Z,55.99,47.00
2026-02-17T20:18:00Z,55.87,47.00
2026-02-17T20:19:00Z,55.03,47.00
2026-02-17T20:20:00Z,54.00,47.00
2026-02-17T20:21:00Z,54.00,47.00
2026-02-17T20:22:00Z,53.24,47.00
2026-02-17T20:23:00Z,54.00,47.00
2026-02-17T20:24:00Z,54.00,47.00
2026-02-17T20:25:00Z,54.00,47.00
2026-02-17T20:26:00Z,54.00,47.00
2026-02-17T20:27:00Z,53.00,47.00
2026-02-17T20:28:00Z,53.98,47.00
2026-02-17T20:29:00Z,54.00,48.96
2026-02-17T20:30:00Z,54.00,48.99
2026-02-17T20:31:00Z,54.00,48.99
2026-02-17T20:32:00Z,54.00,48.89
2026-02-17T20:33:00Z,53.20,49.00
2026-02-17T20:34:00Z,53.00,49.00
2026-02-17T20:35:00Z,53.00,49.00
2026-02-17T20:36:00Z,53.00,45.70
2026-02-17T20:37:00Z,53.00,45.70
2026-02-17T20:40:00Z,53.00,45.70
2026-02-17T20:41:00Z,53.00,48.41
2026-02-17T20:42:00Z,53.00,49.00
2026-02-17T20:43:00Z,53.01,48.95
2026-02-17T20:44:00Z,54.40,47.59
2026-02-17T20:45:00Z,51.16,49.92
2026-02-17T20:46:00Z,48.63,56.86
2026-02-17T20:47:00Z,41.20,56.97
2026-02-17T20:48:00Z,40.08,63.00
2026-02-17T20:49:00Z,43.28,58.00
2026-02-17T20:50:00Z,50.94,55.00
2026-02-17T20:51:00Z,54.05,49.84
2026-02-17T20:52:00Z,53.83,47.85
2026-02-17T20:53:00Z,51.11,50.56
2026-02-17T20:54:00Z,48.71,53.33
2026-02-17T20:55:00Z,43.91,59.00
2026-02-17T20:56:00Z,39.58,62.28
2026-02-17T20:57:00Z,39.00,63.87
2026-02-17T20:58:00Z,37.24,65.95
2026-02-17T20:59:00Z,33.13,67.90
2026-02-17T21:00:00Z,34.77,65.20
2026-02-17T21:01:00Z,36.80,66.00
2026-02-17T21:02:00Z,37.42,66.00
2026-02-17T21:03:00Z,37.49,66.15
2026-02-17T21:04:00Z,34.70,66.44
2026-02-17T21:05:00Z,34.08,68.87
2026-02-17T21:06:00Z,37.02,68.88
2026-02-17T21:07:00Z,29.58,71.08
2026-02-17T21:08:00Z,22.82,75.70
2026-02-17T21:09:00Z,27.81,73.99
2026-02-17T21:10:00Z,23.29,76.27
2026-02-17T21:11:00Z,22.71,78.00
2026-02-17T21:12:00Z,22.55,78.60
2026-02-17T21:13:00Z,21.99,80.28
2026-02-17T21:14:00Z,20.81,78.44
2026-02-17T21:15:00Z,22.00,78.63
2026-02-17T21:16:00Z,22.12,78.00
2026-02-17T21:17:00Z,23.91,76.23
2026-02-17T21:18:00Z,23.30,75.76
2026-02-17T21:19:00Z,27.71,72.31
2026-02-17T21:20:00Z,21.09,80.37
2026-02-17T21:21:00Z,20.49,79.73
2026-02-17T21:22:00Z,22.30,79.40
2026-02-17T21:23:00Z,17.73,81.94
2026-02-17T21:24:00Z,18.31,84.78
2026-02-17T21:25:00Z,17.66,84.45
2026-02-17T21:26:00Z,21.20,84.80
2026-02-17T21:27:00Z,13.07,86.73
2026-02-17T21:28:00Z,8.65,92.00
2026-02-17T21:29:00Z,12.13,89.70
2026-02-17T21:30:00Z,9.08,92.31
2026-02-17T21:31:00Z,7.26,92.98
2026-02-17T21:32:00Z,10.17,94.70
2026-02-17T21:33:00Z,9.64,90.72
2026-02-17T21:34:00Z,11.46,91.20
2026-02-17T21:35:00Z,10.63,89.48
2026-02-17T21:36:00Z,13.83,88.70
2026-02-17T21:37:00Z,12.04,85.83
2026-02-17T21:38:00Z,10.03,89.16
2026-02-17T21:39:00Z,11.08,89.93
2026-02-17T21:40:00Z,7.56,91.41
2026-02-17T21:41:00Z,8.54,94.05
2026-02-17T21:42:00Z,9.45,90.39
2026-02-17T21:43:00Z,10.42,90.63
2026-02-17T21:44:00Z,10.59,89.77
2026-02-17T21:45:00Z,7.42,93.08
2026-02-17T21:46:00Z,5.50,94.97
2026-02-17T21:47:00Z,6.95,95.97
2026-02-17T21:48:00Z,3.38,97.00
2026-02-17T21:49:00Z,5.58,94.93
2026-02-17T21:50:00Z,5.99,94.09
2026-02-17T21:51:00Z,6.45,95.86
2026-02-17T21:52:00Z,4.76,95.06
2026-02-17T21:53:00Z,5.08,96.05
2026-02-17T21:54:00Z,1.60,98.40
2026-02-17T21:55:00Z,1.00,99.00
2026-02-17T21:56:00Z,1.00,99.00
2026-02-17T21:57:00Z,2.00,98.14
2026-02-17T21:58:00Z,3.99,96.99
2026-02-17T21:59:00Z,4.78,96.01
2026-02-17T22:00:00Z,2.99,97.03
2026-02-17T22:01:00Z,2.93,99.00
2026-02-17T22:02:00Z,1.00,99.00
2026-02-17T22:03:00Z,1.00,99.00
2026-02-17T22:04:00Z,1.00,99.00
2026-02-17T22:05:00Z,1.00,99.00
2026-02-17T22:06:00Z,1.00,99.00
2026-02-17T22:07:00Z,1.00,99.00
2026-02-17T22:08:00Z,1.00,99.00
