# event_ticker=KXATPCHALLENGERMATCH-26MAY12MONAND
# final_score=4-6 6-4 6-4
# score_resolution=6-4 4-6 4-6
# match_winner=Andy Andrade
# fav_player=Thiago Monteiro
# dog_player=Andres Andrade
# kalshi_date=2026-05-12
timestamp,Thiago Monteiro,Andres Andrade
2026-05-13T09:09:00Z,70.00,31.62
2026-05-13T09:10:00Z,70.23,31.00
2026-05-13T09:11:00Z,70.95,29.00
2026-05-13T09:12:00Z,71.00,31.00
2026-05-13T09:13:00Z,67.55,31.00
2026-05-13T09:14:00Z,70.00,32.00
2026-05-13T09:15:00Z,69.02,29.18
2026-05-13T09:16:00Z,68.76,31.54
2026-05-13T09:17:00Z,68.30,32.00
2026-05-13T09:18:00Z,69.22,32.00
2026-05-13T09:20:00Z,70.00,32.00
2026-05-13T09:21:00Z,69.72,31.76
2026-05-13T09:22:00Z,70.00,32.00
2026-05-13T09:23:00Z,70.00,32.00
2026-05-13T09:24:00Z,69.00,32.00
2026-05-13T09:25:00Z,69.00,30.16
2026-05-13T09:26:00Z,70.72,30.78
2026-05-13T09:27:00Z,69.00,31.02
2026-05-13T09:28:00Z,69.54,32.00
2026-05-13T09:29:00Z,69.06,32.00
2026-05-13T09:30:00Z,71.00,32.00
2026-05-13T09:31:00Z,71.00,32.00
2026-05-13T09:32:00Z,69.00,31.26
2026-05-13T09:33:00Z,69.84,30.00
2026-05-13T09:34:00Z,71.00,30.00
2026-05-13T09:35:00Z,71.00,29.41
2026-05-13T09:36:00Z,71.00,31.24
2026-05-13T09:37:00Z,70.00,30.00
2026-05-13T09:38:00Z,69.28,31.00
2026-05-13T09:39:00Z,70.33,31.00
2026-05-13T09:40:00Z,70.53,29.05
2026-05-13T09:41:00Z,69.99,29.00
2026-05-13T09:42:00Z,69.25,32.00
2026-05-13T09:44:00Z,68.00,29.00
2026-05-13T09:45:00Z,70.00,32.00
2026-05-13T09:47:00Z,68.00,29.03
2026-05-13T09:48:00Z,70.00,32.00
2026-05-13T09:49:00Z,70.00,29.00
2026-05-13T09:50:00Z,69.86,30.66
2026-05-13T09:51:00Z,68.04,32.00
2026-05-13T09:52:00Z,69.68,32.00
2026-05-13T09:53:00Z,68.00,32.00
2026-05-13T09:54:00Z,68.64,32.00
2026-05-13T09:55:00Z,70.00,32.00
2026-05-13T09:56:00Z,68.09,31.28
2026-05-13T09:57:00Z,70.00,31.28
2026-05-13T09:58:00Z,69.00,32.74
2026-05-13T09:59:00Z,69.00,33.43
2026-05-13T10:00:00Z,69.00,29.00
2026-05-13T10:01:00Z,69.00,29.00
2026-05-13T10:02:00Z,68.00,33.00
2026-05-13T10:03:00Z,68.99,30.64
2026-05-13T10:04:00Z,69.00,30.11
2026-05-13T10:05:00Z,69.65,30.11
2026-05-13T10:06:00Z,68.00,31.69
2026-05-13T10:07:00Z,68.00,33.33
2026-05-13T10:08:00Z,67.85,33.69
2026-05-13T10:09:00Z,69.00,32.00
2026-05-13T10:10:00Z,69.00,32.00
2026-05-13T10:11:00Z,70.22,32.00
2026-05-13T10:12:00Z,68.33,32.00
2026-05-13T10:13:00Z,69.00,32.00
2026-05-13T10:14:00Z,69.18,32.00
2026-05-13T10:15:00Z,68.42,30.97
2026-05-13T10:16:00Z,68.11,30.97
2026-05-13T10:17:00Z,70.59,26.50
2026-05-13T10:18:00Z,69.93,26.50
2026-05-13T10:19:00Z,69.75,29.00
2026-05-13T10:20:00Z,68.68,33.24
2026-05-13T10:21:00Z,71.08,26.87
2026-05-13T10:22:00Z,72.74,26.87
2026-05-13T10:23:00Z,71.43,32.00
2026-05-13T10:24:00Z,72.39,32.00
2026-05-13T10:25:00Z,72.19,33.22
2026-05-13T10:26:00Z,67.47,32.00
2026-05-13T10:27:00Z,71.86,32.44
2026-05-13T10:28:00Z,70.29,33.07
2026-05-13T10:29:00Z,69.00,33.32
2026-05-13T10:30:00Z,66.79,35.74
2026-05-13T10:31:00Z,67.01,34.78
2026-05-13T10:32:00Z,69.90,34.00
2026-05-13T10:33:00Z,69.25,31.71
2026-05-13T10:34:00Z,69.00,31.96
2026-05-13T10:35:00Z,69.46,32.53
2026-05-13T10:36:00Z,68.63,32.15
2026-05-13T10:37:00Z,69.95,31.00
2026-05-13T10:38:00Z,70.01,32.29
2026-05-13T10:39:00Z,72.06,30.02
2026-05-13T10:40:00Z,71.31,28.37
2026-05-13T10:41:00Z,74.12,28.98
2026-05-13T10:42:00Z,73.59,29.65
2026-05-13T10:43:00Z,74.90,26.10
2026-05-13T10:44:00Z,71.27,33.86
2026-05-13T10:45:00Z,72.91,34.40
2026-05-13T10:46:00Z,64.47,37.78
2026-05-13T10:47:00Z,64.58,36.70
2026-05-13T10:48:00Z,62.15,42.91
2026-05-13T10:49:00Z,60.11,43.17
2026-05-13T10:50:00Z,59.06,47.07
2026-05-13T10:51:00Z,42.27,60.31
2026-05-13T10:52:00Z,41.07,59.84
2026-05-13T10:53:00Z,51.98,53.16
2026-05-13T10:54:00Z,52.55,55.59
2026-05-13T10:55:00Z,50.09,54.82
2026-05-13T10:56:00Z,53.92,52.73
2026-05-13T10:57:00Z,67.98,38.47
2026-05-13T10:58:00Z,64.75,36.62
2026-05-13T10:59:00Z,68.56,36.18
2026-05-13T11:00:00Z,70.10,31.00
2026-05-13T11:01:00Z,67.58,33.09
2026-05-13T11:02:00Z,64.18,37.21
2026-05-13T11:03:00Z,64.24,37.49
2026-05-13T11:04:00Z,66.13,36.65
2026-05-13T11:05:00Z,62.47,39.15
2026-05-13T11:06:00Z,69.16,38.79
2026-05-13T11:07:00Z,72.23,34.37
2026-05-13T11:08:00Z,71.66,30.81
2026-05-13T11:09:00Z,66.27,36.00
2026-05-13T11:40:00Z,66.27,38.59
2026-05-13T11:41:00Z,14.66,86.26
2026-05-13T11:42:00Z,1.00,99.00
2026-05-13T11:43:00Z,1.00,99.00
2026-05-13T11:44:00Z,1.00,99.00
2026-05-13T11:45:00Z,1.00,99.00
2026-05-13T11:46:00Z,1.00,99.00
2026-05-13T11:47:00Z,1.00,99.00
2026-05-13T11:48:00Z,1.00,99.00
2026-05-13T11:49:00Z,1.00,99.00
2026-05-13T11:50:00Z,1.00,99.00
2026-05-13T11:51:00Z,1.00,99.00
2026-05-13T11:52:00Z,1.00,99.00
2026-05-13T11:53:00Z,1.00,99.00
2026-05-13T11:54:00Z,1.00,99.00
2026-05-13T11:55:00Z,1.00,99.00
2026-05-13T11:57:00Z,1.00,99.00
2026-05-13T11:58:00Z,1.00,99.00
2026-05-13T11:59:00Z,1.00,99.00
2026-05-13T12:00:00Z,1.00,99.00
2026-05-13T12:01:00Z,1.00,99.00
2026-05-13T12:02:00Z,1.00,99.00
