# event_ticker=KXATPMATCH-26MAY06MULVAN
# final_score=7-5 6-3
# score_resolution=5-7 3-6
# match_winner=Botic Van De Zandschulp
# fav_player=Alexandre Muller
# dog_player=Botic Van de Zandschulp
# kalshi_date=2026-05-06
timestamp,Alexandre Muller,Botic Van de Zandschulp
2026-05-06T10:16:00Z,43.00,59.00
2026-05-06T10:20:00Z,43.00,59.00
2026-05-06T10:25:00Z,43.00,59.00
2026-05-06T10:27:00Z,43.00,59.00
2026-05-06T10:28:00Z,43.00,59.00
2026-05-06T10:29:00Z,43.00,59.00
2026-05-06T10:30:00Z,43.00,59.00
2026-05-06T10:31:00Z,43.00,59.00
2026-05-06T10:33:00Z,43.00,59.00
2026-05-06T10:36:00Z,41.14,59.00
2026-05-06T10:39:00Z,41.14,59.00
2026-05-06T10:40:00Z,41.14,59.00
2026-05-06T10:41:00Z,41.14,58.00
2026-05-06T10:42:00Z,41.14,59.00
2026-05-06T10:43:00Z,42.21,59.00
2026-05-06T10:44:00Z,42.21,59.00
2026-05-06T10:45:00Z,42.21,57.00
2026-05-06T10:46:00Z,43.00,57.00
2026-05-06T10:47:00Z,43.00,58.00
2026-05-06T10:48:00Z,43.00,58.00
2026-05-06T10:49:00Z,43.00,58.00
2026-05-06T10:51:00Z,43.00,58.00
2026-05-06T10:54:00Z,43.00,58.00
2026-05-06T10:55:00Z,43.00,58.00
2026-05-06T10:58:00Z,43.00,59.00
2026-05-06T11:00:00Z,43.00,59.00
2026-05-06T11:01:00Z,43.00,59.00
2026-05-06T11:02:00Z,43.00,59.00
2026-05-06T11:05:00Z,43.00,59.00
2026-05-06T11:07:00Z,43.00,58.00
2026-05-06T11:10:00Z,43.00,57.87
2026-05-06T11:11:00Z,43.00,58.00
2026-05-06T11:13:00Z,43.00,58.00
2026-05-06T11:14:00Z,43.00,58.00
2026-05-06T11:15:00Z,43.00,58.00
2026-05-06T11:16:00Z,43.00,58.00
2026-05-06T11:18:00Z,43.00,58.00
2026-05-06T11:19:00Z,43.00,58.00
2026-05-06T11:20:00Z,43.00,58.00
2026-05-06T11:21:00Z,42.67,57.53
2026-05-06T11:22:00Z,42.67,58.00
2026-05-06T11:23:00Z,43.00,58.00
2026-05-06T11:24:00Z,43.00,57.00
2026-05-06T11:25:00Z,43.00,58.00
2026-05-06T11:27:00Z,43.00,58.00
2026-05-06T11:28:00Z,43.00,59.00
2026-05-06T11:29:00Z,42.00,59.00
2026-05-06T11:31:00Z,42.00,58.16
2026-05-06T11:32:00Z,42.00,58.16
2026-05-06T11:33:00Z,42.00,59.00
2026-05-06T11:34:00Z,42.00,59.00
2026-05-06T11:35:00Z,42.00,59.00
2026-05-06T11:36:00Z,42.00,59.00
2026-05-06T11:37:00Z,42.73,58.86
2026-05-06T11:38:00Z,45.78,56.48
2026-05-06T11:39:00Z,49.00,52.47
2026-05-06T11:40:00Z,48.24,51.91
2026-05-06T11:41:00Z,48.75,54.58
2026-05-06T11:42:00Z,48.75,57.37
2026-05-06T11:43:00Z,42.26,58.81
2026-05-06T11:44:00Z,46.48,55.00
2026-05-06T11:45:00Z,48.00,54.23
2026-05-06T11:46:00Z,48.00,53.00
2026-05-06T11:47:00Z,48.20,53.00
2026-05-06T11:48:00Z,45.00,57.00
2026-05-06T11:49:00Z,41.04,58.14
2026-05-06T11:50:00Z,39.00,59.15
2026-05-06T11:51:00Z,44.00,56.10
2026-05-06T11:52:00Z,45.00,58.11
2026-05-06T11:53:00Z,43.50,60.92
2026-05-06T11:54:00Z,43.00,58.00
2026-05-06T11:55:00Z,42.37,61.00
2026-05-06T11:56:00Z,44.84,55.34
2026-05-06T11:57:00Z,46.00,55.00
2026-05-06T11:58:00Z,44.75,55.00
2026-05-06T11:59:00Z,44.00,59.00
2026-05-06T12:00:00Z,41.00,60.00
2026-05-06T12:01:00Z,39.38,61.00
2026-05-06T12:02:00Z,37.44,60.98
2026-05-06T12:03:00Z,42.00,57.64
2026-05-06T12:04:00Z,43.00,58.94
2026-05-06T12:05:00Z,41.88,58.56
2026-05-06T12:06:00Z,44.86,57.00
2026-05-06T12:07:00Z,46.00,57.00
2026-05-06T12:08:00Z,49.28,55.37
2026-05-06T12:09:00Z,48.00,51.87
2026-05-06T12:10:00Z,51.60,51.98
2026-05-06T12:11:00Z,43.53,57.76
2026-05-06T12:12:00Z,44.37,58.99
2026-05-06T12:13:00Z,48.00,58.99
2026-05-06T12:14:00Z,46.00,55.94
2026-05-06T12:15:00Z,48.00,52.34
2026-05-06T12:16:00Z,47.89,53.00
2026-05-06T12:17:00Z,43.54,56.94
2026-05-06T12:18:00Z,47.66,57.00
2026-05-06T12:19:00Z,43.13,57.00
2026-05-06T12:20:00Z,44.06,58.20
2026-05-06T12:21:00Z,40.29,57.03
2026-05-06T12:22:00Z,36.65,65.71
2026-05-06T12:23:00Z,24.08,76.00
2026-05-06T12:24:00Z,26.31,75.04
2026-05-06T12:25:00Z,30.19,70.15
2026-05-06T12:26:00Z,40.23,61.56
2026-05-06T12:27:00Z,32.16,69.11
2026-05-06T12:28:00Z,25.52,76.08
2026-05-06T12:29:00Z,22.95,76.08
2026-05-06T12:30:00Z,22.05,79.00
2026-05-06T12:31:00Z,23.00,78.81
2026-05-06T12:32:00Z,23.00,77.05
2026-05-06T12:33:00Z,23.29,77.00
2026-05-06T12:34:00Z,24.33,73.07
2026-05-06T12:35:00Z,27.99,74.20
2026-05-06T12:36:00Z,26.00,75.00
2026-05-06T12:37:00Z,22.00,77.00
2026-05-06T12:38:00Z,22.55,78.22
2026-05-06T12:39:00Z,22.84,79.15
2026-05-06T12:40:00Z,17.98,82.67
2026-05-06T12:41:00Z,13.20,87.85
2026-05-06T12:42:00Z,10.08,90.00
2026-05-06T12:43:00Z,11.26,89.08
2026-05-06T12:44:00Z,11.18,88.73
2026-05-06T12:45:00Z,11.57,91.51
2026-05-06T12:46:00Z,6.41,93.55
2026-05-06T12:47:00Z,7.04,93.06
2026-05-06T12:48:00Z,8.54,93.00
2026-05-06T12:49:00Z,9.46,92.03
2026-05-06T12:50:00Z,7.93,94.00
2026-05-06T12:51:00Z,5.55,94.45
2026-05-06T12:52:00Z,6.00,93.00
2026-05-06T12:53:00Z,8.72,92.00
2026-05-06T12:54:00Z,9.00,91.86
2026-05-06T12:55:00Z,8.08,93.39
2026-05-06T12:56:00Z,10.13,91.15
2026-05-06T12:57:00Z,7.48,92.90
2026-05-06T12:58:00Z,5.92,94.97
2026-05-06T12:59:00Z,4.47,95.20
2026-05-06T13:00:00Z,5.92,94.62
2026-05-06T13:01:00Z,6.95,93.94
2026-05-06T13:02:00Z,6.99,93.42
2026-05-06T13:03:00Z,7.56,93.67
2026-05-06T13:04:00Z,9.34,93.39
2026-05-06T13:05:00Z,5.06,95.95
2026-05-06T13:06:00Z,3.93,96.87
2026-05-06T13:07:00Z,3.12,97.40
2026-05-06T13:08:00Z,1.03,99.00
2026-05-06T13:09:00Z,1.03,99.00
2026-05-06T13:11:00Z,1.03,99.00
2026-05-06T13:12:00Z,1.00,99.00
2026-05-06T13:13:00Z,1.00,99.00
