# event_ticker=KXATPCHALLENGERMATCH-26MAR11MARMAN
# final_score=5-7 6-3 6-4
# score_resolution=7-5 3-6 4-6
# match_winner=Nicolas Moreno De Alboran
# fav_player=Igor Marcondes
# dog_player=Nicolas Moreno de Alboran
# kalshi_date=2026-03-11
timestamp,Igor Marcondes,Nicolas Moreno de Alboran
2026-03-11T17:58:00Z,35.46,66.00
2026-03-11T17:59:00Z,40.00,62.60
2026-03-11T18:00:00Z,41.86,60.07
2026-03-11T18:01:00Z,42.18,60.16
2026-03-11T18:02:00Z,47.56,55.01
2026-03-11T18:03:00Z,48.18,55.16
2026-03-11T18:04:00Z,50.67,55.09
2026-03-11T18:05:00Z,43.44,59.13
2026-03-11T18:06:00Z,44.08,56.58
2026-03-11T18:07:00Z,47.88,50.83
2026-03-11T18:08:00Z,66.54,34.06
2026-03-11T18:09:00Z,66.50,34.99
2026-03-11T18:10:00Z,68.05,31.06
2026-03-11T18:11:00Z,68.00,32.71
2026-03-11T18:12:00Z,68.12,31.97
2026-03-11T18:13:00Z,68.02,31.83
2026-03-11T18:14:00Z,67.28,32.69
2026-03-11T18:15:00Z,69.00,31.32
2026-03-11T18:16:00Z,67.00,32.00
2026-03-11T18:17:00Z,68.00,35.00
2026-03-11T18:18:00Z,66.75,35.67
2026-03-11T18:19:00Z,65.63,35.00
2026-03-11T18:20:00Z,57.34,40.81
2026-03-11T18:21:00Z,60.83,40.49
2026-03-11T18:22:00Z,56.95,48.05
2026-03-11T18:23:00Z,49.93,50.49
2026-03-11T18:24:00Z,51.46,49.12
2026-03-11T18:25:00Z,52.70,49.14
2026-03-11T18:26:00Z,57.00,44.94
2026-03-11T18:27:00Z,51.00,51.31
2026-03-11T18:28:00Z,51.00,52.21
2026-03-11T18:29:00Z,53.00,50.16
2026-03-11T18:30:00Z,57.11,44.59
2026-03-11T18:31:00Z,60.20,38.17
2026-03-11T18:32:00Z,59.76,47.02
2026-03-11T18:33:00Z,48.65,51.08
2026-03-11T18:34:00Z,48.00,52.00
2026-03-11T18:35:00Z,49.46,48.69
2026-03-11T18:36:00Z,49.46,45.00
2026-03-11T18:37:00Z,55.01,46.38
2026-03-11T18:38:00Z,59.53,44.76
2026-03-11T18:39:00Z,60.00,41.07
2026-03-11T18:40:00Z,55.00,45.03
2026-03-11T18:41:00Z,55.00,48.27
2026-03-11T18:42:00Z,50.00,50.97
2026-03-11T18:43:00Z,50.04,50.29
2026-03-11T18:44:00Z,51.00,52.00
2026-03-11T18:45:00Z,52.00,50.52
2026-03-11T18:46:00Z,50.02,51.00
2026-03-11T18:47:00Z,47.90,53.00
2026-03-11T18:48:00Z,46.91,53.00
2026-03-11T18:49:00Z,46.00,54.76
2026-03-11T18:50:00Z,46.00,54.00
2026-03-11T18:51:00Z,47.19,54.07
2026-03-11T18:52:00Z,47.39,53.00
2026-03-11T18:53:00Z,46.94,55.29
2026-03-11T18:54:00Z,43.27,56.30
2026-03-11T18:55:00Z,42.00,57.40
2026-03-11T18:56:00Z,44.00,56.10
2026-03-11T18:57:00Z,48.81,52.59
2026-03-11T18:58:00Z,49.00,52.46
2026-03-11T18:59:00Z,49.00,53.00
2026-03-11T19:00:00Z,44.46,55.37
2026-03-11T19:01:00Z,48.41,54.79
2026-03-11T19:02:00Z,53.76,49.00
2026-03-11T19:03:00Z,50.45,51.51
2026-03-11T19:04:00Z,55.47,42.83
2026-03-11T19:05:00Z,55.80,50.25
2026-03-11T19:06:00Z,46.62,51.13
2026-03-11T19:07:00Z,43.24,54.08
2026-03-11T19:08:00Z,48.32,53.67
2026-03-11T19:09:00Z,50.88,51.67
2026-03-11T19:10:00Z,48.53,51.63
2026-03-11T19:11:00Z,39.28,60.37
2026-03-11T19:12:00Z,22.38,78.17
2026-03-11T19:13:00Z,19.43,80.30
2026-03-11T19:14:00Z,22.57,78.59
2026-03-11T19:15:00Z,21.81,78.36
2026-03-11T19:16:00Z,14.76,84.82
2026-03-11T19:17:00Z,13.82,85.54
2026-03-11T19:18:00Z,16.52,84.93
2026-03-11T19:19:00Z,18.47,83.86
2026-03-11T19:20:00Z,19.00,82.00
2026-03-11T19:21:00Z,17.12,83.35
2026-03-11T19:22:00Z,20.50,82.86
2026-03-11T19:23:00Z,15.32,85.18
2026-03-11T19:24:00Z,10.88,89.31
2026-03-11T19:25:00Z,5.38,94.35
2026-03-11T19:26:00Z,3.36,95.98
2026-03-11T19:27:00Z,8.75,91.52
2026-03-11T19:28:00Z,12.12,88.55
2026-03-11T19:29:00Z,8.56,92.36
2026-03-11T19:30:00Z,8.02,91.99
2026-03-11T19:31:00Z,8.85,92.92
2026-03-11T19:32:00Z,11.60,89.87
2026-03-11T19:33:00Z,10.64,91.52
2026-03-11T19:34:00Z,11.28,88.35
2026-03-11T19:35:00Z,12.96,88.00
2026-03-11T19:36:00Z,20.96,77.36
2026-03-11T19:37:00Z,23.60,77.50
2026-03-11T19:38:00Z,14.50,88.10
2026-03-11T19:39:00Z,11.53,89.97
2026-03-11T19:40:00Z,14.85,83.75
2026-03-11T19:41:00Z,11.80,90.77
2026-03-11T19:42:00Z,7.45,93.87
2026-03-11T19:43:00Z,7.28,93.63
2026-03-11T19:44:00Z,9.84,89.97
2026-03-11T19:45:00Z,9.96,91.98
2026-03-11T19:46:00Z,7.55,92.48
2026-03-11T19:47:00Z,7.37,94.64
2026-03-11T19:48:00Z,13.91,87.98
2026-03-11T19:49:00Z,10.33,88.53
2026-03-11T19:50:00Z,2.20,97.20
2026-03-11T19:51:00Z,1.00,99.00
2026-03-11T19:52:00Z,1.00,99.00
