# event_ticker=KXATPMATCH-26APR24HURMUS
# final_score=6-4 7-6(4)
# score_resolution=4-6 6-7
# match_winner=Lorenzo Musetti
# fav_player=Hubert Hurkacz
# dog_player=Lorenzo Musetti
# kalshi_date=2026-04-24
timestamp,Hubert Hurkacz,Lorenzo Musetti
2026-04-24T08:34:00Z,38.00,63.00
2026-04-24T08:35:00Z,38.00,63.00
2026-04-24T08:36:00Z,38.00,63.00
2026-04-24T08:37:00Z,38.00,63.00
2026-04-24T08:38:00Z,38.00,63.00
2026-04-24T08:41:00Z,38.00,63.00
2026-04-24T08:46:00Z,38.00,63.00
2026-04-24T08:47:00Z,38.00,63.00
2026-04-24T08:49:00Z,38.00,63.00
2026-04-24T08:54:00Z,38.00,63.00
2026-04-24T08:55:00Z,38.00,63.00
2026-04-24T08:56:00Z,38.00,63.00
2026-04-24T08:57:00Z,38.00,63.00
2026-04-24T08:58:00Z,38.00,63.00
2026-04-24T08:59:00Z,38.00,63.00
2026-04-24T09:00:00Z,38.00,63.00
2026-04-24T09:01:00Z,38.00,63.00
2026-04-24T09:02:00Z,38.00,63.00
2026-04-24T09:03:00Z,38.00,64.00
2026-04-24T09:04:00Z,37.62,64.63
2026-04-24T09:05:00Z,37.00,65.00
2026-04-24T09:06:00Z,37.00,65.00
2026-04-24T09:07:00Z,37.00,65.00
2026-04-24T09:08:00Z,37.00,65.80
2026-04-24T09:09:00Z,37.00,65.00
2026-04-24T09:10:00Z,37.00,65.00
2026-04-24T09:12:00Z,32.62,71.19
2026-04-24T09:13:00Z,25.42,72.97
2026-04-24T09:14:00Z,25.72,76.01
2026-04-24T09:15:00Z,23.10,78.94
2026-04-24T09:16:00Z,22.00,80.01
2026-04-24T09:17:00Z,21.27,80.99
2026-04-24T09:18:00Z,22.35,79.02
2026-04-24T09:19:00Z,21.31,79.68
2026-04-24T09:20:00Z,24.82,72.46
2026-04-24T09:21:00Z,26.19,74.36
2026-04-24T09:22:00Z,29.70,72.00
2026-04-24T09:23:00Z,26.93,72.03
2026-04-24T09:24:00Z,29.93,70.92
2026-04-24T09:25:00Z,30.10,72.91
2026-04-24T09:26:00Z,23.84,75.65
2026-04-24T09:27:00Z,24.96,78.83
2026-04-24T09:28:00Z,25.93,78.83
2026-04-24T09:29:00Z,23.00,78.37
2026-04-24T09:30:00Z,24.06,77.27
2026-04-24T09:31:00Z,23.04,75.00
2026-04-24T09:32:00Z,23.01,78.00
2026-04-24T09:33:00Z,23.00,78.00
2026-04-24T09:34:00Z,22.00,79.90
2026-04-24T09:35:00Z,19.74,80.76
2026-04-24T09:36:00Z,21.92,80.76
2026-04-24T09:37:00Z,20.00,80.00
2026-04-24T09:38:00Z,20.00,83.46
2026-04-24T09:39:00Z,16.00,82.10
2026-04-24T09:40:00Z,14.85,85.67
2026-04-24T09:41:00Z,14.00,86.96
2026-04-24T09:42:00Z,14.30,83.65
2026-04-24T09:43:00Z,17.00,81.00
2026-04-24T09:44:00Z,19.97,79.63
2026-04-24T09:45:00Z,23.22,77.01
2026-04-24T09:46:00Z,24.00,75.91
2026-04-24T09:47:00Z,21.11,76.71
2026-04-24T09:48:00Z,26.23,74.77
2026-04-24T09:49:00Z,22.00,79.96
2026-04-24T09:50:00Z,20.00,79.31
2026-04-24T09:51:00Z,23.00,79.02
2026-04-24T09:52:00Z,23.00,78.00
2026-04-24T09:53:00Z,23.00,78.02
2026-04-24T09:54:00Z,23.83,76.82
2026-04-24T09:55:00Z,19.50,80.30
2026-04-24T09:56:00Z,20.00,81.61
2026-04-24T09:57:00Z,20.00,82.00
2026-04-24T09:58:00Z,20.00,82.00
2026-04-24T09:59:00Z,19.83,81.96
2026-04-24T10:00:00Z,19.00,82.25
2026-04-24T10:01:00Z,20.00,79.00
2026-04-24T10:02:00Z,20.87,81.41
2026-04-24T10:03:00Z,28.15,77.54
2026-04-24T10:04:00Z,22.40,79.94
2026-04-24T10:05:00Z,21.00,80.88
2026-04-24T10:06:00Z,17.37,83.87
2026-04-24T10:07:00Z,13.41,88.90
2026-04-24T10:08:00Z,17.27,87.56
2026-04-24T10:09:00Z,15.80,84.78
2026-04-24T10:10:00Z,17.90,82.70
2026-04-24T10:11:00Z,17.90,82.26
2026-04-24T10:12:00Z,21.00,80.99
2026-04-24T10:13:00Z,20.84,80.73
2026-04-24T10:14:00Z,21.54,79.82
2026-04-24T10:15:00Z,27.15,75.22
2026-04-24T10:16:00Z,24.80,77.95
2026-04-24T10:17:00Z,22.00,80.59
2026-04-24T10:18:00Z,18.05,79.00
2026-04-24T10:19:00Z,18.05,80.17
2026-04-24T10:20:00Z,23.00,78.00
2026-04-24T10:21:00Z,22.99,78.00
2026-04-24T10:22:00Z,22.42,79.65
2026-04-24T10:23:00Z,27.94,68.50
2026-04-24T10:24:00Z,31.89,71.54
2026-04-24T10:25:00Z,24.34,78.74
2026-04-24T10:26:00Z,21.17,79.12
2026-04-24T10:27:00Z,23.11,80.00
2026-04-24T10:28:00Z,24.56,75.92
2026-04-24T10:29:00Z,26.00,76.00
2026-04-24T10:30:00Z,24.29,76.80
2026-04-24T10:31:00Z,31.41,71.85
2026-04-24T10:32:00Z,26.37,76.63
2026-04-24T10:33:00Z,22.96,77.08
2026-04-24T10:34:00Z,26.24,75.85
2026-04-24T10:35:00Z,28.00,73.92
2026-04-24T10:36:00Z,28.00,73.91
2026-04-24T10:37:00Z,27.94,74.78
2026-04-24T10:38:00Z,22.99,77.00
2026-04-24T10:39:00Z,23.72,76.42
2026-04-24T10:40:00Z,29.33,72.40
2026-04-24T10:41:00Z,26.09,76.58
2026-04-24T10:42:00Z,27.37,74.78
2026-04-24T10:43:00Z,29.73,71.99
2026-04-24T10:44:00Z,29.95,71.08
2026-04-24T10:45:00Z,30.92,72.02
2026-04-24T10:46:00Z,35.17,64.46
2026-04-24T10:47:00Z,41.45,63.98
2026-04-24T10:48:00Z,42.50,60.07
2026-04-24T10:49:00Z,32.88,65.51
2026-04-24T10:50:00Z,29.83,70.44
2026-04-24T10:51:00Z,27.14,72.84
2026-04-24T10:52:00Z,31.85,69.18
2026-04-24T10:53:00Z,27.38,73.97
2026-04-24T10:54:00Z,21.03,82.94
2026-04-24T10:55:00Z,23.62,75.71
2026-04-24T10:56:00Z,21.75,75.11
2026-04-24T10:57:00Z,11.36,87.05
2026-04-24T10:58:00Z,10.47,88.51
2026-04-24T10:59:00Z,14.92,79.40
2026-04-24T11:00:00Z,4.49,97.06
2026-04-24T11:01:00Z,2.41,95.71
2026-04-24T11:02:00Z,1.80,97.93
2026-04-24T11:03:00Z,1.80,99.00
2026-04-24T11:04:00Z,1.80,99.00
2026-04-24T11:06:00Z,1.00,99.00
2026-04-24T11:07:00Z,1.00,99.00
