# event_ticker=KXATPCHALLENGERMATCH-26MAR25DODKOP
# final_score=6-4 3-6 6-2
# score_resolution=4-6 6-3 2-6
# match_winner=Matej Dodig
# fav_player=Sandro Kopp
# dog_player=Matej Dodig
# kalshi_date=2026-03-25
timestamp,Sandro Kopp,Matej Dodig
2026-03-25T12:38:00Z,42.00,63.81
2026-03-25T12:39:00Z,42.00,65.00
2026-03-25T12:40:00Z,33.55,65.00
2026-03-25T12:41:00Z,28.00,75.71
2026-03-25T12:42:00Z,28.00,74.48
2026-03-25T12:43:00Z,28.00,80.93
2026-03-25T12:44:00Z,21.00,80.93
2026-03-25T12:45:00Z,23.54,79.84
2026-03-25T12:46:00Z,20.00,81.00
2026-03-25T12:47:00Z,20.71,81.96
2026-03-25T12:48:00Z,17.37,83.00
2026-03-25T12:49:00Z,16.00,84.06
2026-03-25T12:50:00Z,19.00,80.00
2026-03-25T12:51:00Z,18.71,81.00
2026-03-25T12:52:00Z,18.00,81.28
2026-03-25T12:53:00Z,18.00,84.02
2026-03-25T12:54:00Z,14.00,86.97
2026-03-25T12:55:00Z,14.05,86.66
2026-03-25T12:56:00Z,14.82,86.66
2026-03-25T12:57:00Z,17.03,81.38
2026-03-25T12:58:00Z,16.45,83.00
2026-03-25T12:59:00Z,17.00,82.59
2026-03-25T13:00:00Z,20.15,84.00
2026-03-25T13:01:00Z,20.38,82.72
2026-03-25T13:02:00Z,23.06,76.75
2026-03-25T13:03:00Z,23.27,78.90
2026-03-25T13:04:00Z,27.91,74.47
2026-03-25T13:05:00Z,32.34,70.45
2026-03-25T13:06:00Z,28.00,72.49
2026-03-25T13:07:00Z,31.44,69.44
2026-03-25T13:08:00Z,33.23,70.23
2026-03-25T13:09:00Z,31.97,69.25
2026-03-25T13:10:00Z,31.00,69.00
2026-03-25T13:11:00Z,31.77,68.01
2026-03-25T13:12:00Z,29.00,69.79
2026-03-25T13:13:00Z,29.00,69.80
2026-03-25T13:14:00Z,34.60,69.00
2026-03-25T13:15:00Z,34.01,66.00
2026-03-25T13:16:00Z,35.45,65.23
2026-03-25T13:17:00Z,36.45,65.00
2026-03-25T13:18:00Z,35.96,65.22
2026-03-25T13:19:00Z,38.08,64.83
2026-03-25T13:20:00Z,38.05,63.82
2026-03-25T13:21:00Z,37.05,64.13
2026-03-25T13:22:00Z,40.08,60.63
2026-03-25T13:23:00Z,38.73,62.30
2026-03-25T13:24:00Z,35.36,65.76
2026-03-25T13:25:00Z,39.14,59.13
2026-03-25T13:26:00Z,40.86,62.76
2026-03-25T13:27:00Z,31.95,66.26
2026-03-25T13:28:00Z,35.72,64.59
2026-03-25T13:29:00Z,34.77,67.15
2026-03-25T13:30:00Z,27.06,71.42
2026-03-25T13:31:00Z,34.08,65.53
2026-03-25T13:32:00Z,39.41,61.85
2026-03-25T13:33:00Z,40.16,62.00
2026-03-25T13:34:00Z,42.25,59.07
2026-03-25T13:35:00Z,40.79,61.23
2026-03-25T13:36:00Z,38.86,62.41
2026-03-25T13:37:00Z,37.66,63.28
2026-03-25T13:38:00Z,32.85,69.89
2026-03-25T13:39:00Z,31.51,66.10
2026-03-25T13:40:00Z,41.54,60.03
2026-03-25T13:41:00Z,39.64,60.00
2026-03-25T13:42:00Z,40.69,60.00
2026-03-25T13:43:00Z,39.25,59.84
2026-03-25T13:44:00Z,40.57,59.70
2026-03-25T13:45:00Z,40.71,60.00
2026-03-25T13:46:00Z,40.71,61.77
2026-03-25T13:47:00Z,39.50,62.27
2026-03-25T13:48:00Z,38.96,65.27
2026-03-25T13:49:00Z,34.95,67.87
2026-03-25T13:50:00Z,31.83,69.41
2026-03-25T13:51:00Z,29.17,71.50
2026-03-25T13:52:00Z,37.03,61.50
2026-03-25T13:53:00Z,39.96,61.14
2026-03-25T13:54:00Z,38.01,63.75
2026-03-25T13:55:00Z,41.72,60.59
2026-03-25T13:56:00Z,38.00,65.42
2026-03-25T13:57:00Z,35.00,65.29
2026-03-25T13:58:00Z,35.22,63.43
2026-03-25T13:59:00Z,34.39,66.93
2026-03-25T14:00:00Z,35.37,66.24
2026-03-25T14:01:00Z,34.21,66.89
2026-03-25T14:02:00Z,38.14,64.87
2026-03-25T14:03:00Z,36.09,66.85
2026-03-25T14:04:00Z,26.51,70.56
2026-03-25T14:05:00Z,12.23,87.37
2026-03-25T14:06:00Z,10.80,90.34
2026-03-25T14:07:00Z,6.93,93.32
2026-03-25T14:08:00Z,7.00,93.79
2026-03-25T14:09:00Z,4.46,93.88
2026-03-25T14:10:00Z,6.31,95.14
2026-03-25T14:11:00Z,5.92,95.01
2026-03-25T14:12:00Z,7.53,93.20
2026-03-25T14:13:00Z,8.03,92.20
2026-03-25T14:14:00Z,6.52,93.98
2026-03-25T14:15:00Z,4.58,96.07
2026-03-25T14:16:00Z,3.47,97.53
2026-03-25T14:17:00Z,2.49,97.87
2026-03-25T14:18:00Z,1.20,98.56
2026-03-25T14:19:00Z,4.06,98.98
2026-03-25T14:20:00Z,1.98,98.46
2026-03-25T14:21:00Z,1.46,98.03
2026-03-25T14:22:00Z,1.34,98.60
2026-03-25T14:23:00Z,1.97,98.59
2026-03-25T14:24:00Z,2.16,98.98
2026-03-25T14:25:00Z,2.16,99.00
2026-03-25T14:26:00Z,1.00,99.00
2026-03-25T14:27:00Z,1.00,99.00
