# event_ticker=KXATPMATCH-26MAR29BOLYIB
# final_score=7-6(6) 6-2
# score_resolution=6-7 2-6
# match_winner=Alex Bolt
# fav_player=Yibing Wu
# dog_player=Alex Bolt
# kalshi_date=2026-03-29
timestamp,Yibing Wu,Alex Bolt
2026-03-30T21:36:00Z,78.00,24.00
2026-03-30T21:37:00Z,78.00,24.00
2026-03-30T21:38:00Z,78.00,24.00
2026-03-30T21:39:00Z,78.00,24.00
2026-03-30T21:40:00Z,78.00,24.00
2026-03-30T21:41:00Z,78.00,24.00
2026-03-30T21:42:00Z,78.00,24.00
2026-03-30T21:44:00Z,78.00,24.00
2026-03-30T21:45:00Z,78.00,24.00
2026-03-30T21:46:00Z,77.98,24.00
2026-03-30T21:47:00Z,78.00,24.00
2026-03-30T21:48:00Z,78.00,24.00
2026-03-30T21:49:00Z,78.00,24.00
2026-03-30T21:50:00Z,78.00,24.00
2026-03-30T21:53:00Z,78.00,24.00
2026-03-30T21:54:00Z,78.00,24.00
2026-03-30T21:55:00Z,78.00,24.00
2026-03-30T21:56:00Z,78.00,24.00
2026-03-30T21:57:00Z,78.00,24.00
2026-03-30T21:59:00Z,78.00,24.00
2026-03-30T22:00:00Z,78.00,24.00
2026-03-30T22:01:00Z,78.00,24.00
2026-03-30T22:03:00Z,78.00,23.00
2026-03-30T22:04:00Z,78.00,23.00
2026-03-30T22:05:00Z,78.00,23.00
2026-03-30T22:06:00Z,78.00,23.00
2026-03-30T22:07:00Z,78.00,23.00
2026-03-30T22:08:00Z,78.00,23.00
2026-03-30T22:09:00Z,78.84,23.00
2026-03-30T22:10:00Z,78.00,23.00
2026-03-30T22:11:00Z,78.00,23.00
2026-03-30T22:12:00Z,78.00,23.00
2026-03-30T22:13:00Z,76.04,23.00
2026-03-30T22:14:00Z,77.45,23.00
2026-03-30T22:15:00Z,77.45,23.00
2026-03-30T22:16:00Z,79.00,23.00
2026-03-30T22:17:00Z,79.00,23.00
2026-03-30T22:18:00Z,79.00,23.00
2026-03-30T22:19:00Z,76.84,23.11
2026-03-30T22:20:00Z,75.29,27.51
2026-03-30T22:21:00Z,72.99,28.02
2026-03-30T22:22:00Z,76.00,26.24
2026-03-30T22:23:00Z,78.04,22.00
2026-03-30T22:24:00Z,77.00,22.75
2026-03-30T22:25:00Z,75.00,25.55
2026-03-30T22:26:00Z,78.98,20.90
2026-03-30T22:27:00Z,77.41,25.15
2026-03-30T22:28:00Z,73.00,28.00
2026-03-30T22:29:00Z,73.00,28.00
2026-03-30T22:30:00Z,73.31,27.61
2026-03-30T22:31:00Z,75.83,24.00
2026-03-30T22:32:00Z,78.04,24.32
2026-03-30T22:33:00Z,82.94,18.94
2026-03-30T22:34:00Z,83.38,17.90
2026-03-30T22:35:00Z,80.90,15.64
2026-03-30T22:36:00Z,79.25,20.17
2026-03-30T22:37:00Z,85.91,13.48
2026-03-30T22:38:00Z,88.00,13.00
2026-03-30T22:39:00Z,87.26,12.31
2026-03-30T22:40:00Z,87.41,12.07
2026-03-30T22:41:00Z,89.57,10.00
2026-03-30T22:42:00Z,90.00,10.99
2026-03-30T22:43:00Z,91.00,11.82
2026-03-30T22:44:00Z,89.00,10.85
2026-03-30T22:45:00Z,91.92,8.70
2026-03-30T22:46:00Z,91.63,10.45
2026-03-30T22:47:00Z,89.94,11.00
2026-03-30T22:48:00Z,90.00,11.00
2026-03-30T22:49:00Z,88.87,13.95
2026-03-30T22:50:00Z,88.00,11.89
2026-03-30T22:51:00Z,91.00,9.10
2026-03-30T22:52:00Z,90.00,9.56
2026-03-30T22:53:00Z,90.09,10.83
2026-03-30T22:54:00Z,91.00,11.00
2026-03-30T22:55:00Z,90.77,10.77
2026-03-30T22:56:00Z,88.93,16.12
2026-03-30T22:57:00Z,78.36,20.62
2026-03-30T22:58:00Z,75.73,23.77
2026-03-30T22:59:00Z,78.75,21.95
2026-03-30T23:00:00Z,81.56,18.85
2026-03-30T23:01:00Z,83.08,17.53
2026-03-30T23:02:00Z,81.05,20.15
2026-03-30T23:03:00Z,74.66,24.72
2026-03-30T23:04:00Z,71.85,28.96
2026-03-30T23:05:00Z,71.92,28.05
2026-03-30T23:06:00Z,73.84,25.90
2026-03-30T23:07:00Z,75.86,24.82
2026-03-30T23:08:00Z,77.71,20.90
2026-03-30T23:09:00Z,83.31,15.89
2026-03-30T23:10:00Z,87.00,14.14
2026-03-30T23:11:00Z,88.29,10.88
2026-03-30T23:12:00Z,89.30,9.44
2026-03-30T23:13:00Z,88.67,12.35
2026-03-30T23:14:00Z,85.57,15.26
2026-03-30T23:15:00Z,82.39,14.37
2026-03-30T23:16:00Z,74.17,25.40
2026-03-30T23:17:00Z,65.67,38.58
2026-03-30T23:18:00Z,52.88,47.63
2026-03-30T23:19:00Z,53.98,46.66
2026-03-30T23:20:00Z,54.75,46.04
2026-03-30T23:21:00Z,59.21,39.64
2026-03-30T23:22:00Z,59.84,41.98
2026-03-30T23:23:00Z,58.70,42.01
2026-03-30T23:24:00Z,55.16,46.72
2026-03-30T23:25:00Z,53.47,48.15
2026-03-30T23:26:00Z,52.62,46.81
2026-03-30T23:27:00Z,55.88,44.96
2026-03-30T23:28:00Z,56.97,44.35
2026-03-30T23:29:00Z,56.02,44.00
2026-03-30T23:30:00Z,55.11,45.15
2026-03-30T23:31:00Z,51.60,49.84
2026-03-30T23:32:00Z,47.47,56.69
2026-03-30T23:33:00Z,45.18,58.83
2026-03-30T23:34:00Z,38.95,58.70
2026-03-30T23:35:00Z,36.31,65.10
2026-03-30T23:36:00Z,26.27,76.05
2026-03-30T23:37:00Z,17.44,81.98
2026-03-30T23:38:00Z,18.89,81.59
2026-03-30T23:39:00Z,17.61,84.55
2026-03-30T23:40:00Z,12.27,87.46
2026-03-30T23:41:00Z,11.40,88.23
2026-03-30T23:42:00Z,11.36,89.66
2026-03-30T23:43:00Z,3.82,94.99
2026-03-30T23:44:00Z,1.15,98.71
2026-03-30T23:45:00Z,1.19,98.00
2026-03-30T23:46:00Z,1.04,98.68
2026-03-30T23:47:00Z,1.00,99.00
2026-03-30T23:48:00Z,1.00,99.00
2026-03-30T23:49:00Z,1.00,99.00
2026-03-30T23:50:00Z,1.00,99.00
2026-03-30T23:51:00Z,1.00,99.00
2026-03-30T23:52:00Z,1.00,99.00
