# event_ticker=KXATPMATCH-25OCT24MOUMUS
# final_score=6-3 6-4
# match_winner=Lorenzo Musetti
# fav_player=Lorenzo Musetti
# dog_player=Corentin Moutet
# kalshi_date=2025-10-24
timestamp,Lorenzo Musetti,Corentin Moutet
2025-10-24T17:05:00Z,67.00,34.00
2025-10-24T17:06:00Z,67.00,34.00
2025-10-24T17:08:00Z,67.00,34.00
2025-10-24T17:09:00Z,67.00,34.00
2025-10-24T17:10:00Z,67.00,34.00
2025-10-24T17:11:00Z,67.00,34.00
2025-10-24T17:13:00Z,67.00,34.00
2025-10-24T17:15:00Z,67.00,34.00
2025-10-24T17:16:00Z,67.00,34.00
2025-10-24T17:20:00Z,67.00,34.00
2025-10-24T17:21:00Z,67.00,34.00
2025-10-24T17:23:00Z,67.00,34.00
2025-10-24T17:24:00Z,67.00,34.00
2025-10-24T17:27:00Z,67.00,34.00
2025-10-24T17:28:00Z,67.00,34.00
2025-10-24T17:32:00Z,67.00,34.00
2025-10-24T17:33:00Z,67.00,34.00
2025-10-24T17:34:00Z,67.00,34.00
2025-10-24T17:35:00Z,67.00,34.00
2025-10-24T17:36:00Z,66.52,34.00
2025-10-24T17:37:00Z,67.00,34.00
2025-10-24T17:38:00Z,67.00,34.00
2025-10-24T17:39:00Z,67.00,34.00
2025-10-24T17:40:00Z,67.00,34.00
2025-10-24T17:41:00Z,67.00,34.00
2025-10-24T17:42:00Z,67.54,34.00
2025-10-24T17:43:00Z,68.00,34.00
2025-10-24T17:44:00Z,68.00,34.00
2025-10-24T17:45:00Z,68.00,34.00
2025-10-24T17:46:00Z,68.00,34.00
2025-10-24T17:47:00Z,68.00,33.75
2025-10-24T17:48:00Z,68.00,34.00
2025-10-24T17:49:00Z,68.00,33.85
2025-10-24T17:50:00Z,68.00,34.00
2025-10-24T17:51:00Z,68.00,34.00
2025-10-24T17:52:00Z,68.00,34.00
2025-10-24T17:53:00Z,68.00,34.00
2025-10-24T17:55:00Z,68.00,34.00
2025-10-24T17:57:00Z,68.00,34.00
2025-10-24T17:58:00Z,68.00,34.00
2025-10-24T17:59:00Z,68.00,34.00
2025-10-24T18:00:00Z,68.00,34.00
2025-10-24T18:01:00Z,68.00,34.00
2025-10-24T18:02:00Z,68.00,34.00
2025-10-24T18:03:00Z,68.00,34.00
2025-10-24T18:04:00Z,68.00,34.00
2025-10-24T18:05:00Z,68.00,34.00
2025-10-24T18:06:00Z,68.00,34.00
2025-10-24T18:07:00Z,68.00,34.00
2025-10-24T18:08:00Z,68.00,34.00
2025-10-24T18:12:00Z,68.00,34.00
2025-10-24T18:13:00Z,67.87,33.00
2025-10-24T18:14:00Z,67.87,34.00
2025-10-24T18:15:00Z,68.00,34.00
2025-10-24T18:16:00Z,68.00,34.00
2025-10-24T18:17:00Z,68.00,34.00
2025-10-24T18:18:00Z,66.25,34.00
2025-10-24T18:19:00Z,68.00,34.00
2025-10-24T18:20:00Z,68.00,34.00
2025-10-24T18:21:00Z,68.00,34.00
2025-10-24T18:22:00Z,67.74,34.00
2025-10-24T18:23:00Z,68.00,34.67
2025-10-24T18:24:00Z,66.00,34.00
2025-10-24T18:25:00Z,65.03,34.18
2025-10-24T18:26:00Z,67.46,33.46
2025-10-24T18:27:00Z,68.00,33.01
2025-10-24T18:28:00Z,69.05,32.13
2025-10-24T18:29:00Z,72.81,27.98
2025-10-24T18:30:00Z,70.80,30.24
2025-10-24T18:31:00Z,70.00,31.00
2025-10-24T18:32:00Z,72.38,26.41
2025-10-24T18:33:00Z,75.00,25.43
2025-10-24T18:34:00Z,74.50,26.67
2025-10-24T18:35:00Z,70.47,28.84
2025-10-24T18:36:00Z,71.67,29.31
2025-10-24T18:37:00Z,72.33,29.36
2025-10-24T18:38:00Z,73.62,28.88
2025-10-24T18:39:00Z,74.00,27.26
2025-10-24T18:40:00Z,73.98,27.00
2025-10-24T18:41:00Z,74.67,25.11
2025-10-24T18:42:00Z,72.16,27.94
2025-10-24T18:43:00Z,77.66,23.06
2025-10-24T18:44:00Z,80.32,19.21
2025-10-24T18:45:00Z,83.37,15.40
2025-10-24T18:46:00Z,82.96,18.27
2025-10-24T18:47:00Z,83.66,17.90
2025-10-24T18:48:00Z,85.12,15.07
2025-10-24T18:49:00Z,86.85,14.21
2025-10-24T18:50:00Z,88.00,14.14
2025-10-24T18:51:00Z,88.17,13.38
2025-10-24T18:52:00Z,88.28,13.85
2025-10-24T18:53:00Z,87.74,14.00
2025-10-24T18:54:00Z,87.24,14.51
2025-10-24T18:55:00Z,87.00,15.16
2025-10-24T18:56:00Z,86.98,14.54
2025-10-24T18:57:00Z,87.40,14.92
2025-10-24T18:58:00Z,86.21,15.03
2025-10-24T18:59:00Z,86.08,15.65
2025-10-24T19:00:00Z,85.52,16.31
2025-10-24T19:01:00Z,86.20,16.11
2025-10-24T19:02:00Z,84.50,16.98
2025-10-24T19:03:00Z,86.38,14.28
2025-10-24T19:04:00Z,86.94,14.00
2025-10-24T19:05:00Z,87.30,14.00
2025-10-24T19:06:00Z,86.18,14.05
2025-10-24T19:07:00Z,87.21,14.92
2025-10-24T19:08:00Z,86.05,15.00
2025-10-24T19:09:00Z,86.59,13.80
2025-10-24T19:10:00Z,86.79,15.38
2025-10-24T19:11:00Z,87.04,13.10
2025-10-24T19:12:00Z,88.10,13.91
2025-10-24T19:13:00Z,88.58,14.48
2025-10-24T19:14:00Z,88.47,13.15
2025-10-24T19:15:00Z,89.68,11.89
2025-10-24T19:16:00Z,86.48,13.80
2025-10-24T19:17:00Z,85.76,15.30
2025-10-24T19:18:00Z,85.78,16.00
2025-10-24T19:19:00Z,85.94,16.00
2025-10-24T19:20:00Z,84.44,16.28
2025-10-24T19:21:00Z,83.39,18.41
2025-10-24T19:22:00Z,85.55,17.61
2025-10-24T19:23:00Z,86.76,15.20
2025-10-24T19:24:00Z,84.86,15.15
2025-10-24T19:25:00Z,85.00,16.00
2025-10-24T19:26:00Z,86.02,15.10
2025-10-24T19:27:00Z,85.32,15.92
2025-10-24T19:28:00Z,84.37,17.83
2025-10-24T19:29:00Z,84.00,17.00
2025-10-24T19:30:00Z,85.00,17.00
2025-10-24T19:31:00Z,86.39,15.48
2025-10-24T19:32:00Z,85.99,14.03
2025-10-24T19:33:00Z,85.00,15.00
2025-10-24T19:34:00Z,84.06,17.25
2025-10-24T19:35:00Z,82.74,17.28
2025-10-24T19:36:00Z,82.92,18.85
2025-10-24T19:37:00Z,83.96,17.86
2025-10-24T19:38:00Z,82.46,19.44
2025-10-24T19:39:00Z,81.18,18.86
2025-10-24T19:40:00Z,81.28,22.08
2025-10-24T19:41:00Z,82.99,19.20
2025-10-24T19:42:00Z,83.75,19.83
2025-10-24T19:43:00Z,83.27,18.42
2025-10-24T19:44:00Z,84.53,16.94
2025-10-24T19:45:00Z,82.75,18.30
2025-10-24T19:46:00Z,82.39,19.67
2025-10-24T19:47:00Z,81.00,20.53
2025-10-24T19:48:00Z,79.55,20.69
2025-10-24T19:49:00Z,78.67,23.36
2025-10-24T19:50:00Z,76.76,23.95
2025-10-24T19:51:00Z,80.84,20.26
2025-10-24T19:52:00Z,82.93,18.16
2025-10-24T19:53:00Z,81.00,20.00
2025-10-24T19:54:00Z,81.64,18.71
2025-10-24T19:55:00Z,90.18,10.30
2025-10-24T19:56:00Z,95.84,4.57
2025-10-24T19:57:00Z,97.63,3.19
2025-10-24T19:58:00Z,98.09,3.02
2025-10-24T19:59:00Z,97.39,3.45
2025-10-24T20:00:00Z,97.55,4.93
2025-10-24T20:01:00Z,98.63,2.38
2025-10-24T20:02:00Z,98.94,1.03
2025-10-24T20:03:00Z,97.84,1.29
2025-10-24T20:04:00Z,95.15,5.38
2025-10-24T20:05:00Z,93.90,6.49
2025-10-24T20:06:00Z,98.02,2.93
2025-10-24T20:07:00Z,99.00,2.93
