# event_ticker=KXATPCHALLENGERMATCH-26FEB16CRAAJD
# final_score=7-6(3) 7-5
# score_resolution=6-7 5-7
# match_winner=Oliver Crawford
# fav_player=Duje Ajdukovic
# dog_player=Oliver Crawford
# kalshi_date=2026-02-16
timestamp,Duje Ajdukovic,Oliver Crawford
2026-02-16T07:18:00Z,54.42,47.00
2026-02-16T07:20:00Z,54.42,47.00
2026-02-16T07:21:00Z,54.00,47.00
2026-02-16T07:22:00Z,54.00,47.00
2026-02-16T07:24:00Z,54.00,47.00
2026-02-16T07:26:00Z,54.00,47.00
2026-02-16T07:27:00Z,54.00,47.00
2026-02-16T07:31:00Z,55.00,47.00
2026-02-16T07:33:00Z,55.00,47.00
2026-02-16T07:34:00Z,55.00,47.00
2026-02-16T07:35:00Z,55.00,47.00
2026-02-16T07:37:00Z,55.00,47.00
2026-02-16T07:38:00Z,55.00,47.00
2026-02-16T07:39:00Z,55.00,47.00
2026-02-16T07:40:00Z,55.00,47.00
2026-02-16T07:41:00Z,55.00,47.00
2026-02-16T07:43:00Z,55.00,47.00
2026-02-16T07:44:00Z,55.00,47.00
2026-02-16T07:46:00Z,55.84,47.00
2026-02-16T07:47:00Z,57.00,46.00
2026-02-16T07:48:00Z,57.00,46.00
2026-02-16T07:49:00Z,57.00,45.35
2026-02-16T07:50:00Z,57.00,46.00
2026-02-16T07:51:00Z,57.00,46.00
2026-02-16T07:52:00Z,57.00,46.00
2026-02-16T07:53:00Z,57.00,46.00
2026-02-16T07:54:00Z,57.00,46.00
2026-02-16T07:55:00Z,56.00,46.00
2026-02-16T07:57:00Z,56.00,46.00
2026-02-16T07:59:00Z,56.00,46.00
2026-02-16T08:01:00Z,56.00,46.00
2026-02-16T08:02:00Z,56.00,46.85
2026-02-16T08:03:00Z,56.00,46.00
2026-02-16T08:04:00Z,56.00,46.40
2026-02-16T08:05:00Z,56.00,46.94
2026-02-16T08:06:00Z,56.00,46.94
2026-02-16T08:07:00Z,56.00,46.65
2026-02-16T08:08:00Z,56.00,46.95
2026-02-16T08:09:00Z,56.00,46.16
2026-02-16T08:12:00Z,55.00,46.16
2026-02-16T08:13:00Z,55.00,47.00
2026-02-16T08:14:00Z,55.00,47.00
2026-02-16T08:15:00Z,55.00,47.00
2026-02-16T08:16:00Z,56.00,47.00
2026-02-16T08:17:00Z,56.39,46.34
2026-02-16T08:18:00Z,55.40,46.97
2026-02-16T08:19:00Z,55.40,47.23
2026-02-16T08:20:00Z,49.00,49.28
2026-02-16T08:21:00Z,50.97,51.05
2026-02-16T08:22:00Z,49.39,51.38
2026-02-16T08:23:00Z,53.00,51.00
2026-02-16T08:24:00Z,52.99,50.29
2026-02-16T08:25:00Z,57.00,47.42
2026-02-16T08:26:00Z,60.81,41.00
2026-02-16T08:27:00Z,61.20,42.00
2026-02-16T08:28:00Z,55.86,45.75
2026-02-16T08:29:00Z,50.00,50.37
2026-02-16T08:30:00Z,50.08,52.00
2026-02-16T08:32:00Z,50.51,49.91
2026-02-16T08:33:00Z,52.00,53.71
2026-02-16T08:34:00Z,55.70,42.24
2026-02-16T08:35:00Z,51.97,47.98
2026-02-16T08:36:00Z,47.00,53.90
2026-02-16T08:37:00Z,44.50,54.00
2026-02-16T08:38:00Z,44.34,56.46
2026-02-16T08:39:00Z,47.32,52.41
2026-02-16T08:40:00Z,47.00,52.59
2026-02-16T08:41:00Z,52.96,48.00
2026-02-16T08:42:00Z,48.48,50.97
2026-02-16T08:43:00Z,48.48,54.90
2026-02-16T08:44:00Z,48.48,55.09
2026-02-16T08:45:00Z,46.00,55.09
2026-02-16T08:46:00Z,45.00,56.00
2026-02-16T08:47:00Z,45.41,52.00
2026-02-16T08:48:00Z,51.02,48.78
2026-02-16T08:49:00Z,47.00,53.39
2026-02-16T08:50:00Z,46.00,53.39
2026-02-16T08:51:00Z,46.00,57.32
2026-02-16T08:52:00Z,45.79,57.03
2026-02-16T08:53:00Z,47.22,54.50
2026-02-16T08:54:00Z,48.00,53.53
2026-02-16T08:55:00Z,48.79,52.77
2026-02-16T08:56:00Z,46.91,55.00
2026-02-16T08:57:00Z,51.67,51.00
2026-02-16T08:58:00Z,48.40,53.18
2026-02-16T08:59:00Z,48.40,54.03
2026-02-16T09:00:00Z,45.19,59.27
2026-02-16T09:01:00Z,48.65,56.13
2026-02-16T09:02:00Z,56.94,44.29
2026-02-16T09:03:00Z,52.36,46.31
2026-02-16T09:04:00Z,55.25,44.36
2026-02-16T09:05:00Z,52.97,48.32
2026-02-16T09:06:00Z,53.85,49.12
2026-02-16T09:07:00Z,58.06,46.00
2026-02-16T09:08:00Z,66.42,33.15
2026-02-16T09:09:00Z,69.39,30.37
2026-02-16T09:10:00Z,66.46,35.31
2026-02-16T09:11:00Z,62.27,40.28
2026-02-16T09:12:00Z,54.52,42.95
2026-02-16T09:13:00Z,49.35,51.30
2026-02-16T09:14:00Z,49.73,53.84
2026-02-16T09:15:00Z,57.45,44.27
2026-02-16T09:16:00Z,63.11,40.52
2026-02-16T09:17:00Z,57.14,50.71
2026-02-16T09:18:00Z,48.15,53.09
2026-02-16T09:19:00Z,35.14,69.78
2026-02-16T09:20:00Z,25.05,73.33
2026-02-16T09:21:00Z,25.32,74.15
2026-02-16T09:22:00Z,26.00,74.06
2026-02-16T09:23:00Z,27.06,72.83
2026-02-16T09:24:00Z,28.36,71.33
2026-02-16T09:25:00Z,27.80,71.27
2026-02-16T09:26:00Z,28.31,73.05
2026-02-16T09:27:00Z,29.24,73.23
2026-02-16T09:28:00Z,30.46,69.00
2026-02-16T09:29:00Z,29.06,72.39
2026-02-16T09:30:00Z,20.45,75.71
2026-02-16T09:31:00Z,13.26,82.43
2026-02-16T09:32:00Z,14.28,86.24
2026-02-16T09:33:00Z,11.12,89.68
2026-02-16T09:34:00Z,9.31,91.56
2026-02-16T09:35:00Z,9.86,91.98
2026-02-16T09:36:00Z,9.83,89.83
2026-02-16T09:37:00Z,11.93,89.02
2026-02-16T09:38:00Z,10.86,89.10
2026-02-16T09:39:00Z,9.18,88.26
2026-02-16T09:40:00Z,8.92,91.06
2026-02-16T09:41:00Z,7.20,91.08
2026-02-16T09:42:00Z,8.52,91.00
2026-02-16T09:43:00Z,10.28,90.16
2026-02-16T09:44:00Z,8.78,91.10
2026-02-16T09:45:00Z,8.70,92.88
2026-02-16T09:46:00Z,6.86,94.22
2026-02-16T09:47:00Z,4.55,95.45
2026-02-16T09:48:00Z,6.42,95.13
2026-02-16T09:49:00Z,6.81,93.94
2026-02-16T09:50:00Z,7.04,92.24
2026-02-16T09:51:00Z,6.15,95.27
2026-02-16T09:52:00Z,2.93,95.97
2026-02-16T09:53:00Z,1.78,96.54
2026-02-16T09:54:00Z,2.50,98.63
2026-02-16T09:55:00Z,4.00,97.36
2026-02-16T09:56:00Z,4.22,96.55
2026-02-16T09:57:00Z,7.26,95.31
2026-02-16T09:58:00Z,7.27,93.72
2026-02-16T09:59:00Z,14.99,90.13
2026-02-16T10:00:00Z,22.00,81.41
2026-02-16T10:01:00Z,8.89,89.75
2026-02-16T10:02:00Z,4.67,95.26
2026-02-16T10:03:00Z,4.03,96.41
2026-02-16T10:04:00Z,4.68,96.70
2026-02-16T10:05:00Z,3.24,96.36
2026-02-16T10:06:00Z,4.75,94.71
2026-02-16T10:07:00Z,4.82,94.97
2026-02-16T10:08:00Z,3.14,97.88
2026-02-16T10:09:00Z,3.14,99.00
2026-02-16T10:10:00Z,3.14,99.00
2026-02-16T10:11:00Z,3.14,99.00
2026-02-16T10:12:00Z,3.14,99.00
