# event_ticker=KXATPMATCH-26MAR08COBTIA
# final_score=6-1 6-2
# score_resolution=1-6 2-6
# match_winner=Frances Tiafoe
# fav_player=Flavio Cobolli
# dog_player=Frances Tiafoe
# kalshi_date=2026-03-08
timestamp,Flavio Cobolli,Frances Tiafoe
2026-03-08T19:45:00Z,46.00,57.00
2026-03-08T19:46:00Z,46.00,57.00
2026-03-08T19:49:00Z,46.00,57.00
2026-03-08T19:51:00Z,46.00,57.00
2026-03-08T19:53:00Z,46.00,57.00
2026-03-08T19:55:00Z,46.00,57.00
2026-03-08T20:00:00Z,46.00,56.00
2026-03-08T20:05:00Z,46.00,57.00
2026-03-08T20:06:00Z,46.00,57.00
2026-03-08T20:08:00Z,46.00,57.00
2026-03-08T20:09:00Z,46.00,57.00
2026-03-08T20:10:00Z,46.00,57.00
2026-03-08T20:12:00Z,46.00,57.00
2026-03-08T20:15:00Z,46.00,57.00
2026-03-08T20:18:00Z,46.00,57.00
2026-03-08T20:23:00Z,45.99,57.00
2026-03-08T20:24:00Z,45.99,56.00
2026-03-08T20:25:00Z,45.99,56.00
2026-03-08T20:27:00Z,45.99,56.00
2026-03-08T20:29:00Z,46.00,56.00
2026-03-08T20:31:00Z,46.00,56.00
2026-03-08T20:33:00Z,46.00,56.00
2026-03-08T20:34:00Z,46.00,56.00
2026-03-08T20:36:00Z,46.00,56.00
2026-03-08T20:37:00Z,46.00,56.00
2026-03-08T20:39:00Z,46.00,56.00
2026-03-08T20:40:00Z,46.00,56.00
2026-03-08T20:42:00Z,46.00,56.00
2026-03-08T20:44:00Z,46.00,56.00
2026-03-08T20:46:00Z,46.00,56.00
2026-03-08T20:47:00Z,46.00,56.00
2026-03-08T20:48:00Z,46.00,56.00
2026-03-08T20:51:00Z,46.00,56.00
2026-03-08T20:53:00Z,46.00,56.00
2026-03-08T20:54:00Z,46.00,56.00
2026-03-08T20:56:00Z,46.00,56.00
2026-03-08T20:57:00Z,46.00,56.00
2026-03-08T20:59:00Z,46.00,56.00
2026-03-08T21:00:00Z,46.00,56.00
2026-03-08T21:01:00Z,46.00,56.00
2026-03-08T21:03:00Z,46.00,56.00
2026-03-08T21:05:00Z,46.00,56.00
2026-03-08T21:07:00Z,46.00,56.00
2026-03-08T21:11:00Z,46.00,56.00
2026-03-08T21:13:00Z,46.00,56.00
2026-03-08T21:14:00Z,46.00,56.00
2026-03-08T21:18:00Z,46.00,56.00
2026-03-08T21:20:00Z,46.00,56.00
2026-03-08T21:24:00Z,46.00,56.00
2026-03-08T21:25:00Z,46.00,56.00
2026-03-08T21:26:00Z,46.00,56.00
2026-03-08T21:29:00Z,46.00,56.00
2026-03-08T21:31:00Z,46.00,56.00
2026-03-08T21:32:00Z,46.00,56.00
2026-03-08T21:33:00Z,46.00,56.00
2026-03-08T21:35:00Z,46.00,56.00
2026-03-08T21:36:00Z,46.00,56.00
2026-03-08T21:38:00Z,46.00,56.00
2026-03-08T21:41:00Z,46.00,56.00
2026-03-08T21:43:00Z,46.00,56.00
2026-03-08T21:45:00Z,46.00,56.00
2026-03-08T21:46:00Z,45.00,56.00
2026-03-08T21:50:00Z,43.06,56.00
2026-03-08T21:53:00Z,45.00,56.00
2026-03-08T21:54:00Z,45.00,56.00
2026-03-08T21:55:00Z,45.00,56.00
2026-03-08T21:56:00Z,45.00,56.00
2026-03-08T21:58:00Z,45.00,56.00
2026-03-08T21:59:00Z,45.00,56.00
2026-03-08T22:00:00Z,45.00,56.00
2026-03-08T22:02:00Z,45.00,56.00
2026-03-08T22:06:00Z,45.00,56.00
2026-03-08T22:07:00Z,45.00,56.00
2026-03-08T22:09:00Z,45.00,56.00
2026-03-08T22:10:00Z,45.00,56.00
2026-03-08T22:13:00Z,45.00,56.00
2026-03-08T22:14:00Z,45.00,56.00
2026-03-08T22:15:00Z,45.00,56.00
2026-03-08T22:16:00Z,45.00,57.00
2026-03-08T22:17:00Z,45.00,57.00
2026-03-08T22:19:00Z,45.00,57.00
2026-03-08T22:22:00Z,45.00,57.00
2026-03-08T22:23:00Z,45.00,56.93
2026-03-08T22:24:00Z,45.00,56.93
2026-03-08T22:25:00Z,45.00,56.00
2026-03-08T22:26:00Z,45.00,56.00
2026-03-08T22:27:00Z,45.00,56.00
2026-03-08T22:28:00Z,45.00,56.00
2026-03-08T22:30:00Z,45.00,56.00
2026-03-08T22:31:00Z,45.00,56.00
2026-03-08T22:32:00Z,45.00,56.00
2026-03-08T22:33:00Z,45.00,56.00
2026-03-08T22:34:00Z,45.00,56.00
2026-03-08T22:35:00Z,45.00,56.00
2026-03-08T22:36:00Z,45.00,56.00
2026-03-08T22:37:00Z,45.00,56.00
2026-03-08T22:38:00Z,44.00,56.00
2026-03-08T22:40:00Z,44.00,56.00
2026-03-08T22:41:00Z,44.00,56.00
2026-03-08T22:42:00Z,45.00,56.00
2026-03-08T22:43:00Z,45.00,56.00
2026-03-08T22:44:00Z,45.00,56.00
2026-03-08T22:45:00Z,45.00,57.00
2026-03-08T22:46:00Z,45.00,57.00
2026-03-08T22:50:00Z,45.00,57.00
2026-03-08T22:51:00Z,45.00,57.00
2026-03-08T22:52:00Z,45.00,57.00
2026-03-08T22:53:00Z,45.00,57.00
2026-03-08T22:54:00Z,45.00,57.00
2026-03-08T22:55:00Z,45.00,57.00
2026-03-08T22:56:00Z,45.00,57.00
2026-03-08T22:57:00Z,45.00,57.00
2026-03-08T22:58:00Z,45.00,57.00
2026-03-08T23:01:00Z,45.00,57.00
2026-03-08T23:02:00Z,45.00,57.00
2026-03-08T23:03:00Z,45.00,57.00
2026-03-08T23:06:00Z,45.00,57.00
2026-03-08T23:07:00Z,45.00,57.00
2026-03-08T23:08:00Z,45.00,57.00
2026-03-08T23:09:00Z,45.00,57.00
2026-03-08T23:11:00Z,45.00,57.00
2026-03-08T23:13:00Z,45.00,57.00
2026-03-08T23:14:00Z,45.00,57.00
2026-03-08T23:15:00Z,45.00,56.01
2026-03-08T23:16:00Z,45.00,57.00
2026-03-08T23:17:00Z,45.00,57.00
2026-03-08T23:18:00Z,45.00,57.00
2026-03-08T23:19:00Z,45.00,57.00
2026-03-08T23:20:00Z,45.00,57.00
2026-03-08T23:21:00Z,45.00,57.00
2026-03-08T23:22:00Z,45.00,57.00
2026-03-08T23:23:00Z,45.00,57.00
2026-03-08T23:24:00Z,45.00,57.00
2026-03-08T23:25:00Z,45.00,57.00
2026-03-08T23:26:00Z,45.00,56.00
2026-03-08T23:27:00Z,44.71,57.00
2026-03-08T23:29:00Z,45.00,57.00
2026-03-08T23:31:00Z,45.00,57.00
2026-03-08T23:32:00Z,45.00,57.00
2026-03-08T23:33:00Z,45.00,57.00
2026-03-08T23:34:00Z,45.00,57.00
2026-03-08T23:35:00Z,45.00,57.00
2026-03-08T23:36:00Z,45.00,57.00
2026-03-08T23:37:00Z,45.00,57.00
2026-03-08T23:38:00Z,45.00,57.00
2026-03-08T23:39:00Z,44.67,57.00
2026-03-08T23:40:00Z,45.00,57.00
2026-03-08T23:41:00Z,45.00,57.00
2026-03-08T23:42:00Z,45.00,57.00
2026-03-08T23:43:00Z,45.00,57.00
2026-03-08T23:44:00Z,45.00,57.00
2026-03-08T23:45:00Z,45.00,57.00
2026-03-08T23:47:00Z,45.00,57.00
2026-03-08T23:48:00Z,45.00,57.00
2026-03-08T23:49:00Z,45.00,57.00
2026-03-08T23:50:00Z,45.00,57.00
2026-03-08T23:51:00Z,45.00,57.00
2026-03-08T23:52:00Z,45.00,57.00
2026-03-08T23:53:00Z,45.00,57.00
2026-03-08T23:54:00Z,45.00,57.00
2026-03-08T23:55:00Z,45.00,57.00
2026-03-08T23:56:00Z,45.00,57.00
2026-03-08T23:57:00Z,45.00,57.00
2026-03-08T23:58:00Z,45.00,57.00
2026-03-08T23:59:00Z,45.00,57.00
2026-03-09T00:00:00Z,45.00,57.00
2026-03-09T00:01:00Z,45.00,57.00
2026-03-09T00:02:00Z,45.00,57.00
2026-03-09T00:03:00Z,45.00,57.00
2026-03-09T00:04:00Z,45.00,57.00
2026-03-09T00:05:00Z,45.00,57.00
2026-03-09T00:06:00Z,45.00,57.00
2026-03-09T00:07:00Z,45.00,57.00
2026-03-09T00:08:00Z,45.00,57.00
2026-03-09T00:09:00Z,44.10,57.00
2026-03-09T00:10:00Z,45.00,57.00
2026-03-09T00:11:00Z,46.00,57.00
2026-03-09T00:12:00Z,45.00,57.00
2026-03-09T00:13:00Z,45.00,57.00
2026-03-09T00:14:00Z,45.00,57.00
2026-03-09T00:15:00Z,45.30,57.00
2026-03-09T00:16:00Z,46.00,57.00
2026-03-09T00:17:00Z,46.00,57.00
2026-03-09T00:18:00Z,46.00,56.00
2026-03-09T00:19:00Z,46.00,56.00
2026-03-09T00:20:00Z,46.00,57.00
2026-03-09T00:21:00Z,46.00,57.00
2026-03-09T00:22:00Z,46.00,57.00
2026-03-09T00:23:00Z,45.92,57.00
2026-03-09T00:24:00Z,46.00,57.00
2026-03-09T00:25:00Z,46.00,57.00
2026-03-09T00:26:00Z,46.00,57.00
2026-03-09T00:27:00Z,46.00,57.00
2026-03-09T00:28:00Z,46.00,57.00
2026-03-09T00:29:00Z,46.00,57.00
2026-03-09T00:30:00Z,46.00,57.00
2026-03-09T00:31:00Z,46.00,57.00
2026-03-09T00:32:00Z,45.88,57.00
2026-03-09T00:33:00Z,45.00,57.00
2026-03-09T00:34:00Z,45.00,57.00
2026-03-09T00:35:00Z,45.00,57.00
2026-03-09T00:36:00Z,45.00,57.00
2026-03-09T00:37:00Z,45.00,57.00
2026-03-09T00:38:00Z,44.70,57.00
2026-03-09T00:39:00Z,45.00,56.05
2026-03-09T00:40:00Z,45.00,57.00
2026-03-09T00:41:00Z,45.00,57.00
2026-03-09T00:42:00Z,45.00,57.00
2026-03-09T00:43:00Z,45.00,57.00
2026-03-09T00:44:00Z,45.00,57.00
2026-03-09T00:45:00Z,45.00,57.00
2026-03-09T00:46:00Z,45.00,57.00
2026-03-09T00:47:00Z,45.00,57.00
2026-03-09T00:48:00Z,45.00,57.00
2026-03-09T00:49:00Z,45.00,57.00
2026-03-09T00:50:00Z,45.00,57.00
2026-03-09T00:51:00Z,45.00,56.32
2026-03-09T00:52:00Z,45.00,56.86
2026-03-09T00:53:00Z,45.00,57.00
2026-03-09T00:54:00Z,45.00,56.99
2026-03-09T00:55:00Z,45.00,56.89
2026-03-09T00:56:00Z,45.00,57.00
2026-03-09T00:57:00Z,45.00,57.00
2026-03-09T00:58:00Z,44.95,57.00
2026-03-09T00:59:00Z,45.00,57.00
2026-03-09T01:00:00Z,45.00,57.00
2026-03-09T01:01:00Z,45.00,57.00
2026-03-09T01:02:00Z,45.00,57.00
2026-03-09T01:03:00Z,45.00,57.00
2026-03-09T01:04:00Z,45.00,56.61
2026-03-09T01:05:00Z,45.00,56.96
2026-03-09T01:06:00Z,45.00,57.00
2026-03-09T01:07:00Z,45.00,56.89
2026-03-09T01:08:00Z,45.00,57.00
2026-03-09T01:09:00Z,45.09,56.82
2026-03-09T01:10:00Z,46.80,57.72
2026-03-09T01:11:00Z,42.46,59.64
2026-03-09T01:12:00Z,43.12,59.75
2026-03-09T01:13:00Z,42.45,60.77
2026-03-09T01:14:00Z,44.37,58.35
2026-03-09T01:15:00Z,43.84,57.61
2026-03-09T01:16:00Z,43.11,59.98
2026-03-09T01:17:00Z,40.18,61.09
2026-03-09T01:18:00Z,43.10,60.01
2026-03-09T01:19:00Z,43.22,60.04
2026-03-09T01:20:00Z,45.52,57.27
2026-03-09T01:21:00Z,49.80,53.76
2026-03-09T01:22:00Z,45.08,57.76
2026-03-09T01:23:00Z,42.00,59.94
2026-03-09T01:24:00Z,42.02,59.88
2026-03-09T01:25:00Z,42.39,59.80
2026-03-09T01:26:00Z,36.97,64.47
2026-03-09T01:27:00Z,30.89,70.19
2026-03-09T01:28:00Z,25.46,74.68
2026-03-09T01:29:00Z,26.53,74.75
2026-03-09T01:30:00Z,28.95,72.59
2026-03-09T01:31:00Z,31.10,69.84
2026-03-09T01:32:00Z,28.64,73.77
2026-03-09T01:33:00Z,26.19,76.26
2026-03-09T01:34:00Z,26.00,76.27
2026-03-09T01:35:00Z,23.87,76.96
2026-03-09T01:36:00Z,20.79,81.16
2026-03-09T01:37:00Z,20.42,81.27
2026-03-09T01:38:00Z,20.46,80.51
2026-03-09T01:39:00Z,18.26,82.84
2026-03-09T01:40:00Z,17.66,83.58
2026-03-09T01:41:00Z,18.32,82.94
2026-03-09T01:42:00Z,19.48,81.20
2026-03-09T01:43:00Z,19.98,81.25
2026-03-09T01:44:00Z,19.22,81.00
2026-03-09T01:45:00Z,19.36,80.59
2026-03-09T01:46:00Z,21.15,80.42
2026-03-09T01:47:00Z,21.68,78.34
2026-03-09T01:48:00Z,19.81,81.09
2026-03-09T01:49:00Z,19.18,80.76
2026-03-09T01:50:00Z,22.23,80.01
2026-03-09T01:51:00Z,22.13,78.67
2026-03-09T01:52:00Z,22.90,77.65
2026-03-09T01:53:00Z,22.26,79.96
2026-03-09T01:54:00Z,20.44,80.38
2026-03-09T01:55:00Z,18.65,82.65
2026-03-09T01:56:00Z,14.23,85.87
2026-03-09T01:57:00Z,15.34,86.43
2026-03-09T01:58:00Z,12.03,88.53
2026-03-09T01:59:00Z,12.97,85.43
2026-03-09T02:00:00Z,17.65,85.47
2026-03-09T02:01:00Z,11.82,88.98
2026-03-09T02:02:00Z,6.74,94.47
2026-03-09T02:03:00Z,7.16,93.86
2026-03-09T02:04:00Z,8.78,92.20
2026-03-09T02:05:00Z,6.95,94.98
2026-03-09T02:06:00Z,4.72,95.83
2026-03-09T02:07:00Z,4.27,96.03
2026-03-09T02:08:00Z,2.32,98.50
2026-03-09T02:09:00Z,1.01,99.00
2026-03-09T02:10:00Z,1.00,99.00
2026-03-09T02:11:00Z,1.74,99.00
2026-03-09T02:12:00Z,1.00,99.00
2026-03-09T02:13:00Z,1.01,99.00
2026-03-09T02:14:00Z,1.68,98.71
2026-03-09T02:15:00Z,1.02,98.76
2026-03-09T02:16:00Z,1.92,98.42
2026-03-09T02:17:00Z,1.00,99.00
2026-03-09T02:18:00Z,1.00,99.00
2026-03-09T02:19:00Z,1.00,99.00
2026-03-09T02:20:00Z,1.00,99.00
2026-03-09T02:21:00Z,1.00,99.00
2026-03-09T02:22:00Z,1.00,99.00
