# event_ticker=KXATPMATCH-26MAR04ATMDIM
# final_score=6-4 5-7 6-4
# match_winner=Grigor Dimitrov
# fav_player=Grigor Dimitrov
# dog_player=Terence Atmane
# kalshi_date=2026-03-04
timestamp,Grigor Dimitrov,Terence Atmane
2026-03-05T15:26:00Z,62.00,40.00
2026-03-05T15:27:00Z,61.00,40.00
2026-03-05T15:28:00Z,61.00,40.00
2026-03-05T15:29:00Z,61.00,40.00
2026-03-05T15:30:00Z,61.00,40.00
2026-03-05T15:34:00Z,61.00,40.00
2026-03-05T15:35:00Z,61.00,40.00
2026-03-05T15:37:00Z,61.00,40.00
2026-03-05T15:38:00Z,61.00,40.00
2026-03-05T15:39:00Z,61.00,40.00
2026-03-05T15:41:00Z,61.00,40.00
2026-03-05T15:45:00Z,61.00,40.99
2026-03-05T15:46:00Z,61.00,41.00
2026-03-05T15:48:00Z,61.00,41.00
2026-03-05T15:51:00Z,61.00,41.00
2026-03-05T15:52:00Z,61.00,41.00
2026-03-05T15:54:00Z,61.00,41.00
2026-03-05T15:55:00Z,61.00,41.00
2026-03-05T15:56:00Z,61.00,41.00
2026-03-05T15:57:00Z,61.00,41.00
2026-03-05T15:58:00Z,61.00,41.00
2026-03-05T16:00:00Z,61.00,41.00
2026-03-05T16:01:00Z,61.00,41.00
2026-03-05T16:02:00Z,61.00,41.00
2026-03-05T16:04:00Z,61.00,41.00
2026-03-05T16:06:00Z,61.00,41.00
2026-03-05T16:07:00Z,61.00,41.00
2026-03-05T16:09:00Z,61.00,41.00
2026-03-05T16:14:00Z,60.00,41.00
2026-03-05T16:15:00Z,60.00,41.00
2026-03-05T16:16:00Z,60.00,41.00
2026-03-05T16:18:00Z,60.00,41.00
2026-03-05T16:19:00Z,60.00,41.00
2026-03-05T16:20:00Z,61.00,41.00
2026-03-05T16:21:00Z,61.00,41.77
2026-03-05T16:22:00Z,60.00,41.77
2026-03-05T16:23:00Z,60.00,42.00
2026-03-05T16:25:00Z,61.00,42.00
2026-03-05T16:26:00Z,61.00,42.00
2026-03-05T16:27:00Z,61.00,42.00
2026-03-05T16:28:00Z,61.00,40.00
2026-03-05T16:29:00Z,61.00,41.00
2026-03-05T16:31:00Z,61.00,42.00
2026-03-05T16:33:00Z,61.00,42.00
2026-03-05T16:34:00Z,61.00,42.00
2026-03-05T16:35:00Z,61.00,42.00
2026-03-05T16:36:00Z,61.00,42.00
2026-03-05T16:37:00Z,61.00,42.00
2026-03-05T16:38:00Z,61.00,42.00
2026-03-05T16:39:00Z,61.00,42.00
2026-03-05T16:40:00Z,61.00,41.00
2026-03-05T16:41:00Z,61.00,40.50
2026-03-05T16:42:00Z,61.00,40.51
2026-03-05T16:43:00Z,61.00,40.51
2026-03-05T16:45:00Z,61.00,40.51
2026-03-05T16:46:00Z,61.00,40.51
2026-03-05T16:47:00Z,61.00,41.15
2026-03-05T16:48:00Z,61.00,42.00
2026-03-05T16:49:00Z,61.00,41.92
2026-03-05T16:50:00Z,61.00,41.95
2026-03-05T16:53:00Z,61.00,41.95
2026-03-05T16:54:00Z,61.00,41.95
2026-03-05T16:56:00Z,61.00,41.00
2026-03-05T16:58:00Z,61.00,41.00
2026-03-05T17:00:00Z,60.48,41.00
2026-03-05T17:01:00Z,61.00,41.00
2026-03-05T17:04:00Z,61.00,41.00
2026-03-05T17:06:00Z,61.00,41.00
2026-03-05T17:08:00Z,61.00,41.00
2026-03-05T17:09:00Z,61.00,41.00
2026-03-05T17:10:00Z,61.00,41.00
2026-03-05T17:11:00Z,61.00,41.00
2026-03-05T17:13:00Z,61.00,41.00
2026-03-05T17:14:00Z,61.00,41.00
2026-03-05T17:16:00Z,61.00,41.00
2026-03-05T17:17:00Z,61.00,41.00
2026-03-05T17:18:00Z,61.00,41.00
2026-03-05T17:19:00Z,61.00,41.00
2026-03-05T17:20:00Z,60.56,41.00
2026-03-05T17:21:00Z,60.56,41.00
2026-03-05T17:22:00Z,61.00,41.00
2026-03-05T17:23:00Z,61.00,41.00
2026-03-05T17:24:00Z,61.00,41.00
2026-03-05T17:25:00Z,61.00,41.00
2026-03-05T17:26:00Z,61.00,41.00
2026-03-05T17:27:00Z,61.00,41.00
2026-03-05T17:28:00Z,61.00,41.00
2026-03-05T17:29:00Z,60.09,41.00
2026-03-05T17:31:00Z,60.09,41.00
2026-03-05T17:32:00Z,59.74,41.00
2026-03-05T17:33:00Z,60.00,41.00
2026-03-05T17:34:00Z,60.00,42.00
2026-03-05T17:35:00Z,60.00,42.00
2026-03-05T17:36:00Z,60.00,42.00
2026-03-05T17:37:00Z,60.00,42.00
2026-03-05T17:38:00Z,60.00,41.00
2026-03-05T17:39:00Z,60.00,42.00
2026-03-05T17:40:00Z,60.00,41.00
2026-03-05T17:41:00Z,60.00,41.00
2026-03-05T17:42:00Z,60.00,41.00
2026-03-05T17:43:00Z,60.00,40.20
2026-03-05T17:44:00Z,60.00,41.00
2026-03-05T17:45:00Z,59.13,41.00
2026-03-05T17:46:00Z,60.00,41.00
2026-03-05T17:47:00Z,60.00,41.00
2026-03-05T17:48:00Z,60.00,41.00
2026-03-05T17:49:00Z,60.00,41.00
2026-03-05T17:50:00Z,60.00,41.00
2026-03-05T17:52:00Z,60.00,40.00
2026-03-05T17:53:00Z,60.00,40.00
2026-03-05T17:54:00Z,60.00,40.00
2026-03-05T17:55:00Z,60.00,40.39
2026-03-05T17:58:00Z,60.00,40.39
2026-03-05T17:59:00Z,60.00,41.00
2026-03-05T18:00:00Z,60.00,41.00
2026-03-05T18:01:00Z,60.00,41.00
2026-03-05T18:02:00Z,60.00,41.00
2026-03-05T18:03:00Z,60.00,40.00
2026-03-05T18:05:00Z,60.00,41.00
2026-03-05T18:06:00Z,60.00,41.00
2026-03-05T18:07:00Z,59.89,41.00
2026-03-05T18:08:00Z,60.00,40.00
2026-03-05T18:09:00Z,61.00,40.00
2026-03-05T18:10:00Z,61.00,40.02
2026-03-05T18:11:00Z,61.00,40.00
2026-03-05T18:12:00Z,61.00,40.00
2026-03-05T18:13:00Z,61.00,40.00
2026-03-05T18:14:00Z,61.00,40.83
2026-03-05T18:15:00Z,61.00,40.01
2026-03-05T18:16:00Z,61.00,40.01
2026-03-05T18:17:00Z,61.00,40.00
2026-03-05T18:18:00Z,61.00,40.00
2026-03-05T18:19:00Z,61.00,40.00
2026-03-05T18:20:00Z,61.00,40.00
2026-03-05T18:22:00Z,61.00,40.57
2026-03-05T18:23:00Z,61.00,40.80
2026-03-05T18:24:00Z,61.00,40.62
2026-03-05T18:25:00Z,59.02,40.00
2026-03-05T18:26:00Z,59.02,40.66
2026-03-05T18:27:00Z,61.00,40.66
2026-03-05T18:28:00Z,60.96,40.16
2026-03-05T18:29:00Z,60.25,40.16
2026-03-05T18:30:00Z,61.00,40.00
2026-03-05T18:31:00Z,61.00,41.00
2026-03-05T18:32:00Z,60.00,40.51
2026-03-05T18:33:00Z,58.40,40.00
2026-03-05T18:34:00Z,60.53,41.00
2026-03-05T18:35:00Z,60.97,40.00
2026-03-05T18:36:00Z,60.97,40.00
2026-03-05T18:37:00Z,60.51,40.57
2026-03-05T18:38:00Z,61.00,40.57
2026-03-05T18:39:00Z,60.42,40.00
2026-03-05T18:40:00Z,61.00,40.00
2026-03-05T18:41:00Z,61.00,39.83
2026-03-05T18:42:00Z,60.80,40.70
2026-03-05T18:43:00Z,60.95,40.03
2026-03-05T18:44:00Z,60.00,41.00
2026-03-05T18:45:00Z,60.29,41.00
2026-03-05T18:46:00Z,60.13,41.00
2026-03-05T18:47:00Z,60.60,41.05
2026-03-05T18:48:00Z,60.52,41.96
2026-03-05T18:49:00Z,60.99,40.43
2026-03-05T18:50:00Z,61.52,40.00
2026-03-05T18:51:00Z,61.04,40.00
2026-03-05T18:52:00Z,61.82,41.56
2026-03-05T18:53:00Z,61.00,41.99
2026-03-05T18:54:00Z,61.00,41.80
2026-03-05T18:55:00Z,61.00,42.00
2026-03-05T18:56:00Z,61.00,42.00
2026-03-05T18:57:00Z,61.00,42.00
2026-03-05T18:58:00Z,60.00,42.00
2026-03-05T18:59:00Z,60.00,42.00
2026-03-05T19:00:00Z,60.71,42.00
2026-03-05T19:01:00Z,58.91,42.53
2026-03-05T19:02:00Z,58.61,43.00
2026-03-05T19:03:00Z,58.00,43.00
2026-03-05T19:04:00Z,61.04,43.00
2026-03-05T19:05:00Z,60.03,42.99
2026-03-05T19:06:00Z,61.00,42.90
2026-03-05T19:07:00Z,61.00,42.66
2026-03-05T19:08:00Z,61.47,42.17
2026-03-05T19:09:00Z,60.28,42.00
2026-03-05T19:10:00Z,60.98,41.77
2026-03-05T19:11:00Z,60.87,41.67
2026-03-05T19:12:00Z,61.00,41.23
2026-03-05T19:13:00Z,62.73,38.28
2026-03-05T19:14:00Z,65.33,35.75
2026-03-05T19:15:00Z,67.58,36.58
2026-03-05T19:16:00Z,72.87,28.08
2026-03-05T19:17:00Z,73.62,26.85
2026-03-05T19:18:00Z,70.04,29.07
2026-03-05T19:19:00Z,66.32,35.54
2026-03-05T19:20:00Z,59.98,40.89
2026-03-05T19:21:00Z,65.56,36.59
2026-03-05T19:22:00Z,69.94,31.58
2026-03-05T19:23:00Z,64.79,35.10
2026-03-05T19:24:00Z,60.99,40.19
2026-03-05T19:25:00Z,60.78,41.53
2026-03-05T19:26:00Z,56.41,44.03
2026-03-05T19:27:00Z,54.24,46.18
2026-03-05T19:28:00Z,54.29,46.08
2026-03-05T19:29:00Z,57.88,43.01
2026-03-05T19:30:00Z,60.92,40.09
2026-03-05T19:31:00Z,62.38,40.43
2026-03-05T19:32:00Z,60.44,41.43
2026-03-05T19:33:00Z,59.47,42.00
2026-03-05T19:34:00Z,58.97,42.84
2026-03-05T19:35:00Z,61.04,40.99
2026-03-05T19:36:00Z,60.16,42.10
2026-03-05T19:37:00Z,61.24,39.97
2026-03-05T19:38:00Z,62.76,35.81
2026-03-05T19:39:00Z,67.99,32.31
2026-03-05T19:40:00Z,73.84,30.65
2026-03-05T19:41:00Z,80.55,19.83
2026-03-05T19:42:00Z,79.39,19.81
2026-03-05T19:43:00Z,78.97,23.32
2026-03-05T19:44:00Z,82.01,19.03
2026-03-05T19:45:00Z,83.04,16.98
2026-03-05T19:46:00Z,83.05,17.12
2026-03-05T19:47:00Z,83.95,18.59
2026-03-05T19:48:00Z,83.00,17.98
2026-03-05T19:49:00Z,83.03,17.52
2026-03-05T19:50:00Z,83.23,16.08
2026-03-05T19:51:00Z,85.49,16.92
2026-03-05T19:52:00Z,86.69,13.85
2026-03-05T19:53:00Z,86.59,13.80
2026-03-05T19:54:00Z,86.06,13.07
2026-03-05T19:55:00Z,84.81,16.37
2026-03-05T19:56:00Z,82.16,18.97
2026-03-05T19:57:00Z,81.90,19.09
2026-03-05T19:58:00Z,80.94,19.58
2026-03-05T19:59:00Z,79.91,22.85
2026-03-05T20:00:00Z,76.86,22.68
2026-03-05T20:01:00Z,82.01,18.71
2026-03-05T20:02:00Z,80.08,19.50
2026-03-05T20:03:00Z,79.81,21.99
2026-03-05T20:04:00Z,79.61,21.91
2026-03-05T20:05:00Z,79.92,22.00
2026-03-05T20:06:00Z,77.02,23.32
2026-03-05T20:07:00Z,78.15,21.82
2026-03-05T20:08:00Z,81.47,19.27
2026-03-05T20:09:00Z,86.92,13.56
2026-03-05T20:10:00Z,85.20,15.31
2026-03-05T20:11:00Z,81.17,20.62
2026-03-05T20:12:00Z,78.93,21.98
2026-03-05T20:13:00Z,78.64,22.16
2026-03-05T20:14:00Z,74.77,24.36
2026-03-05T20:15:00Z,72.68,26.85
2026-03-05T20:16:00Z,74.70,29.54
2026-03-05T20:17:00Z,60.94,39.64
2026-03-05T20:18:00Z,64.80,37.40
2026-03-05T20:19:00Z,67.10,32.91
2026-03-05T20:20:00Z,74.69,24.96
2026-03-05T20:21:00Z,78.96,22.93
2026-03-05T20:22:00Z,77.52,22.71
2026-03-05T20:23:00Z,79.78,22.96
2026-03-05T20:24:00Z,80.95,20.68
2026-03-05T20:25:00Z,80.65,20.16
2026-03-05T20:26:00Z,85.15,18.82
2026-03-05T20:27:00Z,83.02,19.08
2026-03-05T20:28:00Z,76.91,23.81
2026-03-05T20:29:00Z,75.98,24.78
2026-03-05T20:30:00Z,74.70,27.18
2026-03-05T20:31:00Z,70.39,33.96
2026-03-05T20:32:00Z,71.70,27.50
2026-03-05T20:33:00Z,69.33,31.58
2026-03-05T20:34:00Z,79.04,21.95
2026-03-05T20:35:00Z,81.92,19.23
2026-03-05T20:36:00Z,93.77,9.23
2026-03-05T20:37:00Z,86.28,17.24
2026-03-05T20:38:00Z,79.70,20.69
2026-03-05T20:39:00Z,85.33,13.32
2026-03-05T20:40:00Z,88.01,13.42
2026-03-05T20:41:00Z,85.57,13.93
2026-03-05T20:42:00Z,86.11,15.65
2026-03-05T20:43:00Z,86.10,14.75
2026-03-05T20:44:00Z,86.21,13.05
2026-03-05T20:45:00Z,83.02,19.13
2026-03-05T20:46:00Z,77.81,22.82
2026-03-05T20:47:00Z,78.54,22.10
2026-03-05T20:48:00Z,77.09,23.54
2026-03-05T20:49:00Z,75.18,26.19
2026-03-05T20:50:00Z,78.10,21.91
2026-03-05T20:51:00Z,78.62,22.25
2026-03-05T20:52:00Z,70.24,36.92
2026-03-05T20:53:00Z,57.29,41.86
2026-03-05T20:54:00Z,58.33,42.97
2026-03-05T20:55:00Z,55.27,45.31
2026-03-05T20:56:00Z,54.74,47.97
2026-03-05T20:57:00Z,56.12,45.40
2026-03-05T20:58:00Z,54.67,45.59
2026-03-05T20:59:00Z,60.55,40.34
2026-03-05T21:00:00Z,75.68,23.94
2026-03-05T21:01:00Z,80.19,20.57
2026-03-05T21:02:00Z,79.28,20.45
2026-03-05T21:03:00Z,83.80,17.12
2026-03-05T21:04:00Z,83.45,17.56
2026-03-05T21:05:00Z,66.01,31.46
2026-03-05T21:06:00Z,57.53,43.38
2026-03-05T21:07:00Z,56.14,47.03
2026-03-05T21:08:00Z,51.91,50.03
2026-03-05T21:09:00Z,54.84,43.63
2026-03-05T21:10:00Z,55.44,44.81
2026-03-05T21:11:00Z,57.13,44.90
2026-03-05T21:12:00Z,77.85,20.55
2026-03-05T21:13:00Z,80.25,19.37
2026-03-05T21:14:00Z,80.94,19.64
2026-03-05T21:15:00Z,78.92,19.52
2026-03-05T21:16:00Z,85.66,15.51
2026-03-05T21:17:00Z,85.41,13.60
2026-03-05T21:18:00Z,86.25,13.71
2026-03-05T21:19:00Z,87.75,15.71
2026-03-05T21:20:00Z,83.94,16.87
2026-03-05T21:21:00Z,84.18,16.02
2026-03-05T21:22:00Z,87.21,13.11
2026-03-05T21:23:00Z,90.85,8.68
2026-03-05T21:24:00Z,93.40,7.53
2026-03-05T21:25:00Z,93.75,7.12
2026-03-05T21:26:00Z,90.58,9.84
2026-03-05T21:27:00Z,87.74,12.68
2026-03-05T21:28:00Z,87.55,12.89
2026-03-05T21:29:00Z,88.16,11.44
2026-03-05T21:30:00Z,92.54,7.88
2026-03-05T21:31:00Z,89.59,12.80
2026-03-05T21:32:00Z,93.23,7.30
2026-03-05T21:33:00Z,94.91,5.24
2026-03-05T21:34:00Z,94.34,6.36
2026-03-05T21:35:00Z,92.44,8.84
2026-03-05T21:36:00Z,91.95,8.87
2026-03-05T21:37:00Z,95.63,5.05
2026-03-05T21:38:00Z,98.59,1.50
2026-03-05T21:39:00Z,99.00,1.00
2026-03-05T21:40:00Z,99.00,1.00
2026-03-05T21:41:00Z,99.00,1.00
2026-03-05T21:42:00Z,99.00,1.00
