# event_ticker=KXATPMATCH-25AUG01RUBSON
# final_score=5-7 6-4 6-3
# match_winner=Andrey Rublev
# fav_player=Andrey Rublev
# dog_player=Lorenzo Sonego
# kalshi_date=2025-08-01
timestamp,Andrey Rublev,Lorenzo Sonego
2025-08-01T18:35:00Z,69.29,34.56
2025-08-01T18:36:00Z,65.00,36.00
2025-08-01T18:37:00Z,71.72,26.00
2025-08-01T18:38:00Z,74.16,26.56
2025-08-01T18:39:00Z,85.58,9.26
2025-08-01T18:40:00Z,90.00,10.66
2025-08-01T18:41:00Z,89.00,13.00
2025-08-01T18:42:00Z,92.59,8.50
2025-08-01T18:43:00Z,90.40,11.00
2025-08-01T18:44:00Z,85.48,12.00
2025-08-01T18:45:00Z,90.00,12.00
2025-08-01T18:46:00Z,90.00,11.00
2025-08-01T18:47:00Z,89.57,11.00
2025-08-01T18:48:00Z,85.55,17.00
2025-08-01T18:49:00Z,80.63,19.77
2025-08-01T18:50:00Z,77.07,25.66
2025-08-01T18:51:00Z,74.85,32.41
2025-08-01T18:52:00Z,71.51,37.40
2025-08-01T18:53:00Z,70.50,28.91
2025-08-01T18:54:00Z,90.83,17.00
2025-08-01T18:55:00Z,89.60,10.84
2025-08-01T18:56:00Z,90.94,11.83
2025-08-01T18:57:00Z,75.00,19.34
2025-08-01T18:58:00Z,82.65,18.03
2025-08-01T18:59:00Z,92.40,10.00
2025-08-01T19:00:00Z,92.56,9.04
2025-08-01T19:01:00Z,92.16,9.04
2025-08-01T19:02:00Z,90.16,11.46
2025-08-01T19:03:00Z,90.16,11.10
2025-08-01T19:04:00Z,92.00,11.00
2025-08-01T19:05:00Z,94.76,5.00
2025-08-01T19:06:00Z,93.89,8.08
2025-08-01T19:07:00Z,91.82,10.85
2025-08-01T19:08:00Z,93.23,8.34
2025-08-01T19:09:00Z,96.12,4.53
2025-08-01T19:10:00Z,98.94,1.80
2025-08-01T19:11:00Z,98.49,2.10
2025-08-01T19:12:00Z,98.45,2.05
2025-08-01T19:13:00Z,99.00,2.05
2025-08-01T19:15:00Z,99.00,1.00
