# event_ticker=KXATPMATCH-25SEP17NORZHO
# final_score=6-7(3) 6-4 7-6(2)
# score_resolution=7-6 4-6 6-7
# match_winner=Yi Zhou
# fav_player=Cameron Norrie
# dog_player=Yi Zhou
# kalshi_date=2025-09-17
timestamp,Cameron Norrie,Yi Zhou
2025-09-17T08:13:00Z,72.57,29.91
2025-09-17T08:14:00Z,71.00,30.93
2025-09-17T08:15:00Z,65.77,33.88
2025-09-17T08:16:00Z,64.21,34.20
2025-09-17T08:17:00Z,67.97,31.70
2025-09-17T08:18:00Z,70.77,30.00
2025-09-17T08:19:00Z,59.44,41.00
2025-09-17T08:20:00Z,71.00,31.63
2025-09-17T08:21:00Z,65.06,34.00
2025-09-17T08:22:00Z,71.06,34.00
2025-09-17T08:23:00Z,75.00,23.36
2025-09-17T08:25:00Z,84.00,16.00
2025-09-17T08:26:00Z,80.00,20.54
2025-09-17T08:27:00Z,88.00,9.30
2025-09-17T08:28:00Z,88.00,12.95
2025-09-17T08:29:00Z,90.80,10.77
2025-09-17T08:30:00Z,89.00,10.12
2025-09-17T08:31:00Z,89.00,10.01
2025-09-17T08:32:00Z,91.00,10.00
2025-09-17T08:33:00Z,89.00,10.64
2025-09-17T08:34:00Z,89.54,10.89
2025-09-17T08:35:00Z,86.00,10.00
2025-09-17T08:36:00Z,86.00,18.00
2025-09-17T08:37:00Z,83.40,23.80
2025-09-17T08:38:00Z,84.39,23.80
2025-09-17T08:39:00Z,84.39,23.00
2025-09-17T08:40:00Z,80.00,21.14
2025-09-17T08:41:00Z,78.31,24.00
2025-09-17T08:42:00Z,76.92,23.36
2025-09-17T08:43:00Z,76.92,23.08
2025-09-17T08:44:00Z,80.09,21.87
2025-09-17T08:45:00Z,80.09,22.00
2025-09-17T08:46:00Z,80.09,21.98
2025-09-17T08:47:00Z,79.00,22.97
2025-09-17T08:48:00Z,79.00,24.00
2025-09-17T08:49:00Z,76.00,30.16
2025-09-17T08:50:00Z,71.00,29.71
2025-09-17T08:51:00Z,68.00,32.63
2025-09-17T08:52:00Z,70.52,31.00
2025-09-17T08:54:00Z,73.00,27.00
2025-09-17T08:55:00Z,70.25,32.11
2025-09-17T08:57:00Z,67.49,33.00
2025-09-17T08:58:00Z,67.00,33.00
2025-09-17T08:59:00Z,66.11,34.71
2025-09-17T09:00:00Z,61.38,41.91
2025-09-17T09:01:00Z,56.39,44.41
2025-09-17T09:02:00Z,57.00,46.63
2025-09-17T09:03:00Z,57.13,49.00
2025-09-17T09:04:00Z,56.67,45.22
2025-09-17T09:05:00Z,60.03,38.00
2025-09-17T09:06:00Z,64.85,41.05
2025-09-17T09:07:00Z,63.00,39.71
2025-09-17T09:08:00Z,68.28,33.83
2025-09-17T09:09:00Z,68.28,37.00
2025-09-17T09:10:00Z,82.28,29.17
2025-09-17T09:11:00Z,73.86,18.43
2025-09-17T09:12:00Z,77.43,20.39
2025-09-17T09:13:00Z,74.85,27.87
2025-09-17T09:14:00Z,65.17,31.00
2025-09-17T09:15:00Z,65.17,30.33
2025-09-17T09:16:00Z,67.00,30.33
2025-09-17T09:17:00Z,67.89,33.61
2025-09-17T09:18:00Z,71.00,33.61
2025-09-17T09:19:00Z,71.76,27.88
2025-09-17T09:20:00Z,68.00,27.89
2025-09-17T09:21:00Z,66.80,33.83
2025-09-17T09:22:00Z,63.94,37.28
2025-09-17T09:23:00Z,53.58,53.90
2025-09-17T09:24:00Z,50.16,53.28
2025-09-17T09:25:00Z,50.16,33.64
2025-09-17T09:26:00Z,50.16,32.70
2025-09-17T09:27:00Z,67.05,35.86
2025-09-17T09:28:00Z,68.94,31.68
2025-09-17T09:29:00Z,67.70,35.55
2025-09-17T09:30:00Z,60.26,39.52
2025-09-17T09:31:00Z,58.00,40.88
2025-09-17T09:32:00Z,58.00,35.00
2025-09-17T09:34:00Z,69.00,31.94
2025-09-17T09:35:00Z,69.95,32.37
2025-09-17T09:36:00Z,70.17,35.90
2025-09-17T09:37:00Z,70.17,41.69
2025-09-17T09:38:00Z,70.17,37.00
2025-09-17T09:39:00Z,63.95,36.65
2025-09-17T09:40:00Z,66.46,33.00
2025-09-17T09:41:00Z,69.00,33.00
2025-09-17T09:42:00Z,68.00,33.00
2025-09-17T09:43:00Z,62.14,37.14
2025-09-17T09:44:00Z,62.87,37.17
2025-09-17T09:45:00Z,62.87,37.97
2025-09-17T09:46:00Z,72.33,37.00
2025-09-17T09:47:00Z,83.82,16.63
2025-09-17T09:48:00Z,67.62,34.45
2025-09-17T09:49:00Z,85.00,31.24
2025-09-17T09:50:00Z,64.46,36.69
2025-09-17T09:51:00Z,50.64,45.95
2025-09-17T09:52:00Z,47.12,56.55
2025-09-17T09:53:00Z,47.04,52.98
2025-09-17T09:54:00Z,55.79,47.42
2025-09-17T09:55:00Z,64.19,36.00
2025-09-17T09:56:00Z,68.84,34.00
2025-09-17T09:57:00Z,68.84,32.84
2025-09-17T09:58:00Z,76.80,26.79
2025-09-17T09:59:00Z,76.86,27.41
2025-09-17T10:00:00Z,85.00,27.41
2025-09-17T10:01:00Z,72.19,27.61
2025-09-17T10:02:00Z,70.00,27.61
2025-09-17T10:03:00Z,63.48,39.74
2025-09-17T10:04:00Z,67.54,32.39
2025-09-17T10:05:00Z,70.79,12.05
2025-09-17T10:06:00Z,70.79,42.00
2025-09-17T10:07:00Z,64.88,36.13
2025-09-17T10:08:00Z,59.67,40.68
2025-09-17T10:09:00Z,60.00,40.21
2025-09-17T10:10:00Z,66.84,34.00
2025-09-17T10:11:00Z,53.68,53.00
2025-09-17T10:12:00Z,13.58,80.39
2025-09-17T10:13:00Z,21.70,79.41
2025-09-17T10:14:00Z,16.27,86.32
2025-09-17T10:15:00Z,3.29,98.26
2025-09-17T10:16:00Z,3.29,99.00
2025-09-17T10:17:00Z,3.29,99.00
2025-09-17T10:18:00Z,3.29,99.00
2025-09-17T10:19:00Z,1.00,99.00
2025-09-17T10:20:00Z,1.00,99.00
