# event_ticker=KXATPCHALLENGERMATCH-26FEB12SAKTUL
# final_score=7-6(3) 6-4
# score_resolution=6-7 4-6
# match_winner=Rei Sakamoto
# fav_player=Li Tu
# dog_player=Rei Sakamoto
# kalshi_date=2026-02-12
timestamp,Li Tu,Rei Sakamoto
2026-02-13T09:12:00Z,22.59,78.39
2026-02-13T09:13:00Z,23.00,76.42
2026-02-13T09:14:00Z,22.94,74.93
2026-02-13T09:15:00Z,20.00,75.00
2026-02-13T09:16:00Z,23.35,76.09
2026-02-13T09:17:00Z,23.99,75.91
2026-02-13T09:18:00Z,26.08,72.15
2026-02-13T09:19:00Z,25.00,71.99
2026-02-13T09:20:00Z,25.00,71.99
2026-02-13T09:21:00Z,26.64,71.99
2026-02-13T09:22:00Z,25.00,71.99
2026-02-13T09:23:00Z,29.00,72.00
2026-02-13T09:24:00Z,28.99,72.00
2026-02-13T09:25:00Z,26.41,75.88
2026-02-13T09:26:00Z,25.06,76.02
2026-02-13T09:27:00Z,21.09,79.33
2026-02-13T09:28:00Z,21.54,80.00
2026-02-13T09:29:00Z,20.63,79.31
2026-02-13T09:30:00Z,26.37,74.63
2026-02-13T09:31:00Z,30.05,72.33
2026-02-13T09:32:00Z,27.18,74.17
2026-02-13T09:33:00Z,27.65,74.73
2026-02-13T09:34:00Z,24.97,75.60
2026-02-13T09:35:00Z,25.91,76.00
2026-02-13T09:36:00Z,27.21,71.95
2026-02-13T09:37:00Z,26.85,74.72
2026-02-13T09:38:00Z,22.02,79.73
2026-02-13T09:39:00Z,26.98,74.89
2026-02-13T09:40:00Z,29.07,71.10
2026-02-13T09:41:00Z,27.03,74.02
2026-02-13T09:42:00Z,23.80,75.94
2026-02-13T09:43:00Z,26.00,76.00
2026-02-13T09:44:00Z,25.56,75.63
2026-02-13T09:45:00Z,21.83,79.95
2026-02-13T09:46:00Z,24.15,77.73
2026-02-13T09:47:00Z,24.10,78.00
2026-02-13T09:48:00Z,27.34,78.98
2026-02-13T09:49:00Z,27.60,72.01
2026-02-13T09:50:00Z,26.08,74.00
2026-02-13T09:51:00Z,23.38,76.89
2026-02-13T09:52:00Z,24.98,77.00
2026-02-13T09:53:00Z,26.53,73.30
2026-02-13T09:54:00Z,20.12,79.35
2026-02-13T09:55:00Z,22.68,78.14
2026-02-13T09:56:00Z,27.14,73.00
2026-02-13T09:57:00Z,26.21,75.45
2026-02-13T09:58:00Z,25.67,75.03
2026-02-13T09:59:00Z,26.95,73.66
2026-02-13T10:00:00Z,25.91,74.62
2026-02-13T10:01:00Z,26.41,76.06
2026-02-13T10:02:00Z,28.39,74.36
2026-02-13T10:03:00Z,30.88,72.01
2026-02-13T10:04:00Z,29.60,72.41
2026-02-13T10:05:00Z,34.11,68.35
2026-02-13T10:06:00Z,37.33,65.19
2026-02-13T10:07:00Z,30.52,69.42
2026-02-13T10:08:00Z,33.45,68.98
2026-02-13T10:09:00Z,20.38,74.51
2026-02-13T10:10:00Z,12.57,87.68
2026-02-13T10:11:00Z,12.21,88.07
2026-02-13T10:12:00Z,12.23,87.93
2026-02-13T10:13:00Z,15.32,87.57
2026-02-13T10:14:00Z,10.87,88.85
2026-02-13T10:15:00Z,13.48,87.27
2026-02-13T10:16:00Z,20.68,82.77
2026-02-13T10:17:00Z,13.48,87.47
2026-02-13T10:18:00Z,14.44,87.50
2026-02-13T10:19:00Z,14.97,86.43
2026-02-13T10:20:00Z,13.86,86.38
2026-02-13T10:21:00Z,12.01,89.98
2026-02-13T10:22:00Z,11.06,89.09
2026-02-13T10:23:00Z,13.57,89.19
2026-02-13T10:24:00Z,12.63,87.65
2026-02-13T10:25:00Z,15.76,87.65
2026-02-13T10:26:00Z,15.99,81.73
2026-02-13T10:27:00Z,14.51,86.80
2026-02-13T10:28:00Z,16.60,86.09
2026-02-13T10:29:00Z,14.87,85.97
2026-02-13T10:30:00Z,12.55,89.80
2026-02-13T10:31:00Z,6.58,95.56
2026-02-13T10:32:00Z,7.01,94.50
2026-02-13T10:33:00Z,3.68,96.81
2026-02-13T10:34:00Z,5.33,96.36
2026-02-13T10:35:00Z,3.25,95.36
2026-02-13T10:36:00Z,3.35,95.08
2026-02-13T10:37:00Z,4.18,96.88
2026-02-13T10:38:00Z,2.78,96.00
2026-02-13T10:39:00Z,3.33,97.14
2026-02-13T10:40:00Z,4.40,96.01
2026-02-13T10:41:00Z,6.80,92.89
2026-02-13T10:42:00Z,6.35,93.00
2026-02-13T10:43:00Z,4.07,96.00
2026-02-13T10:44:00Z,5.20,96.35
2026-02-13T10:45:00Z,4.35,96.06
2026-02-13T10:46:00Z,5.77,94.00
2026-02-13T10:47:00Z,10.64,87.44
2026-02-13T10:48:00Z,15.12,85.67
2026-02-13T10:49:00Z,10.38,91.16
2026-02-13T10:50:00Z,9.17,91.02
2026-02-13T10:51:00Z,13.25,90.03
2026-02-13T10:52:00Z,4.67,95.97
2026-02-13T10:53:00Z,2.63,95.43
2026-02-13T10:54:00Z,4.04,97.96
2026-02-13T10:55:00Z,2.94,97.36
2026-02-13T10:56:00Z,2.95,98.28
2026-02-13T10:57:00Z,2.95,97.59
2026-02-13T10:58:00Z,2.01,98.97
2026-02-13T10:59:00Z,2.01,99.00
2026-02-13T11:01:00Z,2.01,99.00
