# event_ticker=KXATPMATCH-26MAY22RUUNAV
# final_score=7-5 6-2
# score_resolution=5-7 2-6
# match_winner=Mariano Navone
# fav_player=Casper Ruud
# dog_player=Mariano Navone
# kalshi_date=2026-05-22
timestamp,Casper Ruud,Mariano Navone
2026-05-22T08:06:00Z,81.00,20.00
2026-05-22T08:09:00Z,81.00,20.00
2026-05-22T08:12:00Z,81.00,20.00
2026-05-22T08:14:00Z,80.00,20.00
2026-05-22T08:17:00Z,81.00,20.00
2026-05-22T08:19:00Z,81.00,20.00
2026-05-22T08:21:00Z,81.00,20.00
2026-05-22T08:41:00Z,81.00,20.00
2026-05-22T08:49:00Z,81.00,20.00
2026-05-22T08:50:00Z,81.00,20.00
2026-05-22T08:52:00Z,81.00,20.00
2026-05-22T08:53:00Z,80.86,20.00
2026-05-22T08:54:00Z,81.00,20.00
2026-05-22T09:04:00Z,81.00,20.00
2026-05-22T09:10:00Z,81.00,20.00
2026-05-22T09:12:00Z,81.00,20.00
2026-05-22T09:14:00Z,81.00,20.00
2026-05-22T09:15:00Z,81.00,20.00
2026-05-22T09:24:00Z,81.00,20.00
2026-05-22T09:26:00Z,81.00,20.00
2026-05-22T09:31:00Z,81.00,20.00
2026-05-22T09:33:00Z,81.00,20.00
2026-05-22T09:34:00Z,80.00,20.00
2026-05-22T09:35:00Z,81.00,20.00
2026-05-22T09:39:00Z,81.00,20.00
2026-05-22T09:40:00Z,81.00,20.00
2026-05-22T09:41:00Z,81.00,20.00
2026-05-22T09:44:00Z,80.00,20.00
2026-05-22T09:46:00Z,81.00,20.00
2026-05-22T09:49:00Z,81.00,20.00
2026-05-22T09:55:00Z,81.00,20.00
2026-05-22T10:01:00Z,81.00,20.00
2026-05-22T10:02:00Z,81.00,20.00
2026-05-22T10:06:00Z,81.00,20.00
2026-05-22T10:08:00Z,81.00,20.00
2026-05-22T10:10:00Z,81.00,20.00
2026-05-22T10:12:00Z,81.00,20.00
2026-05-22T10:21:00Z,81.00,20.00
2026-05-22T10:23:00Z,81.00,20.00
2026-05-22T10:24:00Z,81.00,20.00
2026-05-22T10:26:00Z,81.00,20.00
2026-05-22T10:27:00Z,81.00,20.00
2026-05-22T10:29:00Z,80.00,20.00
2026-05-22T10:30:00Z,81.00,20.00
2026-05-22T10:31:00Z,81.00,20.00
2026-05-22T10:32:00Z,81.00,20.00
2026-05-22T10:33:00Z,81.00,20.00
2026-05-22T10:34:00Z,81.00,20.00
2026-05-22T10:36:00Z,81.00,20.00
2026-05-22T10:37:00Z,81.00,20.00
2026-05-22T10:39:00Z,81.00,19.00
2026-05-22T10:51:00Z,81.00,19.00
2026-05-22T10:56:00Z,81.00,20.00
2026-05-22T10:58:00Z,81.00,20.00
2026-05-22T10:59:00Z,81.00,20.00
2026-05-22T11:00:00Z,81.00,20.00
2026-05-22T11:03:00Z,81.00,20.00
2026-05-22T11:04:00Z,81.00,20.00
2026-05-22T11:05:00Z,81.00,20.00
2026-05-22T11:06:00Z,81.00,20.00
2026-05-22T11:09:00Z,81.00,20.00
2026-05-22T11:10:00Z,81.00,20.00
2026-05-22T11:11:00Z,81.00,20.00
2026-05-22T11:13:00Z,81.00,20.00
2026-05-22T11:14:00Z,81.00,20.00
2026-05-22T11:15:00Z,81.00,20.00
2026-05-22T11:16:00Z,81.00,20.00
2026-05-22T11:17:00Z,81.00,20.00
2026-05-22T11:18:00Z,81.00,20.00
2026-05-22T11:22:00Z,81.00,20.00
2026-05-22T11:23:00Z,81.00,20.00
2026-05-22T11:24:00Z,81.00,20.00
2026-05-22T11:28:00Z,81.00,20.00
2026-05-22T11:30:00Z,80.68,20.00
2026-05-22T11:31:00Z,80.68,20.00
2026-05-22T11:32:00Z,81.00,20.00
2026-05-22T11:33:00Z,81.00,20.00
2026-05-22T11:34:00Z,81.00,19.00
2026-05-22T11:35:00Z,81.00,19.00
2026-05-22T11:36:00Z,81.00,19.00
2026-05-22T11:37:00Z,81.00,20.00
2026-05-22T11:38:00Z,81.00,20.00
2026-05-22T11:39:00Z,81.00,19.00
2026-05-22T11:42:00Z,81.00,19.00
2026-05-22T11:43:00Z,81.00,20.00
2026-05-22T11:44:00Z,81.02,18.78
2026-05-22T11:45:00Z,81.00,18.98
2026-05-22T11:46:00Z,81.00,18.98
2026-05-22T11:47:00Z,81.00,18.98
2026-05-22T11:50:00Z,80.00,18.98
2026-05-22T11:52:00Z,81.00,18.98
2026-05-22T11:53:00Z,82.00,18.98
2026-05-22T11:54:00Z,82.00,20.00
2026-05-22T11:55:00Z,82.00,20.00
2026-05-22T11:56:00Z,82.00,19.83
2026-05-22T11:57:00Z,82.00,20.00
2026-05-22T11:58:00Z,81.66,20.00
2026-05-22T11:59:00Z,82.00,20.00
2026-05-22T12:00:00Z,81.00,20.00
2026-05-22T12:01:00Z,82.00,20.00
2026-05-22T12:02:00Z,81.20,20.00
2026-05-22T12:04:00Z,82.00,20.00
2026-05-22T12:05:00Z,82.00,20.00
2026-05-22T12:06:00Z,82.00,20.00
2026-05-22T12:08:00Z,81.79,20.00
2026-05-22T12:09:00Z,82.00,19.11
2026-05-22T12:10:00Z,82.00,20.00
2026-05-22T12:11:00Z,82.10,19.00
2026-05-22T12:12:00Z,84.76,18.73
2026-05-22T12:13:00Z,84.54,15.95
2026-05-22T12:14:00Z,84.97,16.36
2026-05-22T12:15:00Z,85.48,15.70
2026-05-22T12:16:00Z,88.78,13.00
2026-05-22T12:17:00Z,90.90,10.71
2026-05-22T12:18:00Z,91.97,9.36
2026-05-22T12:19:00Z,89.90,9.86
2026-05-22T12:20:00Z,87.07,14.89
2026-05-22T12:21:00Z,83.06,17.00
2026-05-22T12:22:00Z,83.94,17.00
2026-05-22T12:23:00Z,83.41,17.11
2026-05-22T12:24:00Z,82.48,18.44
2026-05-22T12:25:00Z,81.76,20.26
2026-05-22T12:26:00Z,79.90,21.52
2026-05-22T12:27:00Z,77.58,23.44
2026-05-22T12:28:00Z,78.17,25.03
2026-05-22T12:29:00Z,79.29,22.93
2026-05-22T12:30:00Z,71.39,30.98
2026-05-22T12:31:00Z,68.03,33.59
2026-05-22T12:32:00Z,64.99,35.00
2026-05-22T12:33:00Z,62.85,36.82
2026-05-22T12:34:00Z,66.76,35.50
2026-05-22T12:35:00Z,63.49,38.97
2026-05-22T12:36:00Z,64.88,34.16
2026-05-22T12:37:00Z,69.53,29.08
2026-05-22T12:38:00Z,67.09,35.42
2026-05-22T12:39:00Z,68.03,33.78
2026-05-22T12:40:00Z,63.64,37.90
2026-05-22T12:41:00Z,60.99,40.33
2026-05-22T12:42:00Z,60.07,42.51
2026-05-22T12:43:00Z,54.35,44.26
2026-05-22T12:44:00Z,59.59,39.07
2026-05-22T12:45:00Z,63.00,37.92
2026-05-22T12:46:00Z,62.91,38.48
2026-05-22T12:47:00Z,61.18,39.47
2026-05-22T12:48:00Z,64.50,38.69
2026-05-22T12:49:00Z,70.69,29.93
2026-05-22T12:50:00Z,76.91,22.73
2026-05-22T12:51:00Z,75.11,26.11
2026-05-22T12:52:00Z,78.97,21.36
2026-05-22T12:53:00Z,81.63,18.56
2026-05-22T12:54:00Z,83.40,17.50
2026-05-22T12:55:00Z,83.57,18.00
2026-05-22T12:56:00Z,83.47,17.92
2026-05-22T12:57:00Z,82.84,19.41
2026-05-22T12:58:00Z,77.48,22.13
2026-05-22T12:59:00Z,78.17,22.38
2026-05-22T13:00:00Z,76.06,28.13
2026-05-22T13:01:00Z,72.62,27.32
2026-05-22T13:02:00Z,60.36,40.10
2026-05-22T13:03:00Z,59.89,40.91
2026-05-22T13:04:00Z,60.92,40.77
2026-05-22T13:05:00Z,60.72,40.63
2026-05-22T13:06:00Z,52.76,47.25
2026-05-22T13:07:00Z,50.46,49.49
2026-05-22T13:08:00Z,50.99,49.33
2026-05-22T13:09:00Z,51.00,49.54
2026-05-22T13:10:00Z,52.72,49.15
2026-05-22T13:11:00Z,54.61,45.65
2026-05-22T13:12:00Z,54.76,46.59
2026-05-22T13:13:00Z,48.15,56.44
2026-05-22T13:14:00Z,46.20,52.15
2026-05-22T13:15:00Z,36.28,64.18
2026-05-22T13:16:00Z,33.28,66.24
2026-05-22T13:17:00Z,41.45,58.56
2026-05-22T13:18:00Z,43.05,57.51
2026-05-22T13:19:00Z,44.12,56.08
2026-05-22T13:20:00Z,50.72,50.09
2026-05-22T13:21:00Z,50.73,50.24
2026-05-22T13:22:00Z,50.44,49.80
2026-05-22T13:23:00Z,51.52,48.44
2026-05-22T13:24:00Z,52.88,48.16
2026-05-22T13:25:00Z,51.88,51.08
2026-05-22T13:26:00Z,45.31,53.16
2026-05-22T13:27:00Z,45.51,54.80
2026-05-22T13:28:00Z,38.63,61.97
2026-05-22T13:29:00Z,32.64,67.45
2026-05-22T13:30:00Z,33.35,66.11
2026-05-22T13:31:00Z,37.51,63.23
2026-05-22T13:32:00Z,28.01,71.91
2026-05-22T13:33:00Z,25.87,72.68
2026-05-22T13:34:00Z,24.61,74.90
2026-05-22T13:35:00Z,22.87,81.04
2026-05-22T13:36:00Z,28.88,71.92
2026-05-22T13:37:00Z,31.54,69.71
2026-05-22T13:38:00Z,32.29,69.03
2026-05-22T13:39:00Z,29.58,70.41
2026-05-22T13:40:00Z,24.97,73.78
2026-05-22T13:41:00Z,21.61,78.75
2026-05-22T13:42:00Z,24.04,77.79
2026-05-22T13:43:00Z,19.37,81.00
2026-05-22T13:44:00Z,18.72,77.72
2026-05-22T13:45:00Z,5.55,95.91
2026-05-22T13:46:00Z,3.64,96.71
2026-05-22T13:47:00Z,2.97,98.32
2026-05-22T13:48:00Z,1.56,98.28
2026-05-22T13:49:00Z,2.90,96.44
2026-05-22T13:50:00Z,4.78,94.33
2026-05-22T13:51:00Z,6.39,93.20
2026-05-22T13:52:00Z,3.60,96.86
2026-05-22T13:53:00Z,1.24,98.75
2026-05-22T13:54:00Z,1.24,99.00
2026-05-22T13:55:00Z,1.00,99.00
2026-05-22T13:56:00Z,1.00,99.00
2026-05-22T13:57:00Z,1.00,99.00
2026-05-22T13:58:00Z,1.00,99.00
