# event_ticker=KXATPCHALLENGERMATCH-26MAR21DODTRA
# final_score=7-6(3) 6-3
# score_resolution=7-6 6-3
# match_winner=Stefano Travaglia
# fav_player=Stefano Travaglia
# dog_player=Matej Dodig
# kalshi_date=2026-03-21
timestamp,Stefano Travaglia,Matej Dodig
2026-03-21T10:15:00Z,59.82,43.02
2026-03-21T10:16:00Z,58.33,43.84
2026-03-21T10:17:00Z,61.26,44.68
2026-03-21T10:18:00Z,60.63,40.20
2026-03-21T10:19:00Z,59.40,42.43
2026-03-21T10:20:00Z,61.65,40.93
2026-03-21T10:21:00Z,67.18,36.25
2026-03-21T10:22:00Z,63.29,39.14
2026-03-21T10:23:00Z,61.86,38.82
2026-03-21T10:24:00Z,59.00,43.82
2026-03-21T10:25:00Z,54.98,44.36
2026-03-21T10:26:00Z,54.00,47.48
2026-03-21T10:27:00Z,51.94,46.11
2026-03-21T10:28:00Z,45.05,56.58
2026-03-21T10:29:00Z,45.70,54.93
2026-03-21T10:30:00Z,49.52,51.16
2026-03-21T10:31:00Z,49.84,52.21
2026-03-21T10:32:00Z,57.25,43.06
2026-03-21T10:33:00Z,60.06,40.68
2026-03-21T10:34:00Z,61.05,40.59
2026-03-21T10:35:00Z,61.96,37.47
2026-03-21T10:36:00Z,63.41,36.21
2026-03-21T10:37:00Z,68.22,30.29
2026-03-21T10:38:00Z,76.00,25.58
2026-03-21T10:39:00Z,77.87,23.23
2026-03-21T10:40:00Z,78.08,21.59
2026-03-21T10:41:00Z,78.06,22.02
2026-03-21T10:42:00Z,74.42,26.50
2026-03-21T10:43:00Z,71.49,30.22
2026-03-21T10:44:00Z,72.00,27.09
2026-03-21T10:45:00Z,75.73,26.86
2026-03-21T10:46:00Z,73.90,28.53
2026-03-21T10:47:00Z,75.99,24.44
2026-03-21T10:48:00Z,66.78,32.09
2026-03-21T10:49:00Z,61.41,38.93
2026-03-21T10:50:00Z,60.00,41.04
2026-03-21T10:51:00Z,64.00,39.38
2026-03-21T10:52:00Z,66.83,37.77
2026-03-21T10:53:00Z,57.81,43.55
2026-03-21T10:54:00Z,55.03,44.60
2026-03-21T10:55:00Z,49.99,50.08
2026-03-21T10:56:00Z,58.18,41.63
2026-03-21T10:57:00Z,59.86,41.57
2026-03-21T10:58:00Z,58.90,42.91
2026-03-21T10:59:00Z,65.33,38.92
2026-03-21T11:00:00Z,71.91,30.13
2026-03-21T11:01:00Z,70.28,30.50
2026-03-21T11:02:00Z,78.84,31.07
2026-03-21T11:03:00Z,57.59,46.21
2026-03-21T11:04:00Z,54.13,45.48
2026-03-21T11:05:00Z,58.10,43.42
2026-03-21T11:06:00Z,63.56,36.12
2026-03-21T11:07:00Z,70.10,36.52
2026-03-21T11:08:00Z,69.89,28.15
2026-03-21T11:09:00Z,77.83,23.21
2026-03-21T11:10:00Z,78.06,24.91
2026-03-21T11:11:00Z,80.66,19.23
2026-03-21T11:12:00Z,81.78,17.30
2026-03-21T11:13:00Z,82.49,15.44
2026-03-21T11:14:00Z,81.66,17.05
2026-03-21T11:15:00Z,79.87,17.02
2026-03-21T11:16:00Z,84.73,16.03
2026-03-21T11:17:00Z,83.09,16.95
2026-03-21T11:18:00Z,83.15,17.00
2026-03-21T11:19:00Z,83.00,17.00
2026-03-21T11:20:00Z,84.98,16.20
2026-03-21T11:21:00Z,83.82,15.97
2026-03-21T11:22:00Z,85.00,16.25
2026-03-21T11:23:00Z,84.50,14.64
2026-03-21T11:24:00Z,87.06,12.92
2026-03-21T11:25:00Z,88.08,11.97
2026-03-21T11:26:00Z,91.96,7.57
2026-03-21T11:27:00Z,94.48,5.27
2026-03-21T11:28:00Z,95.69,4.36
2026-03-21T11:29:00Z,97.02,2.86
2026-03-21T11:30:00Z,97.85,3.02
2026-03-21T11:31:00Z,97.68,2.67
2026-03-21T11:32:00Z,97.99,2.15
2026-03-21T11:33:00Z,98.01,1.79
2026-03-21T11:34:00Z,97.52,2.72
2026-03-21T11:35:00Z,98.00,1.22
2026-03-21T11:36:00Z,98.50,1.23
2026-03-21T11:37:00Z,97.07,3.99
2026-03-21T11:38:00Z,97.85,2.86
2026-03-21T11:39:00Z,98.40,1.05
2026-03-21T11:40:00Z,98.97,1.53
2026-03-21T11:41:00Z,98.15,2.03
2026-03-21T11:42:00Z,97.00,3.08
2026-03-21T11:43:00Z,96.98,3.00
2026-03-21T11:44:00Z,98.00,2.21
2026-03-21T11:45:00Z,98.09,2.00
2026-03-21T11:46:00Z,98.67,1.94
2026-03-21T11:47:00Z,97.00,1.85
2026-03-21T11:48:00Z,98.00,1.03
2026-03-21T11:49:00Z,98.96,1.00
2026-03-21T11:50:00Z,99.00,1.00
2026-03-21T11:51:00Z,99.00,1.00
2026-03-21T11:52:00Z,99.00,1.00
2026-03-21T11:53:00Z,98.94,1.00
2026-03-21T11:54:00Z,98.93,2.00
2026-03-21T11:55:00Z,97.38,1.98
2026-03-21T11:56:00Z,99.00,1.00
2026-03-21T11:57:00Z,99.00,1.00
2026-03-21T11:58:00Z,99.00,1.00
2026-03-21T12:00:00Z,99.00,1.00
2026-03-21T12:01:00Z,99.00,1.00
2026-03-21T12:02:00Z,99.00,1.00
