# event_ticker=KXATPMATCH-26FEB09ATMTIA
# final_score=4-6 6-2 6-2
# match_winner=Frances Tiafoe
# fav_player=Frances Tiafoe
# dog_player=Terence Atmane
# kalshi_date=2026-02-09
timestamp,Frances Tiafoe,Terence Atmane
2026-02-10T00:31:00Z,77.00,24.00
2026-02-10T00:32:00Z,77.00,24.00
2026-02-10T00:33:00Z,77.00,24.00
2026-02-10T00:35:00Z,77.00,24.00
2026-02-10T00:40:00Z,77.00,24.00
2026-02-10T00:42:00Z,77.00,24.00
2026-02-10T00:45:00Z,77.00,24.00
2026-02-10T00:47:00Z,77.00,24.00
2026-02-10T00:48:00Z,77.00,24.00
2026-02-10T00:50:00Z,78.00,24.00
2026-02-10T00:51:00Z,78.00,24.00
2026-02-10T00:52:00Z,76.93,24.00
2026-02-10T00:54:00Z,78.00,24.00
2026-02-10T00:55:00Z,78.00,24.00
2026-02-10T00:56:00Z,78.00,24.00
2026-02-10T00:57:00Z,78.00,24.00
2026-02-10T00:58:00Z,76.12,24.00
2026-02-10T00:59:00Z,78.00,24.00
2026-02-10T01:00:00Z,78.00,24.00
2026-02-10T01:01:00Z,78.00,24.00
2026-02-10T01:02:00Z,78.00,24.00
2026-02-10T01:03:00Z,78.00,24.00
2026-02-10T01:04:00Z,78.00,24.00
2026-02-10T01:05:00Z,78.00,24.00
2026-02-10T01:06:00Z,78.00,24.00
2026-02-10T01:07:00Z,77.99,24.00
2026-02-10T01:08:00Z,78.00,24.00
2026-02-10T01:09:00Z,78.00,24.00
2026-02-10T01:10:00Z,78.00,24.00
2026-02-10T01:11:00Z,78.00,24.00
2026-02-10T01:12:00Z,76.00,24.00
2026-02-10T01:13:00Z,77.75,22.05
2026-02-10T01:14:00Z,76.96,22.66
2026-02-10T01:15:00Z,74.94,26.43
2026-02-10T01:16:00Z,76.54,26.38
2026-02-10T01:17:00Z,74.42,25.71
2026-02-10T01:18:00Z,77.00,24.05
2026-02-10T01:19:00Z,77.82,23.00
2026-02-10T01:20:00Z,75.00,27.26
2026-02-10T01:21:00Z,74.00,26.03
2026-02-10T01:22:00Z,75.19,24.94
2026-02-10T01:23:00Z,76.93,25.84
2026-02-10T01:24:00Z,75.38,25.74
2026-02-10T01:25:00Z,76.38,25.37
2026-02-10T01:26:00Z,76.00,26.67
2026-02-10T01:27:00Z,76.53,26.00
2026-02-10T01:28:00Z,75.87,26.64
2026-02-10T01:29:00Z,73.68,30.00
2026-02-10T01:30:00Z,71.05,30.00
2026-02-10T01:31:00Z,71.05,30.12
2026-02-10T01:32:00Z,74.42,28.26
2026-02-10T01:33:00Z,74.01,28.00
2026-02-10T01:34:00Z,76.38,25.73
2026-02-10T01:35:00Z,74.40,28.00
2026-02-10T01:36:00Z,71.00,29.95
2026-02-10T01:37:00Z,71.00,31.00
2026-02-10T01:38:00Z,71.01,30.13
2026-02-10T01:39:00Z,74.00,28.56
2026-02-10T01:40:00Z,71.20,29.43
2026-02-10T01:41:00Z,70.89,29.54
2026-02-10T01:42:00Z,70.00,30.81
2026-02-10T01:43:00Z,70.77,31.85
2026-02-10T01:44:00Z,64.38,35.39
2026-02-10T01:45:00Z,60.65,43.14
2026-02-10T01:46:00Z,56.10,42.67
2026-02-10T01:47:00Z,57.12,45.68
2026-02-10T01:48:00Z,43.00,57.70
2026-02-10T01:49:00Z,43.06,57.26
2026-02-10T01:50:00Z,44.54,59.56
2026-02-10T01:51:00Z,47.56,57.54
2026-02-10T01:52:00Z,47.49,49.88
2026-02-10T01:53:00Z,45.09,58.39
2026-02-10T01:54:00Z,43.37,54.73
2026-02-10T01:55:00Z,37.86,61.11
2026-02-10T01:56:00Z,40.94,56.91
2026-02-10T01:57:00Z,44.99,57.46
2026-02-10T01:58:00Z,43.64,57.91
2026-02-10T01:59:00Z,43.27,57.90
2026-02-10T02:00:00Z,48.13,57.25
2026-02-10T02:01:00Z,53.77,51.77
2026-02-10T02:02:00Z,61.21,38.04
2026-02-10T02:03:00Z,64.00,35.37
2026-02-10T02:04:00Z,62.49,44.71
2026-02-10T02:05:00Z,52.64,44.96
2026-02-10T02:06:00Z,55.00,43.72
2026-02-10T02:07:00Z,58.55,40.67
2026-02-10T02:08:00Z,60.45,38.59
2026-02-10T02:09:00Z,61.78,39.29
2026-02-10T02:10:00Z,62.16,39.68
2026-02-10T02:11:00Z,64.40,38.06
2026-02-10T02:12:00Z,64.97,36.82
2026-02-10T02:13:00Z,68.49,35.77
2026-02-10T02:14:00Z,70.87,32.81
2026-02-10T02:15:00Z,71.72,28.34
2026-02-10T02:16:00Z,71.30,29.14
2026-02-10T02:17:00Z,70.99,28.90
2026-02-10T02:18:00Z,72.60,28.00
2026-02-10T02:19:00Z,74.11,26.76
2026-02-10T02:20:00Z,72.83,26.86
2026-02-10T02:21:00Z,71.99,28.00
2026-02-10T02:22:00Z,72.02,28.52
2026-02-10T02:23:00Z,73.60,28.56
2026-02-10T02:24:00Z,73.00,28.21
2026-02-10T02:25:00Z,74.55,26.93
2026-02-10T02:26:00Z,75.64,27.40
2026-02-10T02:27:00Z,73.98,28.26
2026-02-10T02:28:00Z,76.50,25.44
2026-02-10T02:29:00Z,83.94,19.78
2026-02-10T02:30:00Z,87.32,14.63
2026-02-10T02:31:00Z,91.17,7.81
2026-02-10T02:32:00Z,92.64,8.80
2026-02-10T02:33:00Z,91.18,9.61
2026-02-10T02:34:00Z,92.59,7.19
2026-02-10T02:35:00Z,93.24,7.88
2026-02-10T02:36:00Z,92.81,7.51
2026-02-10T02:37:00Z,94.95,6.68
2026-02-10T02:38:00Z,96.86,3.04
2026-02-10T02:39:00Z,97.63,3.00
2026-02-10T02:40:00Z,97.01,3.02
2026-02-10T02:41:00Z,96.17,4.55
2026-02-10T02:42:00Z,90.83,9.65
2026-02-10T02:43:00Z,90.94,9.36
2026-02-10T02:44:00Z,92.21,8.91
2026-02-10T02:45:00Z,90.37,10.54
2026-02-10T02:46:00Z,90.69,10.40
2026-02-10T02:47:00Z,91.81,9.02
2026-02-10T02:48:00Z,93.93,7.92
2026-02-10T02:49:00Z,93.28,7.03
2026-02-10T02:50:00Z,92.39,8.07
2026-02-10T02:51:00Z,93.40,6.63
2026-02-10T02:52:00Z,92.99,8.26
2026-02-10T02:53:00Z,94.98,6.91
2026-02-10T02:54:00Z,96.15,5.13
2026-02-10T02:55:00Z,98.86,1.62
2026-02-10T02:56:00Z,99.00,1.19
2026-02-10T02:57:00Z,99.00,1.40
2026-02-10T02:58:00Z,98.26,1.73
2026-02-10T02:59:00Z,98.76,1.14
2026-02-10T03:00:00Z,99.00,1.00
2026-02-10T03:01:00Z,99.00,1.00
2026-02-10T03:02:00Z,99.00,1.00
