# event_ticker=KXATPMATCH-26JUN13SHELEH
# final_score=6-7(4) 7-6(14) 7-6(6)
# score_resolution=7-6 6-7 6-7
# match_winner=Ben Shelton
# fav_player=Jiri Lehecka
# dog_player=Ben Shelton
# kalshi_date=2026-06-13
timestamp,Ben Shelton,Jiri Lehecka
2026-06-13T13:43:00Z,53.00,48.86
2026-06-13T13:44:00Z,53.66,48.12
2026-06-13T13:45:00Z,51.35,48.24
2026-06-13T13:46:00Z,52.07,48.31
2026-06-13T13:47:00Z,54.00,47.00
2026-06-13T13:48:00Z,54.00,47.00
2026-06-13T13:49:00Z,52.88,48.91
2026-06-13T13:50:00Z,51.00,50.00
2026-06-13T13:51:00Z,52.78,48.33
2026-06-13T13:52:00Z,53.98,47.00
2026-06-13T13:53:00Z,54.00,47.58
2026-06-13T13:54:00Z,53.23,47.37
2026-06-13T13:55:00Z,53.05,48.41
2026-06-13T13:56:00Z,55.76,44.59
2026-06-13T13:57:00Z,53.42,46.64
2026-06-13T13:58:00Z,56.59,44.84
2026-06-13T13:59:00Z,57.78,42.33
2026-06-13T14:00:00Z,58.42,42.07
2026-06-13T14:01:00Z,56.19,43.03
2026-06-13T14:02:00Z,54.50,46.19
2026-06-13T14:03:00Z,56.63,44.77
2026-06-13T14:04:00Z,57.74,43.00
2026-06-13T14:05:00Z,57.90,42.37
2026-06-13T14:06:00Z,55.70,45.00
2026-06-13T14:07:00Z,54.35,46.21
2026-06-13T14:08:00Z,53.19,49.18
2026-06-13T14:09:00Z,48.83,52.13
2026-06-13T14:10:00Z,43.30,56.48
2026-06-13T14:11:00Z,50.91,50.17
2026-06-13T14:12:00Z,52.61,48.16
2026-06-13T14:13:00Z,54.92,46.00
2026-06-13T14:14:00Z,54.46,46.42
2026-06-13T14:15:00Z,56.34,43.06
2026-06-13T14:16:00Z,58.48,44.80
2026-06-13T14:17:00Z,55.03,44.19
2026-06-13T14:18:00Z,54.04,46.65
2026-06-13T14:19:00Z,63.42,36.06
2026-06-13T14:20:00Z,65.34,36.40
2026-06-13T14:21:00Z,59.51,41.45
2026-06-13T14:22:00Z,53.17,47.55
2026-06-13T14:23:00Z,49.50,50.50
2026-06-13T14:24:00Z,44.60,61.23
2026-06-13T14:25:00Z,31.24,68.60
2026-06-13T14:26:00Z,28.23,71.86
2026-06-13T14:27:00Z,28.89,71.62
2026-06-13T14:28:00Z,29.95,71.06
2026-06-13T14:29:00Z,29.89,70.98
2026-06-13T14:30:00Z,39.57,58.61
2026-06-13T14:31:00Z,36.14,64.85
2026-06-13T14:32:00Z,31.19,69.12
2026-06-13T14:33:00Z,30.22,70.94
2026-06-13T14:34:00Z,31.16,71.64
2026-06-13T14:35:00Z,33.05,68.01
2026-06-13T14:36:00Z,35.70,66.12
2026-06-13T14:37:00Z,31.55,69.20
2026-06-13T14:38:00Z,32.58,66.75
2026-06-13T14:39:00Z,34.93,66.16
2026-06-13T14:40:00Z,36.02,65.11
2026-06-13T14:41:00Z,40.02,61.27
2026-06-13T14:42:00Z,41.61,60.92
2026-06-13T14:43:00Z,36.19,65.00
2026-06-13T14:44:00Z,36.80,64.06
2026-06-13T14:45:00Z,37.97,62.37
2026-06-13T14:46:00Z,39.95,61.00
2026-06-13T14:47:00Z,37.53,63.61
2026-06-13T14:48:00Z,36.23,64.79
2026-06-13T14:49:00Z,36.50,63.98
2026-06-13T14:50:00Z,37.85,63.67
2026-06-13T14:51:00Z,35.66,67.96
2026-06-13T14:52:00Z,33.70,64.34
2026-06-13T14:53:00Z,32.94,66.71
2026-06-13T14:54:00Z,26.50,73.37
2026-06-13T14:55:00Z,34.00,67.77
2026-06-13T14:56:00Z,39.91,64.55
2026-06-13T14:57:00Z,43.70,58.64
2026-06-13T14:58:00Z,36.79,64.92
2026-06-13T14:59:00Z,33.83,66.87
2026-06-13T15:00:00Z,34.49,66.14
2026-06-13T15:01:00Z,37.62,63.59
2026-06-13T15:02:00Z,38.57,62.67
2026-06-13T15:03:00Z,38.60,63.50
2026-06-13T15:04:00Z,34.40,65.56
2026-06-13T15:05:00Z,35.51,64.96
2026-06-13T15:06:00Z,37.58,63.50
2026-06-13T15:07:00Z,38.96,62.45
2026-06-13T15:08:00Z,36.60,64.67
2026-06-13T15:09:00Z,37.76,64.06
2026-06-13T15:10:00Z,36.08,64.88
2026-06-13T15:11:00Z,33.07,66.73
2026-06-13T15:12:00Z,33.77,66.97
2026-06-13T15:13:00Z,31.71,69.28
2026-06-13T15:14:00Z,34.27,67.23
2026-06-13T15:15:00Z,36.85,65.54
2026-06-13T15:16:00Z,34.94,69.63
2026-06-13T15:17:00Z,22.19,77.93
2026-06-13T15:18:00Z,25.84,80.05
2026-06-13T15:19:00Z,17.72,81.54
2026-06-13T15:20:00Z,24.33,81.83
2026-06-13T15:21:00Z,25.32,84.82
2026-06-13T15:22:00Z,27.40,73.69
2026-06-13T15:23:00Z,44.92,54.50
2026-06-13T15:24:00Z,45.06,57.30
2026-06-13T15:25:00Z,41.04,59.51
2026-06-13T15:26:00Z,31.55,72.88
2026-06-13T15:27:00Z,39.95,61.20
2026-06-13T15:28:00Z,48.02,55.71
2026-06-13T15:29:00Z,47.90,56.21
2026-06-13T15:30:00Z,42.74,57.43
2026-06-13T15:31:00Z,40.69,56.52
2026-06-13T15:32:00Z,48.60,57.06
2026-06-13T15:33:00Z,43.41,56.60
2026-06-13T15:34:00Z,55.72,47.67
2026-06-13T15:35:00Z,62.22,37.44
2026-06-13T15:36:00Z,60.99,39.84
2026-06-13T15:37:00Z,59.95,40.53
2026-06-13T15:38:00Z,62.07,38.64
2026-06-13T15:39:00Z,61.32,38.71
2026-06-13T15:40:00Z,62.39,38.18
2026-06-13T15:41:00Z,66.42,34.60
2026-06-13T15:42:00Z,63.52,37.11
2026-06-13T15:43:00Z,68.84,31.47
2026-06-13T15:44:00Z,70.12,29.06
2026-06-13T15:45:00Z,65.47,35.40
2026-06-13T15:46:00Z,62.47,37.64
2026-06-13T15:47:00Z,60.21,41.73
2026-06-13T15:48:00Z,65.58,35.62
2026-06-13T15:49:00Z,65.00,35.96
2026-06-13T15:50:00Z,64.73,36.28
2026-06-13T15:51:00Z,61.98,38.47
2026-06-13T15:52:00Z,61.55,38.71
2026-06-13T15:53:00Z,59.17,42.32
2026-06-13T15:54:00Z,47.39,52.13
2026-06-13T15:55:00Z,53.09,49.62
2026-06-13T15:56:00Z,54.73,49.10
2026-06-13T15:57:00Z,54.07,48.47
2026-06-13T15:58:00Z,61.82,39.38
2026-06-13T15:59:00Z,61.99,38.91
2026-06-13T16:00:00Z,64.31,37.60
2026-06-13T16:01:00Z,63.11,37.25
2026-06-13T16:02:00Z,62.90,37.79
2026-06-13T16:03:00Z,60.07,40.31
2026-06-13T16:04:00Z,64.87,35.97
2026-06-13T16:05:00Z,63.88,36.75
2026-06-13T16:06:00Z,65.63,34.70
2026-06-13T16:07:00Z,76.14,25.44
2026-06-13T16:08:00Z,68.59,29.99
2026-06-13T16:09:00Z,60.49,40.56
2026-06-13T16:10:00Z,56.64,41.69
2026-06-13T16:11:00Z,61.61,38.78
2026-06-13T16:12:00Z,60.77,40.54
2026-06-13T16:13:00Z,66.01,34.13
2026-06-13T16:14:00Z,65.02,34.79
2026-06-13T16:15:00Z,62.15,37.38
2026-06-13T16:16:00Z,58.69,41.68
2026-06-13T16:17:00Z,60.93,39.66
2026-06-13T16:18:00Z,64.22,35.88
2026-06-13T16:19:00Z,64.44,35.89
2026-06-13T16:20:00Z,64.51,36.33
2026-06-13T16:21:00Z,61.00,40.98
2026-06-13T16:22:00Z,58.68,41.80
2026-06-13T16:23:00Z,64.46,36.59
2026-06-13T16:24:00Z,54.02,44.99
2026-06-13T16:25:00Z,35.90,64.61
2026-06-13T16:26:00Z,57.81,41.67
2026-06-13T16:27:00Z,47.92,53.90
2026-06-13T16:28:00Z,40.81,64.04
2026-06-13T16:29:00Z,42.49,60.30
2026-06-13T16:30:00Z,84.11,14.63
2026-06-13T16:31:00Z,60.60,40.01
2026-06-13T16:32:00Z,86.88,12.13
2026-06-13T16:33:00Z,96.25,3.50
2026-06-13T16:34:00Z,99.00,1.00
2026-06-13T16:35:00Z,99.00,1.00
2026-06-13T16:36:00Z,99.00,1.00
2026-06-13T16:37:00Z,99.00,1.00
2026-06-13T16:38:00Z,99.00,1.00
2026-06-13T16:39:00Z,99.00,1.00
2026-06-13T16:40:00Z,99.00,1.00
2026-06-13T16:41:00Z,99.00,1.00
2026-06-13T16:42:00Z,99.00,1.00
