# event_ticker=KXATPMATCH-26APR24JODDE
# final_score=6-3 6-1
# score_resolution=3-6 1-6
# match_winner=Rafael Jodar
# fav_player=Alex de Minaur
# dog_player=Rafael Jodar
# kalshi_date=2026-04-24
timestamp,Rafael Jodar,Alex de Minaur
2026-04-24T12:49:00Z,48.00,54.00
2026-04-24T12:53:00Z,48.00,54.00
2026-04-24T12:59:00Z,48.00,54.00
2026-04-24T13:03:00Z,48.00,54.00
2026-04-24T13:05:00Z,48.00,54.00
2026-04-24T13:08:00Z,48.00,54.00
2026-04-24T13:10:00Z,48.00,54.00
2026-04-24T13:12:00Z,48.00,54.00
2026-04-24T13:13:00Z,48.00,54.00
2026-04-24T13:14:00Z,48.00,54.00
2026-04-24T13:15:00Z,48.00,54.00
2026-04-24T13:16:00Z,48.00,53.87
2026-04-24T13:17:00Z,48.00,54.00
2026-04-24T13:18:00Z,48.00,54.00
2026-04-24T13:21:00Z,48.00,54.00
2026-04-24T13:24:00Z,48.00,54.00
2026-04-24T13:26:00Z,48.00,54.00
2026-04-24T13:28:00Z,48.00,54.00
2026-04-24T13:30:00Z,47.00,54.00
2026-04-24T13:31:00Z,48.00,54.00
2026-04-24T13:32:00Z,48.00,54.00
2026-04-24T13:33:00Z,48.00,54.00
2026-04-24T13:36:00Z,48.00,54.00
2026-04-24T13:39:00Z,48.00,54.00
2026-04-24T13:40:00Z,48.00,54.00
2026-04-24T13:41:00Z,48.00,54.00
2026-04-24T13:43:00Z,48.00,54.00
2026-04-24T13:46:00Z,48.00,54.00
2026-04-24T13:47:00Z,48.00,53.00
2026-04-24T13:50:00Z,48.00,54.00
2026-04-24T13:52:00Z,48.00,54.00
2026-04-24T13:53:00Z,47.80,54.00
2026-04-24T13:55:00Z,47.00,54.00
2026-04-24T13:57:00Z,47.00,54.00
2026-04-24T13:58:00Z,48.00,54.00
2026-04-24T14:01:00Z,48.00,54.00
2026-04-24T14:02:00Z,47.89,54.00
2026-04-24T14:04:00Z,48.00,54.00
2026-04-24T14:06:00Z,48.00,54.00
2026-04-24T14:09:00Z,48.00,54.00
2026-04-24T14:10:00Z,48.00,54.00
2026-04-24T14:11:00Z,48.00,54.00
2026-04-24T14:12:00Z,47.00,54.00
2026-04-24T14:16:00Z,47.00,54.00
2026-04-24T14:18:00Z,47.00,54.00
2026-04-24T14:20:00Z,48.00,53.87
2026-04-24T14:21:00Z,48.00,53.87
2026-04-24T14:22:00Z,48.00,54.00
2026-04-24T14:23:00Z,48.00,54.00
2026-04-24T14:24:00Z,48.00,54.00
2026-04-24T14:25:00Z,48.00,54.00
2026-04-24T14:26:00Z,48.00,53.00
2026-04-24T14:27:00Z,48.00,53.00
2026-04-24T14:28:00Z,48.00,53.00
2026-04-24T14:29:00Z,48.00,54.00
2026-04-24T14:30:00Z,48.00,54.00
2026-04-24T14:31:00Z,48.00,54.00
2026-04-24T14:32:00Z,48.00,54.00
2026-04-24T14:33:00Z,48.00,54.00
2026-04-24T14:34:00Z,48.00,54.00
2026-04-24T14:35:00Z,48.00,54.00
2026-04-24T14:36:00Z,48.00,53.49
2026-04-24T14:37:00Z,48.00,53.49
2026-04-24T14:39:00Z,48.00,54.00
2026-04-24T14:40:00Z,48.00,53.91
2026-04-24T14:42:00Z,48.00,54.00
2026-04-24T14:43:00Z,48.00,54.00
2026-04-24T14:44:00Z,48.00,54.00
2026-04-24T14:45:00Z,48.00,54.00
2026-04-24T14:46:00Z,48.00,54.00
2026-04-24T14:47:00Z,48.00,54.00
2026-04-24T14:48:00Z,48.00,54.00
2026-04-24T14:49:00Z,48.00,54.00
2026-04-24T14:51:00Z,47.00,54.00
2026-04-24T14:52:00Z,48.00,54.00
2026-04-24T14:53:00Z,48.00,54.00
2026-04-24T14:55:00Z,48.00,54.00
2026-04-24T14:56:00Z,48.00,54.00
2026-04-24T14:58:00Z,48.00,54.00
2026-04-24T14:59:00Z,48.00,54.00
2026-04-24T15:00:00Z,48.00,54.00
2026-04-24T15:01:00Z,47.01,54.00
2026-04-24T15:02:00Z,47.01,54.00
2026-04-24T15:03:00Z,48.00,54.00
2026-04-24T15:05:00Z,48.00,54.00
2026-04-24T15:06:00Z,48.00,54.00
2026-04-24T15:07:00Z,48.00,54.00
2026-04-24T15:08:00Z,48.00,54.00
2026-04-24T15:09:00Z,48.00,54.00
2026-04-24T15:10:00Z,48.00,54.00
2026-04-24T15:12:00Z,48.00,54.00
2026-04-24T15:14:00Z,48.00,54.00
2026-04-24T15:15:00Z,48.00,54.00
2026-04-24T15:16:00Z,48.00,54.00
2026-04-24T15:17:00Z,46.95,54.00
2026-04-24T15:18:00Z,46.95,54.00
2026-04-24T15:20:00Z,48.00,54.00
2026-04-24T15:22:00Z,47.00,54.00
2026-04-24T15:23:00Z,47.00,54.00
2026-04-24T15:24:00Z,47.00,54.00
2026-04-24T15:25:00Z,47.00,54.00
2026-04-24T15:26:00Z,47.00,54.00
2026-04-24T15:27:00Z,47.00,54.70
2026-04-24T15:28:00Z,47.00,55.00
2026-04-24T15:34:00Z,47.00,55.00
2026-04-24T15:35:00Z,47.00,55.00
2026-04-24T15:36:00Z,47.00,55.00
2026-04-24T15:37:00Z,47.00,55.00
2026-04-24T15:38:00Z,47.00,55.00
2026-04-24T15:39:00Z,47.00,55.00
2026-04-24T15:40:00Z,47.00,55.00
2026-04-24T15:41:00Z,47.00,55.00
2026-04-24T15:44:00Z,47.00,55.00
2026-04-24T15:45:00Z,47.00,55.00
2026-04-24T15:48:00Z,47.00,55.00
2026-04-24T15:49:00Z,47.00,55.00
2026-04-24T15:50:00Z,47.00,55.00
2026-04-24T15:51:00Z,47.00,55.00
2026-04-24T15:52:00Z,47.00,55.00
2026-04-24T15:53:00Z,47.00,55.00
2026-04-24T15:54:00Z,47.00,55.00
2026-04-24T15:55:00Z,47.00,55.00
2026-04-24T15:56:00Z,47.00,55.00
2026-04-24T15:57:00Z,47.00,55.00
2026-04-24T15:58:00Z,47.00,55.00
2026-04-24T15:59:00Z,47.00,55.00
2026-04-24T16:00:00Z,47.00,55.00
2026-04-24T16:01:00Z,47.00,55.00
2026-04-24T16:02:00Z,47.00,55.00
2026-04-24T16:03:00Z,47.00,55.00
2026-04-24T16:04:00Z,47.00,55.00
2026-04-24T16:05:00Z,47.00,54.59
2026-04-24T16:06:00Z,47.00,54.14
2026-04-24T16:07:00Z,47.00,55.00
2026-04-24T16:08:00Z,47.00,55.00
2026-04-24T16:09:00Z,47.00,54.05
2026-04-24T16:10:00Z,47.00,55.00
2026-04-24T16:11:00Z,47.00,55.00
2026-04-24T16:12:00Z,47.00,55.00
2026-04-24T16:13:00Z,47.00,55.00
2026-04-24T16:14:00Z,47.00,55.00
2026-04-24T16:15:00Z,47.00,55.00
2026-04-24T16:16:00Z,47.00,55.00
2026-04-24T16:18:00Z,47.00,55.00
2026-04-24T16:19:00Z,47.00,54.69
2026-04-24T16:20:00Z,47.00,53.00
2026-04-24T16:21:00Z,47.00,55.00
2026-04-24T16:22:00Z,47.00,55.00
2026-04-24T16:23:00Z,47.00,55.00
2026-04-24T16:24:00Z,47.00,55.00
2026-04-24T16:25:00Z,47.00,55.00
2026-04-24T16:26:00Z,47.00,55.00
2026-04-24T16:27:00Z,47.00,55.00
2026-04-24T16:28:00Z,47.00,55.00
2026-04-24T16:29:00Z,47.00,55.00
2026-04-24T16:30:00Z,47.00,55.00
2026-04-24T16:31:00Z,47.00,55.00
2026-04-24T16:32:00Z,47.00,55.00
2026-04-24T16:33:00Z,47.00,54.00
2026-04-24T16:34:00Z,47.00,54.00
2026-04-24T16:35:00Z,47.00,55.00
2026-04-24T16:37:00Z,47.00,55.00
2026-04-24T16:39:00Z,47.00,55.00
2026-04-24T16:40:00Z,47.00,55.00
2026-04-24T16:41:00Z,47.00,55.00
2026-04-24T16:42:00Z,47.00,55.00
2026-04-24T16:43:00Z,47.00,55.00
2026-04-24T16:45:00Z,47.00,55.00
2026-04-24T16:46:00Z,47.00,55.00
2026-04-24T16:47:00Z,47.00,55.00
2026-04-24T16:48:00Z,47.00,54.00
2026-04-24T16:49:00Z,47.00,54.00
2026-04-24T16:50:00Z,47.00,54.00
2026-04-24T16:51:00Z,47.00,54.00
2026-04-24T16:52:00Z,46.01,54.00
2026-04-24T16:54:00Z,47.00,54.00
2026-04-24T16:55:00Z,47.00,54.00
2026-04-24T16:56:00Z,47.00,54.00
2026-04-24T16:57:00Z,47.00,54.00
2026-04-24T16:58:00Z,46.87,54.00
2026-04-24T16:59:00Z,46.95,54.00
2026-04-24T17:00:00Z,46.31,54.00
2026-04-24T17:01:00Z,46.31,54.00
2026-04-24T17:02:00Z,46.31,54.00
2026-04-24T17:03:00Z,46.31,54.00
2026-04-24T17:04:00Z,46.00,54.00
2026-04-24T17:06:00Z,47.00,54.00
2026-04-24T17:07:00Z,47.00,54.00
2026-04-24T17:08:00Z,47.00,54.00
2026-04-24T17:09:00Z,47.00,54.00
2026-04-24T17:10:00Z,47.00,54.00
2026-04-24T17:11:00Z,47.00,54.00
2026-04-24T17:12:00Z,47.00,54.00
2026-04-24T17:13:00Z,47.00,54.00
2026-04-24T17:14:00Z,46.97,54.00
2026-04-24T17:15:00Z,47.00,54.00
2026-04-24T17:16:00Z,46.70,54.00
2026-04-24T17:17:00Z,47.00,54.00
2026-04-24T17:18:00Z,47.00,54.00
2026-04-24T17:19:00Z,47.00,54.00
2026-04-24T17:20:00Z,47.00,54.00
2026-04-24T17:21:00Z,47.00,54.00
2026-04-24T17:22:00Z,47.00,54.00
2026-04-24T17:23:00Z,47.00,54.00
2026-04-24T17:24:00Z,47.00,53.92
2026-04-24T17:25:00Z,47.00,54.00
2026-04-24T17:26:00Z,47.00,54.00
2026-04-24T17:27:00Z,47.00,54.00
2026-04-24T17:28:00Z,47.00,54.00
2026-04-24T17:29:00Z,47.00,53.27
2026-04-24T17:30:00Z,47.37,54.00
2026-04-24T17:31:00Z,48.00,54.00
2026-04-24T17:32:00Z,48.00,54.00
2026-04-24T17:33:00Z,48.00,54.00
2026-04-24T17:34:00Z,48.00,54.00
2026-04-24T17:35:00Z,48.00,54.00
2026-04-24T17:36:00Z,48.00,54.00
2026-04-24T17:37:00Z,48.00,54.00
2026-04-24T17:38:00Z,48.00,54.00
2026-04-24T17:39:00Z,48.00,54.00
2026-04-24T17:40:00Z,47.93,53.17
2026-04-24T17:41:00Z,48.04,54.00
2026-04-24T17:42:00Z,47.03,54.00
2026-04-24T17:43:00Z,46.54,54.00
2026-04-24T17:44:00Z,48.52,54.00
2026-04-24T17:45:00Z,49.00,53.60
2026-04-24T17:46:00Z,49.00,53.00
2026-04-24T17:47:00Z,49.00,53.00
2026-04-24T17:48:00Z,49.00,52.04
2026-04-24T17:49:00Z,49.00,52.30
2026-04-24T17:50:00Z,49.00,53.00
2026-04-24T17:51:00Z,49.00,53.00
2026-04-24T17:52:00Z,49.00,53.00
2026-04-24T17:53:00Z,49.00,53.00
2026-04-24T17:54:00Z,49.00,52.94
2026-04-24T17:55:00Z,49.00,53.00
2026-04-24T17:56:00Z,49.00,53.00
2026-04-24T17:57:00Z,49.00,52.87
2026-04-24T17:58:00Z,48.67,53.60
2026-04-24T17:59:00Z,48.93,53.99
2026-04-24T18:00:00Z,49.00,54.00
2026-04-24T18:01:00Z,48.44,54.00
2026-04-24T18:02:00Z,49.64,53.97
2026-04-24T18:03:00Z,49.01,51.38
2026-04-24T18:04:00Z,50.00,51.63
2026-04-24T18:05:00Z,50.00,52.00
2026-04-24T18:06:00Z,50.00,52.00
2026-04-24T18:07:00Z,50.00,52.00
2026-04-24T18:08:00Z,49.99,51.96
2026-04-24T18:09:00Z,49.28,51.96
2026-04-24T18:10:00Z,49.80,52.79
2026-04-24T18:11:00Z,50.98,51.14
2026-04-24T18:12:00Z,51.87,49.99
2026-04-24T18:13:00Z,54.40,48.84
2026-04-24T18:14:00Z,55.35,48.73
2026-04-24T18:15:00Z,61.88,40.82
2026-04-24T18:16:00Z,66.79,33.97
2026-04-24T18:17:00Z,61.77,37.51
2026-04-24T18:18:00Z,56.84,43.73
2026-04-24T18:19:00Z,58.41,40.97
2026-04-24T18:20:00Z,54.60,46.31
2026-04-24T18:21:00Z,54.40,47.00
2026-04-24T18:22:00Z,54.05,46.58
2026-04-24T18:23:00Z,58.91,40.46
2026-04-24T18:24:00Z,64.44,35.22
2026-04-24T18:25:00Z,68.57,33.16
2026-04-24T18:26:00Z,70.57,31.51
2026-04-24T18:27:00Z,70.68,30.48
2026-04-24T18:28:00Z,69.30,31.06
2026-04-24T18:29:00Z,70.80,29.50
2026-04-24T18:30:00Z,71.75,29.20
2026-04-24T18:31:00Z,72.94,27.91
2026-04-24T18:32:00Z,70.70,29.16
2026-04-24T18:33:00Z,67.73,34.35
2026-04-24T18:34:00Z,67.98,34.14
2026-04-24T18:35:00Z,68.22,31.59
2026-04-24T18:36:00Z,70.87,30.36
2026-04-24T18:37:00Z,71.69,28.90
2026-04-24T18:38:00Z,71.99,28.26
2026-04-24T18:39:00Z,70.78,29.11
2026-04-24T18:40:00Z,71.03,30.05
2026-04-24T18:41:00Z,69.76,30.68
2026-04-24T18:42:00Z,63.75,36.82
2026-04-24T18:43:00Z,71.65,31.44
2026-04-24T18:44:00Z,69.12,32.13
2026-04-24T18:45:00Z,72.27,28.46
2026-04-24T18:46:00Z,73.52,26.83
2026-04-24T18:47:00Z,73.46,26.98
2026-04-24T18:48:00Z,73.69,26.86
2026-04-24T18:49:00Z,71.67,28.52
2026-04-24T18:50:00Z,74.91,25.75
2026-04-24T18:51:00Z,76.27,22.86
2026-04-24T18:52:00Z,77.28,22.86
2026-04-24T18:53:00Z,76.07,25.13
2026-04-24T18:54:00Z,78.67,23.28
2026-04-24T18:55:00Z,77.80,22.32
2026-04-24T18:56:00Z,81.17,17.05
2026-04-24T18:57:00Z,87.36,12.46
2026-04-24T18:58:00Z,88.73,11.93
2026-04-24T18:59:00Z,90.92,9.95
2026-04-24T19:00:00Z,91.46,8.49
2026-04-24T19:01:00Z,90.61,9.58
2026-04-24T19:02:00Z,90.97,9.54
2026-04-24T19:03:00Z,90.62,9.39
2026-04-24T19:04:00Z,91.22,9.88
2026-04-24T19:05:00Z,95.54,3.37
2026-04-24T19:06:00Z,97.81,2.24
2026-04-24T19:07:00Z,97.87,2.88
2026-04-24T19:08:00Z,97.08,2.65
2026-04-24T19:09:00Z,96.75,3.00
2026-04-24T19:10:00Z,96.52,3.84
2026-04-24T19:11:00Z,92.13,7.96
2026-04-24T19:12:00Z,89.83,10.16
2026-04-24T19:13:00Z,90.24,9.90
2026-04-24T19:14:00Z,95.33,3.83
2026-04-24T19:15:00Z,97.84,2.22
2026-04-24T19:16:00Z,98.59,1.66
2026-04-24T19:17:00Z,98.09,2.34
2026-04-24T19:18:00Z,97.48,3.36
2026-04-24T19:19:00Z,97.76,2.64
2026-04-24T19:20:00Z,97.85,2.30
2026-04-24T19:21:00Z,99.00,1.35
2026-04-24T19:22:00Z,99.00,1.00
2026-04-24T19:23:00Z,99.00,1.00
2026-04-24T19:24:00Z,99.00,1.00
2026-04-24T19:25:00Z,99.00,1.00
2026-04-24T19:26:00Z,99.00,1.00
2026-04-24T19:27:00Z,99.00,1.00
2026-04-24T19:28:00Z,99.00,1.00
2026-04-24T19:29:00Z,99.00,1.00
2026-04-24T19:30:00Z,99.00,1.00
2026-04-24T19:31:00Z,99.00,1.00
2026-04-24T19:32:00Z,99.00,1.00
2026-04-24T19:33:00Z,99.00,1.00
