# event_ticker=KXATPMATCH-26FEB22JODNOR
# final_score=6-3 6-2
# score_resolution=3-6 2-6
# match_winner=Rafael Jodar
# fav_player=Cameron Norrie
# dog_player=Rafael Jodar
# kalshi_date=2026-02-22
timestamp,Cameron Norrie,Rafael Jodar
2026-02-23T23:07:00Z,58.00,43.00
2026-02-23T23:09:00Z,58.00,43.00
2026-02-23T23:10:00Z,58.00,43.00
2026-02-23T23:11:00Z,58.00,42.00
2026-02-23T23:13:00Z,58.00,42.00
2026-02-23T23:16:00Z,58.00,42.00
2026-02-23T23:17:00Z,58.00,43.00
2026-02-23T23:18:00Z,58.00,43.00
2026-02-23T23:19:00Z,56.04,43.00
2026-02-23T23:20:00Z,58.00,43.00
2026-02-23T23:21:00Z,58.00,43.00
2026-02-23T23:22:00Z,58.00,43.00
2026-02-23T23:23:00Z,58.00,43.00
2026-02-23T23:24:00Z,58.00,43.00
2026-02-23T23:25:00Z,58.00,43.00
2026-02-23T23:26:00Z,58.00,43.00
2026-02-23T23:27:00Z,56.07,43.00
2026-02-23T23:28:00Z,57.00,43.00
2026-02-23T23:31:00Z,58.00,43.00
2026-02-23T23:33:00Z,58.00,43.00
2026-02-23T23:34:00Z,58.00,43.00
2026-02-23T23:35:00Z,58.00,43.00
2026-02-23T23:36:00Z,58.00,43.00
2026-02-23T23:37:00Z,58.00,43.00
2026-02-23T23:39:00Z,58.00,43.00
2026-02-23T23:41:00Z,58.00,43.00
2026-02-23T23:42:00Z,58.00,43.00
2026-02-23T23:43:00Z,58.00,43.00
2026-02-23T23:45:00Z,57.00,43.00
2026-02-23T23:46:00Z,58.00,43.00
2026-02-23T23:47:00Z,58.00,43.00
2026-02-23T23:48:00Z,58.00,43.00
2026-02-23T23:50:00Z,58.00,43.00
2026-02-23T23:52:00Z,58.00,43.00
2026-02-23T23:55:00Z,57.00,43.00
2026-02-23T23:56:00Z,58.00,43.00
2026-02-23T23:58:00Z,58.00,43.00
2026-02-23T23:59:00Z,58.00,43.00
2026-02-24T00:00:00Z,58.00,43.00
2026-02-24T00:01:00Z,58.00,43.00
2026-02-24T00:02:00Z,58.00,44.00
2026-02-24T00:04:00Z,58.00,44.00
2026-02-24T00:05:00Z,58.00,44.00
2026-02-24T00:06:00Z,58.00,45.00
2026-02-24T00:07:00Z,58.00,45.00
2026-02-24T00:08:00Z,58.00,45.00
2026-02-24T00:09:00Z,58.00,45.00
2026-02-24T00:11:00Z,58.00,45.00
2026-02-24T00:12:00Z,58.00,45.00
2026-02-24T00:13:00Z,58.00,45.00
2026-02-24T00:18:00Z,58.00,44.00
2026-02-24T00:19:00Z,57.00,44.00
2026-02-24T00:20:00Z,57.00,44.00
2026-02-24T00:21:00Z,56.72,44.00
2026-02-24T00:22:00Z,57.00,44.00
2026-02-24T00:23:00Z,57.72,44.00
2026-02-24T00:26:00Z,58.00,44.00
2026-02-24T00:27:00Z,58.00,44.00
2026-02-24T00:28:00Z,57.00,45.00
2026-02-24T00:30:00Z,56.00,45.00
2026-02-24T00:31:00Z,57.89,44.30
2026-02-24T00:32:00Z,58.00,44.30
2026-02-24T00:34:00Z,58.00,44.30
2026-02-24T00:37:00Z,57.00,44.30
2026-02-24T00:39:00Z,57.00,45.00
2026-02-24T00:41:00Z,56.23,45.00
2026-02-24T00:44:00Z,58.00,45.00
2026-02-24T00:46:00Z,58.00,45.00
2026-02-24T00:47:00Z,57.25,45.00
2026-02-24T00:48:00Z,56.02,45.00
2026-02-24T00:49:00Z,56.02,44.00
2026-02-24T00:50:00Z,58.00,44.00
2026-02-24T00:51:00Z,58.00,45.00
2026-02-24T00:52:00Z,58.00,44.00
2026-02-24T00:53:00Z,58.00,44.00
2026-02-24T00:54:00Z,58.00,44.00
2026-02-24T00:55:00Z,58.00,45.00
2026-02-24T00:56:00Z,58.00,45.00
2026-02-24T00:57:00Z,58.00,45.00
2026-02-24T00:58:00Z,56.00,44.00
2026-02-24T01:00:00Z,58.00,44.00
2026-02-24T01:02:00Z,58.00,45.00
2026-02-24T01:04:00Z,58.00,45.00
2026-02-24T01:05:00Z,57.54,45.00
2026-02-24T01:06:00Z,58.00,45.00
2026-02-24T01:08:00Z,58.00,45.00
2026-02-24T01:10:00Z,58.00,45.00
2026-02-24T01:16:00Z,58.00,44.00
2026-02-24T01:17:00Z,58.00,44.00
2026-02-24T01:18:00Z,58.00,44.00
2026-02-24T01:19:00Z,58.00,44.00
2026-02-24T01:21:00Z,58.00,44.00
2026-02-24T01:22:00Z,58.00,43.00
2026-02-24T01:23:00Z,58.00,43.00
2026-02-24T01:24:00Z,58.00,44.00
2026-02-24T01:27:00Z,58.00,44.00
2026-02-24T01:28:00Z,58.00,44.00
2026-02-24T01:29:00Z,58.00,44.00
2026-02-24T01:30:00Z,58.00,44.00
2026-02-24T01:31:00Z,58.00,44.00
2026-02-24T01:32:00Z,58.00,44.00
2026-02-24T01:33:00Z,58.00,44.00
2026-02-24T01:36:00Z,58.00,44.00
2026-02-24T01:38:00Z,58.00,44.00
2026-02-24T01:39:00Z,58.00,44.00
2026-02-24T01:41:00Z,58.00,44.00
2026-02-24T01:42:00Z,58.00,44.00
2026-02-24T01:43:00Z,58.00,44.00
2026-02-24T01:44:00Z,58.00,44.00
2026-02-24T01:47:00Z,58.00,44.00
2026-02-24T01:48:00Z,58.00,44.00
2026-02-24T01:49:00Z,58.00,44.00
2026-02-24T01:50:00Z,58.00,44.00
2026-02-24T01:51:00Z,56.00,44.00
2026-02-24T01:52:00Z,56.00,44.00
2026-02-24T01:53:00Z,56.00,44.00
2026-02-24T01:54:00Z,57.95,44.00
2026-02-24T01:55:00Z,58.00,44.00
2026-02-24T01:56:00Z,58.00,44.00
2026-02-24T01:57:00Z,58.00,44.00
2026-02-24T01:58:00Z,58.00,44.00
2026-02-24T02:00:00Z,58.00,43.00
2026-02-24T02:01:00Z,58.00,44.00
2026-02-24T02:02:00Z,58.00,44.00
2026-02-24T02:03:00Z,58.00,44.00
2026-02-24T02:05:00Z,58.00,44.00
2026-02-24T02:06:00Z,58.00,44.00
2026-02-24T02:07:00Z,58.00,43.00
2026-02-24T02:08:00Z,58.00,43.02
2026-02-24T02:09:00Z,58.00,43.02
2026-02-24T02:10:00Z,58.00,44.00
2026-02-24T02:12:00Z,58.00,43.00
2026-02-24T02:13:00Z,58.00,43.00
2026-02-24T02:17:00Z,58.00,43.00
2026-02-24T02:18:00Z,58.00,43.00
2026-02-24T02:20:00Z,58.00,43.00
2026-02-24T02:21:00Z,58.00,44.00
2026-02-24T02:22:00Z,57.41,43.09
2026-02-24T02:23:00Z,58.00,43.09
2026-02-24T02:25:00Z,58.00,43.09
2026-02-24T02:26:00Z,58.00,43.09
2026-02-24T02:27:00Z,58.00,44.00
2026-02-24T02:29:00Z,58.00,44.00
2026-02-24T02:30:00Z,58.00,44.00
2026-02-24T02:31:00Z,58.00,44.00
2026-02-24T02:32:00Z,59.00,44.00
2026-02-24T02:33:00Z,59.00,44.00
2026-02-24T02:34:00Z,58.64,44.00
2026-02-24T02:35:00Z,58.64,44.00
2026-02-24T02:36:00Z,58.64,44.00
2026-02-24T02:37:00Z,58.86,44.00
2026-02-24T02:38:00Z,59.00,44.00
2026-02-24T02:39:00Z,59.00,44.00
2026-02-24T02:40:00Z,58.00,44.00
2026-02-24T02:41:00Z,58.00,44.00
2026-02-24T02:42:00Z,58.00,44.00
2026-02-24T02:43:00Z,58.00,44.00
2026-02-24T02:44:00Z,58.00,44.00
2026-02-24T02:45:00Z,57.48,44.00
2026-02-24T02:46:00Z,58.00,44.00
2026-02-24T02:47:00Z,58.00,44.00
2026-02-24T02:48:00Z,58.00,44.00
2026-02-24T02:49:00Z,58.00,44.00
2026-02-24T02:50:00Z,58.00,44.00
2026-02-24T02:51:00Z,58.00,44.00
2026-02-24T02:52:00Z,58.00,44.00
2026-02-24T02:53:00Z,58.00,44.00
2026-02-24T02:54:00Z,58.00,44.00
2026-02-24T02:55:00Z,57.40,44.00
2026-02-24T02:56:00Z,58.00,44.00
2026-02-24T02:57:00Z,58.00,44.00
2026-02-24T02:58:00Z,58.00,44.00
2026-02-24T02:59:00Z,58.00,44.00
2026-02-24T03:00:00Z,58.00,44.00
2026-02-24T03:01:00Z,58.00,44.00
2026-02-24T03:02:00Z,58.00,44.00
2026-02-24T03:03:00Z,58.00,43.39
2026-02-24T03:04:00Z,58.00,43.00
2026-02-24T03:05:00Z,58.00,43.00
2026-02-24T03:06:00Z,58.00,43.00
2026-02-24T03:07:00Z,58.00,44.98
2026-02-24T03:08:00Z,58.00,43.20
2026-02-24T03:09:00Z,58.00,44.00
2026-02-24T03:10:00Z,57.75,44.25
2026-02-24T03:11:00Z,58.00,43.32
2026-02-24T03:12:00Z,57.92,44.99
2026-02-24T03:13:00Z,58.00,45.00
2026-02-24T03:14:00Z,58.00,45.00
2026-02-24T03:15:00Z,58.00,44.00
2026-02-24T03:16:00Z,58.00,44.00
2026-02-24T03:17:00Z,58.00,44.00
2026-02-24T03:18:00Z,58.00,44.00
2026-02-24T03:19:00Z,58.00,44.00
2026-02-24T03:20:00Z,58.00,44.00
2026-02-24T03:21:00Z,58.00,44.00
2026-02-24T03:22:00Z,57.82,44.00
2026-02-24T03:23:00Z,58.00,44.00
2026-02-24T03:24:00Z,56.13,44.00
2026-02-24T03:25:00Z,58.00,44.00
2026-02-24T03:26:00Z,57.12,44.00
2026-02-24T03:27:00Z,55.19,42.01
2026-02-24T03:28:00Z,57.03,44.00
2026-02-24T03:29:00Z,58.00,44.00
2026-02-24T03:30:00Z,58.00,44.00
2026-02-24T03:31:00Z,58.00,44.00
2026-02-24T03:33:00Z,58.00,42.91
2026-02-24T03:34:00Z,58.00,42.91
2026-02-24T03:35:00Z,58.00,42.91
2026-02-24T03:36:00Z,58.00,44.00
2026-02-24T03:37:00Z,58.00,44.00
2026-02-24T03:38:00Z,58.00,44.00
2026-02-24T03:39:00Z,58.00,44.00
2026-02-24T03:40:00Z,58.00,44.00
2026-02-24T03:41:00Z,58.14,44.00
2026-02-24T03:42:00Z,58.11,44.00
2026-02-24T03:43:00Z,58.30,44.00
2026-02-24T03:44:00Z,58.99,44.00
2026-02-24T03:45:00Z,59.44,43.00
2026-02-24T03:46:00Z,59.96,43.00
2026-02-24T03:47:00Z,59.76,41.62
2026-02-24T03:48:00Z,59.54,42.00
2026-02-24T03:49:00Z,59.00,42.03
2026-02-24T03:50:00Z,59.90,42.42
2026-02-24T03:51:00Z,58.04,43.00
2026-02-24T03:52:00Z,58.86,42.80
2026-02-24T03:53:00Z,59.04,43.00
2026-02-24T03:54:00Z,60.00,42.89
2026-02-24T03:55:00Z,59.00,43.00
2026-02-24T03:56:00Z,59.00,43.00
2026-02-24T03:57:00Z,59.00,43.00
2026-02-24T03:58:00Z,59.02,42.72
2026-02-24T03:59:00Z,60.00,42.24
2026-02-24T04:00:00Z,59.97,42.62
2026-02-24T04:01:00Z,59.83,43.00
2026-02-24T04:02:00Z,60.00,43.00
2026-02-24T04:03:00Z,59.43,42.50
2026-02-24T04:04:00Z,60.00,42.82
2026-02-24T04:05:00Z,60.00,41.00
2026-02-24T04:06:00Z,60.00,41.00
2026-02-24T04:07:00Z,62.43,41.00
2026-02-24T04:08:00Z,61.00,40.00
2026-02-24T04:09:00Z,61.00,39.23
2026-02-24T04:10:00Z,60.41,39.00
2026-02-24T04:11:00Z,61.00,39.00
2026-02-24T04:12:00Z,61.00,39.00
2026-02-24T04:13:00Z,60.46,39.00
2026-02-24T04:14:00Z,61.00,40.13
2026-02-24T04:15:00Z,60.00,40.13
2026-02-24T04:16:00Z,60.00,41.00
2026-02-24T04:17:00Z,60.00,41.00
2026-02-24T04:18:00Z,60.37,42.00
2026-02-24T04:19:00Z,60.00,42.00
2026-02-24T04:20:00Z,59.58,42.00
2026-02-24T04:21:00Z,59.31,42.00
2026-02-24T04:22:00Z,60.00,42.00
2026-02-24T04:23:00Z,60.00,42.00
2026-02-24T04:24:00Z,60.00,41.02
2026-02-24T04:25:00Z,59.92,41.51
2026-02-24T04:26:00Z,60.00,42.00
2026-02-24T04:27:00Z,60.00,42.00
2026-02-24T04:28:00Z,60.00,41.00
2026-02-24T04:29:00Z,60.00,42.00
2026-02-24T04:30:00Z,59.90,42.00
2026-02-24T04:31:00Z,60.00,42.00
2026-02-24T04:32:00Z,60.00,42.00
2026-02-24T04:33:00Z,60.00,42.00
2026-02-24T04:34:00Z,60.00,42.00
2026-02-24T04:35:00Z,59.59,42.00
2026-02-24T04:36:00Z,60.00,42.00
2026-02-24T04:37:00Z,59.87,42.00
2026-02-24T04:38:00Z,60.00,42.00
2026-02-24T04:39:00Z,59.56,42.00
2026-02-24T04:40:00Z,60.00,42.00
2026-02-24T04:41:00Z,59.96,41.92
2026-02-24T04:42:00Z,60.00,42.00
2026-02-24T04:43:00Z,60.00,40.00
2026-02-24T04:44:00Z,60.00,42.00
2026-02-24T04:45:00Z,60.00,42.00
2026-02-24T04:46:00Z,60.04,39.69
2026-02-24T04:47:00Z,61.00,39.69
2026-02-24T04:48:00Z,62.40,39.17
2026-02-24T04:49:00Z,64.15,40.07
2026-02-24T04:50:00Z,61.95,40.07
2026-02-24T04:51:00Z,61.97,40.02
2026-02-24T04:52:00Z,61.99,40.00
2026-02-24T04:53:00Z,62.00,39.97
2026-02-24T04:54:00Z,61.85,39.19
2026-02-24T04:55:00Z,61.99,40.00
2026-02-24T04:56:00Z,62.01,39.43
2026-02-24T04:57:00Z,63.01,38.73
2026-02-24T04:58:00Z,64.72,38.38
2026-02-24T04:59:00Z,63.16,38.01
2026-02-24T05:00:00Z,62.45,41.57
2026-02-24T05:01:00Z,61.29,39.93
2026-02-24T05:02:00Z,61.25,40.85
2026-02-24T05:03:00Z,62.57,42.59
2026-02-24T05:04:00Z,64.31,39.23
2026-02-24T05:05:00Z,63.42,38.05
2026-02-24T05:06:00Z,63.79,37.79
2026-02-24T05:07:00Z,61.00,42.38
2026-02-24T05:08:00Z,58.13,44.62
2026-02-24T05:09:00Z,59.66,42.13
2026-02-24T05:10:00Z,60.99,40.49
2026-02-24T05:11:00Z,61.90,40.97
2026-02-24T05:12:00Z,61.50,42.02
2026-02-24T05:13:00Z,62.79,38.50
2026-02-24T05:14:00Z,59.90,42.09
2026-02-24T05:15:00Z,59.35,42.23
2026-02-24T05:16:00Z,57.93,43.14
2026-02-24T05:17:00Z,59.87,42.26
2026-02-24T05:18:00Z,60.84,41.18
2026-02-24T05:19:00Z,61.58,39.47
2026-02-24T05:20:00Z,61.45,40.66
2026-02-24T05:21:00Z,59.41,41.24
2026-02-24T05:22:00Z,58.46,42.15
2026-02-24T05:23:00Z,58.43,43.70
2026-02-24T05:24:00Z,58.78,42.97
2026-02-24T05:25:00Z,60.36,41.31
2026-02-24T05:26:00Z,60.91,40.22
2026-02-24T05:27:00Z,60.73,41.06
2026-02-24T05:28:00Z,60.10,42.21
2026-02-24T05:29:00Z,59.48,42.51
2026-02-24T05:30:00Z,57.86,44.32
2026-02-24T05:31:00Z,55.09,46.07
2026-02-24T05:32:00Z,55.11,48.18
2026-02-24T05:33:00Z,51.25,53.02
2026-02-24T05:34:00Z,41.51,58.36
2026-02-24T05:35:00Z,36.91,66.03
2026-02-24T05:36:00Z,32.32,69.26
2026-02-24T05:37:00Z,30.69,69.76
2026-02-24T05:38:00Z,30.95,69.60
2026-02-24T05:39:00Z,30.68,70.72
2026-02-24T05:40:00Z,32.20,65.82
2026-02-24T05:41:00Z,36.87,64.19
2026-02-24T05:42:00Z,40.40,62.37
2026-02-24T05:43:00Z,37.02,63.95
2026-02-24T05:44:00Z,34.96,66.20
2026-02-24T05:45:00Z,27.53,72.61
2026-02-24T05:46:00Z,13.72,86.10
2026-02-24T05:47:00Z,13.51,86.73
2026-02-24T05:48:00Z,13.27,87.61
2026-02-24T05:49:00Z,9.60,90.57
2026-02-24T05:50:00Z,9.89,91.21
2026-02-24T05:51:00Z,4.83,94.81
2026-02-24T05:52:00Z,3.50,96.95
2026-02-24T05:53:00Z,2.39,98.76
2026-02-24T05:54:00Z,1.95,98.85
2026-02-24T05:55:00Z,1.25,98.92
2026-02-24T05:56:00Z,1.00,99.00
2026-02-24T05:57:00Z,1.00,99.00
2026-02-24T05:58:00Z,1.00,99.00
2026-02-24T05:59:00Z,1.00,99.00
2026-02-24T06:00:00Z,1.00,99.00
2026-02-24T06:01:00Z,1.00,99.00
2026-02-24T06:02:00Z,1.00,99.00
