# event_ticker=KXATPMATCH-26MAR29MICWON
# final_score=6-4 6-2
# match_winner=Alex Michelsen
# fav_player=Alex Michelsen
# dog_player=Coleman Wong
# kalshi_date=2026-03-29
timestamp,Alex Michelsen,Coleman Wong
2026-03-31T21:49:00Z,77.00,24.00
2026-03-31T21:53:00Z,77.00,24.00
2026-03-31T21:54:00Z,77.00,24.00
2026-03-31T21:59:00Z,77.00,24.00
2026-03-31T22:00:00Z,77.00,24.00
2026-03-31T22:01:00Z,77.00,24.00
2026-03-31T22:07:00Z,77.00,24.00
2026-03-31T22:09:00Z,77.00,24.00
2026-03-31T22:10:00Z,77.00,24.00
2026-03-31T22:12:00Z,77.00,24.00
2026-03-31T22:15:00Z,77.00,24.00
2026-03-31T22:16:00Z,77.00,24.00
2026-03-31T22:20:00Z,77.00,23.98
2026-03-31T22:22:00Z,77.00,23.98
2026-03-31T22:23:00Z,78.00,23.00
2026-03-31T22:24:00Z,78.00,23.00
2026-03-31T22:25:00Z,78.00,23.00
2026-03-31T22:26:00Z,78.00,23.00
2026-03-31T22:27:00Z,78.00,23.00
2026-03-31T22:28:00Z,78.00,23.00
2026-03-31T22:31:00Z,78.00,23.00
2026-03-31T22:32:00Z,78.00,24.00
2026-03-31T22:33:00Z,78.00,24.00
2026-03-31T22:34:00Z,78.00,24.00
2026-03-31T22:35:00Z,78.00,24.00
2026-03-31T22:37:00Z,78.00,24.00
2026-03-31T22:38:00Z,78.00,24.00
2026-03-31T22:40:00Z,78.00,24.00
2026-03-31T22:41:00Z,78.00,24.00
2026-03-31T22:42:00Z,78.00,24.00
2026-03-31T22:43:00Z,78.00,24.00
2026-03-31T22:44:00Z,78.00,23.00
2026-03-31T22:45:00Z,78.00,23.88
2026-03-31T22:46:00Z,78.00,24.00
2026-03-31T22:48:00Z,78.00,24.00
2026-03-31T22:49:00Z,78.00,22.48
2026-03-31T22:50:00Z,78.00,22.48
2026-03-31T22:51:00Z,78.00,22.48
2026-03-31T22:52:00Z,78.00,23.93
2026-03-31T22:53:00Z,78.00,23.00
2026-03-31T22:54:00Z,78.00,23.00
2026-03-31T22:55:00Z,78.00,23.24
2026-03-31T22:56:00Z,79.00,23.49
2026-03-31T22:57:00Z,78.00,24.00
2026-03-31T22:58:00Z,79.00,24.00
2026-03-31T22:59:00Z,79.00,23.00
2026-03-31T23:00:00Z,79.00,23.00
2026-03-31T23:01:00Z,78.86,23.00
2026-03-31T23:02:00Z,78.58,23.00
2026-03-31T23:03:00Z,78.00,23.00
2026-03-31T23:04:00Z,78.56,23.00
2026-03-31T23:05:00Z,78.99,22.00
2026-03-31T23:06:00Z,79.00,22.00
2026-03-31T23:08:00Z,79.00,22.00
2026-03-31T23:09:00Z,79.00,22.00
2026-03-31T23:10:00Z,79.53,22.00
2026-03-31T23:11:00Z,79.04,21.94
2026-03-31T23:12:00Z,79.13,22.00
2026-03-31T23:13:00Z,79.91,22.00
2026-03-31T23:14:00Z,79.82,21.40
2026-03-31T23:15:00Z,79.00,21.40
2026-03-31T23:16:00Z,79.94,21.40
2026-03-31T23:17:00Z,79.83,21.40
2026-03-31T23:18:00Z,79.45,20.38
2026-03-31T23:19:00Z,80.00,22.00
2026-03-31T23:20:00Z,80.00,22.00
2026-03-31T23:21:00Z,80.00,21.62
2026-03-31T23:22:00Z,79.88,22.00
2026-03-31T23:23:00Z,80.73,19.85
2026-03-31T23:24:00Z,80.94,20.95
2026-03-31T23:25:00Z,81.79,20.89
2026-03-31T23:26:00Z,81.82,17.74
2026-03-31T23:27:00Z,82.08,18.00
2026-03-31T23:28:00Z,82.65,18.16
2026-03-31T23:29:00Z,81.00,20.25
2026-03-31T23:30:00Z,80.32,21.24
2026-03-31T23:31:00Z,80.31,20.04
2026-03-31T23:32:00Z,79.98,23.01
2026-03-31T23:33:00Z,76.90,23.82
2026-03-31T23:34:00Z,75.88,24.93
2026-03-31T23:35:00Z,78.98,21.27
2026-03-31T23:36:00Z,80.34,19.99
2026-03-31T23:37:00Z,81.60,18.77
2026-03-31T23:38:00Z,87.14,15.00
2026-03-31T23:39:00Z,88.61,11.18
2026-03-31T23:40:00Z,87.99,12.57
2026-03-31T23:41:00Z,83.29,15.99
2026-03-31T23:42:00Z,80.80,18.03
2026-03-31T23:43:00Z,79.78,17.91
2026-03-31T23:44:00Z,79.00,22.00
2026-03-31T23:45:00Z,79.00,22.00
2026-03-31T23:46:00Z,75.64,24.98
2026-03-31T23:47:00Z,69.76,36.33
2026-03-31T23:48:00Z,72.28,25.48
2026-03-31T23:49:00Z,79.92,21.39
2026-03-31T23:50:00Z,79.01,21.00
2026-03-31T23:51:00Z,80.86,19.04
2026-03-31T23:52:00Z,81.09,21.22
2026-03-31T23:53:00Z,77.00,23.99
2026-03-31T23:54:00Z,76.03,25.86
2026-03-31T23:55:00Z,75.42,26.11
2026-03-31T23:56:00Z,79.00,21.86
2026-03-31T23:57:00Z,80.00,22.00
2026-03-31T23:58:00Z,78.00,23.74
2026-03-31T23:59:00Z,76.00,25.60
2026-04-01T00:00:00Z,77.98,23.25
2026-04-01T00:01:00Z,77.19,24.72
2026-04-01T00:02:00Z,77.07,24.86
2026-04-01T00:03:00Z,75.03,25.93
2026-04-01T00:04:00Z,77.55,20.66
2026-04-01T00:05:00Z,81.00,20.00
2026-04-01T00:06:00Z,80.03,19.08
2026-04-01T00:07:00Z,81.89,20.17
2026-04-01T00:08:00Z,81.35,22.93
2026-04-01T00:09:00Z,90.14,14.54
2026-04-01T00:10:00Z,90.94,8.87
2026-04-01T00:11:00Z,90.70,9.85
2026-04-01T00:12:00Z,91.41,8.67
2026-04-01T00:13:00Z,92.93,6.80
2026-04-01T00:14:00Z,92.99,7.34
2026-04-01T00:15:00Z,93.43,7.00
2026-04-01T00:16:00Z,94.06,6.17
2026-04-01T00:17:00Z,94.00,5.63
2026-04-01T00:18:00Z,94.09,5.93
2026-04-01T00:19:00Z,94.06,6.63
2026-04-01T00:20:00Z,94.18,6.79
2026-04-01T00:21:00Z,93.00,7.08
2026-04-01T00:22:00Z,93.00,7.63
2026-04-01T00:23:00Z,92.97,7.38
2026-04-01T00:24:00Z,90.00,9.19
2026-04-01T00:25:00Z,91.07,9.18
2026-04-01T00:26:00Z,92.91,6.99
2026-04-01T00:27:00Z,93.00,7.60
2026-04-01T00:28:00Z,93.04,6.93
2026-04-01T00:29:00Z,92.18,7.80
2026-04-01T00:30:00Z,93.44,4.04
2026-04-01T00:31:00Z,97.86,2.89
2026-04-01T00:32:00Z,97.86,2.82
2026-04-01T00:33:00Z,98.77,2.02
2026-04-01T00:34:00Z,98.57,1.04
2026-04-01T00:35:00Z,98.99,1.61
2026-04-01T00:36:00Z,98.96,1.76
2026-04-01T00:37:00Z,98.00,1.27
2026-04-01T00:38:00Z,99.00,1.86
2026-04-01T00:39:00Z,98.99,2.52
2026-04-01T00:40:00Z,98.07,2.06
2026-04-01T00:41:00Z,97.61,3.07
2026-04-01T00:42:00Z,97.71,2.76
2026-04-01T00:43:00Z,98.16,1.16
2026-04-01T00:44:00Z,98.34,1.76
2026-04-01T00:45:00Z,99.00,1.62
2026-04-01T00:46:00Z,99.00,1.62
2026-04-01T00:47:00Z,99.00,1.00
2026-04-01T00:48:00Z,99.00,1.00
2026-04-01T00:49:00Z,99.00,1.00
