# event_ticker=KXATPCHALLENGERMATCH-26APR17GLIKEN
# final_score=6-4 6-4
# score_resolution=4-6 4-6
# match_winner=Jack Kennedy
# fav_player=Daniil Glinka
# dog_player=Jack Kennedy
# kalshi_date=2026-04-17
timestamp,Daniil Glinka,Jack Kennedy
2026-04-17T19:06:00Z,71.00,30.00
2026-04-17T19:08:00Z,71.00,31.00
2026-04-17T19:10:00Z,71.00,31.00
2026-04-17T19:11:00Z,71.00,31.00
2026-04-17T19:12:00Z,71.00,31.00
2026-04-17T19:13:00Z,72.58,31.00
2026-04-17T19:15:00Z,72.00,31.00
2026-04-17T19:16:00Z,72.00,31.00
2026-04-17T19:17:00Z,69.93,31.00
2026-04-17T19:18:00Z,71.00,31.00
2026-04-17T19:19:00Z,71.91,31.00
2026-04-17T19:20:00Z,71.91,31.00
2026-04-17T19:21:00Z,72.00,31.00
2026-04-17T19:22:00Z,71.00,31.00
2026-04-17T19:25:00Z,70.00,31.00
2026-04-17T19:27:00Z,71.00,31.00
2026-04-17T19:28:00Z,71.00,31.00
2026-04-17T19:29:00Z,71.00,31.00
2026-04-17T19:30:00Z,71.00,31.00
2026-04-17T19:31:00Z,71.00,31.00
2026-04-17T19:32:00Z,71.00,31.00
2026-04-17T19:34:00Z,71.00,31.00
2026-04-17T19:35:00Z,71.00,31.00
2026-04-17T19:37:00Z,71.00,30.75
2026-04-17T19:38:00Z,71.00,30.00
2026-04-17T19:39:00Z,71.00,31.00
2026-04-17T19:40:00Z,71.00,31.00
2026-04-17T19:41:00Z,71.00,30.96
2026-04-17T19:42:00Z,71.00,30.00
2026-04-17T19:44:00Z,71.00,29.00
2026-04-17T19:45:00Z,71.00,30.00
2026-04-17T19:46:00Z,71.00,30.00
2026-04-17T19:47:00Z,70.00,30.00
2026-04-17T19:49:00Z,70.00,30.00
2026-04-17T19:50:00Z,70.00,31.29
2026-04-17T19:51:00Z,70.00,31.27
2026-04-17T19:52:00Z,70.26,31.74
2026-04-17T19:53:00Z,71.00,31.61
2026-04-17T19:54:00Z,71.00,31.61
2026-04-17T19:56:00Z,71.00,31.00
2026-04-17T19:57:00Z,71.00,31.00
2026-04-17T19:58:00Z,71.00,31.00
2026-04-17T19:59:00Z,71.00,31.00
2026-04-17T20:03:00Z,71.00,31.00
2026-04-17T20:04:00Z,71.00,31.60
2026-04-17T20:06:00Z,71.44,31.50
2026-04-17T20:07:00Z,71.00,31.00
2026-04-17T20:08:00Z,71.00,31.00
2026-04-17T20:10:00Z,71.86,31.00
2026-04-17T20:11:00Z,72.66,29.55
2026-04-17T20:12:00Z,73.00,28.00
2026-04-17T20:13:00Z,73.00,28.00
2026-04-17T20:14:00Z,73.67,28.00
2026-04-17T20:15:00Z,73.00,28.00
2026-04-17T20:17:00Z,73.00,28.00
2026-04-17T20:19:00Z,73.00,27.65
2026-04-17T20:20:00Z,74.04,27.00
2026-04-17T20:22:00Z,74.00,27.00
2026-04-17T20:23:00Z,74.00,27.00
2026-04-17T20:25:00Z,74.00,27.00
2026-04-17T20:27:00Z,74.00,27.00
2026-04-17T20:29:00Z,74.00,27.00
2026-04-17T20:31:00Z,74.00,26.00
2026-04-17T20:32:00Z,74.00,28.00
2026-04-17T20:33:00Z,74.00,28.00
2026-04-17T20:35:00Z,74.00,28.00
2026-04-17T20:36:00Z,73.00,28.00
2026-04-17T20:37:00Z,73.00,28.00
2026-04-17T20:39:00Z,73.00,28.00
2026-04-17T20:40:00Z,74.00,28.00
2026-04-17T20:43:00Z,74.00,28.00
2026-04-17T20:46:00Z,74.00,28.00
2026-04-17T20:49:00Z,74.00,28.00
2026-04-17T20:50:00Z,74.00,28.00
2026-04-17T20:51:00Z,74.00,28.00
2026-04-17T20:52:00Z,74.00,28.00
2026-04-17T20:53:00Z,74.00,28.00
2026-04-17T20:57:00Z,74.00,28.00
2026-04-17T20:59:00Z,74.00,28.00
2026-04-17T21:00:00Z,74.00,28.00
2026-04-17T21:01:00Z,74.00,28.00
2026-04-17T21:02:00Z,73.77,28.00
2026-04-17T21:03:00Z,73.70,28.34
2026-04-17T21:04:00Z,73.32,29.00
2026-04-17T21:05:00Z,73.47,29.00
2026-04-17T21:06:00Z,73.00,29.00
2026-04-17T21:07:00Z,72.76,29.00
2026-04-17T21:08:00Z,73.00,29.00
2026-04-17T21:09:00Z,73.00,29.00
2026-04-17T21:10:00Z,73.87,28.94
2026-04-17T21:11:00Z,74.64,28.93
2026-04-17T21:12:00Z,73.81,27.87
2026-04-17T21:13:00Z,75.80,23.80
2026-04-17T21:14:00Z,78.13,21.82
2026-04-17T21:15:00Z,77.40,23.61
2026-04-17T21:16:00Z,75.44,25.60
2026-04-17T21:17:00Z,74.91,26.03
2026-04-17T21:18:00Z,74.13,28.62
2026-04-17T21:19:00Z,69.26,33.73
2026-04-17T21:20:00Z,68.67,33.38
2026-04-17T21:21:00Z,69.91,35.69
2026-04-17T21:22:00Z,66.17,36.15
2026-04-17T21:23:00Z,66.36,35.55
2026-04-17T21:24:00Z,63.42,37.67
2026-04-17T21:25:00Z,60.90,41.97
2026-04-17T21:26:00Z,58.33,42.46
2026-04-17T21:27:00Z,61.24,40.63
2026-04-17T21:28:00Z,58.60,43.93
2026-04-17T21:29:00Z,62.09,41.63
2026-04-17T21:30:00Z,64.03,37.22
2026-04-17T21:31:00Z,62.69,39.43
2026-04-17T21:32:00Z,70.83,30.85
2026-04-17T21:33:00Z,68.21,33.61
2026-04-17T21:34:00Z,62.06,40.33
2026-04-17T21:35:00Z,58.64,43.39
2026-04-17T21:36:00Z,55.53,46.33
2026-04-17T21:37:00Z,52.48,48.19
2026-04-17T21:38:00Z,48.81,52.84
2026-04-17T21:39:00Z,46.72,54.85
2026-04-17T21:40:00Z,44.57,57.99
2026-04-17T21:41:00Z,44.95,57.65
2026-04-17T21:42:00Z,37.76,61.92
2026-04-17T21:43:00Z,39.64,61.71
2026-04-17T21:44:00Z,35.69,65.66
2026-04-17T21:45:00Z,35.95,65.32
2026-04-17T21:46:00Z,37.39,64.10
2026-04-17T21:47:00Z,36.34,64.30
2026-04-17T21:48:00Z,37.22,63.19
2026-04-17T21:49:00Z,37.57,62.69
2026-04-17T21:50:00Z,38.21,63.14
2026-04-17T21:51:00Z,37.76,63.03
2026-04-17T21:52:00Z,36.87,65.46
2026-04-17T21:53:00Z,38.11,63.60
2026-04-17T21:54:00Z,40.84,61.69
2026-04-17T21:55:00Z,45.58,57.14
2026-04-17T21:56:00Z,49.91,51.65
2026-04-17T21:57:00Z,51.03,48.72
2026-04-17T21:58:00Z,51.34,49.20
2026-04-17T21:59:00Z,47.52,53.61
2026-04-17T22:00:00Z,47.65,53.56
2026-04-17T22:01:00Z,51.56,48.31
2026-04-17T22:02:00Z,46.61,53.50
2026-04-17T22:03:00Z,48.19,52.35
2026-04-17T22:04:00Z,46.18,54.76
2026-04-17T22:05:00Z,46.25,53.45
2026-04-17T22:06:00Z,48.16,52.59
2026-04-17T22:07:00Z,48.94,50.73
2026-04-17T22:08:00Z,52.97,49.33
2026-04-17T22:09:00Z,54.93,46.56
2026-04-17T22:10:00Z,56.54,42.59
2026-04-17T22:11:00Z,54.73,44.92
2026-04-17T22:12:00Z,49.05,51.83
2026-04-17T22:13:00Z,48.83,51.88
2026-04-17T22:14:00Z,47.66,53.18
2026-04-17T22:15:00Z,40.09,59.31
2026-04-17T22:16:00Z,45.46,54.85
2026-04-17T22:17:00Z,43.66,57.78
2026-04-17T22:18:00Z,30.87,69.15
2026-04-17T22:19:00Z,29.59,70.82
2026-04-17T22:20:00Z,26.71,73.49
2026-04-17T22:21:00Z,22.13,78.59
2026-04-17T22:22:00Z,19.13,81.83
2026-04-17T22:23:00Z,18.27,82.37
2026-04-17T22:24:00Z,20.31,79.52
2026-04-17T22:25:00Z,24.08,76.67
2026-04-17T22:26:00Z,25.72,76.48
2026-04-17T22:27:00Z,26.65,74.41
2026-04-17T22:28:00Z,22.68,78.73
2026-04-17T22:29:00Z,19.68,79.02
2026-04-17T22:30:00Z,15.07,85.70
2026-04-17T22:31:00Z,14.74,85.39
2026-04-17T22:32:00Z,16.25,84.68
2026-04-17T22:33:00Z,17.54,82.04
2026-04-17T22:34:00Z,19.30,80.76
2026-04-17T22:35:00Z,18.53,82.34
2026-04-17T22:36:00Z,9.74,89.78
2026-04-17T22:37:00Z,10.24,89.78
2026-04-17T22:38:00Z,6.44,93.51
2026-04-17T22:39:00Z,7.25,92.20
2026-04-17T22:40:00Z,3.71,96.72
2026-04-17T22:41:00Z,5.13,95.32
2026-04-17T22:42:00Z,9.77,91.05
2026-04-17T22:43:00Z,11.36,88.87
2026-04-17T22:44:00Z,14.72,86.96
2026-04-17T22:45:00Z,10.45,89.84
2026-04-17T22:46:00Z,9.33,91.59
2026-04-17T22:47:00Z,3.74,97.87
2026-04-17T22:48:00Z,1.00,99.00
2026-04-17T22:49:00Z,1.00,99.00
2026-04-17T22:50:00Z,1.00,99.00
2026-04-17T22:51:00Z,1.00,99.00
2026-04-17T22:52:00Z,1.00,99.00
