# event_ticker=KXATPMATCH-26MAY20HUMKHA
# final_score=6-3 3-6 7-6(3)
# score_resolution=6-3 3-6 7-6
# match_winner=Ugo Humbert
# fav_player=Ugo Humbert
# dog_player=Karen Khachanov
# kalshi_date=2026-05-20
timestamp,Ugo Humbert,Karen Khachanov
2026-05-20T13:32:00Z,64.07,36.00
2026-05-20T13:33:00Z,64.98,35.77
2026-05-20T13:34:00Z,66.41,33.71
2026-05-20T13:35:00Z,73.26,31.91
2026-05-20T13:36:00Z,67.12,31.47
2026-05-20T13:37:00Z,64.60,36.37
2026-05-20T13:38:00Z,63.03,36.50
2026-05-20T13:39:00Z,64.00,36.40
2026-05-20T13:40:00Z,65.93,35.69
2026-05-20T13:41:00Z,66.99,34.53
2026-05-20T13:42:00Z,63.03,36.70
2026-05-20T13:43:00Z,62.13,38.00
2026-05-20T13:44:00Z,63.00,38.00
2026-05-20T13:45:00Z,62.83,38.20
2026-05-20T13:46:00Z,63.26,36.51
2026-05-20T13:47:00Z,65.00,35.58
2026-05-20T13:48:00Z,64.01,37.23
2026-05-20T13:49:00Z,61.38,38.29
2026-05-20T13:50:00Z,61.00,39.92
2026-05-20T13:51:00Z,61.00,40.05
2026-05-20T13:52:00Z,58.83,43.44
2026-05-20T13:53:00Z,51.65,48.53
2026-05-20T13:54:00Z,55.36,42.66
2026-05-20T13:55:00Z,43.73,58.51
2026-05-20T13:56:00Z,40.27,59.91
2026-05-20T13:57:00Z,46.46,54.30
2026-05-20T13:58:00Z,50.10,49.80
2026-05-20T13:59:00Z,43.01,58.47
2026-05-20T14:00:00Z,39.86,60.91
2026-05-20T14:01:00Z,39.09,61.33
2026-05-20T14:02:00Z,39.63,61.07
2026-05-20T14:03:00Z,39.04,61.73
2026-05-20T14:04:00Z,39.02,61.94
2026-05-20T14:05:00Z,40.03,61.50
2026-05-20T14:06:00Z,38.36,62.66
2026-05-20T14:07:00Z,37.98,62.79
2026-05-20T14:08:00Z,37.98,62.48
2026-05-20T14:09:00Z,37.95,62.81
2026-05-20T14:10:00Z,37.02,66.62
2026-05-20T14:11:00Z,37.37,63.20
2026-05-20T14:12:00Z,37.69,62.37
2026-05-20T14:13:00Z,40.16,61.10
2026-05-20T14:14:00Z,41.33,61.21
2026-05-20T14:15:00Z,42.46,58.83
2026-05-20T14:16:00Z,42.02,57.99
2026-05-20T14:17:00Z,40.70,61.72
2026-05-20T14:18:00Z,36.56,63.23
2026-05-20T14:19:00Z,34.56,64.24
2026-05-20T14:20:00Z,36.05,64.34
2026-05-20T14:21:00Z,42.93,58.41
2026-05-20T14:22:00Z,41.98,58.00
2026-05-20T14:23:00Z,43.95,57.00
2026-05-20T14:24:00Z,43.96,56.99
2026-05-20T14:25:00Z,46.41,54.28
2026-05-20T14:26:00Z,50.12,49.07
2026-05-20T14:27:00Z,41.52,59.05
2026-05-20T14:28:00Z,42.98,58.84
2026-05-20T14:29:00Z,44.36,58.52
2026-05-20T14:30:00Z,39.64,58.57
2026-05-20T14:31:00Z,46.99,53.92
2026-05-20T14:32:00Z,46.94,54.09
2026-05-20T14:33:00Z,44.15,57.27
2026-05-20T14:34:00Z,45.68,55.37
2026-05-20T14:35:00Z,45.87,54.48
2026-05-20T14:36:00Z,45.40,55.33
2026-05-20T14:37:00Z,41.78,59.72
2026-05-20T14:38:00Z,46.91,53.86
2026-05-20T14:39:00Z,45.13,54.52
2026-05-20T14:40:00Z,49.59,50.28
2026-05-20T14:41:00Z,50.90,49.39
2026-05-20T14:42:00Z,50.96,49.99
2026-05-20T14:43:00Z,48.42,52.86
2026-05-20T14:44:00Z,49.64,52.47
2026-05-20T14:45:00Z,44.42,55.80
2026-05-20T14:46:00Z,38.63,62.67
2026-05-20T14:47:00Z,43.52,55.58
2026-05-20T14:48:00Z,50.81,55.06
2026-05-20T14:49:00Z,51.92,48.80
2026-05-20T14:50:00Z,51.65,49.16
2026-05-20T14:51:00Z,44.49,54.95
2026-05-20T14:52:00Z,37.36,59.87
2026-05-20T14:53:00Z,24.98,71.98
2026-05-20T14:54:00Z,21.43,79.00
2026-05-20T14:55:00Z,32.36,67.09
2026-05-20T14:56:00Z,46.47,53.22
2026-05-20T14:57:00Z,50.47,50.03
2026-05-20T14:58:00Z,51.74,50.42
2026-05-20T14:59:00Z,55.44,45.28
2026-05-20T15:00:00Z,60.28,38.92
2026-05-20T15:01:00Z,49.75,44.84
2026-05-20T15:02:00Z,38.31,61.26
2026-05-20T15:03:00Z,28.36,74.67
2026-05-20T15:04:00Z,42.75,56.49
2026-05-20T15:05:00Z,57.66,42.11
2026-05-20T15:06:00Z,75.04,25.30
2026-05-20T15:07:00Z,89.64,13.01
2026-05-20T15:08:00Z,82.21,16.67
2026-05-20T15:09:00Z,94.45,5.25
2026-05-20T15:10:00Z,99.00,1.00
2026-05-20T15:11:00Z,99.00,1.00
2026-05-20T15:12:00Z,99.00,1.00
