# event_ticker=KXATPMATCH-25JUL25SHETIA
# final_score=7-6(2) 6-4
# score_resolution=7-6 6-4
# match_winner=Ben Shelton
# fav_player=Ben Shelton
# dog_player=Frances Tiafoe
# kalshi_date=2025-07-25
timestamp,Ben Shelton,Frances Tiafoe
2025-07-26T00:29:00Z,71.00,31.00
2025-07-26T00:30:00Z,69.69,31.00
2025-07-26T00:31:00Z,69.69,33.56
2025-07-26T00:32:00Z,71.05,34.94
2025-07-26T00:33:00Z,70.84,30.00
2025-07-26T00:34:00Z,72.96,28.00
2025-07-26T00:35:00Z,72.98,30.06
2025-07-26T00:36:00Z,74.97,30.06
2025-07-26T00:37:00Z,75.97,28.00
2025-07-26T00:38:00Z,74.00,29.00
2025-07-26T00:39:00Z,74.03,29.00
2025-07-26T00:41:00Z,75.68,29.00
2025-07-26T00:42:00Z,72.00,29.00
2025-07-26T00:43:00Z,75.87,29.00
2025-07-26T00:44:00Z,75.87,29.00
2025-07-26T00:45:00Z,75.87,29.95
2025-07-26T00:46:00Z,75.16,29.95
2025-07-26T00:47:00Z,75.16,26.00
2025-07-26T00:48:00Z,75.16,18.09
2025-07-26T00:49:00Z,75.16,29.61
2025-07-26T00:50:00Z,72.02,31.62
2025-07-26T00:51:00Z,73.40,29.00
2025-07-26T00:52:00Z,72.00,29.90
2025-07-26T00:53:00Z,72.00,28.00
2025-07-26T00:54:00Z,75.00,26.00
2025-07-26T00:55:00Z,75.00,26.00
2025-07-26T00:56:00Z,72.00,30.05
2025-07-26T00:57:00Z,74.00,33.11
2025-07-26T00:58:00Z,74.00,26.00
2025-07-26T00:59:00Z,74.00,34.00
2025-07-26T01:00:00Z,74.00,34.19
2025-07-26T01:01:00Z,74.00,35.00
2025-07-26T01:03:00Z,73.00,35.00
2025-07-26T01:04:00Z,72.00,29.00
2025-07-26T01:05:00Z,72.16,29.00
2025-07-26T01:06:00Z,70.50,32.50
2025-07-26T01:07:00Z,70.50,27.00
2025-07-26T01:09:00Z,75.57,27.00
2025-07-26T01:10:00Z,74.56,29.00
2025-07-26T01:11:00Z,69.50,30.00
2025-07-26T01:12:00Z,68.36,34.82
2025-07-26T01:13:00Z,57.78,42.49
2025-07-26T01:14:00Z,46.51,57.00
2025-07-26T01:15:00Z,43.95,58.00
2025-07-26T01:16:00Z,45.85,59.43
2025-07-26T01:17:00Z,46.72,53.00
2025-07-26T01:18:00Z,50.64,42.00
2025-07-26T01:19:00Z,58.04,42.15
2025-07-26T01:20:00Z,66.10,30.69
2025-07-26T01:21:00Z,70.98,41.32
2025-07-26T01:23:00Z,70.00,42.93
2025-07-26T01:24:00Z,77.03,29.75
2025-07-26T01:25:00Z,77.03,18.66
2025-07-26T01:26:00Z,86.66,12.00
2025-07-26T01:27:00Z,86.00,12.53
2025-07-26T01:28:00Z,87.50,15.00
2025-07-26T01:29:00Z,87.29,14.00
2025-07-26T01:30:00Z,85.64,18.36
2025-07-26T01:31:00Z,86.00,14.40
2025-07-26T01:32:00Z,87.80,14.05
2025-07-26T01:33:00Z,88.00,14.48
2025-07-26T01:34:00Z,82.71,17.00
2025-07-26T01:35:00Z,82.71,18.09
2025-07-26T01:36:00Z,86.73,18.85
2025-07-26T01:37:00Z,84.99,17.00
2025-07-26T01:38:00Z,83.06,17.68
2025-07-26T01:39:00Z,83.01,19.35
2025-07-26T01:40:00Z,80.09,27.25
2025-07-26T01:41:00Z,81.28,33.43
2025-07-26T01:42:00Z,81.92,39.80
2025-07-26T01:43:00Z,80.90,39.00
2025-07-26T01:44:00Z,79.72,19.27
2025-07-26T01:45:00Z,85.88,17.69
2025-07-26T01:46:00Z,90.12,17.58
2025-07-26T01:47:00Z,95.10,10.91
2025-07-26T01:48:00Z,88.07,9.72
2025-07-26T01:49:00Z,89.05,13.53
2025-07-26T01:50:00Z,89.16,14.73
2025-07-26T01:51:00Z,88.37,20.06
2025-07-26T01:52:00Z,82.12,12.77
2025-07-26T01:53:00Z,85.80,16.00
2025-07-26T01:54:00Z,86.88,16.78
2025-07-26T01:55:00Z,82.78,18.66
2025-07-26T01:56:00Z,80.50,23.49
2025-07-26T01:57:00Z,81.09,23.01
2025-07-26T01:58:00Z,79.83,21.33
2025-07-26T01:59:00Z,81.00,23.94
2025-07-26T02:00:00Z,85.00,19.11
2025-07-26T02:01:00Z,84.74,17.00
2025-07-26T02:02:00Z,87.44,17.53
2025-07-26T02:03:00Z,88.19,12.92
2025-07-26T02:04:00Z,90.65,12.91
2025-07-26T02:05:00Z,88.45,11.33
2025-07-26T02:06:00Z,87.35,12.06
2025-07-26T02:07:00Z,93.15,7.58
2025-07-26T02:08:00Z,93.00,11.44
2025-07-26T02:09:00Z,89.00,17.19
2025-07-26T02:10:00Z,92.78,13.39
2025-07-26T02:11:00Z,92.78,12.62
2025-07-26T02:12:00Z,87.87,14.81
2025-07-26T02:13:00Z,89.43,17.76
2025-07-26T02:14:00Z,91.78,9.65
2025-07-26T02:15:00Z,95.61,3.43
2025-07-26T02:16:00Z,96.43,3.37
2025-07-26T02:17:00Z,97.07,3.00
2025-07-26T02:18:00Z,98.00,3.39
2025-07-26T02:19:00Z,96.80,3.86
2025-07-26T02:20:00Z,97.99,2.34
2025-07-26T02:21:00Z,98.71,2.37
2025-07-26T02:22:00Z,99.00,2.60
2025-07-26T02:23:00Z,99.00,3.00
2025-07-26T02:24:00Z,99.00,2.00
2025-07-26T02:25:00Z,97.00,2.00
2025-07-26T02:26:00Z,97.36,2.23
2025-07-26T02:27:00Z,99.00,1.00
2025-07-26T02:28:00Z,99.00,1.00
2025-07-26T02:30:00Z,99.00,1.00
