# event_ticker=KXATPMATCH-26APR06GARARN
# final_score=6-2 6-4
# match_winner=Cristian Garin
# fav_player=Cristian Garin
# dog_player=Matteo Arnaldi
# kalshi_date=2026-04-06
timestamp,Cristian Garin,Matteo Arnaldi
2026-04-06T13:07:00Z,79.81,22.14
2026-04-06T13:08:00Z,82.33,18.31
2026-04-06T13:09:00Z,82.33,20.00
2026-04-06T13:10:00Z,84.99,17.00
2026-04-06T13:11:00Z,84.09,17.00
2026-04-06T13:12:00Z,84.95,19.43
2026-04-06T13:13:00Z,82.96,18.00
2026-04-06T13:14:00Z,84.34,18.00
2026-04-06T13:15:00Z,85.00,16.25
2026-04-06T13:16:00Z,85.25,16.58
2026-04-06T13:17:00Z,85.25,18.00
2026-04-06T13:18:00Z,84.90,16.79
2026-04-06T13:19:00Z,85.69,15.93
2026-04-06T13:20:00Z,85.96,15.85
2026-04-06T13:21:00Z,86.00,16.00
2026-04-06T13:22:00Z,86.11,14.48
2026-04-06T13:23:00Z,82.09,19.73
2026-04-06T13:24:00Z,81.69,20.00
2026-04-06T13:25:00Z,81.06,20.33
2026-04-06T13:26:00Z,78.61,24.66
2026-04-06T13:27:00Z,71.06,30.49
2026-04-06T13:28:00Z,68.83,30.49
2026-04-06T13:29:00Z,70.68,32.01
2026-04-06T13:30:00Z,77.36,25.56
2026-04-06T13:31:00Z,79.00,21.96
2026-04-06T13:32:00Z,78.00,22.00
2026-04-06T13:33:00Z,74.27,28.07
2026-04-06T13:34:00Z,70.90,29.30
2026-04-06T13:35:00Z,77.00,24.36
2026-04-06T13:36:00Z,74.00,28.76
2026-04-06T13:37:00Z,77.00,20.91
2026-04-06T13:38:00Z,83.60,18.81
2026-04-06T13:39:00Z,80.90,18.81
2026-04-06T13:40:00Z,78.00,24.96
2026-04-06T13:41:00Z,76.00,25.85
2026-04-06T13:42:00Z,76.00,26.00
2026-04-06T13:43:00Z,76.00,26.00
2026-04-06T13:44:00Z,77.00,24.55
2026-04-06T13:45:00Z,76.35,24.27
2026-04-06T13:46:00Z,78.43,21.00
2026-04-06T13:47:00Z,79.00,20.53
2026-04-06T13:48:00Z,84.52,16.11
2026-04-06T13:49:00Z,87.23,12.97
2026-04-06T13:50:00Z,92.58,9.38
2026-04-06T13:51:00Z,92.89,7.45
2026-04-06T13:52:00Z,93.98,6.54
2026-04-06T13:53:00Z,95.87,4.75
2026-04-06T13:54:00Z,95.74,4.99
2026-04-06T13:55:00Z,92.53,9.22
2026-04-06T13:56:00Z,94.19,5.60
2026-04-06T13:57:00Z,87.41,14.10
2026-04-06T13:58:00Z,80.92,19.54
2026-04-06T13:59:00Z,78.73,21.91
2026-04-06T14:00:00Z,74.00,27.42
2026-04-06T14:01:00Z,80.04,19.08
2026-04-06T14:02:00Z,88.74,12.90
2026-04-06T14:03:00Z,93.77,6.34
2026-04-06T14:04:00Z,95.21,6.27
2026-04-06T14:05:00Z,97.89,1.28
2026-04-06T14:06:00Z,99.00,1.00
2026-04-06T14:07:00Z,99.00,1.00
