# event_ticker=KXATPMATCH-26APR02HIJTIA
# final_score=6-4 3-6 6-2
# match_winner=Frances Tiafoe
# fav_player=Frances Tiafoe
# dog_player=Rinky Hijikata
# kalshi_date=2026-04-02
timestamp,Frances Tiafoe,Rinky Hijikata
2026-04-02T14:44:00Z,79.00,22.00
2026-04-02T14:46:00Z,79.00,22.00
2026-04-02T14:47:00Z,79.00,22.00
2026-04-02T14:50:00Z,78.00,22.00
2026-04-02T14:55:00Z,79.00,22.00
2026-04-02T14:57:00Z,79.00,22.00
2026-04-02T15:02:00Z,79.00,22.00
2026-04-02T15:06:00Z,79.00,22.00
2026-04-02T15:08:00Z,79.00,22.00
2026-04-02T15:09:00Z,78.00,22.00
2026-04-02T15:14:00Z,79.00,22.00
2026-04-02T15:15:00Z,79.00,21.00
2026-04-02T15:21:00Z,79.00,21.00
2026-04-02T15:22:00Z,79.00,21.00
2026-04-02T15:30:00Z,79.00,21.00
2026-04-02T15:31:00Z,78.00,22.00
2026-04-02T15:32:00Z,78.00,22.00
2026-04-02T15:33:00Z,78.00,22.00
2026-04-02T15:34:00Z,79.00,22.00
2026-04-02T15:35:00Z,79.00,22.00
2026-04-02T15:39:00Z,79.00,23.00
2026-04-02T15:44:00Z,78.00,23.00
2026-04-02T15:45:00Z,78.00,23.00
2026-04-02T15:46:00Z,78.00,23.00
2026-04-02T15:50:00Z,78.00,23.00
2026-04-02T15:51:00Z,78.00,23.00
2026-04-02T15:52:00Z,78.00,23.00
2026-04-02T15:54:00Z,78.00,23.00
2026-04-02T15:55:00Z,78.00,23.00
2026-04-02T15:56:00Z,78.00,23.00
2026-04-02T16:02:00Z,78.00,23.00
2026-04-02T16:14:00Z,79.00,23.00
2026-04-02T16:15:00Z,79.00,23.00
2026-04-02T16:20:00Z,78.00,23.00
2026-04-02T16:25:00Z,78.00,22.00
2026-04-02T16:28:00Z,78.00,22.00
2026-04-02T16:31:00Z,78.00,22.00
2026-04-02T16:32:00Z,78.00,22.00
2026-04-02T16:37:00Z,78.00,22.00
2026-04-02T16:42:00Z,78.00,22.00
2026-04-02T16:45:00Z,78.00,22.00
2026-04-02T16:47:00Z,78.00,22.00
2026-04-02T16:49:00Z,78.00,22.00
2026-04-02T16:54:00Z,78.00,22.00
2026-04-02T16:57:00Z,78.00,22.00
2026-04-02T17:00:00Z,78.00,22.00
2026-04-02T17:02:00Z,78.00,22.00
2026-04-02T17:04:00Z,78.00,22.00
2026-04-02T17:08:00Z,78.00,22.00
2026-04-02T17:09:00Z,78.00,22.00
2026-04-02T17:10:00Z,78.00,23.00
2026-04-02T17:11:00Z,78.00,23.00
2026-04-02T17:14:00Z,78.00,23.00
2026-04-02T17:17:00Z,78.00,23.00
2026-04-02T17:18:00Z,78.00,23.00
2026-04-02T17:21:00Z,78.00,23.00
2026-04-02T17:22:00Z,77.00,23.00
2026-04-02T17:25:00Z,78.00,23.00
2026-04-02T17:26:00Z,78.00,22.63
2026-04-02T17:27:00Z,78.00,22.63
2026-04-02T17:31:00Z,78.00,22.63
2026-04-02T17:34:00Z,78.00,22.63
2026-04-02T17:37:00Z,78.00,22.63
2026-04-02T17:38:00Z,78.00,23.00
2026-04-02T17:39:00Z,78.00,23.00
2026-04-02T17:40:00Z,78.00,23.00
2026-04-02T17:46:00Z,78.00,23.00
2026-04-02T17:53:00Z,78.00,23.00
2026-04-02T17:57:00Z,78.00,23.00
2026-04-02T17:58:00Z,78.00,23.00
2026-04-02T17:59:00Z,78.00,23.00
2026-04-02T18:01:00Z,78.00,23.00
2026-04-02T18:03:00Z,78.00,23.00
2026-04-02T18:05:00Z,78.00,23.00
2026-04-02T18:10:00Z,78.00,23.00
2026-04-02T18:11:00Z,78.00,23.00
2026-04-02T18:17:00Z,77.00,23.00
2026-04-02T18:20:00Z,78.00,23.00
2026-04-02T18:25:00Z,78.00,23.00
2026-04-02T18:27:00Z,78.00,23.00
2026-04-02T18:31:00Z,78.00,22.00
2026-04-02T18:36:00Z,77.00,22.00
2026-04-02T18:39:00Z,78.00,22.00
2026-04-02T18:40:00Z,78.00,23.00
2026-04-02T18:43:00Z,78.00,23.00
2026-04-02T18:50:00Z,78.00,23.00
2026-04-02T18:52:00Z,78.00,22.00
2026-04-02T18:59:00Z,78.00,22.00
2026-04-02T19:01:00Z,78.00,22.00
2026-04-02T19:03:00Z,77.00,22.00
2026-04-02T19:04:00Z,78.00,22.00
2026-04-02T19:08:00Z,78.00,22.00
2026-04-02T19:09:00Z,78.00,22.74
2026-04-02T19:10:00Z,78.00,23.00
2026-04-02T19:18:00Z,78.00,23.00
2026-04-02T19:19:00Z,78.00,23.00
2026-04-02T19:21:00Z,78.00,23.00
2026-04-02T19:22:00Z,78.00,23.00
2026-04-02T19:23:00Z,78.00,23.00
2026-04-02T19:27:00Z,78.00,23.00
2026-04-02T19:32:00Z,78.00,23.00
2026-04-02T19:33:00Z,78.00,23.00
2026-04-02T19:36:00Z,78.00,23.00
2026-04-02T19:37:00Z,78.00,23.00
2026-04-02T19:41:00Z,78.00,23.00
2026-04-02T19:45:00Z,77.00,23.00
2026-04-02T19:47:00Z,77.00,23.00
2026-04-02T19:49:00Z,77.00,23.00
2026-04-02T19:51:00Z,77.00,23.00
2026-04-02T19:52:00Z,77.00,23.00
2026-04-02T19:53:00Z,77.00,23.00
2026-04-02T19:57:00Z,77.00,23.00
2026-04-02T20:01:00Z,77.00,23.00
2026-04-02T20:04:00Z,77.00,23.00
2026-04-02T20:08:00Z,77.00,23.00
2026-04-02T20:13:00Z,77.48,23.00
2026-04-02T20:15:00Z,77.48,23.00
2026-04-02T20:16:00Z,78.00,23.00
2026-04-02T20:22:00Z,78.00,23.00
2026-04-02T20:26:00Z,77.58,23.00
2026-04-02T20:27:00Z,78.00,24.00
2026-04-02T20:32:00Z,78.00,23.00
2026-04-02T20:33:00Z,78.00,23.00
2026-04-02T20:36:00Z,78.00,23.00
2026-04-02T20:37:00Z,78.00,23.00
2026-04-02T20:39:00Z,78.00,23.00
2026-04-02T20:40:00Z,78.00,23.00
2026-04-02T20:41:00Z,78.00,24.00
2026-04-02T20:43:00Z,78.00,24.00
2026-04-02T20:45:00Z,78.00,24.00
2026-04-02T20:46:00Z,78.00,24.00
2026-04-02T20:47:00Z,78.00,24.00
2026-04-02T20:50:00Z,78.00,24.00
2026-04-02T20:52:00Z,77.00,24.00
2026-04-02T20:53:00Z,77.00,24.00
2026-04-02T20:58:00Z,78.00,24.00
2026-04-02T21:01:00Z,78.00,24.00
2026-04-02T21:02:00Z,78.00,24.00
2026-04-02T21:04:00Z,78.00,24.00
2026-04-02T21:05:00Z,78.00,24.00
2026-04-02T21:09:00Z,77.95,24.00
2026-04-02T21:11:00Z,77.95,24.00
2026-04-02T21:13:00Z,78.00,24.00
2026-04-02T21:14:00Z,78.00,24.00
2026-04-02T21:17:00Z,78.00,24.00
2026-04-02T21:18:00Z,77.00,24.00
2026-04-02T21:22:00Z,78.00,24.00
2026-04-02T21:26:00Z,78.00,24.00
2026-04-02T21:27:00Z,78.00,24.00
2026-04-02T21:28:00Z,78.00,24.00
2026-04-02T21:29:00Z,78.00,24.00
2026-04-02T21:30:00Z,78.00,24.00
2026-04-02T21:32:00Z,78.00,24.00
2026-04-02T21:33:00Z,78.00,24.00
2026-04-02T21:34:00Z,78.00,24.00
2026-04-02T21:35:00Z,78.00,23.00
2026-04-02T21:36:00Z,78.00,23.00
2026-04-02T21:37:00Z,77.03,23.00
2026-04-02T21:38:00Z,77.00,23.00
2026-04-02T21:39:00Z,77.00,23.00
2026-04-02T21:40:00Z,77.00,23.00
2026-04-02T21:41:00Z,77.00,23.00
2026-04-02T21:43:00Z,77.00,24.00
2026-04-02T21:44:00Z,77.00,24.00
2026-04-02T21:45:00Z,77.00,24.00
2026-04-02T21:46:00Z,77.00,24.00
2026-04-02T21:47:00Z,77.00,24.00
2026-04-02T21:52:00Z,77.00,24.00
2026-04-02T21:53:00Z,77.00,24.00
2026-04-02T21:54:00Z,77.00,24.00
2026-04-02T21:55:00Z,77.01,24.00
2026-04-02T21:56:00Z,77.00,24.00
2026-04-02T21:57:00Z,77.00,24.00
2026-04-02T21:58:00Z,77.00,24.00
2026-04-02T21:59:00Z,77.00,24.00
2026-04-02T22:00:00Z,77.00,24.00
2026-04-02T22:01:00Z,77.00,24.00
2026-04-02T22:02:00Z,77.00,24.00
2026-04-02T22:05:00Z,78.00,24.00
2026-04-02T22:06:00Z,78.00,24.00
2026-04-02T22:07:00Z,78.00,24.00
2026-04-02T22:08:00Z,78.00,24.00
2026-04-02T22:09:00Z,78.00,24.00
2026-04-02T22:10:00Z,78.00,24.00
2026-04-02T22:11:00Z,78.00,24.00
2026-04-02T22:12:00Z,78.00,24.00
2026-04-02T22:14:00Z,78.00,24.00
2026-04-02T22:16:00Z,78.00,24.00
2026-04-02T22:17:00Z,77.00,24.00
2026-04-02T22:18:00Z,77.00,24.00
2026-04-02T22:19:00Z,77.00,24.00
2026-04-02T22:20:00Z,77.00,24.00
2026-04-02T22:23:00Z,77.00,24.00
2026-04-02T22:24:00Z,77.00,24.00
2026-04-02T22:25:00Z,77.00,24.00
2026-04-02T22:26:00Z,77.00,24.00
2026-04-02T22:27:00Z,77.00,24.00
2026-04-02T22:28:00Z,77.00,24.00
2026-04-02T22:30:00Z,77.00,24.00
2026-04-02T22:31:00Z,77.00,24.00
2026-04-02T22:32:00Z,77.00,23.00
2026-04-02T22:34:00Z,77.00,23.00
2026-04-02T22:37:00Z,77.00,23.00
2026-04-02T22:38:00Z,77.00,24.00
2026-04-02T22:39:00Z,77.00,24.00
2026-04-02T22:40:00Z,77.00,24.00
2026-04-02T22:42:00Z,77.00,24.00
2026-04-02T22:43:00Z,77.00,24.00
2026-04-02T22:44:00Z,77.00,24.00
2026-04-02T22:45:00Z,77.00,24.00
2026-04-02T22:46:00Z,77.00,24.00
2026-04-02T22:47:00Z,78.00,24.00
2026-04-02T22:48:00Z,78.00,24.00
2026-04-02T22:49:00Z,78.00,22.36
2026-04-02T22:50:00Z,78.00,23.00
2026-04-02T22:52:00Z,77.00,23.00
2026-04-02T22:53:00Z,77.00,23.00
2026-04-02T22:55:00Z,78.00,23.00
2026-04-02T22:56:00Z,78.00,23.00
2026-04-02T22:57:00Z,78.00,23.00
2026-04-02T22:58:00Z,78.00,23.00
2026-04-02T23:01:00Z,78.00,23.00
2026-04-02T23:02:00Z,78.00,23.00
2026-04-02T23:03:00Z,78.00,23.00
2026-04-02T23:04:00Z,78.00,23.00
2026-04-02T23:07:00Z,78.00,21.02
2026-04-02T23:08:00Z,78.00,21.02
2026-04-02T23:09:00Z,78.00,21.02
2026-04-02T23:10:00Z,78.00,23.00
2026-04-02T23:11:00Z,78.00,22.00
2026-04-02T23:12:00Z,78.00,22.00
2026-04-02T23:13:00Z,78.00,21.00
2026-04-02T23:14:00Z,78.00,22.00
2026-04-02T23:15:00Z,78.00,22.00
2026-04-02T23:16:00Z,78.00,22.00
2026-04-02T23:17:00Z,78.00,22.00
2026-04-02T23:18:00Z,78.00,22.00
2026-04-02T23:20:00Z,78.00,22.00
2026-04-02T23:21:00Z,78.00,23.00
2026-04-02T23:22:00Z,77.00,23.00
2026-04-02T23:23:00Z,78.00,23.00
2026-04-02T23:25:00Z,78.00,23.00
2026-04-02T23:26:00Z,78.00,23.00
2026-04-02T23:27:00Z,78.00,23.00
2026-04-02T23:29:00Z,78.00,23.00
2026-04-02T23:30:00Z,78.00,22.00
2026-04-02T23:31:00Z,79.00,22.00
2026-04-02T23:32:00Z,79.00,22.00
2026-04-02T23:33:00Z,79.00,22.00
2026-04-02T23:34:00Z,79.00,22.00
2026-04-02T23:35:00Z,77.34,22.00
2026-04-02T23:36:00Z,77.34,22.00
2026-04-02T23:37:00Z,79.00,22.00
2026-04-02T23:39:00Z,79.00,22.00
2026-04-02T23:40:00Z,79.00,22.00
2026-04-02T23:41:00Z,79.00,22.00
2026-04-02T23:42:00Z,79.00,21.00
2026-04-02T23:43:00Z,78.99,21.00
2026-04-02T23:44:00Z,79.00,21.00
2026-04-02T23:45:00Z,79.00,20.98
2026-04-02T23:46:00Z,78.32,22.86
2026-04-02T23:47:00Z,78.53,22.86
2026-04-02T23:48:00Z,78.00,23.00
2026-04-02T23:49:00Z,78.71,23.00
2026-04-02T23:50:00Z,78.99,22.00
2026-04-02T23:51:00Z,79.00,23.00
2026-04-02T23:52:00Z,79.00,23.00
2026-04-02T23:53:00Z,79.00,23.00
2026-04-02T23:54:00Z,79.00,23.00
2026-04-02T23:55:00Z,78.99,23.00
2026-04-02T23:56:00Z,79.00,22.09
2026-04-02T23:57:00Z,79.00,22.00
2026-04-02T23:58:00Z,79.00,23.00
2026-04-02T23:59:00Z,79.29,22.72
2026-04-03T00:00:00Z,79.48,23.00
2026-04-03T00:01:00Z,79.99,22.51
2026-04-03T00:02:00Z,79.70,22.00
2026-04-03T00:03:00Z,80.00,22.03
2026-04-03T00:04:00Z,80.00,22.03
2026-04-03T00:05:00Z,80.00,22.84
2026-04-03T00:06:00Z,79.35,22.79
2026-04-03T00:07:00Z,80.00,23.00
2026-04-03T00:08:00Z,80.00,23.00
2026-04-03T00:09:00Z,80.00,21.30
2026-04-03T00:10:00Z,79.37,21.62
2026-04-03T00:11:00Z,83.11,19.30
2026-04-03T00:12:00Z,80.68,20.84
2026-04-03T00:13:00Z,78.32,21.93
2026-04-03T00:14:00Z,81.33,19.20
2026-04-03T00:15:00Z,86.05,14.80
2026-04-03T00:16:00Z,86.46,15.84
2026-04-03T00:17:00Z,83.15,17.75
2026-04-03T00:18:00Z,81.09,18.08
2026-04-03T00:19:00Z,80.29,21.30
2026-04-03T00:20:00Z,79.30,22.13
2026-04-03T00:21:00Z,80.57,20.38
2026-04-03T00:22:00Z,80.12,24.32
2026-04-03T00:23:00Z,84.71,17.96
2026-04-03T00:24:00Z,79.96,21.01
2026-04-03T00:25:00Z,79.54,21.98
2026-04-03T00:26:00Z,78.91,21.92
2026-04-03T00:27:00Z,77.04,23.96
2026-04-03T00:28:00Z,75.14,25.47
2026-04-03T00:29:00Z,74.48,24.96
2026-04-03T00:30:00Z,79.64,21.62
2026-04-03T00:31:00Z,80.77,18.40
2026-04-03T00:32:00Z,81.00,19.00
2026-04-03T00:33:00Z,81.62,20.48
2026-04-03T00:34:00Z,77.24,22.70
2026-04-03T00:35:00Z,76.99,24.00
2026-04-03T00:36:00Z,77.00,24.00
2026-04-03T00:37:00Z,78.99,21.53
2026-04-03T00:38:00Z,79.70,20.14
2026-04-03T00:39:00Z,79.99,21.04
2026-04-03T00:40:00Z,78.32,23.71
2026-04-03T00:41:00Z,81.79,18.69
2026-04-03T00:42:00Z,81.06,19.75
2026-04-03T00:43:00Z,79.00,21.61
2026-04-03T00:44:00Z,81.94,19.06
2026-04-03T00:45:00Z,88.76,13.40
2026-04-03T00:46:00Z,89.71,11.03
2026-04-03T00:47:00Z,90.93,11.04
2026-04-03T00:48:00Z,91.16,8.45
2026-04-03T00:49:00Z,92.28,7.31
2026-04-03T00:50:00Z,93.12,7.74
2026-04-03T00:51:00Z,92.80,8.94
2026-04-03T00:52:00Z,91.57,9.00
2026-04-03T00:53:00Z,90.37,9.00
2026-04-03T00:54:00Z,90.24,10.00
2026-04-03T00:55:00Z,91.00,8.54
2026-04-03T00:56:00Z,91.18,7.80
2026-04-03T00:57:00Z,93.47,8.21
2026-04-03T00:58:00Z,92.16,7.97
2026-04-03T00:59:00Z,92.93,7.97
2026-04-03T01:00:00Z,92.86,7.32
2026-04-03T01:01:00Z,90.67,8.24
2026-04-03T01:02:00Z,90.35,9.37
2026-04-03T01:03:00Z,89.36,10.85
2026-04-03T01:04:00Z,88.70,12.33
2026-04-03T01:05:00Z,89.10,12.25
2026-04-03T01:06:00Z,90.07,9.29
2026-04-03T01:07:00Z,89.35,13.13
2026-04-03T01:08:00Z,89.10,12.02
2026-04-03T01:09:00Z,89.13,11.48
2026-04-03T01:10:00Z,88.35,12.12
2026-04-03T01:11:00Z,89.77,12.65
2026-04-03T01:12:00Z,89.07,12.12
2026-04-03T01:13:00Z,86.38,14.70
2026-04-03T01:14:00Z,89.20,10.99
2026-04-03T01:15:00Z,88.18,12.88
2026-04-03T01:16:00Z,88.51,10.07
2026-04-03T01:17:00Z,90.37,10.97
2026-04-03T01:18:00Z,87.32,12.05
2026-04-03T01:19:00Z,88.49,13.45
2026-04-03T01:20:00Z,87.32,12.63
2026-04-03T01:21:00Z,88.00,12.78
2026-04-03T01:22:00Z,86.27,13.43
2026-04-03T01:23:00Z,86.03,14.48
2026-04-03T01:24:00Z,84.26,16.05
2026-04-03T01:25:00Z,80.44,21.43
2026-04-03T01:26:00Z,78.76,21.90
2026-04-03T01:27:00Z,81.98,18.31
2026-04-03T01:28:00Z,81.90,18.41
2026-04-03T01:29:00Z,81.47,18.07
2026-04-03T01:30:00Z,78.68,22.87
2026-04-03T01:31:00Z,77.27,24.50
2026-04-03T01:32:00Z,74.62,26.37
2026-04-03T01:33:00Z,74.05,27.36
2026-04-03T01:34:00Z,74.42,26.08
2026-04-03T01:35:00Z,74.55,27.77
2026-04-03T01:36:00Z,72.13,27.30
2026-04-03T01:37:00Z,74.98,26.28
2026-04-03T01:38:00Z,74.58,27.01
2026-04-03T01:39:00Z,73.86,26.80
2026-04-03T01:40:00Z,75.14,26.93
2026-04-03T01:41:00Z,71.77,27.82
2026-04-03T01:42:00Z,71.47,28.94
2026-04-03T01:43:00Z,71.93,28.58
2026-04-03T01:44:00Z,73.04,28.86
2026-04-03T01:45:00Z,73.83,27.12
2026-04-03T01:46:00Z,73.06,27.36
2026-04-03T01:47:00Z,74.03,27.46
2026-04-03T01:48:00Z,71.70,29.38
2026-04-03T01:49:00Z,71.93,27.95
2026-04-03T01:50:00Z,71.00,29.43
2026-04-03T01:51:00Z,70.95,29.47
2026-04-03T01:52:00Z,70.99,29.48
2026-04-03T01:53:00Z,71.01,29.94
2026-04-03T01:54:00Z,71.98,29.59
2026-04-03T01:55:00Z,71.11,29.96
2026-04-03T01:56:00Z,69.95,29.95
2026-04-03T01:57:00Z,70.01,30.16
2026-04-03T01:58:00Z,69.83,29.89
2026-04-03T01:59:00Z,67.07,34.16
2026-04-03T02:00:00Z,72.76,29.94
2026-04-03T02:01:00Z,73.14,27.33
2026-04-03T02:02:00Z,69.48,30.52
2026-04-03T02:03:00Z,72.52,26.97
2026-04-03T02:04:00Z,77.53,24.74
2026-04-03T02:05:00Z,82.33,17.93
2026-04-03T02:06:00Z,82.98,16.92
2026-04-03T02:07:00Z,89.02,10.61
2026-04-03T02:08:00Z,88.30,13.37
2026-04-03T02:09:00Z,90.73,10.58
2026-04-03T02:10:00Z,91.05,9.95
2026-04-03T02:11:00Z,91.45,9.76
2026-04-03T02:12:00Z,84.35,15.36
2026-04-03T02:13:00Z,87.35,13.71
2026-04-03T02:14:00Z,83.32,15.33
2026-04-03T02:15:00Z,90.92,9.32
2026-04-03T02:16:00Z,91.10,10.27
2026-04-03T02:17:00Z,93.74,6.50
2026-04-03T02:18:00Z,93.33,6.60
2026-04-03T02:19:00Z,93.09,6.78
2026-04-03T02:20:00Z,91.89,9.01
2026-04-03T02:21:00Z,91.96,9.48
2026-04-03T02:22:00Z,93.31,7.44
2026-04-03T02:23:00Z,93.70,7.09
2026-04-03T02:24:00Z,92.86,6.00
2026-04-03T02:25:00Z,93.64,7.13
2026-04-03T02:26:00Z,94.19,5.13
2026-04-03T02:27:00Z,94.24,5.15
2026-04-03T02:28:00Z,94.03,6.41
2026-04-03T02:29:00Z,93.82,6.74
2026-04-03T02:30:00Z,92.96,7.94
2026-04-03T02:31:00Z,93.10,6.82
2026-04-03T02:32:00Z,97.01,3.52
2026-04-03T02:33:00Z,97.78,2.71
2026-04-03T02:34:00Z,97.27,2.98
2026-04-03T02:35:00Z,97.46,2.67
2026-04-03T02:36:00Z,98.96,1.68
2026-04-03T02:37:00Z,98.86,1.10
2026-04-03T02:38:00Z,98.97,1.08
2026-04-03T02:39:00Z,99.00,1.08
2026-04-03T02:40:00Z,99.00,1.00
2026-04-03T02:41:00Z,99.00,1.00
2026-04-03T02:42:00Z,99.00,1.00
2026-04-03T02:43:00Z,99.00,1.00
