# event_ticker=KXATPMATCH-25AUG03COBSHE
# final_score=6-4 4-6 7-6(1)
# score_resolution=6-4 4-6 7-6
# match_winner=Ben Shelton
# fav_player=Ben Shelton
# dog_player=Flavio Cobolli
# kalshi_date=2025-08-03
timestamp,Ben Shelton,Flavio Cobolli
2025-08-03T22:56:00Z,68.00,33.00
2025-08-03T22:57:00Z,68.00,33.00
2025-08-03T22:58:00Z,68.00,33.00
2025-08-03T22:59:00Z,68.00,34.01
2025-08-03T23:00:00Z,68.00,33.00
2025-08-03T23:01:00Z,68.00,35.89
2025-08-03T23:02:00Z,67.00,36.42
2025-08-03T23:03:00Z,67.75,36.00
2025-08-03T23:05:00Z,67.00,36.00
2025-08-03T23:06:00Z,67.00,36.00
2025-08-03T23:07:00Z,66.00,36.00
2025-08-03T23:08:00Z,66.23,36.00
2025-08-03T23:09:00Z,68.53,36.00
2025-08-03T23:10:00Z,67.88,35.35
2025-08-03T23:11:00Z,67.32,35.33
2025-08-03T23:12:00Z,68.48,35.00
2025-08-03T23:13:00Z,68.48,35.00
2025-08-03T23:14:00Z,71.45,35.00
2025-08-03T23:15:00Z,71.96,33.00
2025-08-03T23:16:00Z,71.11,32.00
2025-08-03T23:17:00Z,72.33,32.00
2025-08-03T23:18:00Z,73.00,30.30
2025-08-03T23:19:00Z,74.92,28.17
2025-08-03T23:20:00Z,75.00,28.88
2025-08-03T23:21:00Z,69.10,35.63
2025-08-03T23:22:00Z,71.25,35.68
2025-08-03T23:23:00Z,71.47,35.00
2025-08-03T23:24:00Z,73.00,32.60
2025-08-03T23:25:00Z,69.00,36.00
2025-08-03T23:26:00Z,69.00,25.25
2025-08-03T23:27:00Z,76.21,25.25
2025-08-03T23:28:00Z,77.00,25.25
2025-08-03T23:29:00Z,78.00,25.25
2025-08-03T23:30:00Z,78.00,22.00
2025-08-03T23:31:00Z,81.65,22.00
2025-08-03T23:32:00Z,88.42,16.29
2025-08-03T23:33:00Z,90.41,20.02
2025-08-03T23:34:00Z,88.55,20.50
2025-08-03T23:35:00Z,89.00,26.85
2025-08-03T23:36:00Z,90.97,14.54
2025-08-03T23:37:00Z,87.00,23.00
2025-08-03T23:38:00Z,75.00,23.00
2025-08-03T23:39:00Z,86.52,23.00
2025-08-03T23:40:00Z,95.60,20.77
2025-08-03T23:41:00Z,95.60,12.00
2025-08-03T23:42:00Z,91.00,18.90
2025-08-03T23:43:00Z,91.26,21.57
2025-08-03T23:44:00Z,91.31,21.66
2025-08-03T23:45:00Z,77.63,21.66
2025-08-03T23:46:00Z,77.63,23.56
2025-08-03T23:47:00Z,76.00,23.56
2025-08-03T23:48:00Z,86.84,25.87
2025-08-03T23:49:00Z,85.89,28.83
2025-08-03T23:50:00Z,76.00,26.86
2025-08-03T23:51:00Z,92.85,13.00
2025-08-03T23:52:00Z,77.00,28.00
2025-08-03T23:53:00Z,90.04,28.00
2025-08-03T23:54:00Z,90.04,26.46
2025-08-03T23:56:00Z,81.77,23.87
2025-08-03T23:57:00Z,81.77,25.30
2025-08-03T23:58:00Z,74.87,35.47
2025-08-03T23:59:00Z,66.00,39.25
2025-08-04T00:00:00Z,64.00,42.27
2025-08-04T00:01:00Z,78.46,42.27
2025-08-04T00:02:00Z,85.00,25.97
2025-08-04T00:03:00Z,85.00,22.85
2025-08-04T00:04:00Z,88.15,23.36
2025-08-04T00:05:00Z,88.82,18.40
2025-08-04T00:06:00Z,80.51,27.97
2025-08-04T00:07:00Z,86.20,28.45
2025-08-04T00:08:00Z,84.17,34.14
2025-08-04T00:09:00Z,87.46,22.18
2025-08-04T00:10:00Z,89.24,21.38
2025-08-04T00:11:00Z,87.64,16.96
2025-08-04T00:12:00Z,88.43,17.36
2025-08-04T00:13:00Z,84.75,17.94
2025-08-04T00:14:00Z,90.16,17.48
2025-08-04T00:15:00Z,83.67,17.00
2025-08-04T00:16:00Z,84.91,17.33
2025-08-04T00:17:00Z,78.72,25.94
2025-08-04T00:18:00Z,76.00,28.14
2025-08-04T00:19:00Z,86.58,28.14
2025-08-04T00:20:00Z,74.46,33.94
2025-08-04T00:21:00Z,68.92,36.70
2025-08-04T00:22:00Z,66.09,39.04
2025-08-04T00:23:00Z,69.28,33.98
2025-08-04T00:24:00Z,80.00,33.13
2025-08-04T00:25:00Z,81.09,25.01
2025-08-04T00:26:00Z,69.46,31.43
2025-08-04T00:27:00Z,69.00,33.64
2025-08-04T00:28:00Z,69.15,32.89
2025-08-04T00:29:00Z,70.02,33.41
2025-08-04T00:30:00Z,68.74,31.88
2025-08-04T00:31:00Z,67.13,36.73
2025-08-04T00:32:00Z,63.03,40.67
2025-08-04T00:33:00Z,63.06,36.55
2025-08-04T00:34:00Z,68.38,35.68
2025-08-04T00:35:00Z,66.32,37.00
2025-08-04T00:36:00Z,71.43,34.64
2025-08-04T00:37:00Z,69.08,32.99
2025-08-04T00:38:00Z,57.62,41.00
2025-08-04T00:39:00Z,58.00,37.99
2025-08-04T00:40:00Z,61.54,39.91
2025-08-04T00:41:00Z,61.51,39.55
2025-08-04T00:42:00Z,58.20,41.68
2025-08-04T00:43:00Z,61.26,42.58
2025-08-04T00:44:00Z,61.40,39.54
2025-08-04T00:45:00Z,61.64,45.00
2025-08-04T00:46:00Z,50.85,46.09
2025-08-04T00:47:00Z,63.12,43.00
2025-08-04T00:48:00Z,66.56,36.16
2025-08-04T00:49:00Z,56.95,44.32
2025-08-04T00:50:00Z,57.36,44.57
2025-08-04T00:51:00Z,48.73,45.58
2025-08-04T00:52:00Z,48.66,53.70
2025-08-04T00:53:00Z,62.71,44.85
2025-08-04T00:54:00Z,64.97,37.81
2025-08-04T00:55:00Z,63.81,36.83
2025-08-04T00:56:00Z,65.50,38.38
2025-08-04T00:57:00Z,61.17,39.35
2025-08-04T00:58:00Z,58.02,45.12
2025-08-04T00:59:00Z,57.73,40.63
2025-08-04T01:00:00Z,46.49,51.48
2025-08-04T01:01:00Z,31.82,73.24
2025-08-04T01:02:00Z,20.55,76.23
2025-08-04T01:03:00Z,22.26,78.67
2025-08-04T01:04:00Z,16.03,83.02
2025-08-04T01:05:00Z,10.36,86.21
2025-08-04T01:06:00Z,15.33,85.91
2025-08-04T01:07:00Z,16.00,82.64
2025-08-04T01:08:00Z,17.04,82.10
2025-08-04T01:09:00Z,18.97,82.99
2025-08-04T01:10:00Z,14.66,90.55
2025-08-04T01:11:00Z,11.03,91.52
2025-08-04T01:12:00Z,8.05,91.82
2025-08-04T01:13:00Z,9.63,93.00
2025-08-04T01:14:00Z,10.06,93.00
2025-08-04T01:15:00Z,10.64,92.00
2025-08-04T01:16:00Z,9.47,90.89
2025-08-04T01:17:00Z,10.42,91.69
2025-08-04T01:18:00Z,22.47,70.55
2025-08-04T01:19:00Z,38.36,70.56
2025-08-04T01:20:00Z,52.75,45.15
2025-08-04T01:21:00Z,59.54,41.23
2025-08-04T01:22:00Z,68.45,35.60
2025-08-04T01:23:00Z,67.31,33.81
2025-08-04T01:24:00Z,64.70,36.38
2025-08-04T01:25:00Z,65.85,37.44
2025-08-04T01:26:00Z,71.60,32.92
2025-08-04T01:27:00Z,69.21,35.71
2025-08-04T01:28:00Z,77.19,19.10
2025-08-04T01:29:00Z,75.78,41.21
2025-08-04T01:30:00Z,65.37,35.44
2025-08-04T01:31:00Z,70.76,42.59
2025-08-04T01:32:00Z,69.16,28.84
2025-08-04T01:33:00Z,80.71,15.84
2025-08-04T01:34:00Z,87.48,11.71
2025-08-04T01:35:00Z,96.85,4.83
2025-08-04T01:36:00Z,99.00,1.00
2025-08-04T01:37:00Z,99.00,1.00
2025-08-04T01:38:00Z,99.00,1.00
2025-08-04T01:39:00Z,99.00,1.00
2025-08-04T01:40:00Z,99.00,1.00
