# event_ticker=KXATPCHALLENGERMATCH-26FEB25AJDFER
# final_score=6-2 6-2
# score_resolution=2-6 2-6
# match_winner=Duje Ajdukovic
# fav_player=Frederico Ferreira Silva
# dog_player=Duje Ajdukovic
# kalshi_date=2026-02-25
timestamp,Frederico Ferreira Silva,Duje Ajdukovic
2026-02-25T06:06:00Z,65.00,35.00
2026-02-25T06:07:00Z,65.00,36.00
2026-02-25T06:08:00Z,65.00,36.00
2026-02-25T06:09:00Z,65.00,36.00
2026-02-25T06:10:00Z,65.00,36.00
2026-02-25T06:11:00Z,66.15,36.00
2026-02-25T06:12:00Z,65.76,36.00
2026-02-25T06:13:00Z,66.00,36.00
2026-02-25T06:14:00Z,66.00,37.00
2026-02-25T06:15:00Z,66.00,37.00
2026-02-25T06:16:00Z,66.00,35.00
2026-02-25T06:17:00Z,66.00,36.00
2026-02-25T06:18:00Z,66.00,36.00
2026-02-25T06:19:00Z,66.00,36.00
2026-02-25T06:20:00Z,66.00,36.00
2026-02-25T06:21:00Z,66.00,36.00
2026-02-25T06:22:00Z,66.49,36.00
2026-02-25T06:23:00Z,67.00,35.08
2026-02-25T06:24:00Z,66.38,34.99
2026-02-25T06:25:00Z,67.18,35.31
2026-02-25T06:26:00Z,66.00,35.00
2026-02-25T06:27:00Z,66.00,35.00
2026-02-25T06:28:00Z,66.00,35.12
2026-02-25T06:29:00Z,65.95,35.00
2026-02-25T06:30:00Z,66.00,35.00
2026-02-25T06:31:00Z,66.00,34.00
2026-02-25T06:32:00Z,66.00,35.00
2026-02-25T06:33:00Z,66.00,35.00
2026-02-25T06:34:00Z,66.00,35.00
2026-02-25T06:35:00Z,66.18,34.94
2026-02-25T06:36:00Z,67.00,35.00
2026-02-25T06:37:00Z,67.00,35.00
2026-02-25T06:38:00Z,67.00,35.00
2026-02-25T06:39:00Z,67.00,35.00
2026-02-25T06:40:00Z,67.00,35.00
2026-02-25T06:41:00Z,67.00,35.00
2026-02-25T06:42:00Z,67.00,35.00
2026-02-25T06:43:00Z,67.00,35.00
2026-02-25T06:44:00Z,67.00,35.00
2026-02-25T06:45:00Z,67.00,35.00
2026-02-25T06:46:00Z,66.62,35.00
2026-02-25T06:47:00Z,67.00,35.00
2026-02-25T06:48:00Z,66.93,34.00
2026-02-25T06:49:00Z,67.00,34.73
2026-02-25T06:50:00Z,66.83,34.37
2026-02-25T06:51:00Z,67.00,34.37
2026-02-25T06:52:00Z,67.00,34.00
2026-02-25T06:53:00Z,67.00,33.84
2026-02-25T06:54:00Z,67.00,34.00
2026-02-25T06:55:00Z,67.00,33.26
2026-02-25T06:56:00Z,66.82,34.98
2026-02-25T06:57:00Z,67.38,35.00
2026-02-25T06:58:00Z,67.15,35.00
2026-02-25T06:59:00Z,68.00,33.99
2026-02-25T07:00:00Z,67.87,32.75
2026-02-25T07:01:00Z,67.72,35.21
2026-02-25T07:02:00Z,67.36,35.76
2026-02-25T07:03:00Z,66.89,35.99
2026-02-25T07:04:00Z,67.00,36.00
2026-02-25T07:05:00Z,67.05,35.99
2026-02-25T07:06:00Z,65.54,36.00
2026-02-25T07:07:00Z,67.19,36.00
2026-02-25T07:08:00Z,67.99,36.00
2026-02-25T07:09:00Z,68.04,34.80
2026-02-25T07:10:00Z,70.63,29.47
2026-02-25T07:11:00Z,70.35,31.10
2026-02-25T07:12:00Z,68.29,34.38
2026-02-25T07:13:00Z,70.03,30.10
2026-02-25T07:14:00Z,69.33,32.37
2026-02-25T07:15:00Z,68.38,33.40
2026-02-25T07:16:00Z,64.21,36.46
2026-02-25T07:17:00Z,64.62,37.13
2026-02-25T07:18:00Z,60.39,43.56
2026-02-25T07:19:00Z,51.83,49.70
2026-02-25T07:20:00Z,50.45,51.14
2026-02-25T07:21:00Z,45.49,54.44
2026-02-25T07:22:00Z,44.51,56.51
2026-02-25T07:23:00Z,43.10,59.80
2026-02-25T07:24:00Z,38.46,62.83
2026-02-25T07:25:00Z,30.87,69.94
2026-02-25T07:26:00Z,30.35,69.05
2026-02-25T07:27:00Z,32.35,69.07
2026-02-25T07:28:00Z,33.84,66.80
2026-02-25T07:29:00Z,36.69,66.91
2026-02-25T07:30:00Z,36.57,65.75
2026-02-25T07:31:00Z,31.36,68.56
2026-02-25T07:32:00Z,29.97,71.07
2026-02-25T07:33:00Z,32.70,69.14
2026-02-25T07:34:00Z,32.47,68.26
2026-02-25T07:35:00Z,32.84,67.77
2026-02-25T07:36:00Z,34.55,66.67
2026-02-25T07:37:00Z,32.19,69.67
2026-02-25T07:38:00Z,31.00,70.12
2026-02-25T07:39:00Z,30.22,68.95
2026-02-25T07:40:00Z,31.00,68.90
2026-02-25T07:41:00Z,32.29,74.66
2026-02-25T07:42:00Z,26.86,75.05
2026-02-25T07:43:00Z,20.96,81.46
2026-02-25T07:44:00Z,19.20,82.53
2026-02-25T07:45:00Z,20.28,81.11
2026-02-25T07:46:00Z,16.45,84.98
2026-02-25T07:47:00Z,19.47,83.63
2026-02-25T07:48:00Z,23.03,77.26
2026-02-25T07:49:00Z,21.26,80.53
2026-02-25T07:50:00Z,14.35,84.70
2026-02-25T07:51:00Z,11.98,90.71
2026-02-25T07:52:00Z,11.81,87.43
2026-02-25T07:53:00Z,11.82,89.39
2026-02-25T07:54:00Z,8.83,91.47
2026-02-25T07:55:00Z,10.33,90.46
2026-02-25T07:56:00Z,10.96,93.36
2026-02-25T07:57:00Z,14.95,85.12
2026-02-25T07:58:00Z,15.23,84.57
2026-02-25T07:59:00Z,14.12,86.99
2026-02-25T08:00:00Z,10.21,89.46
2026-02-25T08:01:00Z,9.89,90.48
2026-02-25T08:02:00Z,10.05,89.90
2026-02-25T08:03:00Z,7.18,91.60
2026-02-25T08:04:00Z,9.71,91.22
2026-02-25T08:05:00Z,8.27,92.14
2026-02-25T08:06:00Z,4.85,94.03
2026-02-25T08:07:00Z,2.78,97.24
2026-02-25T08:08:00Z,1.96,98.00
2026-02-25T08:09:00Z,2.98,96.70
2026-02-25T08:10:00Z,2.27,97.00
2026-02-25T08:11:00Z,3.38,95.98
2026-02-25T08:12:00Z,4.08,95.94
2026-02-25T08:13:00Z,3.26,96.60
2026-02-25T08:14:00Z,4.87,95.45
2026-02-25T08:15:00Z,8.67,92.04
2026-02-25T08:16:00Z,9.23,89.31
2026-02-25T08:17:00Z,9.19,91.14
2026-02-25T08:18:00Z,7.25,93.66
2026-02-25T08:19:00Z,2.30,97.15
2026-02-25T08:20:00Z,1.35,98.85
2026-02-25T08:21:00Z,1.84,98.90
2026-02-25T08:22:00Z,1.08,98.99
2026-02-25T08:23:00Z,1.00,99.00
2026-02-25T08:24:00Z,1.00,99.00
2026-02-25T08:25:00Z,1.00,99.00
2026-02-25T08:26:00Z,1.00,99.00
2026-02-25T08:27:00Z,1.00,99.00
2026-02-25T08:28:00Z,1.00,99.00
2026-02-25T08:29:00Z,1.00,99.00
2026-02-25T08:30:00Z,1.00,99.00
2026-02-25T08:32:00Z,1.00,99.00
