# event_ticker=KXATPMATCH-25SEP19TABDAR
# final_score=6-4 6-3
# match_winner=Alejandro Tabilo
# fav_player=Alejandro Tabilo
# dog_player=Luciano Darderi
# kalshi_date=2025-09-19
timestamp,Alejandro Tabilo,Luciano Darderi
2025-09-19T03:16:00Z,58.00,44.00
2025-09-19T03:19:00Z,58.00,44.00
2025-09-19T03:20:00Z,58.00,44.00
2025-09-19T03:24:00Z,58.00,43.00
2025-09-19T03:29:00Z,58.00,43.00
2025-09-19T03:30:00Z,58.00,43.00
2025-09-19T03:45:00Z,59.00,43.00
2025-09-19T03:50:00Z,59.00,43.00
2025-09-19T03:51:00Z,58.00,43.00
2025-09-19T03:53:00Z,59.00,43.00
2025-09-19T03:54:00Z,59.00,43.00
2025-09-19T03:55:00Z,59.00,43.00
2025-09-19T03:59:00Z,59.00,43.00
2025-09-19T04:00:00Z,59.00,43.00
2025-09-19T04:02:00Z,59.00,43.00
2025-09-19T04:05:00Z,59.00,43.00
2025-09-19T04:06:00Z,59.00,43.00
2025-09-19T04:08:00Z,59.00,43.00
2025-09-19T04:09:00Z,59.00,43.00
2025-09-19T04:10:00Z,59.00,41.00
2025-09-19T04:14:00Z,59.00,41.00
2025-09-19T04:15:00Z,59.00,41.00
2025-09-19T04:19:00Z,59.00,41.00
2025-09-19T04:21:00Z,59.00,41.00
2025-09-19T04:22:00Z,59.00,41.00
2025-09-19T04:23:00Z,59.00,42.00
2025-09-19T04:24:00Z,59.00,42.00
2025-09-19T04:25:00Z,59.00,42.00
2025-09-19T04:26:00Z,59.00,42.00
2025-09-19T04:28:00Z,59.00,42.00
2025-09-19T04:29:00Z,59.00,42.00
2025-09-19T04:31:00Z,59.00,40.00
2025-09-19T04:32:00Z,60.00,40.00
2025-09-19T04:33:00Z,60.41,40.00
2025-09-19T04:36:00Z,61.00,40.00
2025-09-19T04:38:00Z,61.00,40.00
2025-09-19T04:39:00Z,61.00,40.00
2025-09-19T04:42:00Z,61.00,40.00
2025-09-19T04:43:00Z,61.00,40.94
2025-09-19T04:45:00Z,60.00,40.94
2025-09-19T04:46:00Z,60.00,40.94
2025-09-19T04:50:00Z,60.00,41.00
2025-09-19T04:53:00Z,60.00,41.00
2025-09-19T04:54:00Z,60.00,41.00
2025-09-19T04:56:00Z,60.00,41.00
2025-09-19T04:57:00Z,60.00,41.00
2025-09-19T04:58:00Z,59.00,42.00
2025-09-19T05:00:00Z,59.00,42.00
2025-09-19T05:01:00Z,60.50,42.00
2025-09-19T05:02:00Z,59.00,42.00
2025-09-19T05:06:00Z,60.08,42.00
2025-09-19T05:07:00Z,61.00,42.00
2025-09-19T05:08:00Z,61.00,42.00
2025-09-19T05:09:00Z,61.00,42.00
2025-09-19T05:10:00Z,61.00,42.68
2025-09-19T05:11:00Z,59.00,43.00
2025-09-19T05:12:00Z,58.00,43.91
2025-09-19T05:13:00Z,58.00,44.00
2025-09-19T05:14:00Z,58.00,43.00
2025-09-19T05:15:00Z,58.00,43.39
2025-09-19T05:16:00Z,59.98,44.68
2025-09-19T05:17:00Z,59.98,42.00
2025-09-19T05:18:00Z,59.98,43.03
2025-09-19T05:19:00Z,54.50,62.35
2025-09-19T05:20:00Z,54.69,43.42
2025-09-19T05:21:00Z,57.57,44.13
2025-09-19T05:22:00Z,52.33,49.43
2025-09-19T05:23:00Z,52.89,49.22
2025-09-19T05:24:00Z,55.00,48.00
2025-09-19T05:25:00Z,49.77,54.02
2025-09-19T05:26:00Z,49.49,49.95
2025-09-19T05:27:00Z,51.09,49.22
2025-09-19T05:28:00Z,52.03,51.48
2025-09-19T05:29:00Z,49.29,54.39
2025-09-19T05:30:00Z,47.26,55.48
2025-09-19T05:31:00Z,51.82,47.41
2025-09-19T05:32:00Z,60.98,48.30
2025-09-19T05:33:00Z,54.41,50.56
2025-09-19T05:34:00Z,56.00,50.56
2025-09-19T05:35:00Z,53.00,53.19
2025-09-19T05:36:00Z,57.43,53.19
2025-09-19T05:37:00Z,56.00,51.65
2025-09-19T05:38:00Z,54.46,51.68
2025-09-19T05:39:00Z,55.00,51.68
2025-09-19T05:40:00Z,52.87,51.58
2025-09-19T05:41:00Z,53.18,53.00
2025-09-19T05:42:00Z,56.00,52.68
2025-09-19T05:43:00Z,55.85,51.91
2025-09-19T05:44:00Z,52.70,52.68
2025-09-19T05:45:00Z,53.98,49.56
2025-09-19T05:46:00Z,59.00,49.13
2025-09-19T05:47:00Z,55.89,45.48
2025-09-19T05:48:00Z,60.00,41.46
2025-09-19T05:49:00Z,60.00,41.46
2025-09-19T05:50:00Z,59.43,47.26
2025-09-19T05:51:00Z,56.23,46.39
2025-09-19T05:52:00Z,56.00,46.34
2025-09-19T05:53:00Z,54.88,54.17
2025-09-19T05:54:00Z,53.38,54.17
2025-09-19T05:55:00Z,55.92,41.00
2025-09-19T05:56:00Z,59.00,46.83
2025-09-19T05:57:00Z,59.00,35.50
2025-09-19T05:58:00Z,67.27,35.14
2025-09-19T05:59:00Z,63.00,37.58
2025-09-19T06:00:00Z,74.94,29.40
2025-09-19T06:01:00Z,76.02,25.76
2025-09-19T06:02:00Z,78.22,34.80
2025-09-19T06:03:00Z,78.00,32.35
2025-09-19T06:04:00Z,78.93,22.62
2025-09-19T06:05:00Z,80.00,23.95
2025-09-19T06:06:00Z,79.97,19.64
2025-09-19T06:07:00Z,83.00,20.00
2025-09-19T06:08:00Z,85.30,16.94
2025-09-19T06:09:00Z,91.83,11.36
2025-09-19T06:10:00Z,94.02,12.22
2025-09-19T06:11:00Z,94.10,6.22
2025-09-19T06:12:00Z,90.36,9.82
2025-09-19T06:13:00Z,90.36,9.02
2025-09-19T06:14:00Z,94.00,7.55
2025-09-19T06:15:00Z,95.00,8.93
2025-09-19T06:17:00Z,90.04,11.99
2025-09-19T06:18:00Z,90.60,12.38
2025-09-19T06:19:00Z,92.90,8.64
2025-09-19T06:20:00Z,94.71,6.38
2025-09-19T06:21:00Z,95.00,6.44
2025-09-19T06:22:00Z,94.69,8.50
2025-09-19T06:23:00Z,94.22,8.00
2025-09-19T06:24:00Z,93.64,7.00
2025-09-19T06:25:00Z,90.32,11.00
2025-09-19T06:26:00Z,90.73,11.73
2025-09-19T06:27:00Z,88.73,16.85
2025-09-19T06:28:00Z,88.20,16.88
2025-09-19T06:29:00Z,91.51,14.58
2025-09-19T06:30:00Z,91.51,11.45
2025-09-19T06:31:00Z,92.78,9.59
2025-09-19T06:32:00Z,93.04,7.00
2025-09-19T06:33:00Z,96.63,4.00
2025-09-19T06:34:00Z,96.09,4.00
2025-09-19T06:35:00Z,96.00,5.50
2025-09-19T06:36:00Z,95.13,7.62
2025-09-19T06:37:00Z,94.49,8.58
2025-09-19T06:38:00Z,94.76,6.82
2025-09-19T06:39:00Z,96.88,4.00
2025-09-19T06:40:00Z,98.67,2.13
2025-09-19T06:41:00Z,98.00,2.21
2025-09-19T06:42:00Z,95.00,3.22
2025-09-19T06:43:00Z,96.28,2.81
2025-09-19T06:44:00Z,97.01,6.00
2025-09-19T06:45:00Z,99.00,1.00
2025-09-19T06:46:00Z,99.00,1.00
